"row_id","branch_head","prior_frontier","change_status","path","path_category","r3_gate_effect","source_use_label"
"11","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/FABLE_SOURCE_USE_ADVERSE_LEDGER_25B.csv","coordination-nonslavic-source-gate-context","context-only-no-r3-authority","branch-delta-provenance"
"12","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/MANIFEST.csv","coordination-nonslavic-source-gate-context","context-only-no-r3-authority","branch-delta-provenance"
"13","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/README.md","coordination-nonslavic-source-gate-context","context-only-no-r3-authority","branch-delta-provenance"
"14","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/ROUTE_SUMMARY_25B.csv","coordination-nonslavic-source-gate-context","context-only-no-r3-authority","branch-delta-provenance"
"15","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/SHA256SUMS.txt","coordination-nonslavic-source-gate-context","context-only-no-r3-authority","branch-delta-provenance"
"16","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-41b-branch-visibility-source-gate-route-20260707/NON_SLAVIC_CORE_25B9A6DF_41B_BRANCH_VISIBILITY_SOURCE_GATE_ROUTE_20260707/SUMMARY.json","coordination-nonslavic-source-gate-context","context-only-no-r3-authority","branch-delta-provenance"
"17","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/ARABIC_25B_BLOCKER_ROLLUP.csv","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"18","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/ARABIC_25B_CHILD_ROUTE_SUMMARY.csv","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"19","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/ARABIC_25B_FABLE_ADVERSE_ROLLUP.csv","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"20","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/ARABIC_25B_SIX_ROW_GATE_ROLLUP.csv","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"21","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/B3_HANDOFF_READY_ARABIC_25B.md","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"22","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/B3_HANDOFF_SENT_ARABIC_25B.md","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"23","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/MANIFEST.csv","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"24","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/README.md","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"25","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/ROUTE_SUMMARY_ARABIC_25B.csv","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"26","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/SHA256SUMS.txt","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"27","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/SUMMARY.json","coordination-arabic-rtl-child-route","context-only-no-r3-authority","branch-delta-provenance"
"28","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ACTIVE_SESSION_STATE.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"29","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_EXACT_BLOCKERS_RECOVERY_ROWS_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"30","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"31","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_SIX_ROW_SOURCE_USE_GAP_RECONCILIATION_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"32","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_SOURCE_USE_DECISIONS_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"33","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/B3_HANDOFF_SUMMARY_25B9A6DF_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"34","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/BRANCH_25B9A6DF_DELTA_CLASSIFIED_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"35","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/BRANCH_VISIBLE_25B9A6DF_KEY_COPY_LEDGER_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"36","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/HEARTBEAT_20260707.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"37","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/MANIFEST.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"38","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/PACKAGE_VALIDATION.json","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"39","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"40","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/SESSION_LOGBOOK_20260707.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"41","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/SHA256SUMS.txt","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"42","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/VISIBLE_SIBLING_WAKE_LEDGER_25B9A6DF_20260707.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"43","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_ACTION_SUMMARY.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"44","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_BRANCH_PR_STATE.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"45","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_R3_8A_NONSLAVIC_README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"46","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_VALIDATION_ISSUES.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"47","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_41B_R6_ACTION_SUMMARY.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"48","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_41B_R6_VALIDATION_ISSUES.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"49","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_B466_ACTION_SUMMARY.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"50","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_B466_VALIDATION_ISSUES.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"51","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_41B_ROUTE_README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"52","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_41B_SUMMARY.json","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"53","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_EIGHT_LANE_SOURCE_GATE_CARRYFORWARD_41B.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"54","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_EXACT_BLOCKERS_41B.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"55","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_FABLE_SOURCE_USE_ADVERSE_LEDGER_41B.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"56","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_EXACT_BLOCKERS.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"57","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_ROUTE_README.md","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"58","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_ROUTE_SUMMARY.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"59","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_SUMMARY.json","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"60","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_BLOCKERS_AND_RECOVERY_ROWS.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
"61","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","branch-visible-arabic-rtl-source-use-gap-packet","r3-related-arabic-review-only","branch-delta-provenance"
