"root_id","manifest_path","row_path","expected_bytes","actual_bytes","expected_sha256","actual_sha256","status"
"non_slavic_6a895f1c_aeed_branch_route","MANIFEST.csv","SUMMARY.json","2888","2888","aa4af0cb4edb053af782849926594e732cdbb3b9ec59e4b09a670d756e7d8e7a","aa4af0cb4edb053af782849926594e732cdbb3b9ec59e4b09a670d756e7d8e7a","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","B3_UPLOADER_READY_SUMMARY.csv","1068","1068","90e5bdec48cd3c6edd39933a987058412947a694af9f3a5c33f96be06f16ed6f","90e5bdec48cd3c6edd39933a987058412947a694af9f3a5c33f96be06f16ed6f","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","PACKAGE_VALIDATION.json","1277","1277","2fd53f24ab823b94512cbca4dcdecfb6f2fff2b1d9ddef0b50b72570c988f0c0","2fd53f24ab823b94512cbca4dcdecfb6f2fff2b1d9ddef0b50b72570c988f0c0","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_B3_REPAIR_BATCH_ACTION_SUMMARY.csv","390","390","77c3860622d80465e1098625bc205465367e80e554166b762e136944ed4848ec","77c3860622d80465e1098625bc205465367e80e554166b762e136944ed4848ec","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_B3_REPAIR_BATCH_VALIDATION_ISSUES.csv","137","137","4f61b9fd4c11d28dc5f6e32bf3b7cb59354017c6fc443a7253d7ee364aab9b96","4f61b9fd4c11d28dc5f6e32bf3b7cb59354017c6fc443a7253d7ee364aab9b96","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_BRANCH_COMMITS_FROM_6A895F1C.csv","194","194","013243f67606a16b7af69723aac0218326e647f51811ebb929dcc9afd83011c5","013243f67606a16b7af69723aac0218326e647f51811ebb929dcc9afd83011c5","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_BRANCH_DELTA_FROM_6A895F1C.csv","11648","11648","bb9ccd581aba5dfe9ca330660b816dd87b25a7b18c6c27fb587efbc8decb05bb","bb9ccd581aba5dfe9ca330660b816dd87b25a7b18c6c27fb587efbc8decb05bb","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_BRANCH_FRONTIER_VERIFICATION.csv","499","499","04e6e8f140ced86fcba3d8125f7e475015f89386b1999d8a49ab83889ba8215e","04e6e8f140ced86fcba3d8125f7e475015f89386b1999d8a49ab83889ba8215e","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_BRANCH_SOURCE_DOCUMENTS.csv","4030","4030","1527d4e74130fc6ec14508c956bf6e30f732d15b982a19ec3bf7b6a87c0c3b8e","1527d4e74130fc6ec14508c956bf6e30f732d15b982a19ec3bf7b6a87c0c3b8e","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_FABLE_ADVERSE_BOUNDARY_LEDGER.csv","936","936","8a08fb0a13cdc4827b7300fd7302d4d1c29edf1e67f223fe880a34abf8d32519","8a08fb0a13cdc4827b7300fd7302d4d1c29edf1e67f223fe880a34abf8d32519","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_R6_AEED_BLOCKERS_CONTEXT.csv","2063","2063","fca166ec27372a419d2a0d0b6513f02943a7a094c150641a751804ef61f2100e","fca166ec27372a419d2a0d0b6513f02943a7a094c150641a751804ef61f2100e","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_R6_AEED_CONTEXT_BOUNDARY.csv","832","832","f1c88c28d5c1f50933bf27c241b34116236398214bf5b05412657faca5370d89","f1c88c28d5c1f50933bf27c241b34116236398214bf5b05412657faca5370d89","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_R6_AEED_FABLE_ADVERSE_CONTEXT.csv","1540","1540","665ca25b74b52054eb4ae0459c4b148294228a81707a9e366fc76b7533092985","665ca25b74b52054eb4ae0459c4b148294228a81707a9e366fc76b7533092985","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_REPAIR_SOURCE_USE_GAP_RECOVERY_ROWS.csv","1238","1238","e5b4a808f125688dde77b99cd2806fcb0009cc56cb02a7f85f011edc6841bfca","e5b4a808f125688dde77b99cd2806fcb0009cc56cb02a7f85f011edc6841bfca","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_REPAIRED_R3_2BD_FABLE_ADVERSE_LEDGER.csv","984","984","8346497650a54566c58c8979cf66890c23b9d62a8fb1fdf1cd3526cf99aeb050","8346497650a54566c58c8979cf66890c23b9d62a8fb1fdf1cd3526cf99aeb050","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_REPAIRED_R3_2BD_MANIFEST.csv","1452","1452","402aaf0be629cef25b22f225d48cf9c9c28bebef49de5baa60d17c44b1f65aab","402aaf0be629cef25b22f225d48cf9c9c28bebef49de5baa60d17c44b1f65aab","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_REPAIRED_R3_2BD_PACKAGE_VALIDATION.json","2007","2007","57c2d7b4faa39edb658c1d529e1dd2ab0860c2d8023246d5e61479e617b9a7b5","57c2d7b4faa39edb658c1d529e1dd2ab0860c2d8023246d5e61479e617b9a7b5","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_REPAIRED_R3_2BD_REPAIR_NOTE.csv","608","608","c88d9a600ab34a62a0731976da2eb5f96b15ea2c7b0eccf33eb2dfad4de4c59e","c88d9a600ab34a62a0731976da2eb5f96b15ea2c7b0eccf33eb2dfad4de4c59e","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","R3_DFB0AC3E_REPAIRED_R3_2BD_SOURCE_USE_GAP_LEDGER.csv","1032","1032","c05e5046949a44607415e8e33b4ba3519d484d5d0a08d8969944ad539a0680e6","c05e5046949a44607415e8e33b4ba3519d484d5d0a08d8969944ad539a0680e6","ok"
"r3_dfb0ac3e_repaired_2bd_visibility","MANIFEST.csv","README.md","1451","1451","1a6c09bd25a2fc959a05df07cd90cb261ca916f499c552c3109442ab04ed1799","1a6c09bd25a2fc959a05df07cd90cb261ca916f499c552c3109442ab04ed1799","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","B3_HANDOFF_READY_359BC213.md","1036","1036","ce297203fa522dc513e22db62cbcea46c3c71f5fdada7c080438fd7b750d602f","ce297203fa522dc513e22db62cbcea46c3c71f5fdada7c080438fd7b750d602f","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","B3_HANDOFF_SENT_359BC213.md","773","773","a4b919683d33f678b3b6a05ad1308920e649b898907bebb77dbecf1468bfb8ae","a4b919683d33f678b3b6a05ad1308920e649b898907bebb77dbecf1468bfb8ae","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","B3_PACKAGE_ROOTS_VALIDATION_359BC213.csv","2257","2257","7cdae6c8db9f320c4c1ce145ec10243632cb36f06260b662aa0cbf1e8e7dd164","7cdae6c8db9f320c4c1ce145ec10243632cb36f06260b662aa0cbf1e8e7dd164","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","BRANCH_COMPARE_COMMITS_359BC213.csv","189","189","538888c00093e9c7de388984310f6fe59490c2b585fd6acc2af02d6024a6dc1e","538888c00093e9c7de388984310f6fe59490c2b585fd6acc2af02d6024a6dc1e","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","BRANCH_COMPARE_FILES_359BC213.csv","10864","10864","eee84c9adfc32f949645e2797b6dc1e105f09abadc2ab6a01618310da8eb9858","eee84c9adfc32f949645e2797b6dc1e105f09abadc2ab6a01618310da8eb9858","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","BRANCH_COMPARE_SUMMARY_359BC213.csv","194","194","7af5ccb72089c111fc29119ee1cab9b64dda384fd6d15eba380dd974f5239e1c","7af5ccb72089c111fc29119ee1cab9b64dda384fd6d15eba380dd974f5239e1c","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","CHILD_LANE_SOURCE_GATE_SUMMARY_359BC213.csv","8852","8852","6e2359a1ba3076eff74d40bf0d33dedfe1cb3eb5b9bef7bebac76ceb62df9fc4","6e2359a1ba3076eff74d40bf0d33dedfe1cb3eb5b9bef7bebac76ceb62df9fc4","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","CHILD_PACKET_MANIFEST_CHECKS_359BC213.csv","4108","4108","b39d303b25051912acf5800e65b005e6c3057d2946c86fa4ccbc9558043aeb3d","b39d303b25051912acf5800e65b005e6c3057d2946c86fa4ccbc9558043aeb3d","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","EXACT_BLOCKERS_AND_RECOVERY_ROWS_359BC213.csv","2342","2342","f9ad980f2bd3af4ca9d7254b5fdbc27de157f84cc2d506f06d5f1b45e69cca73","f9ad980f2bd3af4ca9d7254b5fdbc27de157f84cc2d506f06d5f1b45e69cca73","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","FABLE_SOURCE_USE_ADVERSE_LEDGER_359BC213.csv","5181","5181","352c8b04487af88e1b64c5b43680172eaa03c346bf81a5f885383d02792be5b8","352c8b04487af88e1b64c5b43680172eaa03c346bf81a5f885383d02792be5b8","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","README.md","879","879","bce479ddfb299586cd2b31f1a294634de65fb99cca5c1d3ac2fb1df7490a3bb0","bce479ddfb299586cd2b31f1a294634de65fb99cca5c1d3ac2fb1df7490a3bb0","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","SOURCE_GATE_FILE_INVENTORY_359BC213.csv","53178","53178","5d82d9dc6406c0cb128b2db8e8dedf21897e2bc889d8f8c27af1157af7939a66","5d82d9dc6406c0cb128b2db8e8dedf21897e2bc889d8f8c27af1157af7939a66","ok"
"non_slavic_359bc213_current_head_route","MANIFEST.csv","SUMMARY.json","2175","2175","11a36adc1723aacbd7cd1ecf768de05e5c309c4d3b143d583f30163a79f029f2","11a36adc1723aacbd7cd1ecf768de05e5c309c4d3b143d583f30163a79f029f2","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","b3/B3_ROUTE.csv","744","744","fede08c849fe3aebbd8dedbac22b3042d01a1b6ffdecd2da3a843fac3878577d","fede08c849fe3aebbd8dedbac22b3042d01a1b6ffdecd2da3a843fac3878577d","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","blockers/R6_359BC213_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","2111","2111","75828caf36fa781408240ea27b60c03b4d30c08be6f67c35bdf954012b6da63e","75828caf36fa781408240ea27b60c03b4d30c08be6f67c35bdf954012b6da63e","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","branch-current/R6_359BC213_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","527","527","28cec7fd40cc10ab4aa6d6be4140924962fbf9276796a0feb84d83f9e630512e","28cec7fd40cc10ab4aa6d6be4140924962fbf9276796a0feb84d83f9e630512e","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","branch-current/R6_359BC213_LOCAL_HEAD_NAMED_FILE_HITS.csv","2","2","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","branch-current/R6_359BC213_PAYLOAD_FRONTIER_CORRECTION.csv","1078","1078","ae5a924a1e0b3afe9399e3db9e0b238fcbe0b981f3f8933c1958101b0de8ee1f","ae5a924a1e0b3afe9399e3db9e0b238fcbe0b981f3f8933c1958101b0de8ee1f","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","ethics/R6_359BC213_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1123","1123","8ee706678fd1742fbda924ffd77ae3cbc4437a418ecfc4a862b3a7df6face763","8ee706678fd1742fbda924ffd77ae3cbc4437a418ecfc4a862b3a7df6face763","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","fable/R6_359BC213_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","1587","1587","5ec00a1b16a768d6eee289fa79caa8b0c89d63233346402019861e3cfcc2ea2d","5ec00a1b16a768d6eee289fa79caa8b0c89d63233346402019861e3cfcc2ea2d","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","input-verification/R6_359BC213_PRIOR_PACKAGE_SHA_VERIFY.csv","4943","4943","01d2ff13095f0fc4958862d1672d40bce7815ece443648b7a6912eaf84e0ba56","01d2ff13095f0fc4958862d1672d40bce7815ece443648b7a6912eaf84e0ba56","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","logs/LOGBOOK_EXCERPT_20260706.md","1680","1680","9a44f0ac99dcbe294c68398d6a680f6c9076fdf7953865cbd5f747412bc1daca","9a44f0ac99dcbe294c68398d6a680f6c9076fdf7953865cbd5f747412bc1daca","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","mutual-watch/R6_359BC213_MUTUAL_WATCH_OBSERVATION.csv","423","423","b8956cf99b02964248502598cfc2a8832fec75d4e8acdf2679b60d29eed80ed1","b8956cf99b02964248502598cfc2a8832fec75d4e8acdf2679b60d29eed80ed1","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","874","874","f71ab9ae8992bd5af0871433a35f172a3e78255d63d860791cca838c5f924da9","f71ab9ae8992bd5af0871433a35f172a3e78255d63d860791cca838c5f924da9","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","README.md","2026","2026","3a48ab5c742840da7a6109c2dccce7e1a89f897969e389f7d76c791e76af33f3","3a48ab5c742840da7a6109c2dccce7e1a89f897969e389f7d76c791e76af33f3","ok"
"r6_359bc213_current_head_source_start","MANIFEST.csv","source-use/R6_359BC213_CROSS_LANE_CONTEXT_BOUNDARY.csv","2","2","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","ok"
