visual_id,sha256,canonical_root_id,canonical_relative_path,alias_root_id,alias_relative_path,bytes
SGA7I-VIS-04585,501DE87AF08C44A2CD7ABF1E75714C213C79BDE2D11A67ACA85587BEBFB64F37,claude_history,dg171_173.png,claude_history,g2172_173.png,501456
SGA7I-VIS-04600,5061216B20CF7B0E13BD46A89F549FF3C94CC29CE6712B3B2EB4500718ED4501,claude_history,dg189_191.png,claude_history,g4190_191.png,568082
SGA7I-VIS-04667,516CCDBA721BBC2882AFD096086A22DA1079492ABC38EE3F487DE193C756D6F8,claude_current,h1206_206.png,claude_history,dg198_206.png,481316
SGA7I-VIS-04960,564D267B1DB1EAED78992580ECE9B748DB47F1F383A138BBA1C56D1B6A9F15A1,claude_current,i8313_314.png,claude_history,i5313_314.png,458007
SGA7I-VIS-05310,5CFDD73B83EBEE8A637630EEA9A1C852F380C6A05B556CF56359BF9303885873,claude_current,g2176_177.png,claude_history,dg171_177.png,555485
SGA7I-VIS-05313,5D0729B27D14B975A24886B85BD97BFD904A913DB3F30910D6F625C82136616C,claude_current,w9d_323.png,claude_history,i6323_323.png,645369
SGA7I-VIS-05317,5D2AF22B5C0F2906FE0C0CD37732147EC715C110F0FAE499E992810AEA9258F9,claude_current,i5303_304.png,claude_current,i7303_304.png,656383
SGA7I-VIS-05337,5D76D370B43B8561FCB7772CDA508A133A5B590FA19F8869D44C4038DEDCFB82,claude_current,h2212_213.png,claude_history,dg207_213.png,566915
SGA7I-VIS-05533,604B8D3133A39B70F59C49371EB36B8F28EC8C644384D78527DD6FB5791B6DFA,claude_history,dg189_193.png,claude_history,g4192_193.png,475448
SGA7I-VIS-05654,6265D10ACA6FDF4F3D1BD3BCA7752E68CA3B8728BEE23CEDDC62F31523D564BD,claude_current,j1326_327.png,claude_history,j2326_327.png,760007
SGA7I-VIS-05940,6726F5268D9418992BE35695A7B216C8A8B44EB110E797E15704827819038C9D,claude_history,f7136_137.png,claude_history,f7138_137.png,657173
SGA7I-VIS-06019,687B6D0D52403E7037A1A22B88BCD98BA7A7FB1AB88153524A7BB70E540B7A8B,claude_history,dg153_156.png,claude_history,f8156_156.png,608122
SGA7I-VIS-06019,687B6D0D52403E7037A1A22B88BCD98BA7A7FB1AB88153524A7BB70E540B7A8B,claude_history,dg153_156.png,claude_history,g1156_156.png,608122
SGA7I-VIS-06130,6A4F630BB5C099BE15B2AEEBA7E7B0D30537FA5F3EA468430E943075E0A8A3FC,claude_current,i5301_302.png,claude_current,i7301_302.png,477581
SGA7I-VIS-06142,6A8EAD0A0D169D205C6D5809618A15ACD0D818AAA8A447B2AA21099202E69077,claude_history,d45_g.png,claude_history,e45_m.png,54756
SGA7I-VIS-06248,6C74E02998BB8267F07B6D954E50493721E2201A377FDDC97DD6CEFDDDC8D646,claude_current,h2214_214.png,claude_history,dg207_214.png,500123
SGA7I-VIS-06356,6E429A2B1ACF76FB3282146B368984C95D32A6207398C57218BE799F990CF045,claude_current,h1204_204.png,claude_history,dg198_204.png,507547
SGA7I-VIS-06361,6E5303282F403D9DB88BC3A58D714DD52AFFA6F11E0838325F38477475E8C62D,claude_current,g4188_189.png,claude_history,dg189_189.png,639483
SGA7I-VIS-06396,6F2E2B13FB7A0FB7D7F86DE9048716CFD939CBBE98308D1145970F3719479810,claude_current,j1328_328.png,claude_history,j2328_328.png,704661
SGA7I-VIS-06560,723B6C50B356CCF0B3C465BB8BA9FCA9AA14EFFA598676CE83FC5D07E697E25E,claude_current,g4180_180.png,claude_history,dg180_180.png,725658
SGA7I-VIS-06829,76DF94316B4CB6079DCBB4228C4C79F16B98482172FD0D26BFB2B2AF40FDE75E,claude_current,g4184_185.png,claude_history,dg180_185.png,631921
SGA7I-VIS-06937,78E70C2DECAAB2E25EB4F5D86C0E923ED11A84B1F71217BB946DB8F09B655945,claude_current,g1148_148.png,claude_history,dg144_148.png,494265
SGA7I-VIS-06937,78E70C2DECAAB2E25EB4F5D86C0E923ED11A84B1F71217BB946DB8F09B655945,claude_current,g1148_148.png,claude_history,f8148_148.png,494265
SGA7I-VIS-06995,79E8D026A7933CC00CA2D84EDF84A3A684661135AD823E874A9200A4C463AEB9,claude_history,dg216_222.png,claude_history,h2222_222.png,466496
SGA7I-VIS-07018,7A4E731F32F27994035C99B801D06A90A3748888156FD3A0C3E00508D1751082,claude_history,dg153_157.png,claude_history,f8156_157.png,634695
SGA7I-VIS-07018,7A4E731F32F27994035C99B801D06A90A3748888156FD3A0C3E00508D1751082,claude_history,dg153_157.png,claude_history,g1156_157.png,634695
SGA7I-VIS-07030,7A9BBDA8956B098D72ADE31B5C886E18999AF97554D788CE7848721844085C43,claude_current,crop_266_d3.png,claude_current,crop_266_f3.png,21599
SGA7I-VIS-07136,7C927CD605743FDE666644E90B9847782C795725AA0B74DBD24078213CB57FFA,claude_current,g1160_161.png,claude_history,dg153_161.png,584754
SGA7I-VIS-07136,7C927CD605743FDE666644E90B9847782C795725AA0B74DBD24078213CB57FFA,claude_current,g1160_161.png,claude_history,f8160_161.png,584754
SGA7I-VIS-07218,7DEAC9C7224838779CD6A49CD17D2DF176AD5C16B8F4A74FD4BF52DDFDA3A4E4,claude_current,i5299_299.png,claude_current,i7299_299.png,579384
SGA7I-VIS-07349,809E41573A9402DCF44FE72E77AC652B84C0B2A325BB7E33D0FA69F057389849,claude_history,dg189_190.png,claude_history,g4190_190.png,478088
SGA7I-VIS-07739,86DE56EC3AE5D38E5B34D12A70B56E754583242BAD7CC32AE0EDE526DA10963F,claude_history,dg144_145.png,claude_history,f7144_145.png,550284
SGA7I-VIS-07888,896A0711C1FAC1D4E3663494F21613A8D300F5F6D61418CC7EE80BAAF053C371,claude_history,dg189_192.png,claude_history,g4192_192.png,543330
SGA7I-VIS-07962,8A856ED1504A90A4F7CA3F2551009AC05E32BB8CDC6C4843FA386A766CDAA091,claude_current,i6315_316.png,claude_current,i8315_316.png,536023
SGA7I-VIS-07983,8AED786ABD8F2BF437B91B2258515F49DDF2657A10E08AEDDAC92A4E9AD5C4BB,claude_current,h2224_224.png,claude_history,dg216_224.png,544962
SGA7I-VIS-08209,8F313979DB1C15720AC65F48928E49F1169F56677BCA43735285404DA429F50F,claude_history,i6317_317.png,claude_history,i8317_317.png,459866
SGA7I-VIS-08417,92B7AECCC7E56C3F58E24B687E645CF3DD627B18AFF345CB76BE09A258E8FD52,claude_current,g2170_170.png,claude_current,g3170_170.png,512520
SGA7I-VIS-08417,92B7AECCC7E56C3F58E24B687E645CF3DD627B18AFF345CB76BE09A258E8FD52,claude_current,g2170_170.png,claude_history,dg162_170.png,512520
SGA7I-VIS-08444,933689C4E6DDF21BDF16BAC311621A5CA8E8E30C901A30A7F963A53C6947BDC6,claude_current,h1200_200.png,claude_history,dg198_200.png,529709
SGA7I-VIS-08582,952C51B551D573EEC6AA0A4E4E4E982111CD81659DF24CB98B01F36A68C1C36C,claude_history,b141.png,claude_history,b141b.png,28788
SGA7I-VIS-08619,95CE87C7035B20AA3F74BE3D08771C9663341AE613D70F9F52B8A878DEA5B903,claude_current,crop_480_y_hdr.png,claude_current,crop_480_z_hdr.png,9607
SGA7I-VIS-08622,95D6EA4A6900D5C3E940B56F16E6F378F1B120B38E622BF16139FDD6C3077DA9,claude_current,ctx_515.png,claude_history,k3514_515.png,513718
SGA7I-VIS-08677,96CC66A57FC41099B251C79DFC78AFE03C337810ED96E0B8A68AADE052D7EC51,claude_current,g4188_188.png,claude_history,dg180_188.png,682904
SGA7I-VIS-08739,97DCE1E1EE3E72B4E9FE14F8C258670C6FABAEEE1CA75DC66554A37F69427175,claude_current,g2170_171.png,claude_current,g3170_171.png,530994
SGA7I-VIS-08739,97DCE1E1EE3E72B4E9FE14F8C258670C6FABAEEE1CA75DC66554A37F69427175,claude_current,g2170_171.png,claude_history,dg171_171.png,530994
SGA7I-VIS-08971,9C2B9BB95CBDD95BE69E6BA1A1509B7383F6FD7C411871DF1401A12A67CE65B3,claude_history,dg189_197.png,claude_history,h1196_197.png,517029
SGA7I-VIS-09094,9E5D43A1E2C4D729B4142BBA6FB9171EE6AE2AC63CE7D0881C3DC377B1C61CF6,claude_history,c32_thmL.png,claude_history,c32_thmL2.png,16961
SGA7I-VIS-09147,9F3A0E44D4B50A6163B58C2F2C523F576478026BD7D92FFAD57CF7F380238465,claude_history,c148_p2.png,claude_history,c148_p2b.png,91577
SGA7I-VIS-09403,A3EF5B83FF6A3779F578B28AC321C03392AC571E91133315391FF35EFDD452D1,claude_current,g1152_152.png,claude_history,dg144_152.png,414830
SGA7I-VIS-09403,A3EF5B83FF6A3779F578B28AC321C03392AC571E91133315391FF35EFDD452D1,claude_current,g1152_152.png,claude_history,f8152_152.png,414830
SGA7I-VIS-09430,A492DD4F656D1CBFFC62FD6D4822084FE20F45E6AD1AFE4F4E7E12C3CEA0E832,claude_current,g1158_159.png,claude_history,dg153_159.png,753244
SGA7I-VIS-09430,A492DD4F656D1CBFFC62FD6D4822084FE20F45E6AD1AFE4F4E7E12C3CEA0E832,claude_current,g1158_159.png,claude_history,f8158_159.png,753244
SGA7I-VIS-09560,A6B29B6C0782D97117608474F2DDC0F7A22782261BB193A1E20EE469571A4F04,claude_current,i8309_309.png,claude_history,i5309_309.png,492273
SGA7I-VIS-09574,A6CB2FA919479F2E66C0F4EF04B7BA91671DAA12729F556ED1E959BF210340F9,claude_current,g1152_153.png,claude_history,dg153_153.png,555124
SGA7I-VIS-09574,A6CB2FA919479F2E66C0F4EF04B7BA91671DAA12729F556ED1E959BF210340F9,claude_current,g1152_153.png,claude_history,f8152_153.png,555124
SGA7I-VIS-09577,A6D47BD2C8386095A5484162881157DCDC68B6168A7764597F33F701AC18CB0D,claude_history,dg216_218.png,claude_history,h2218_218.png,607859
SGA7I-VIS-09584,A6F24F869613856DA56556C9D504CCCF95F85766E0D2A48B40FD0B095FC4E7A3,claude_current,i5303_303.png,claude_current,i7303_303.png,597727
SGA7I-VIS-09750,A9FC44731340C146CF60D7BA7B210EA59BB417F73A377B0661EC58846A61CF92,claude_history,i6317_318.png,claude_history,i8317_318.png,482652
SGA7I-VIS-09850,AB6FA81DD8613503348FD9927D16189EA8AB7B7482F50E52B11CE90335295247,claude_history,dg144_147.png,claude_history,f7146_147.png,701478
SGA7I-VIS-10138,B0C252817A1E29F57403919B5DA573D66639EEDFCE111FA74139CA7BC4F9EF6C,claude_current,g1150_150.png,claude_history,dg144_150.png,564994
SGA7I-VIS-10138,B0C252817A1E29F57403919B5DA573D66639EEDFCE111FA74139CA7BC4F9EF6C,claude_current,g1150_150.png,claude_history,f8150_150.png,564994
SGA7I-VIS-10287,B3509FA3FE0A04C06911D2D41F425401EA97864EC49A57FCB6915CED2273A6C5,claude_current,g1158_158.png,claude_history,dg153_158.png,497611
SGA7I-VIS-10287,B3509FA3FE0A04C06911D2D41F425401EA97864EC49A57FCB6915CED2273A6C5,claude_current,g1158_158.png,claude_history,f8158_158.png,497611
SGA7I-VIS-10592,B87B35B83E3D0040C31523367AE1170B1E8F88CBA4D53248E6078579F6042025,claude_current,g4180_181.png,claude_history,dg180_181.png,613714
SGA7I-VIS-10710,BAB500B8DB651D4E16450E4FADD7AF3CA77B30C5C946622B27BC6B7FC203A467,claude_current,g2166_167.png,claude_history,dg162_167.png,562850
SGA7I-VIS-10917,BE3F5F19F9787B92FFAF689245E868A4AC9C1A2F1E911E6876CF234923406BA0,claude_current,h1194_195.png,claude_history,dg189_195.png,565572
SGA7I-VIS-11075,C1311234EDD8AE20C215FBF5C0553F1C7886D9E6843C9283252E3026B8A1F5EA,claude_current,i6319_320.png,claude_current,i8319_320.png,535228
SGA7I-VIS-11138,C242D89EBB2C0A17A0C400BDF33C8CBED2273365EEDD95D9E151DF322A36873A,claude_current,j1336_337.png,claude_current,j2336_337.png,503072
SGA7I-VIS-11225,C3C53759B6D5CE84F11E6B88FD2FBACE04419AB14FDC44327042DBCA7D047875,claude_current,h1202_203.png,claude_history,dg198_203.png,504741
SGA7I-VIS-11242,C40B57D1E0C00A80312F58BBD7C39462F50445DAE35E8D0CC8B8ADF86B3EF8E1,claude_history,dg144_144.png,claude_history,f7144_144.png,644981
SGA7I-VIS-11311,C5453132521654B170A9CF6A3CAEB939F4A4951168D5FB744885741E14C27E6D,claude_current,j1332_333.png,claude_current,j2332_333.png,382894
SGA7I-VIS-11425,C7172CF67094E073F013EB901DD9EB458335DB5DC92EAC983C2021BEA0DC11FD,claude_current,g2164_164.png,claude_history,dg162_164.png,594503
SGA7I-VIS-11445,C775D78F8A391E0AF004291167C03A218741AC408A06A5273D2B5DD365AD8CAC,claude_current,i8313_313.png,claude_history,i5313_313.png,580834
SGA7I-VIS-11545,C9718ED6A94244FA4677FCB0F3C666BAA3BFD37809AE8037D3241316774F60BC,claude_current,i8311_311.png,claude_history,i5311_311.png,677838
SGA7I-VIS-11719,CCC1A80DBEEF57927C4ECD18A75C0556462C0D1E5CBD3B46A29C8DBC0956559F,claude_history,dg162_163.png,claude_history,f8162_163.png,549430
SGA7I-VIS-11719,CCC1A80DBEEF57927C4ECD18A75C0556462C0D1E5CBD3B46A29C8DBC0956559F,claude_history,dg162_163.png,claude_history,g2162_163.png,549430
SGA7I-VIS-11725,CCCDD317AEBCDE4F4E9FFB458701FAF871385ACCAE69EB9403DB357F184E70CC,claude_history,dg153_154.png,claude_history,f8154_154.png,596014
SGA7I-VIS-11725,CCCDD317AEBCDE4F4E9FFB458701FAF871385ACCAE69EB9403DB357F184E70CC,claude_history,dg153_154.png,claude_history,g1154_154.png,596014
SGA7I-VIS-11762,CD968B1A75BB01ADAE51EFAEA8F0A31F3666D357248E1AB1CDB94C6F80B668F2,claude_current,h2216_216.png,claude_history,dg216_216.png,568252
SGA7I-VIS-11814,CE66C8F8893FC2F5107B975A030B0D7B9FF131487BE29CCCA1B03744CACE5098,claude_current,i5299_300.png,claude_current,i7299_300.png,581799
SGA7I-VIS-11957,D0C3417A3CE453F2084C177DD9318E905CD10FB84920D75ADBA1A9AEC87BBC42,claude_current,ctx_514.png,claude_history,k3514_514.png,488068
SGA7I-VIS-12100,D33549D377EA1DC675931CFBEA426398B9C84C195848977A4922DF816957247A,claude_current,j2340_341.png,claude_history,j1340_341.png,523599
SGA7I-VIS-12260,D60213473D0FBFA4992E4A52B772B53128531F7ADC9D863B62ECDDD272A918B3,claude_current,h2226_226.png,claude_history,dg225_226.png,527806
SGA7I-VIS-12276,D6431903B99182261AD290E3B31AE119C8A318B0CAC6F2201C0519F7E154BCA4,claude_current,g4178_178.png,claude_history,dg171_178.png,610914
SGA7I-VIS-12317,D6D5D1DF034494E170E6CE0B10DF200E926401034385DC33BF467E8C5CAEFC1A,claude_current,h2212_212.png,claude_history,dg207_212.png,639944
SGA7I-VIS-12663,DCF4080A0D3CD9B444AC337224B0A52743121407204B638BA5788E486648FD57,claude_current,h2216_217.png,claude_history,dg216_217.png,609181
SGA7I-VIS-12799,DF3D7F6EE53FB90929B7A0A204EE5413E97C4E568667845B309DF2B4EF26D8AA,claude_current,h2226_227.png,claude_history,dg225_227.png,456568
SGA7I-VIS-12852,E0233AA1AC75D93E8CB837A9D610BBE5D55089AABFDDA14E696FD04C0AC6ECA5,claude_current,g4186_186.png,claude_history,dg180_186.png,586132
SGA7I-VIS-12921,E15DD13424C44A516F1E9719FECDA4E3D50D75391870F00A0FF4CEB8C10697D7,claude_current,g1150_151.png,claude_history,dg144_151.png,561780
SGA7I-VIS-12921,E15DD13424C44A516F1E9719FECDA4E3D50D75391870F00A0FF4CEB8C10697D7,claude_current,g1150_151.png,claude_history,f8150_151.png,561780
SGA7I-VIS-12991,E2BF13CDC9045C48E1DC6926B56CBC7F1571F3D3CA5A95B69857583CEE7C5A20,claude_current,j1326_326.png,claude_history,j2326_326.png,659650
SGA7I-VIS-13011,E3082B504A7F978ACF9453B3958B748165FC0A9434FC454116C0FACB7A1D54AD,claude_current,i8311_312.png,claude_history,i5311_312.png,467626
SGA7I-VIS-13032,E35F450A95CB9B0E5174FE81D074887AFC66CB495BCC9ED9D08918460B32E2D4,claude_current,h2224_225.png,claude_history,dg225_225.png,526861
SGA7I-VIS-13259,E753F545830EB9BA9609B59690FB6831ECD60404C90DB71CB8952E979A671FA9,claude_current,j1328_329.png,claude_history,j2328_329.png,307537
SGA7I-VIS-13396,E9BE1CAE585DDF4A2ABE07964ED00D4348195F6B7395ED2683272CEEDAC6E93B,claude_history,dg162_169.png,claude_history,g2168_169.png,379887
SGA7I-VIS-13419,EA2EE03D4C52CDB6499B2A1202BE8C7922026BEBDF05CEF059F65AA42D3C5678,claude_current,h1206_207.png,claude_history,dg207_207.png,545044
SGA7I-VIS-13480,EB148D86B0685F553C6BEFD24D4B8FD296D0467E3B381C3B1A17032ADEE08E49,claude_history,dg162_162.png,claude_history,f8162_162.png,604937
SGA7I-VIS-13480,EB148D86B0685F553C6BEFD24D4B8FD296D0467E3B381C3B1A17032ADEE08E49,claude_history,dg162_162.png,claude_history,g2162_162.png,604937
SGA7I-VIS-13678,EE72CD87E2D880EE670E2A9621163B1184465A04F1C26ED6E519F3DB4CFE8B86,claude_current,g4182_182.png,claude_history,dg180_182.png,656849
SGA7I-VIS-13705,EEDCD36AD3C92CF3B85D8DFB6C1B4BB96F87D9FDFAC1ED5D780E3EE4DD5B5CEF,claude_current,h2214_215.png,claude_history,dg207_215.png,602839
SGA7I-VIS-13723,EF50C6C93A8E6BA3EA645C1A403B25F129B17C3A34D5D50491C4B1EEED310639,claude_history,dg171_175.png,claude_history,g2174_175.png,676532
SGA7I-VIS-13784,F070C7236F1C86EA19FCA34DFF418463AD72A5FBAD71B6154A2F984DA97D9136,claude_current,g4178_179.png,claude_history,dg171_179.png,652687
SGA7I-VIS-13872,F1D4965860F758F37E7CCD63FA442E5CD9902E89AD86B80CB083AF20B8CA1B91,claude_history,tz36_37.png,claude_history,tz38_ctx37.png,577273
SGA7I-VIS-13900,F23699AC0B9715BF5426FA1052550953FBDA8C3CFFEEFE956038A544C6BEAF6C,claude_history,dg171_174.png,claude_history,g2174_174.png,474676
SGA7I-VIS-14150,F6228A772E2F01425B31AAB066F629AB37B0070FD7BB31712798D0ADB767135A,claude_current,h1208_208.png,claude_history,dg207_208.png,599206
SGA7I-VIS-14218,F71DF95E8EFB7B8CB112F4224E3B6597870A6AFAA6D532EF092945A82F767F6C,claude_current,j1336_336.png,claude_current,j2336_336.png,558174
SGA7I-VIS-14548,FCD73BFB8F76CFC73A36A96A7A6B64E97742D490C0B25929162B701BDD2B53DE,claude_history,v_114_gives.png,claude_history,w_114_gives.png,21716
SGA7I-VIS-14561,FD09E6F46A41F5C7CAF160320C2D4CCF89389780B0E50ECAD61AB7EBE2C38A54,claude_current,g4184_184.png,claude_history,dg180_184.png,649797
SGA7I-VIS-14576,FD4D40954D8728A5FA0258EBE2B83C733D5C36A9B966E2D48E60B5328E7978EC,claude_history,dg144_146.png,claude_history,f7146_146.png,617104
SGA7I-VIS-14588,FD7D2A44BE5BE2A1B5F12874147A7B387A81092F037B43EE1D7C0062B3066C79,claude_current,g2176_176.png,claude_history,dg171_176.png,672802
SGA7I-VIS-14623,FDF28A3D3083119D5011E8AA8B8E72AD3D17B40ACC6A37992FB26CF732FD6639,claude_current,g4182_183.png,claude_history,dg180_183.png,667754
