relative_path,rule,rule_occurrence_in_file,line
french_canon/controls/EGA1_PRINTED73_PROP764_7610_DIRECT_AUTHORITY_IMAGES.json,authority_pdf_to_filename_hash_locator,1,4
french_canon/controls/EGA1_PRINTED74_75_SECTION7615_7618_DIRECT_AUTHORITY_IMAGES.json,authority_pdf_to_filename_hash_locator,1,4
french_canon/controls/EGA1_PRINTED74_PROP7611_7614_DIRECT_AUTHORITY_IMAGES.json,authority_pdf_to_filename_hash_locator,1,4
french_canon/controls/EGA1_PRINTED75_77_SECTION77_DIRECT_AUTHORITY_IMAGES.json,authority_pdf_to_filename_hash_locator,1,4
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,1,11
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,2,12
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,3,13
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,4,14
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,5,15
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,6,16
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,7,17
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,8,18
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,9,19
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,10,20
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,11,21
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,12,22
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,13,23
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,14,24
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,15,25
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,16,26
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,17,27
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,18,28
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,19,29
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,20,30
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,21,31
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,22,32
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,23,33
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,24,34
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,25,35
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,26,36
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,27,37
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,28,38
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,29,39
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,30,40
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,31,41
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,32,42
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,33,43
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,34,44
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,35,45
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,36,46
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,37,47
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,38,48
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,39,49
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,40,50
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,41,51
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,42,52
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,43,53
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,44,54
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,45,55
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,46,56
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,47,57
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,48,58
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,49,59
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,50,60
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,51,61
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,52,62
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,53,63
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,54,64
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,55,65
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,56,66
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,57,67
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,58,68
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,59,69
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,60,70
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,61,71
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,62,72
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,63,73
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,64,74
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,65,75
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,66,76
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,67,77
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,68,78
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,69,79
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,70,80
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,71,81
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,72,82
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,73,83
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,74,84
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,75,85
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,76,86
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,77,87
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,78,88
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,79,89
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,80,90
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,81,91
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,82,92
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,83,93
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,84,94
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,85,95
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,86,96
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,87,97
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,88,98
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,89,99
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,90,100
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,91,101
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,92,102
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,93,103
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,94,104
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,95,105
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,96,106
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,97,107
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,98,108
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,99,109
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,100,110
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,101,111
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,102,112
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,103,113
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,104,114
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,105,115
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,106,116
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,107,117
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_working_tree_segment,108,118
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,1,3
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,2,4
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,3,5
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,4,6
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,5,7
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,6,8
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,7,9
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,internal_publication_staging_segment,8,10
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,1,2
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,2,3
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,3,4
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,4,5
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,5,6
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,6,7
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,7,8
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,8,9
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,9,10
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,10,11
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,11,12
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,12,13
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,13,14
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,14,15
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,15,16
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,16,17
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,17,18
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,18,19
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,19,20
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,20,21
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,21,22
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,22,23
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,23,24
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,24,25
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,25,26
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,26,27
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,27,28
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,28,29
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,29,30
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,30,31
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,31,32
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,32,33
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,33,34
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,34,35
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,35,36
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,36,37
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,37,38
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,38,39
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,39,40
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,40,41
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,41,42
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,42,43
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,43,44
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,44,45
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,45,46
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,46,47
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,47,48
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,48,49
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,49,50
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,50,51
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,51,52
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,52,53
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,53,54
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,54,55
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,55,56
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,56,57
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,57,58
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,58,59
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,59,60
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,60,61
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,61,62
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,62,63
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,63,64
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,64,65
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,65,66
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,66,67
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,67,68
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,68,69
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,69,70
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,70,71
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,71,72
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,72,73
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,73,74
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,74,75
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,75,76
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,76,77
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,77,78
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,78,79
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,79,80
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,80,81
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,81,82
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,82,83
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,83,84
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,84,85
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,85,86
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,86,87
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,87,88
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,88,89
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,89,90
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,90,91
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,91,92
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,92,93
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,93,94
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,94,95
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,95,96
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,96,97
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,97,98
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,98,99
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,99,100
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,100,101
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,101,102
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,102,103
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,103,104
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,104,105
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,105,106
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,106,107
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,107,108
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,108,109
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,109,110
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,110,111
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,111,112
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,112,113
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,113,114
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,114,115
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,115,116
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,116,117
french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,windows_user_home,117,118
french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_20260802.jsonl,english_source_file_to_stable_relative_path,1,1
french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_20260802.jsonl,english_source_file_to_stable_relative_path,2,2
french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_20260802.jsonl,english_source_file_to_stable_relative_path,3,3
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,1,7
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,2,8
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,3,9
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,4,10
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,5,11
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,6,12
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,7,13
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,8,14
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,9,15
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,10,16
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,11,17
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,12,18
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,13,18
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,14,19
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,15,19
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,16,20
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,17,20
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,18,21
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,19,22
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,20,23
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,21,24
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,22,25
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,23,26
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,24,32
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,25,32
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,26,32
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,27,34
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,28,34
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,29,35
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,30,36
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,31,37
french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,internal_working_tree_segment,32,38
