relative_path,original_bytes,original_sha256,kind,encoding,disposition,public_bytes,public_sha256,privacy_action_count,privacy_rules,public_zip_part,rights_status,withheld_reason
french_canon/controls/EGA1_PRINTED34_DIRECT_AUTHORITY_IMAGES.csv,1614,49652D8AB9280E8DF627FF952B4D8E0DE387AC0602C49E5808F8F07E93CEEBE0,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1614,49652D8AB9280E8DF627FF952B4D8E0DE387AC0602C49E5808F8F07E93CEEBE0,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED35_SECTION38_DIRECT_AUTHORITY_IMAGES.csv,1637,1B8B2AAA69FFAA459B0340AFADAD2D3B14A5C2AB00FBC74D4DB6D2F4255FA68F,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1637,1B8B2AAA69FFAA459B0340AFADAD2D3B14A5C2AB00FBC74D4DB6D2F4255FA68F,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED36_SECTION411_412_DIRECT_AUTHORITY_IMAGES.csv,1445,96C554F48528EB3DC102B96CA58A9BFEFB1D4D117EB4A6CECA1EB951E9FB6B4E,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1445,96C554F48528EB3DC102B96CA58A9BFEFB1D4D117EB4A6CECA1EB951E9FB6B4E,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED37_SECTION413_414_DIRECT_AUTHORITY_IMAGES.csv,1693,6F332655F35196B09BF03CA6A556E1BDEE425445A15F082A3F0A09D98A4BFF05,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1693,6F332655F35196B09BF03CA6A556E1BDEE425445A15F082A3F0A09D98A4BFF05,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED38_39_SECTION415_417_DIRECT_AUTHORITY_IMAGES.csv,3174,802227EA49F2DFC0D164F893B0F358E94B735FB3739DA4364E62EA78C2592DDE,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,3174,802227EA49F2DFC0D164F893B0F358E94B735FB3739DA4364E62EA78C2592DDE,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED40_SECTION422_426_DIRECT_AUTHORITY_IMAGES.csv,1580,0A5BF4FD58281BDA78E11B5413049016FD004DA2B4CDE8DAEE217AFE9786781F,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1580,0A5BF4FD58281BDA78E11B5413049016FD004DA2B4CDE8DAEE217AFE9786781F,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED41_SECTION431_433_DIRECT_AUTHORITY_IMAGES.csv,1611,DF271BCBBACFD18FAE6765EBBD6FCE378627DC4F0BB67FA063DE864410C24587,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1611,DF271BCBBACFD18FAE6765EBBD6FCE378627DC4F0BB67FA063DE864410C24587,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED42_SECTION434_442_DIRECT_AUTHORITY_IMAGES.csv,1447,E513C415CCC0CE2C80B77E966C4FCD9F4BEB41568655DA4B4D3061B9CC3E6B35,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,E513C415CCC0CE2C80B77E966C4FCD9F4BEB41568655DA4B4D3061B9CC3E6B35,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED43_SECTION443_445_DIRECT_AUTHORITY_IMAGES.csv,1447,040B9F12688AE6C01EB0CE4E6CF83F196C1B59332E54F4ABE5E8A3E5D4AA25D0,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,040B9F12688AE6C01EB0CE4E6CF83F196C1B59332E54F4ABE5E8A3E5D4AA25D0,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED44_SECTION446_448_DIRECT_AUTHORITY_IMAGES.csv,1703,546E619E921611A06771E1EF81CCDF66BBA8741E631818A26CC3A053F6342408,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1703,546E619E921611A06771E1EF81CCDF66BBA8741E631818A26CC3A053F6342408,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED45_SECTION5_521_DIRECT_AUTHORITY_IMAGES.csv,1701,3FA07D46A97EFDEDE063129AB26D6CED9001610194B5A551801AEEA191B83133,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1701,3FA07D46A97EFDEDE063129AB26D6CED9001610194B5A551801AEEA191B83133,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED46_SECTION522_526_DIRECT_AUTHORITY_IMAGES.csv,1720,ADE04AE72ED6BAB56B05F7E7DBD3BD8A7874AC872A94212BB2F6822B6F568EE0,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1720,ADE04AE72ED6BAB56B05F7E7DBD3BD8A7874AC872A94212BB2F6822B6F568EE0,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED47_SECTION527_537_DIRECT_AUTHORITY_IMAGES.csv,1466,6ABD7E86F2F6DA7C2A46BE8B5481274CFF00FD62D59FF2844C7D29EBDF90033E,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1466,6ABD7E86F2F6DA7C2A46BE8B5481274CFF00FD62D59FF2844C7D29EBDF90033E,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED48_SECTION538_5312_DIRECT_AUTHORITY_IMAGES.csv,1695,520DA1A67477B1DD2D4A210DDA22F141914081B32E2B94FC09CB2DE0F223357F,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1695,520DA1A67477B1DD2D4A210DDA22F141914081B32E2B94FC09CB2DE0F223357F,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED49_SECTION541_543_DIRECT_AUTHORITY_IMAGES.csv,1735,A4B1602FED878CD1118C5D88F7E92BFC4C3D9CC72F89EA1EBA31ED1221FF1F57,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1735,A4B1602FED878CD1118C5D88F7E92BFC4C3D9CC72F89EA1EBA31ED1221FF1F57,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED50_SECTION544_545_DIRECT_AUTHORITY_IMAGES.csv,1446,3CD12BCAE16C58351D220A8D2E6308FE050DDF15FE5203342DEC49BA9EBCEF79,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1446,3CD12BCAE16C58351D220A8D2E6308FE050DDF15FE5203342DEC49BA9EBCEF79,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED51_SECTION546_DIRECT_AUTHORITY_IMAGES.csv,1446,651B83BD450FE474F23B34AE77DA817A033FA3C6CA8C0BF4CAAA96E75A0B587B,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1446,651B83BD450FE474F23B34AE77DA817A033FA3C6CA8C0BF4CAAA96E75A0B587B,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED52_SECTION547_549_DIRECT_AUTHORITY_IMAGES.csv,1689,3E21A336A425ED1C39670F1800201CD6B6F8E6F0B967077C3A919C4113DD73D2,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1689,3E21A336A425ED1C39670F1800201CD6B6F8E6F0B967077C3A919C4113DD73D2,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED53_SECTION5410_553_DIRECT_AUTHORITY_IMAGES.csv,1447,D80E416FE9A1CD9B92ED629735D7DC929D043B61BB4EBFF7BDA9D7FC047B5087,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,D80E416FE9A1CD9B92ED629735D7DC929D043B61BB4EBFF7BDA9D7FC047B5087,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED54_SECTION554_555_DIRECT_AUTHORITY_IMAGES.csv,1447,CF1F04FDAFF0AC28DFF4FE0926E541AE53143BE3ED105272838797EB35607305,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,CF1F04FDAFF0AC28DFF4FE0926E541AE53143BE3ED105272838797EB35607305,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED55_SECTION60_614_62INTRO_DIRECT_AUTHORITY_IMAGES.csv,1447,1965466651C6FBF81973A4DB75309F50E6A7FE5DC1663337208E1A6A2718152D,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,1965466651C6FBF81973A4DB75309F50E6A7FE5DC1663337208E1A6A2718152D,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED56_SECTION621_623_631_632_DIRECT_AUTHORITY_IMAGES.csv,1447,728AF04240DE5039760D40E4ADDC3A2D2F3017BFD0DE958795010745F2DB0C8C,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,728AF04240DE5039760D40E4ADDC3A2D2F3017BFD0DE958795010745F2DB0C8C,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED57_SECTION633_634_641_DIRECT_AUTHORITY_IMAGES.csv,1447,225AAD25B7CD588994C8246F6590A04F3FADD61B52E8194F686BFFF034C15E87,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,225AAD25B7CD588994C8246F6590A04F3FADD61B52E8194F686BFFF034C15E87,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED58_SECTION642_645_651_652_DIRECT_AUTHORITY_IMAGES.csv,1447,78BC0A6854B3B1705A9C72240EB75AFB2E4F01CA169A1B342BF8FEBE4ADE1A1D,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,78BC0A6854B3B1705A9C72240EB75AFB2E4F01CA169A1B342BF8FEBE4ADE1A1D,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED59_SECTION661_664_671_672_DIRECT_AUTHORITY_IMAGES.csv,1447,46682F34F101948F853CC8BACA93EA5E3160DF016784E015D17ECB5FD50309AA,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,46682F34F101948F853CC8BACA93EA5E3160DF016784E015D17ECB5FD50309AA,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED60_SECTION673_678_711_DIRECT_AUTHORITY_IMAGES.csv,1447,634F47AD20AA8FF26EF1872D7286D868A389408C33DA08B1E9B40C44C6108221,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,634F47AD20AA8FF26EF1872D7286D868A389408C33DA08B1E9B40C44C6108221,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED61_SECTION712_716_DIRECT_AUTHORITY_IMAGES.csv,1447,03F54754548026D57E6445BEEBFC8ACE730F96BE00D4CC7C996848DC12ECC3C3,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,03F54754548026D57E6445BEEBFC8ACE730F96BE00D4CC7C996848DC12ECC3C3,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED62_SECTION717_7114_72INTRO_DIRECT_AUTHORITY_IMAGES.csv,1447,877A516F22E787D3CEC096C92E482DE4F5910F2E3162B6B93EC90791F59D34B2,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,877A516F22E787D3CEC096C92E482DE4F5910F2E3162B6B93EC90791F59D34B2,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED63_SECTION721_724_DIRECT_AUTHORITY_IMAGES.csv,1447,8CA2E17263D239A2B5133947B1FAB092AE3A08A737D1A2C035F8A8CF8A9CBDD4,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,8CA2E17263D239A2B5133947B1FAB092AE3A08A737D1A2C035F8A8CF8A9CBDD4,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
french_canon/controls/EGA1_PRINTED64_SECTION725_726_DIRECT_AUTHORITY_IMAGES.csv,1447,F5F0A65DA113928401C5969130E93709F70694799AB8BCCDA5755D43A9B0F3E4,text,utf-8,PUBLIC_PROJECTION_BYTE_IDENTICAL,1447,F5F0A65DA113928401C5969130E93709F70694799AB8BCCDA5755D43A9B0F3E4,0,,public_zip_parts/ega-global-french-recheck-live-custody-20260802-public-part-001-of-001.zip,CC0-1.0_PROJECT_AUTHORED_PROVENANCE,
