relative_path,bytes,sha256,license,methodology_doi,replication_doi
provenance/french_canon/README.md,858,70D6B44C93313E4FF153544EAB7260991C5F57FE66C96E0B193E9A2392713D59,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/STATUS.md,101393,857475D15E25B4BD46593A730DB811651AE2C3627FA6A28A4877CB6661F3CFD2,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/AUTHORITY_SHA256.csv,1340,A2819025D9DCB0608382321B2DFC56B999A0B35F63BB43EC9270EC64C92F2ADE,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_20260802_P69.json,3441,E4BFEC07DBB6971137277D5A600F14EA1B45BF11397E6D5185442E6CC1A81BD4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_20260802_P70.json,5321,D5E5773B2234DEE40B0B74DD2FCA276CAD5FAD3B07B0A547A377F5AB258EABCE,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_20260802_P71.json,5635,D178A0B183D8CDF34A39E53E84CC331D9753B174CEC3D93F7DD50C9FD768137D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_20260802_P72.json,4793,E6D7DA2FA5907C75FF7E073BC9F23A279537A18A42F0D7938710D1F94851CC61,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_20260802_P74.json,6514,CF2B6A10B186BA5A1B542987656CEAC7842B5FC08F5F044CA6A7EF68B4F35AC4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_20260802_P75.json,5958,3D420FA24E9FA41EA04412481FC21F128D036E4DE24240A816B9BD2948F7A65D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P69.json,969,AA2F19300B82F65C8B1EA06A3B4D5BAA7DD0EC037539AE105F0A6DAF69A2FEED,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P70.json,1343,594CA1C1C8C4EFD9A9CBDDFD2D3A4C4967554C472114D29A41EDCE1DD114F4F9,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P71.json,1751,06FF5FC10B72DE11C4F7FCF4187E7D92D57A17618B51573F7E55F0C8E81A407D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P72.json,1166,07193582CDE7D3DE73C962B3E3AD48B32A7A9F39305CA954568698749ABDB68F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P74.json,1580,58259986A8ECB74A802F6FBD97E0F459FCDD5DAED8F63D9106ACD1BB292B3C81,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/CONTINUATION_STATE_VALIDATION_20260802_P75.json,1595,A9F9D759F997D2A51C13F7DC4A400E2A2431AC28F94EC517E588E1F4239095F0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED13_15_DIRECT_AUTHORITY_5000DPI_CROPS.csv,2514,B56B08ED9958A1CF4FD3C417953C5E2B6CB1EDA502A4F1E0F0C919F00C4E2D49,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED15_16_DIRECT_AUTHORITY_IMAGES.csv,2483,7DA744A8488A80EB98C4E2FF6A285DE428E73779C330F4029C46176C904F8AE4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED17_18_DIRECT_AUTHORITY_IMAGES.csv,2683,FB4FA838AB77DD9504B2D3F0143D6628AFB0B40E0BA6A503DF3650635028DF27,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED19_20_DIRECT_AUTHORITY_IMAGES.csv,2426,A02A0271C21E1A037F942B018C57306D3719068164E5714B105CEFE508087FDF,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED21_DIRECT_AUTHORITY_IMAGES.csv,1163,F921AF92129D1B1CEADD8FA5CEFAC3EF18AC1F97879CFD042C76F34242139295,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED22_DIRECT_AUTHORITY_IMAGES.csv,1164,7A8D101AB8AD123818D4B4C2771C758505A219B071D5B5BAA646DB64A88BB645,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED23_24_DIRECT_AUTHORITY_IMAGES.csv,2780,274E7BD39765061551AF521987A1CD96AA3EF254F8448AEC198E1FEB70964E8A,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED25_DIRECT_AUTHORITY_IMAGES.csv,1228,ED36A97EB8CB526EDC8CB5443B5DF63E626FD9CEA8615904039216462C6CE774,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED34_DIRECT_AUTHORITY_IMAGES.csv,1614,49652D8AB9280E8DF627FF952B4D8E0DE387AC0602C49E5808F8F07E93CEEBE0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED35_SECTION38_DIRECT_AUTHORITY_IMAGES.csv,1637,1B8B2AAA69FFAA459B0340AFADAD2D3B14A5C2AB00FBC74D4DB6D2F4255FA68F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED36_SECTION411_412_DIRECT_AUTHORITY_IMAGES.csv,1445,96C554F48528EB3DC102B96CA58A9BFEFB1D4D117EB4A6CECA1EB951E9FB6B4E,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED37_SECTION413_414_DIRECT_AUTHORITY_IMAGES.csv,1693,6F332655F35196B09BF03CA6A556E1BDEE425445A15F082A3F0A09D98A4BFF05,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED38_39_SECTION415_417_DIRECT_AUTHORITY_IMAGES.csv,3174,802227EA49F2DFC0D164F893B0F358E94B735FB3739DA4364E62EA78C2592DDE,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED40_SECTION422_426_DIRECT_AUTHORITY_IMAGES.csv,1580,0A5BF4FD58281BDA78E11B5413049016FD004DA2B4CDE8DAEE217AFE9786781F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED41_SECTION431_433_DIRECT_AUTHORITY_IMAGES.csv,1611,DF271BCBBACFD18FAE6765EBBD6FCE378627DC4F0BB67FA063DE864410C24587,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED42_SECTION434_442_DIRECT_AUTHORITY_IMAGES.csv,1447,E513C415CCC0CE2C80B77E966C4FCD9F4BEB41568655DA4B4D3061B9CC3E6B35,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED43_SECTION443_445_DIRECT_AUTHORITY_IMAGES.csv,1447,040B9F12688AE6C01EB0CE4E6CF83F196C1B59332E54F4ABE5E8A3E5D4AA25D0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED44_SECTION446_448_DIRECT_AUTHORITY_IMAGES.csv,1703,546E619E921611A06771E1EF81CCDF66BBA8741E631818A26CC3A053F6342408,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED45_SECTION5_521_DIRECT_AUTHORITY_IMAGES.csv,1701,3FA07D46A97EFDEDE063129AB26D6CED9001610194B5A551801AEEA191B83133,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED46_SECTION522_526_DIRECT_AUTHORITY_IMAGES.csv,1720,ADE04AE72ED6BAB56B05F7E7DBD3BD8A7874AC872A94212BB2F6822B6F568EE0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED47_SECTION527_537_DIRECT_AUTHORITY_IMAGES.csv,1466,6ABD7E86F2F6DA7C2A46BE8B5481274CFF00FD62D59FF2844C7D29EBDF90033E,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED48_SECTION538_5312_DIRECT_AUTHORITY_IMAGES.csv,1695,520DA1A67477B1DD2D4A210DDA22F141914081B32E2B94FC09CB2DE0F223357F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED49_SECTION541_543_DIRECT_AUTHORITY_IMAGES.csv,1735,A4B1602FED878CD1118C5D88F7E92BFC4C3D9CC72F89EA1EBA31ED1221FF1F57,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED50_SECTION544_545_DIRECT_AUTHORITY_IMAGES.csv,1446,3CD12BCAE16C58351D220A8D2E6308FE050DDF15FE5203342DEC49BA9EBCEF79,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED51_SECTION546_DIRECT_AUTHORITY_IMAGES.csv,1446,651B83BD450FE474F23B34AE77DA817A033FA3C6CA8C0BF4CAAA96E75A0B587B,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED52_SECTION547_549_DIRECT_AUTHORITY_IMAGES.csv,1689,3E21A336A425ED1C39670F1800201CD6B6F8E6F0B967077C3A919C4113DD73D2,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED53_SECTION5410_553_DIRECT_AUTHORITY_IMAGES.csv,1447,D80E416FE9A1CD9B92ED629735D7DC929D043B61BB4EBFF7BDA9D7FC047B5087,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED54_SECTION554_555_DIRECT_AUTHORITY_IMAGES.csv,1447,CF1F04FDAFF0AC28DFF4FE0926E541AE53143BE3ED105272838797EB35607305,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED55_SECTION60_614_62INTRO_DIRECT_AUTHORITY_IMAGES.csv,1447,1965466651C6FBF81973A4DB75309F50E6A7FE5DC1663337208E1A6A2718152D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED56_SECTION621_623_631_632_DIRECT_AUTHORITY_IMAGES.csv,1447,728AF04240DE5039760D40E4ADDC3A2D2F3017BFD0DE958795010745F2DB0C8C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED57_SECTION633_634_641_DIRECT_AUTHORITY_IMAGES.csv,1447,225AAD25B7CD588994C8246F6590A04F3FADD61B52E8194F686BFFF034C15E87,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED58_SECTION642_645_651_652_DIRECT_AUTHORITY_IMAGES.csv,1447,78BC0A6854B3B1705A9C72240EB75AFB2E4F01CA169A1B342BF8FEBE4ADE1A1D,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED59_SECTION661_664_671_672_DIRECT_AUTHORITY_IMAGES.csv,1447,46682F34F101948F853CC8BACA93EA5E3160DF016784E015D17ECB5FD50309AA,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED60_SECTION673_678_711_DIRECT_AUTHORITY_IMAGES.csv,1447,634F47AD20AA8FF26EF1872D7286D868A389408C33DA08B1E9B40C44C6108221,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED61_SECTION712_716_DIRECT_AUTHORITY_IMAGES.csv,1447,03F54754548026D57E6445BEEBFC8ACE730F96BE00D4CC7C996848DC12ECC3C3,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED62_SECTION717_7114_72INTRO_DIRECT_AUTHORITY_IMAGES.csv,1447,877A516F22E787D3CEC096C92E482DE4F5910F2E3162B6B93EC90791F59D34B2,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED63_SECTION721_724_DIRECT_AUTHORITY_IMAGES.csv,1447,8CA2E17263D239A2B5133947B1FAB092AE3A08A737D1A2C035F8A8CF8A9CBDD4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED64_SECTION725_726_DIRECT_AUTHORITY_IMAGES.csv,1447,F5F0A65DA113928401C5969130E93709F70694799AB8BCCDA5755D43A9B0F3E4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED65_SECTION727_7210_DIRECT_AUTHORITY_IMAGES.csv,1447,E17C62749CA61C6B2F2DAF9CC8BB7F99C1DA1A3D58AC5657FCE59A10479BAF31,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED66_SECTION7211_7321_DIRECT_AUTHORITY_IMAGES.csv,1684,B5669D92399E248E6BCDAF4F43DA21254CDBBCCEF331C0D2A4FE9DF9E7B12A6C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED67_SECTION733_734_DIRECT_AUTHORITY_IMAGES.csv,1481,5DBA53780E8CEC0EC459F39F1E189B8A988525F9C8DDAC4F8C4999B3FAE22594,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED68_SECTION735_741_DIRECT_AUTHORITY_IMAGES.csv,1474,A0C0FD4A8A58224F9C93A3A19C23337051079154EF999C8ECCF0DE936D1F8420,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED69_70_SECTION751_753_DIRECT_AUTHORITY_IMAGES.json,3841,E8B752881F03897AB2442E66A233F4A2E029B3CAF10ACE5FBA597E4F0CD481D7,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED69_SECTION742_745_DIRECT_AUTHORITY_IMAGES.json,3115,AC8AEC4F4E18523C2184452A9D9190751B51C85088DC59DB55D91DD70F490144,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED70_71_PROP754_DIRECT_AUTHORITY_IMAGES.json,2663,F2F8AF8BD67E2ECB54A1EC7A6851FD96B022DFD65FB20099356C345EF49F94ED,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED71_72_PROP755_763_DIRECT_AUTHORITY_IMAGES.json,3483,386E7B81820395535B366BBB03EACA312D6BD67F2615BF2D4DC157CB09399128,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED73_PROP764_7610_DIRECT_AUTHORITY_IMAGES.json,3354,42E26C483F818CDDD83533AA5A1DF8BA369A800A82446D53A3492501F597BA29,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED74_75_SECTION7615_7618_DIRECT_AUTHORITY_IMAGES.json,2993,037B50465E78B14BF350E918FE471EB57B72C0C6C4199E05935243E2C1A3179E,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED74_PROP7611_7614_DIRECT_AUTHORITY_IMAGES.json,2650,0BE243F878A91C94F07FB557D72C66394D9F80CF9AACAA234D2C609C0A4CDB70,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_PRINTED75_77_SECTION77_DIRECT_AUTHORITY_IMAGES.json,4758,E81F73971D7CEEDD9EA268C33FEE7F536CB942BF8AF136E172F59015918875FD,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_SECTION32_PRINTED25_28_DIRECT_AUTHORITY_IMAGES.csv,3091,49B5F664F971CBBA66EFB4C4BCC0E36F1EF5789C6BBA4E86C293DBFC9E78F847,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_SECTION33_PRINTED28_29_DIRECT_AUTHORITY_IMAGES.csv,1633,81BB8A99773638880D0B8E92E1FB192EF76FA8C56E9ACEAA41D0432D140F4DD4,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_SECTION34_PRINTED29_30_DIRECT_AUTHORITY_IMAGES.csv,1535,4C6ECB7292E0220849F27DF58398E24F3717C74C62CBE38327E22A46496546AA,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA1_SECTION35_36_PRINTED30_33_DIRECT_AUTHORITY_IMAGES.csv,5221,24DA0E86025CACB1043F1EF1E4C1DE10B8978DB24B00EEA3CCA0BAE47D7A1971,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/EGA2_PHYSICAL214_EGA1_662_671_ERRATA_ADDENDA_DIRECT_AUTHORITY_IMAGE.csv,290,2480045D4ABDFB477D44EFF5116B84DDD6ED2FA2A4BB20CE913C2AB67EF5F6EE,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK.csv,90504,6879C71854ABC8D7DFAAED142A380186A780571FE7B59A151882E41C7B2B09DE,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_20260802.jsonl,4268,0A7EC30F0DEE58A5CDFA5E625AFFF364D46036A998D9CCD980AE23A49C7A9879,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P70_20260802.jsonl,8437,A49C199D52DB2623B86B880FC22951014A8C60558C4B1DD0DE58419A2D920494,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P71_20260802.jsonl,5116,99CF1649C8AB3128F57192C7D759907D6398DDEB071BDF8F232571A5C986518C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P71_P72_20260802.jsonl,10398,502D5089998CE3BE4D69237730C99FE89F803FE3FED70CAEE521041DBA01F700,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P73_20260802.jsonl,5321,E1438205B716BF612974FDDCB0E996DB69F08084FB30B0AE951839BF4F6D6E48,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P74_20260802.jsonl,2939,3F6280B1A1ED8E663597081ABC0F23FBEEDA199D348369CFC1E22F39F746F41B,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P75_20260802.jsonl,4464,8FEEADF8588E430401C865293AE55DE34B9A73CC61894140FE475674183F2D52,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_APPEND_P77_20260802.jsonl,9404,527F2860E14D12546405D2C8AE8A87B03B230F3681E6BADBB841C65F1BA76448,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.csv,60033,BEAAF4973D38BCD16940C1C9DFE38FAA1F95ECBB342B6F330238ADBABB791FB0,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_RECHECK_MASTER_QUEUE.md,15511,69037FBBB4B22385085C643F22378D4646066763681E07B7B9DCBD78B2DFCFBE,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_20260802.jsonl,2358,82AC2A0C53630CA0265CCC4140B2BB9BBBB4F928EEF11D86ECBE6907FCC68133,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_P70_20260802.jsonl,3692,CA6380D75CDF71A777E40E85E385F4A2F85A18456A0381E83806EE1E7A903961,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_P71_20260802.jsonl,2888,0A6F0F46CB7C703617D142C13B74DCEF40C6B77B6FDAF63842B075C5748DF637,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_P71_P72_20260802.jsonl,3644,9D5A234FE7DBA8AF0DB133251EC53F920145427CA2CC27A2833A4E7F54016D3F,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_P73_20260802.jsonl,2970,A1E8B718CE2409A7B6393D3CD93142F8A0C580936DDCDEBBDF29DA369688EA55,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_P74_20260802.jsonl,1696,CE443FBD5382CB5E82284AEA428D2402225ACEE8331608C076215F7F6BA0A99C,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_CORRECTION_REPAIR_APPLICATION_P75_20260802.jsonl,2645,31D75F61B07586B99F8E2FE0224530DC26B15920E4BE84A7A170BA6DFBD51855,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_NORMALIZATION_DECISION_AND_REVISION_POLICY_20260802.md,6628,AE09C581B4EC6B0DFF647EBD367A2FA455C0895CCE43CC54D8A4315185677EE5,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_REPAIR_VALIDATION_SUPERSESSION_P70_20260802.jsonl,1588,C57BB7E0C71ED5ECCDF3FC0B5B3D779E17E374611CFA38147FDC188D0E3E41EC,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/ENGLISH_REPAIR_VALIDATION_SUPERSESSION_P71_20260802.jsonl,1293,EA68A38E2E9DE87E0045CF4D4E5BD34628D9DAA00032B46C091F54028ABCDC5A,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_20260802.jsonl,2233,D4583F3E910A9044BB7E424489B71566CD06F25769E11DB2DF77F34A2204C002,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_P70_20260802.jsonl,997,A403035959C920A2E4E9FDC052C8E9CDFECEB40C2DE83293F3F397EDFC1E7013,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_P70_R2_20260802.jsonl,1244,44E8A0BB643C619D5353CF9D749B25709FC9DCCC34837E811880EEDCB75FFD14,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
provenance/french_canon/controls/WORKFLOW_ERROR_APPEND_P71_20260802.jsonl,1426,34A0C65B16136EE976CC18FEC12294B50FDBC991528A4341F900FF3B7A5A0042,CC0-1.0,10.5281/zenodo.21124403,10.5281/zenodo.20461174
