reader,source_label,target_id,pdf_destination,printed_value,printed_page,source_relpath,source_line,source_sha256,status
ega0,0.1.7.3,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,subsection*.11,1.7,9,ega0/ega0-1.tex,620,1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,active_aux_alias
ega0,0.1.7.4,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,subsection*.11,1.7,10,ega0/ega0-1.tex,625,1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,active_aux_alias
ega0,0.1.7.5,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,subsection*.11,1.7,10,ega0/ega0-1.tex,633,1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,active_aux_alias
ega0,0.10.1.1,ega3.ega0.target.sha256.9aae1d45bf963c47eff7e2df2306c8a54a7dc9ea12729f753545168d6225c7b6,subsection*.105,10.1,60,ega0/ega0-10.tex,10,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.1.1.1,ega3.ega0.target.sha256.6cfd272a338b29fd73ec5a8055b26a282c59b38c0980d59a56ca00612a6a8da4,AMS.106,{10.1.1.1},60,ega0/ega0-10.tex,14,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.1.1.2,ega3.ega0.target.sha256.e15ba72e09ad37da9f1b893b971b896210ec0c3eec2f66d0c82e56dad74c226c,AMS.107,{10.1.1.2},60,ega0/ega0-10.tex,23,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.1.2,ega3.ega0.target.sha256.e15ba72e09ad37da9f1b893b971b896210ec0c3eec2f66d0c82e56dad74c226c,AMS.107,10.1,60,ega0/ega0-10.tex,31,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.1.3,ega3.ega0.target.sha256.e15ba72e09ad37da9f1b893b971b896210ec0c3eec2f66d0c82e56dad74c226c,AMS.107,10.1,60,ega0/ega0-10.tex,46,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.1,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,68,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.2,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,86,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.3,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,95,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.4,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,101,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.5,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,112,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.6,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,123,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.7,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,61,ega0/ega0-10.tex,138,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.8,ega3.ega0.target.sha256.2fbf7e6b8d00de84f5b202df90942db7c3dd880755ad1be7fb7af9955e629996,subsection*.108,10.2,62,ega0/ega0-10.tex,180,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.2.8.1,ega3.ega0.target.sha256.b4ddda78e7bed056274a15145d836268619a41bf5cf5ddeb7ee20bd189abd8e3,AMS.109,{10.2.8.1},62,ega0/ega0-10.tex,194,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.1,ega3.ega0.target.sha256.f27bbaa098eaf98d5f60339fe956e233b58259653099a9d5ac04e57c04a4fbb0,subsection*.110,10.3,62,ega0/ega0-10.tex,211,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.1.1,ega3.ega0.target.sha256.f27bbaa098eaf98d5f60339fe956e233b58259653099a9d5ac04e57c04a4fbb0,subsection*.110,10.3,62,ega0/ega0-10.tex,219,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.1.2,ega3.ega0.target.sha256.f27bbaa098eaf98d5f60339fe956e233b58259653099a9d5ac04e57c04a4fbb0,subsection*.110,10.3,62,ega0/ega0-10.tex,232,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.1.3,ega3.ega0.target.sha256.f27bbaa098eaf98d5f60339fe956e233b58259653099a9d5ac04e57c04a4fbb0,subsection*.110,10.3,63,ega0/ega0-10.tex,249,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.1.4,ega3.ega0.target.sha256.f27bbaa098eaf98d5f60339fe956e233b58259653099a9d5ac04e57c04a4fbb0,subsection*.110,10.3,63,ega0/ega0-10.tex,292,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.1.5,ega3.ega0.target.sha256.8b24a9d9fbeb6c863c7f18fda3827e27cd8be6de619fdada3cc32abad84c118d,AMS.111,{10.3.1.5},64,ega0/ega0-10.tex,324,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.10.3.2,ega3.ega0.target.sha256.8b24a9d9fbeb6c863c7f18fda3827e27cd8be6de619fdada3cc32abad84c118d,AMS.111,10.3,64,ega0/ega0-10.tex,333,0D7A13E06F8C0FFAF33A716E248C47B0EEA66E0E7CA0FB086AE2FC7438B5A729,active_aux_alias
ega0,0.11.1.1,ega3.ega0.target.sha256.6e3be53e6004b7647b2f8662d306d6ac186fa1f80a9ee2592ad1d19d0707392e,subsection*.113,11.1,64,ega0/ega0-11.tex,8,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.1.1,ega3.ega0.target.sha256.53ca0c2a78e5361e3c0f0b9ec74fca5d7c69296dfcb27892eb382403ac9ceb62,AMS.114,{11.1.1.1},64,ega0/ega0-11.tex,22,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.1.2,ega3.ega0.target.sha256.7c5ffd6cf7c14a828ca822177b6fce16263b35ca2ecd229ce5b35b36e673e6ac,AMS.115,{11.1.1.1.2},64,ega0/ega0-11.tex,28,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.1.3,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,{11.1.1.1.3},64,ega0/ega0-11.tex,39,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.10,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,160,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.2,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,65,ega0/ega0-11.tex,57,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.3,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,65,ega0/ega0-11.tex,82,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.4,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,108,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.5,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,116,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.6,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,132,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.7,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,141,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.8,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,147,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.1.9,ega3.ega0.target.sha256.601461a245475adf8d975f6b3fe49ea9fada565629cb8232bd9a5f06f2bb320f,AMS.116,11.1,66,ega0/ega0-11.tex,154,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.10.1,ega3.ega0.target.sha256.afb420ac6d5c6ca86bd19a6bd54cb9d46fbc4f9377714ab785f20804d078cabb,subsection*.158,11.10,86,ega0/ega0-11.tex,2178,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.10.1.1,ega3.ega0.target.sha256.9e36e493fb04e59c0d0b13950d3a126237625b222a377a40afde5f89b7e598c0,AMS.159,{11.10.1.1},86,ega0/ega0-11.tex,2185,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.10.1.2,ega3.ega0.target.sha256.469285fa4b762d93b5549b920ffb914a41ab40836a9d6a18ac4c23e3b84df847,AMS.160,{11.10.1.2},86,ega0/ega0-11.tex,2194,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.10.2,ega3.ega0.target.sha256.469285fa4b762d93b5549b920ffb914a41ab40836a9d6a18ac4c23e3b84df847,AMS.160,11.10,86,ega0/ega0-11.tex,2199,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.10.3,ega3.ega0.target.sha256.469285fa4b762d93b5549b920ffb914a41ab40836a9d6a18ac4c23e3b84df847,AMS.160,11.10,87,ega0/ega0-11.tex,2265,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.2.1,ega3.ega0.target.sha256.a4c65db96732b6b8fa788a6a3bf2172b44222d3a2b4e1cee1d5143e2699aa1eb,subsection*.117,11.2,67,ega0/ega0-11.tex,179,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.2.2,ega3.ega0.target.sha256.a4c65db96732b6b8fa788a6a3bf2172b44222d3a2b4e1cee1d5143e2699aa1eb,subsection*.117,11.2,67,ega0/ega0-11.tex,195,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.2.3,ega3.ega0.target.sha256.a4c65db96732b6b8fa788a6a3bf2172b44222d3a2b4e1cee1d5143e2699aa1eb,subsection*.117,11.2,68,ega0/ega0-11.tex,234,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.2.4,ega3.ega0.target.sha256.a4c65db96732b6b8fa788a6a3bf2172b44222d3a2b4e1cee1d5143e2699aa1eb,subsection*.117,11.2,68,ega0/ega0-11.tex,240,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.3.1,ega3.ega0.target.sha256.f9d2d76822de79679821a749caaa7b76bfd78c03bee920c3fce3887a4ada26d5,subsection*.118,11.3,68,ega0/ega0-11.tex,254,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.3.2,ega3.ega0.target.sha256.a40dc270af96efd7af35216016bd1a1cd61aff31c1dc8d83ef76904081bb2f98,Item*.120,11.3,69,ega0/ega0-11.tex,279,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.3.2.1,ega3.ega0.target.sha256.60b43214bb8cb88ac173a3ef4a5ac071a5594a8f40bb88aac093f3fb784e10db,AMS.121,{11.3.2.1},69,ega0/ega0-11.tex,282,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.3.2.2,ega3.ega0.target.sha256.34cbae1314524b195037720ef51788efddf5f327a4fa69b89d5c008877855db4,AMS.122,{11.3.2.2},69,ega0/ega0-11.tex,298,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
ega0,0.11.3.3,ega3.ega0.target.sha256.34cbae1314524b195037720ef51788efddf5f327a4fa69b89d5c008877855db4,AMS.122,11.3,69,ega0/ega0-11.tex,312,61DBDCF8AA580100B610A1323A995D71E59752F1D4B9B0808615FD5B2CC7F18E,active_aux_alias
