filename,status,additions,deletions,changes
coordination/non-slavic-core-359bc213-same-frontier-reset-wake-accounting-20260707/NON_SLAVIC_CORE_359BC213_SAME_FRONTIER_RESET_WAKE_ACCOUNTING_20260707/SHA256SUMS.txt,added,10,0,10
coordination/non-slavic-core-359bc213-same-frontier-reset-wake-accounting-20260707/NON_SLAVIC_CORE_359BC213_SAME_FRONTIER_RESET_WAKE_ACCOUNTING_20260707/SIBLING_WAKE_RESULT_LEDGER_359BC213.csv,added,12,0,12
coordination/non-slavic-core-359bc213-same-frontier-reset-wake-accounting-20260707/NON_SLAVIC_CORE_359BC213_SAME_FRONTIER_RESET_WAKE_ACCOUNTING_20260707/SOURCE_GATE_FILE_INVENTORY_359BC213_SAME_FRONTIER.csv,added,173,0,173
coordination/non-slavic-core-359bc213-same-frontier-reset-wake-accounting-20260707/NON_SLAVIC_CORE_359BC213_SAME_FRONTIER_RESET_WAKE_ACCOUNTING_20260707/SUMMARY.json,added,19,0,19
coordination/non-slavic-core-359bc213-same-frontier-reset-wake-accounting-20260707/NON_SLAVIC_CORE_359BC213_SAME_FRONTIER_RESET_WAKE_ACCOUNTING_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_359BC213.csv,added,5,0,5
coordination/non-slavic-core-359bc213-same-frontier-reset-wake-accounting-20260707/NON_SLAVIC_CORE_359BC213_SAME_FRONTIER_RESET_WAKE_ACCOUNTING_20260707/VISIBLE_THREAD_STATUS_AND_WAKE_PLAN_359BC213.csv,added,16,0,16
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/B3_UPLOADER_READY_SUMMARY.csv,added,13,0,13
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/MANIFEST.csv,added,24,0,24
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/PACKAGE_VALIDATION.json,added,27,0,27
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_B3_359_ACTION_SUMMARY.csv,added,2,0,2
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_COMMITS_FROM_359BC213.csv,added,2,0,2
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_DELTA_FROM_359BC213.csv,added,115,0,115
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_FRONTIER_VERIFICATION.csv,added,2,0,2
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_SOURCE_DOCUMENTS.csv,added,14,0,14
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_VISIBLE_DFB0_FABLE_ADVERSE_BOUNDARY.csv,added,4,0,4
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_VISIBLE_DFB0_PACKAGE_VALIDATION.json,added,28,0,28
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_VISIBLE_DFB0_RECOVERY_ROWS.csv,added,5,0,5
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_BRANCH_VISIBLE_DFB0_REPAIRED_SOURCE_USE_GAP_LEDGER.csv,added,5,0,5
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_COORDINATOR_359_B3_PACKAGE_ROOTS_VALIDATION.csv,added,6,0,6
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_COORDINATOR_359_BLOCKERS.csv,added,8,0,8
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_COORDINATOR_359_BRANCH_COMPARE_SUMMARY.csv,added,2,0,2
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_COORDINATOR_359_CHILD_LANE_SOURCE_GATE_SUMMARY.csv,added,13,0,13
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_COORDINATOR_359_FABLE_SOURCE_USE_ADVERSE.csv,added,13,0,13
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_COORDINATOR_359_SUMMARY.json,added,38,0,38
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_FABLE_ADVERSE_BOUNDARY_LEDGER.csv,added,4,0,4
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_LANGUAGE_BOUNDARY_ROWS.csv,added,6,0,6
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_R6_359_CONTEXT_BOUNDARY.csv,added,3,0,3
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_R6_359_FABLE_ADVERSE_CONTEXT.csv,added,7,0,7
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/R3_1A823D4A_SOURCE_USE_GAP_RECOVERY_ROWS.csv,added,5,0,5
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/README.md,added,12,0,12
interlanguage-sidecar/r3-1a823d4a-branch-visible-dfb0-359-context-source-use-gap-20260707/R3_1A823D4A_BRANCH_VISIBLE_DFB0_359_CONTEXT_SOURCE_USE_GAP_20260707_20260707T033528Z/SHA256SUMS.txt,added,24,0,24
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/B3_UPLOADER_READY_SUMMARY.csv,added,14,0,14
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/COORDINATOR_MANIFEST.csv,added,10,0,10
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/COORDINATOR_README.md,added,14,0,14
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/COORDINATOR_SHA256SUMS.txt,added,9,0,9
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/COORDINATOR_SUMMARY.json,added,16,0,16
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/MANIFEST.csv,added,17,0,17
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/PACKAGE_VALIDATION.json,added,28,0,28
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_ARABIC_PERSIAN_DARI_TAJIK_SEPARATION_ROWS.csv,added,7,0,7
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_COORDINATOR_BLOCKERS_FILTERED.csv,added,5,0,5
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_COORDINATOR_CHILD_LANE_SOURCE_GATE_SUMMARY_FILTERED.csv,added,5,0,5
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_COORDINATOR_FABLE_ADVERSE_FILTERED.csv,added,5,0,5
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_COORDINATOR_SOURCE_GATE_FILE_INVENTORY_FILTERED.csv,added,73,0,73
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_COORDINATOR_TOKEN_RESET_RULES.csv,added,5,0,5
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_SAME_FRONTIER_BLOCKER_RECOVERY_ROWS.csv,added,5,0,5
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_SAME_FRONTIER_FABLE_ADVERSE_BOUNDARY_LEDGER.csv,added,4,0,4
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/R3_359BC213_SOURCE_GATED_PRETRANSLATION_ROUTING.csv,added,4,0,4
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/README.md,added,14,0,14
interlanguage-sidecar/r3-359bc213-same-frontier-coordinator-reset-accounting-20260707/R3_359BC213_SAME_FRONTIER_COORDINATOR_RESET_ACCOUNTING_20260707_20260707T032659Z/SHA256SUMS.txt,added,17,0,17
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/B3_ACTION_SUMMARY.csv,added,2,0,2
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/BRANCH_PR_STATE.csv,added,2,0,2
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/MANIFEST.csv,added,8,0,8
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,added,110,0,110
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,added,7,0,7
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/README.md,added,9,0,9
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/SAFETY_SCAN_HITS.csv,added,2,0,2
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/SHA256SUMS.txt,added,8,0,8
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1A823D4A_359_RESET_R6_R3_PERSIANATE_ROUTE_BATCH_20260707/VALIDATION_ISSUES.csv,added,2,0,2
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/MANIFEST.csv,added,20,0,20
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv,added,27,0,27
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/README.md,added,33,0,33
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/SHA256SUMS.txt,added,19,0,19
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv,added,2,0,2
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_1A823D4A_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv,added,6,0,6
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_1A823D4A_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv,added,2,0,2
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_1A823D4A_LOCAL_HEAD_NAMED_FILE_HITS.csv,added,1,0,1
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_1A823D4A_PAYLOAD_FRONTIER_CORRECTION.csv,added,3,0,3
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_1A823D4A_ETHICS_AUTHORITY_CONTINUATION_MAP.csv,added,5,0,5
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_1A823D4A_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,added,6,0,6
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_1A823D4A_PERSIANATE_TAJIK_PACKET_SHA_VERIFY.csv,added,30,0,30
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_1A823D4A_PRIOR_PACKAGE_SHA_VERIFY.csv,added,20,0,20
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md,added,15,0,15
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_1A823D4A_MUTUAL_WATCH_OBSERVATION.csv,added,3,0,3
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_1A823D4A_CROSS_LANE_CONTEXT_BOUNDARY.csv,added,3,0,3
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_1A823D4A_SOURCE_USE_CONTINUATION_LEDGER.csv,added,7,0,7
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/ACTIVE_SESSION_STATE_EXCERPT_20260707.md,added,34,0,34
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/HEARTBEAT_EXCERPT_20260707.md,added,25,0,25
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_1A823D4A_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv,added,316,0,316
uploader-transfer/r6-1a823d4a-current-head-source-start-continuation-20260707/R6_1A823D4A_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_1A823D4A_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv,added,111,0,111
uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_359BC213_COORDINATOR_PACKET_SHA_VERIFY.csv,added,9,0,9
uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/ACTIVE_SESSION_STATE_EXCERPT_20260707.md,added,40,0,40
uploader-transfer/r6-359bc213-current-head-source-start-continuation-20260707/R6_359BC213_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/state/HEARTBEAT_EXCERPT_20260707.md,added,37,0,37
