archive_path	origin_root	origin_relative_path_or_locator	bytes	sha256	lineage	witness_role	accepted_state	authority_role
diagram_witness/images/D023_p001_diag03.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p001_diag03.png	818858	DE0402BDAB234265368F448F0CDF15A01FB135AB3B0BEE7400C1B5DE0A2F713B	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p002_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p002_diag01.png	1100373	FD8CB4B328A702C801081C9604E4FC4F7495B83E5063A538E383937613CB5D3D	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p003_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p003_diag01.png	1160215	0A5BEB2DA77CC7A8B97F6A90D7B6F5A24508EC5BE4FFC3F00FF28ADB8E59EFAB	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p004_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p004_diag01.png	970829	5EBAAED6A23DB94A2DF057A4DF6314C02B707B33F2AD87C7AB2388F6AB45BC4F	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p005_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p005_diag01.png	758039	3B8E2B2BAFB8167C6D45E6E10B0DAC9F29B8DC4D2C6C816C7D602AF3A1813E92	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p005_diag02.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p005_diag02.png	254609	A1A7C55BE0AD877962F0AB55F7F1FE51789739A5EF954F4A86667F43D96FD94F	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p006_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p006_diag01.png	918337	955EFFECC8FAE874C35581E809ADC491152E83BAD3D6A32836725006BE6A66FB	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p007_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p007_diag01.png	1003469	CB408BA55AAB2C38FB6F682EA4B6463F98B0F4F09C245B3403D59C1EBF63A417	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p008_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p008_diag01.png	770010	C8878055ED0E11A899B83C5860BC4117B677C2656C51343BA41DD43D1BF2BE4B	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p009_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p009_diag01.png	947677	6E477B7E176834171FBCFEDF6FFD9FC26DED51672FF1FC723D7FE9679BB9BBF8	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p010_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p010_diag01.png	968688	AED2D9215B1F479E3F6A6852F6B4BBDB17BA8C8FA391817444D5FD4485CF3CA6	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p011_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p011_diag01.png	199185	F579C22D03628BCF04FB0E2D4743DC2577EB90805973D48151A4AEA15C640335	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p011_diag02.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p011_diag02.png	156906	314BA497A37365CA3E6CB5A2DA64B23DCC3338EAC9840874C145E5505CC48218	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p011_diag03.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p011_diag03.png	618230	881EDD64F089521C29E646EBDC9EFB5BBF9BD74EDB093550D8E43922FFAF63DF	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p012_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p012_diag01.png	403694	F59866FB82B0BEC8E9A601201F2F85F8031F1A9976F54B954A95F9DB999FFD15	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p012_diag02.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p012_diag02.png	228348	440A3B09AF8842BD2A9A13E6B442CA2E666221AA4557FF81A75A3A1A47E2FBDC	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p012_diag03.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p012_diag03.png	104791	63A8B3B85D5E1E4529EC7C7F4D389A5CEB262770D2BEF6F4BB5A6277A42C612E	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p013_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p013_diag01.png	1271397	70EB8708FA7D3C87F35E971B4DD1C7BDB52B4F0AA9D97EDAC1BFEFB5B165FFEF	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p014_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p014_diag01.png	743581	E2A0975A7EBA752624663D9ED85A737D8313CAEE729546BC49158C85371408B5	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p015_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p015_diag01.png	8915	D97ACC8C7B5B98FF424E55FDAF621419C179B0EB713A280276C5C17B15B00067	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p015_diag02.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p015_diag02.png	1032126	E507BA66DE924ED8C27704D34A0B7FC68A5C059382FFF5EFBE245D730F43B610	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p016_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p016_diag01.png	1069079	B3C6B59400652F9ED4FB7A58422DC8925EDFE938C7AE4D54967C4AE71EA35CE9	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p017_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p017_diag01.png	74087	4452F698516CFF0AB2DEFE121F747878C1E1964AA66E895BD08F972EA9340B91	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p017_diag02.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p017_diag02.png	809165	CE4DAF944A90EBA1315BE7A9D78864E1565323A90DEB5C0079B632C28EA27279	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p018_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p018_diag01.png	940783	4CD6FEC599A5EA7DB4F18C9CC089BB15E86D64A57D2689253DDA770C895B22B3	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p019_diag01.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p019_diag01.png	770082	34DF32AA6E5135D498EB8CC5B19AAA93E309E1455BEF7EB5E821A6009A9B9C17	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
diagram_witness/images/D023_p019_diag02.png	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip	C:\Users\__LOCAL_ACCOUNT__\Documents\Chat Interl Src\deligne restart\_zips_from_sweep\Deligne_Diagram_Witness_Aid_D021_D045_20260608.zip#Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D023_Real_homotopy_theory_of_Kahler_manifolds/D023_p019_diag02.png	9836	4187C44596841D5A62155ED16911BCF0268C2545802DA67D9E703BF9FC3F7939	D021_D045_DIAGRAM_CARRIER_D023_SUBSET	RAW_D023_DIAGRAM_OR_FORMULA_CROP_WITNESS	ZERO_ACCEPTED	NONE_COMPARISON_ROUTING_ONLY
