"package_id","row_id","source_category","target_family","language_access_target","source_title","source_format","original_source_url","original_local_path","package_relative_path","bytes","sha256","expected_sha256_or_other_hash","hash_match","source_use_label","license_or_access_signal","ethics_authority_note","allowed_use","blocked_use","provenance_artifact"
"indigenous-creole-sign-source-bodies-20260705","GEN-DRAFT-NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv","generated_draft_noncanonical_support","covered Kreyol/Bislama draft support","Kreyol and Bislama only","NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv","generated_draft_table_or_summary","","","generated-draft\NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv","4848","30c49fbc506cd600e42fc0279896001c42984c68d4daae9246ab07119748552e","","not_checked_no_hex_expected_hash","generated_draft_noncanonical_support_no_authority_claim","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","GEN-DRAFT-NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md","generated_draft_noncanonical_support","covered Kreyol/Bislama draft support","Kreyol and Bislama only","NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md","generated_draft_table_or_summary","","","generated-draft\NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md","1414","8fa8538bc89a0ff83dbabf59f13458e59f3b15e6cb7f5b4d4883c4db4405ed80","","not_checked_no_hex_expected_hash","generated_draft_noncanonical_support_no_authority_claim","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md"
"indigenous-creole-sign-source-bodies-20260705","DIRECTIVE-directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","github_directive_copy","GitHub directive","codex/noether-pc-20260629","directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","github_instruction_markdown","","","github-directives\directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","12103","703244f5c5b9d32035a95205bb7e8fe75bb8667a969a1d293109a57aeb28f722","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md"
"indigenous-creole-sign-source-bodies-20260705","DIRECTIVE-directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","github_directive_copy","GitHub directive","codex/noether-pc-20260629","directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","github_instruction_markdown","","","github-directives\directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","4198","27897759d2d65082b3d046e2ddae2dd8ea168daab1bc7154f9be4703162cfacb","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md"
"indigenous-creole-sign-source-bodies-20260705","DIRECTIVE-directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","github_directive_copy","GitHub directive","codex/noether-pc-20260629","directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","github_instruction_markdown","","","github-directives\directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","35658","a23ac07e06161d3d8fd6dc728cac8a660df6c353c21f8ecdc2f0d4ea613e97f9","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md"
"indigenous-creole-sign-source-bodies-20260705","LEXICON-BODY-INDEX","lexicon_body_index","lexicon/sign/source-route evidence","indigenous-creole-sign","LEXICON_BODY_INDEX.csv","index_csv","","","lexicon-bodies\LEXICON_BODY_INDEX.csv","35102","fa3110ee658527a8ddba3569d3048d6e605c619c7a397f49cd8e9f873679bee4","","not_checked_no_hex_expected_hash","lexicon_body_or_route_table_no_accepted_terms","generated package metadata","Lexicon/access route index; no accepted terms/signs","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","LEXICON_BODY_INDEX.csv"
"indigenous-creole-sign-source-bodies-20260705","LEXICON-NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","lexicon_route_table_or_summary","","","lexicon-bodies\NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","12765","4413d066f8850716ad4637abb607037cbed50d0cc7edb14629c6891ed0948df0","","not_checked_no_hex_expected_hash","lexicon_body_or_route_table_no_accepted_terms","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","LEXICON-NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","lexicon_route_table_or_summary","","","lexicon-bodies\NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","20865","434a48fd3a66270c26a31129f8b9617bc51f872f0dbe7c30805cc549badca3b7","","not_checked_no_hex_expected_hash","lexicon_body_or_route_table_no_accepted_terms","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","LEXICON-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","lexicon_route_table_or_summary","","","lexicon-bodies\NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","20033","fc509bfebed4599143b12b43ad617baa680b05dcd3e4f39959be8040821791dd","","not_checked_no_hex_expected_hash","lexicon_body_or_route_table_no_accepted_terms","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","LEXICON-NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","lexicon_route_table_or_summary","","","lexicon-bodies\NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","4205","65645a36e37c557b881a91e83b6e3509c81868b5de93539e4b60dd7a88bdce73","","not_checked_no_hex_expected_hash","lexicon_body_or_route_table_no_accepted_terms","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md"
"indigenous-creole-sign-source-bodies-20260705","PACKAGE-LOGBOOK-EXCERPT","package_logbook_excerpt","package-generated","indigenous-creole-sign","LOGBOOK_EXCERPT.md","package_metadata","","","LOGBOOK_EXCERPT.md","814","c3c6e20c085565269deda6089c5d6daa77357d704ad4ad2e1ef583f2c0830b21","","not_checked_no_hex_expected_hash","provenance_metadata_logbook_no_source_authority_claim","generated package metadata","package root metadata","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","LOGBOOK_EXCERPT.md"
"indigenous-creole-sign-source-bodies-20260705","NATIVE-COMMUNITY-EVIDENCE-INDEX","native_community_evidence_index","native/community source body index","indigenous-creole-sign","NATIVE_COMMUNITY_EVIDENCE_INDEX.csv","index_csv","","","native-community-evidence\NATIVE_COMMUNITY_EVIDENCE_INDEX.csv","59231","a6dc78d6945c7f4839507c7b22d0214ac6dc2aa28421b277922fc28b6b5e3276","","not_checked_no_hex_expected_hash","native_community_source_body_index_no_authority_claim","generated package metadata","Native/community evidence index; no community-consent or authority claim","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NATIVE_COMMUNITY_EVIDENCE_INDEX.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-003-OCR","ocr_witness_extracted_text","Indigenous Americas","Aymara","Jakhukipawinaka 1 - Aymara. Fichas de trabajo de matematicas del 1st Primaria - Aimara OCR/extracted text","ocr_or_extracted_text_witness","https://repositorio.minedu.gob.pe/handle/20.500.12799/11963","","ocr-witnesses\minedu_aymara_jakhukipawinaka_matematicas_1primaria.txt","95817","39e26e672a84259362570a69a52786eda071684755a374c40b60e34a0f8eb1db","39e26e672a84259362570a69a52786eda071684755a374c40b60e34a0f8eb1db","true","ocr_witness_separate_not_source_truth","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Aymara numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, should be compared with Quechua rows, and which should remain Aymara-only?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-001-OCR","ocr_witness_extracted_text","Indigenous Americas","Quechua Central","1 yupana-Quechua Central. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Central OCR/extracted text","ocr_or_extracted_text_witness","https://repositorio.minedu.gob.pe/handle/20.500.12799/11978","","ocr-witnesses\minedu_quechua_central_1_yupana_matematicas_1primaria.txt","111119","973e5cf9ec61e8976bb935469b37720744da3f83801872ae3d323707b08753e6","973e5cf9ec61e8976bb935469b37720744da3f83801872ae3d323707b08753e6","true","ocr_witness_separate_not_source_truth","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Quechua Central numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, may be compared with Quechua Chanka without erasing Quechua Central?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","R6-QA-SAR-002-OCR","ocr_witness_extracted_text","Indigenous Americas","Quechua Chanka","1 yupana-Quechua Chanka. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Chanka OCR/extracted text","ocr_or_extracted_text_witness","https://repositorio.minedu.gob.pe/handle/20.500.12799/11979","","ocr-witnesses\minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","98402","0245389ad7ae0f007c24bc3b76e70f6af303beee0cfb7edf5a3bd28af425e3f6","0245389ad7ae0f007c24bc3b76e70f6af303beee0cfb7edf5a3bd28af425e3f6","true","ocr_witness_separate_not_source_truth","openAccess CC-BY-4.0 per DSpace metadata; attribution sidecar still required before reuse","Can this official EIB workbook be treated as source authority for Quechua Chanka numeracy/math packet planning? Crosswalk guard: Which terms or patterns, if any, may be compared with Quechua Central without erasing Quechua Chanka?","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"indigenous-creole-sign-source-bodies-20260705","OCR-WITNESS-INDEX","ocr_witness_index","OCR witness index","indigenous-creole-sign","OCR_WITNESS_INDEX.csv","index_csv","","","ocr-witnesses\OCR_WITNESS_INDEX.csv","1267","0d28ca81957867dbe6016ec04e25614729983c4d1cf994f0d3bf878d90f3e99d","","not_checked_no_hex_expected_hash","ocr_witness_separate_not_source_truth","generated package metadata","OCR witness index, not source truth","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","OCR_WITNESS_INDEX.csv"
"indigenous-creole-sign-source-bodies-20260705","POINTER-NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv","pointer_gap_table_or_summary","","","pointer-only-material\NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv","69575","67c618341c8c521f68ef04896e647ced89e98bb50f4c7b35c6847acb62e2a00a","","not_checked_no_hex_expected_hash","pointer_only_material_not_corpus","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","POINTER-NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv","pointer_gap_table_or_summary","","","pointer-only-material\NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv","65858","5db1ed0e449ff56e1c02cf6876e8b5fcab849b368d0f82969cade05d0b62ddd4","","not_checked_no_hex_expected_hash","pointer_only_material_not_corpus","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv"
"indigenous-creole-sign-source-bodies-20260705","POINTER-NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md","pointer_gap_table_or_summary","","","pointer-only-material\NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md","785","fa8f43fb80a0185b336038b8f32b5dd51a10b53db30150af442233470c3f3a01","","not_checked_no_hex_expected_hash","pointer_only_material_not_corpus","R6 local artifact; no license clearance claimed","metadata/source body copied for package separation and transfer review only","local provenance/source-body corpus review and B3 transfer packaging only","no native-review claim; no accepted terminology; no source-authority promotion; no license clearance claim; no translation completion claim; no pilot; no generalized interlanguage claim","NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md"
