"current_head","prior_frontier","status","branch_path","scope","route","r3_authority_effect","r3_lane_action","source_use_label","claims_guard"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-gated-micro-evidence-20260706/R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z/R3_81DB4BA9_RELEVANT_R3_ADJACENT_DELTA.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-gated-micro-evidence-20260706/R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z/R3_81DB4BA9_SOURCE_CHECKED_MICRO_EVIDENCE_ROWS.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-gated-micro-evidence-20260706/R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z/R3_81DB4BA9_SOURCE_WITNESS_INDEX.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-gated-micro-evidence-20260706/R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z/R3_81DB4BA9_TERM_ALTERNATIVES_REGISTER_NOTES.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-gated-micro-evidence-20260706/R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z/README.md","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-gated-micro-evidence-20260706/R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z/SHA256SUMS.txt","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/B3_UPLOADER_READY_SUMMARY.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/MANIFEST.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/PACKAGE_VALIDATION.json","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_COMBINED_ACTIVE_RECOVERY_BLOCKERS.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_SCAN_TERM_SET.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_SOURCE_CHECKED_INTERLINEAR_NOTES_WITH_TEXT_SCAN.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_HITS.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_SOURCE_TEXT_SCAN_FILE_INDEX.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_TERM_ALTERNATIVES_WITH_OCCURRENCE_STATUS.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_TERM_OCCURRENCE_STATS_AND_RECOVERY.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/R3_81DB4BA9_ZERO_HIT_ACTIVE_RECOVERY_BLOCKERS.csv","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/README.md","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","interlanguage-sidecar/rtl-persianate-arabic-81db4ba9-source-text-occurrence-scan-retry-20260706/R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY_20260706T100405Z/SHA256SUMS.txt","r3_arabic_persianate_linear_algebra","branch_visible_r3_packet","R3 81DB source-gated/text-scan packet is branch-visible; no new bridge, review, license, gate, or completion authority by implication.","refresh E58 routing and recovery from branch-visible R3 packet","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_AUDIT.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_COMMIT_PAYLOAD_AUDIT.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_AUDIT.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_CATEGORY_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_COMMIT_PAYLOAD_AUDIT.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_CREDENTIAL_PATTERN_CLASSIFICATION.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_EXTENSION_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_LARGE_ENTRIES.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
