layer	reader	reader_sha256	pdf_page	printed_page	render	render_sha256	render_dpi	inspection	supplementary_review_sheet	math_glyphs_and_labels	clipping_and_overlap	page_note_alignment	observation	status
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	11	75	qa/s02/visual/fr/page11_p075.png	228C994E883FB918C937FE3F42B573A5CB930885417FD5F9D447BCCEEFCE665F	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Continuation of section4, all five displays; δ and δ′ aligned, paired opposite signs and prime on u legible; original folio/running head and 10* signature; no added R28 title.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	12	76	qa/s02/visual/fr/page12_p076.png	78AE94B7B91ACABDFF57CA08DDBB6FB594F14AA0C826F0EE39191DD906294806	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Both χ choices, two occurrences of the repeated product identity, all six display blocks and final alternatives remain on source p76; no fractional collisions or clipping.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	13	77	qa/s02/visual/fr/page13_p077.png	4DAA49CE54723C2D582FE4E6EE0C272307D5EEE03529C80FBA6BB675C052E286	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Third product-identity occurrence and divisible case; printed t in the 8n+7/8n+3 sentence retained; whole auxiliary theorem and cδ relation; final clause ends at values/valeurs.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	14	78	qa/s02/visual/fr/page14_p078.png	F765C924DEEE341DDD84533D248D7DBB505BD34023BB491412A20F6EDD2E56BF	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Opening continuation of b/de b; entire table discussion incl136 and79; mixed-case Theorem I; both divisibility cases and two full corollaries; final etc.; no clipped inline symbols.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	15	79	qa/s02/visual/fr/page15_p079.png	78BFF8F87F77E3FCC89482254BA90CFE8D5F0C5867A4E4FC5161034A69930A99	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Section5, ν superscript and every g/h factor; ε brace, three further two-row arrays and product; primes and all minus signs legible; page ends with h, without bridge text.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	16	80	qa/s02/visual/fr/page16_p080.png	6E62A3324ABE611B6E83D5F1BDB492CA9141FAB974480B036C0002F33641720E	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Opening h-prime,h-double-prime list; ζ brace with six ±1 entries; all sign-count/inversion reasoning and both terminal t-symbol cases; no source paragraph omitted.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	17	81	qa/s02/visual/fr/page17_p081.png	A87DDDFEA9225BD7D3ADC3F601DD75B2919DC18AB2FB48FBFD51AA4D65FB43D9	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	η pair and θ alternatives, all exponent sums legible; full decomposition and two-by-two E/F/K/L block; footer imprint/signature11; no label overlap.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	18	82	qa/s02/visual/fr/page18_p082.png	0F184FAC7A2103E4B2FDD8205CFB311992CAD7902AB55FF2BE5C8F5BC386ECAF	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Complete parity argument; printed p² retained; primed factors and all four display blocks with correct numerator order and exponent order; no note inserted into author body.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	19	83	qa/s02/visual/fr/page19_p083.png	7F628C0E3B649E09E955F5033CBE76CA1E5E63C23A0E8FD2CBD66D91456DD80D	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Both comparison alternatives, root χ congruences, repeated equivalent product conditions, divisible case and 2t result; footer11*; last sentence continues after which is the/ce qui est la.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	20	84	qa/s02/visual/fr/page20_p084.png	849CE025E6407520649AD848FF323088686D42625B85F90DBFF4CE8BAA2DB1BA	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Opening same-thing/même-chose continuation; entire general extension argument; mixed-case Theorem II and complete quoted conditions; a=5,a=13 examples and quadratic-divisor statement.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	21	85	qa/s02/visual/fr/page21_p085.png	F5004B9B87667C3B88369FB7DE569769E67BBF0CFB2F4C49D0827B66FD89CF1F	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Complete quoted 5-corollary, both methodological paragraphs; printed ps without exponent retained; source long and short rules bracket Addition heading; first Addition sentence remains open at page end.	PASS
fr	readers/PAPER_IV_FR_PP065_086.pdf	901F5D90F5F96EB78B18C203C85B9726333C605E3CC5212B384C4ECE37EFA70B	22	86	qa/s02/visual/fr/page22_p086.png	77582792775C25212DBA59D3B285D1AC66AA0C7A3871858BF21C98256E603919	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Local α′ label and whole existence/parity/primed-solution argument; reference back to author note on p71; both final reciprocity rows have printed four-dot endings; no fabricated terminal rule or next-page text.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	1	65	qa/s02/visual/en/page01_p065.png	F914EF208822EE1B7C68CABA6EC273FAB4691C3B9C11FCAD83F736D73968C9AB	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp065_066.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	2	66	qa/s02/visual/en/page02_p066.png	7DF32DF051B792D7334ACA9E4C5074DBB144890B9414AF36F8FAA3C1446D431D	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp065_066.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	3	67	qa/s02/visual/en/page03_p067.png	0BC294FCE0677904EE9C8B804DE91E32EB49BFBC93237AF5C2F027E6C49F406B	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp067_068.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	4	68	qa/s02/visual/en/page04_p068.png	60AE32B999452DC02C9ECA362DD41B4073D2FE0520AC0E33B21EA065A6EED07E	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp067_068.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	5	69	qa/s02/visual/en/page05_p069.png	2ABF6088402D83C3C04B1CE050A00F230A3196FF2539100C3591D5231F756DC9	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp069_070.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	6	70	qa/s02/visual/en/page06_p070.png	45A65B68B31703046B0E8FD04EC1463658877002D9194953D067B67B9D6B2F26	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp069_070.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	7	71	qa/s02/visual/en/page07_p071.png	24066733D1BF6E85586027E343BA93FF8E30F27BBE2A422510CAE9935C181BC7	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp071_072.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	8	72	qa/s02/visual/en/page08_p072.png	82B35A12F47FE5E3BC764962F1C8FC7AB5065A58DF23C56BB503769776431A9A	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp071_072.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	9	73	qa/s02/visual/en/page09_p073.png	6023B7DB28C822675601B45862C31F3782871B1726732073D1B600F1E2EE8020	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp073_074.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	10	74	qa/s02/visual/en/page10_p074.png	9021130AFCE06C4D7DE192DA6DA92D657BADB5E3773F45F17B3823257D9C0034	126	VISUAL_REVIEW_OF_CURRENT_RENDER_PAIR_SHEET_AND_EXACT_PIXEL_REGRESSION	qa/s02/visual/regression_sheets/en_pp073_074.png	PASS	NONE_OBSERVED	PASS	All visible layout and page furniture retained. Current extracted text and full 126dpi raster are identical to accepted S01. This is a regression check, not a new independent cold source collation.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	11	75	qa/s02/visual/en/page11_p075.png	C93614579CA5C81F0DBC5061457CB71ECB2A8536ABE90F48D0AF69FEC8BD8852	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Continuation of section4, all five displays; δ and δ′ aligned, paired opposite signs and prime on u legible; original folio/running head and 10* signature; no added R28 title.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	12	76	qa/s02/visual/en/page12_p076.png	9795082A253BC1D3FFF505B01730EBA5CBF04BD8511F18E438D3D26C502FCA05	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Both χ choices, two occurrences of the repeated product identity, all six display blocks and final alternatives remain on source p76; no fractional collisions or clipping.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	13	77	qa/s02/visual/en/page13_p077.png	D479F93169D4F7BE46799F5714AA2BABC6B4B520D4626F3C516314F6B4307C60	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Third product-identity occurrence and divisible case; printed t in the 8n+7/8n+3 sentence retained; whole auxiliary theorem and cδ relation; final clause ends at values/valeurs.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	14	78	qa/s02/visual/en/page14_p078.png	646A3FB87107BD9493BEA49373033FFB887F1CAF91ABFF9445983CE78A7BA841	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Opening continuation of b/de b; entire table discussion incl136 and79; mixed-case Theorem I; both divisibility cases and two full corollaries; final etc.; no clipped inline symbols.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	15	79	qa/s02/visual/en/page15_p079.png	33192FE153BA6B26EB5C1836F19043728313F50686807F02ED757B4047C3E768	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Section5, ν superscript and every g/h factor; ε brace, three further two-row arrays and product; primes and all minus signs legible; page ends with h, without bridge text.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	16	80	qa/s02/visual/en/page16_p080.png	FCE45F2D15E911890C411CAEDFC03A5DD7282FA717BD372ADC75DE807654DD6A	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Opening h-prime,h-double-prime list; ζ brace with six ±1 entries; all sign-count/inversion reasoning and both terminal t-symbol cases; no source paragraph omitted.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	17	81	qa/s02/visual/en/page17_p081.png	E2C98DF8CABAA4381379C3746B800A681D90F3F00DB4C5603C6524F942768E1F	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	η pair and θ alternatives, all exponent sums legible; full decomposition and two-by-two E/F/K/L block; footer imprint/signature11; no label overlap.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	18	82	qa/s02/visual/en/page18_p082.png	A6C727BD22F63F81A30AA9D5041A2F45606BB2955E61F354FB23D28AFF8F29B9	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Complete parity argument; printed p² retained; primed factors and all four display blocks with correct numerator order and exponent order; no note inserted into author body.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	19	83	qa/s02/visual/en/page19_p083.png	511FB6110DE03F408544B6C4E547718FD57731ED63A5A5E2F7A702794A720A4F	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Both comparison alternatives, root χ congruences, repeated equivalent product conditions, divisible case and 2t result; footer11*; last sentence continues after which is the/ce qui est la.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	20	84	qa/s02/visual/en/page20_p084.png	EF768516294527DEBEA2E41A936373AC7FA858A2E6FDD6E9AB7CDC5B2FE06A12	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Opening same-thing/même-chose continuation; entire general extension argument; mixed-case Theorem II and complete quoted conditions; a=5,a=13 examples and quadratic-divisor statement.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	21	85	qa/s02/visual/en/page21_p085.png	C7C68E8934AEE41FE49F54FAD27806FCE9C0E3F4E94AB3EA42CD1F92A8AF6846	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Complete quoted 5-corollary, both methodological paragraphs; printed ps without exponent retained; source long and short rules bracket Addition heading; first Addition sentence remains open at page end.	PASS
en	readers/PAPER_IV_EN_PP065_086.pdf	3D0DFAE2CE5F1F71F28B023AFD9D3561CFE2FF1BE2392469FED51B64B14EB54E	22	86	qa/s02/visual/en/page22_p086.png	857FA7112D73674D7344DDB68C1FF3B44C5BC9FD3028AD78DA5909785C8BEDE1	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Local α′ label and whole existence/parity/primed-solution argument; reference back to author note on p71; both final reciprocity rows have printed four-dot endings; no fabricated terminal rule or next-page text.	PASS
apparatus	readers/PAPER_IV_APPARATUS_S02.pdf	02D9C266E9B893120B2C23BF19350234C4BD41AC5F9AFC7EBE2D7049B0D48BE7	1	APPARATUS	qa/s02/visual/apparatus/page01.png	D4FD2B36B189D019A89BAE2CA289DC5F104D899175B3A9E832F5B423779F8362	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Current witness and translation policy; preserved p66 and p70 source issues; no clipping or overflow.	PASS
apparatus	readers/PAPER_IV_APPARATUS_S02.pdf	02D9C266E9B893120B2C23BF19350234C4BD41AC5F9AFC7EBE2D7049B0D48BE7	2	APPARATUS	qa/s02/visual/apparatus/page02.png	BAC986222D53434FCFF4B67B3B8E9FCBC2C9180A5991706AB9BAEB328ACEA912	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	p71 note discussion; current continuation to p86; source-layout declaration and pending cold audit; no clipped paths or text.	PASS
apparatus	readers/PAPER_IV_APPARATUS_S02.pdf	02D9C266E9B893120B2C23BF19350234C4BD41AC5F9AFC7EBE2D7049B0D48BE7	3	APPARATUS	qa/s02/visual/apparatus/page03.png	23A8FF310E411B39A5C8B181CEB251F69F7A3D04F795C33079A9553E8D21773F	126	DIRECT_INDIVIDUAL_FINAL_PAGE_VISUAL_INSPECTION		PASS	NONE_OBSERVED	PASS	Separate p77 t, p82 p² and p85 ps observations; exact label/seam/footnote/signature notes; no overflow or author-body emendation.	PASS
