ledger_id,branch_head,rule_id,category,source_input_id,remote_path,local_body_path,source_sha256,line,signal_excerpt,required_application,boundary,source_body_status,must_not,b3_route
212DFB-BRANCH_WEIGHT-0011,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0031,branch-weight,212DFB-IN-002,00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\002__00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md,3E8CEFBCECF2D2E9845B8063FE417801F5729E40444C9FC881F6A0E1C08EEA66,323,"6. the side branch receives actual bodies/output, or a concrete blocker package with searched paths.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0012,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0040,branch-weight,212DFB-IN-003,00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md,95203982FF44525183CA1E8DB76E5D594819B78BB6047D2DAB0308DA2EA712ED,75,## Current Branch Boundary,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0013,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0044,branch-weight,212DFB-IN-004,AGENTS.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\004__AGENTS.md,55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24,25,## First Action For Any Codex/AI Opening This Branch,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0014,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0046,branch-weight,212DFB-IN-004,AGENTS.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\004__AGENTS.md,55751C43623AC6BBB1B94836AD2F1B90FD968C29869CECA8C64E16AF80667D24,61,"If your next commit is only acknowledgement/status/governance/ledger material, archive maintenance will reset the branch again.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0015,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0051,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,30,- `BRANCH_WEIGHTING_SPEC.md`,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0016,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0052,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,31,- `BRANCH_WEIGHTING_SPEC_FOR_CHATGPT.md`,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0017,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0057,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,49,"- Any file or note whose name contains `Fable`, `F7`, `F10`, `F11`, `F12`, `F13`, `G15`, `15G`, `branch`, `weight`, `marginal`, `witness`, or `heuristic`.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0018,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0058,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,57,"Fable's correction is important: the immediate object is a `weighted rooted-tree witness measure` / `branch-weight witness ledger`. Weighted automata, weighted tree automata, formal power series, and semiring language are supporting theory; do not use them as ",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0019,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0059,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,61,1. A family tree or branch map for every language family currently touched.,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0020,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0060,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,64,4. A branch-weight witness ledger.,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0021,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0064,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,73,"- `languages.csv`: language code, name, family, branch, script, region, source-count, TeX-count, PDF-count, native-source status.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0022,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0065,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,74,"- `source_documents.csv`: every source document as-is; path, language, branch, file type, provenance URL/path, hash, license/availability note if known, witness category.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0023,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0067,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,76,"- `forms.csv`: lexeme ID, language, branch, script, source form, normalized form, source document, source location, witness category.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0024,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0068,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,77,"- `word_weights.csv`: lexeme ID, candidate bridge form, supporting forms, adverse forms, false-friend notes, branch weights, marginal intelligibility score, dominance penalty, final status.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0025,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0069,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,78,"- `branch_weight_ledger.csv`: raw witness counts, capped/log counts, equal-splits/phylogenetic down-weighting, effective branch number D, KL/skew from target, notes.",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0026,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0072,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,87,- Dense branch points: prefer forms with broad recognizability and low semantic drift.,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0027,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0076,branch-weight,212DFB-IN-005,FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md,67ABA906DD890146A275B71938541A649B50596E63558444924FD8FF2A246010,94,- Voting-machine / regularized barycenter: branch fairness matters more than raw source count.,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0028,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0082,branch-weight,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,11,"Maintain the other-PC side branch as a source-body and real-output production lane for the modern-latex-manuscripts archive. Stay off `main` permanently. Produce literal source bodies, usable source-checked translation/transcription outputs, concrete repair ar",apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0029,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0083,branch-weight,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,13,## Absolute Branch Boundary,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-BRANCH_WEIGHT-0030,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0084,branch-weight,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,17,The only branch the other PC may use is:,apply branch-weight source/body/hash witness checks before constructed/interlanguage weighting decisions,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
