ledger_id,branch_head,rule_id,category,source_input_id,remote_path,local_body_path,source_sha256,line,signal_excerpt,required_application,boundary,source_body_status,must_not,b3_route
212DFB-AUTHORITY_BOUNDARY-0011,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0131,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,303,- not native approval unless native approval exists;,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0012,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0132,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,304,- not accepted terminology unless accepted terminology exists;,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0013,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0133,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,305,- not translation completion unless the translation is actually complete;,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0014,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0145,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,403,- accepted;,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0015,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0146,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,405,- final;,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0016,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0155,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,499,"9. Leave final classification, integration, and publication hygiene to archive maintenance.",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0017,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0164,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,571,- `source-rescribe-workpass`: file is being corrected against scans but not final.,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0018,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0166,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,585,OCR-witness is not the same thing as canonical transcription.,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0019,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0167,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,587,Source-rescribe-workpass is not the same thing as final or critical edition.,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0020,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0188,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,765,"- ""final"";",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0021,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0189,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,766,"- ""accepted"";",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0022,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0190,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,767,"- ""native reviewed"";",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0023,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0205,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,855,- `OCR-as-canonical`;,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0024,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0216,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,926,## Page 16: Canonical Minimum Package Examples,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0025,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0232,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,1039,3. You are about to claim completion without source audit.,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0026,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0235,authority-boundary,212DFB-IN-006,SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md,61D856AE2F55D1789E66D9773B2234C6E2D6D2B1A34924E1369B868ED990B16E,1050,## Final Instruction,preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0027,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0260,authority-boundary,212DFB-IN-009,coordination/TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\009__coordination__TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md,E07949EB2BEECA590FAE54872B8DCD67010AFC0E666C90EB0E40AF9440769B78,21,"DO NOT WAIT UNTIL A LANGUAGE LANE IS PERFECT. DO NOT HOLD LATEX FILES LOCALLY. DO NOT ONLY WRITE A SUMMARY. DO NOT ONLY PRODUCE A SMALL SAMPLE. IF YOU FIND LATEX, BIBTEX, STY/CLS, SOURCE ARCHIVE CONTENT, OR A SOURCE-BODY TEX FAMILY FILE THAT CAN SERVE AS A CAN",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0028,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0264,authority-boundary,212DFB-IN-009,coordination/TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\009__coordination__TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md,E07949EB2BEECA590FAE54872B8DCD67010AFC0E666C90EB0E40AF9440769B78,33,"5. A CLEAR SEPARATION BETWEEN CANONICAL SOURCE-BODY MATERIAL, GENERATED TRANSLATION MATERIAL, OCR/CONVERSION MATERIAL, AND PURE METHODOLOGY/LOG MATERIAL.",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
212DFB-AUTHORITY_BOUNDARY-0029,212dfb1c7728f7c23274714434aa35d590e1aab7,212DFB-RULE-0266,authority-boundary,212DFB-IN-009,coordination/TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\009__coordination__TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md,E07949EB2BEECA590FAE54872B8DCD67010AFC0E666C90EB0E40AF9440769B78,37,"DO NOT MIX THIS WITH IPAD/DEVICE DUMPS, RANDOM PERSONAL FILES, SCREENSHOTS, OR NON-CANONICAL NOISE. THE REQUEST IS LATEX SOURCE CORPUS MATERIAL FOR THE LANGUAGES AND MATHEMATICAL/INTERLANGUAGE LANES.",preserve noncanonical/no-review/no-approval/no-completion labels,body-linked method/authority signal only,body-linked,"no native review, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push
