"row_id","source_ledger","branch_visible_origin","route_or_language","source_body_or_url","sha256_or_hash","source_use_label","branch_212df_decision"
"priority-witness-19","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","08084fbc63ab640f9fbf222e1f21d0e7b4e32c8c82669c03ee5c4a4109e5452b","provenance_metadata_logbook_no_source_authority_claim","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-20","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","0dd726de477391dc27995e6a94a8719ab270f94719402e94485f91f70e50f834","provenance_metadata_logbook_no_source_authority_claim","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-21","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","76050e7a249a43befee27de1197ddfd15835b57c10acc9d8bb544f92aaf3a447","provenance_metadata_logbook_no_source_authority_claim","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-22","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","14077c0248fe04f3137513efd3bd672113957500a62e252649c7f80fa2ef6dd1","provenance_metadata_logbook_no_source_authority_claim","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-23","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","955a26ab7863ae4a6ab593151f4bea685829337af4db7db613727934a563a229","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-24","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","b2e8a38e7fa235fada3e92620d7cd18fb9061a310665d2c730ba18b157e1651e","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-25","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","2b7aa33d2ee0a81d9512e4f141c208bfc04a0abdf6d5bf77d58356a31cf22ec6","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-26","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","1e457d222c87db1ed6d247455314d4d7caa1cf27b26f448f99df375eae5c59fe","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-27","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","2b7aa33d2ee0a81d9512e4f141c208bfc04a0abdf6d5bf77d58356a31cf22ec6","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-28","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","1e457d222c87db1ed6d247455314d4d7caa1cf27b26f448f99df375eae5c59fe","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-29","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","52a3ac5a8e761f38605cd6ce7ccfd3258001c82f8bdf713f8f8c3f3e232c8533","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-30","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","52a3ac5a8e761f38605cd6ce7ccfd3258001c82f8bdf713f8f8c3f3e232c8533","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-31","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","f9f0e46739f1e4a57bac8e67ee8822987f22759b96d6d0a778c506afe8b01e5d","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-32","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","4122fbd1038ef8ee58810a563157f93aaecd402fb55e0db94947b8550533331b","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-33","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","2f833cd37d5b66f3c0962df008408bf09bb0f299807c58603ad1940aa0bd26ff","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-34","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","e00b7a336f147dc4612049f676651ce93064c0ad8ba42e00565aa7f47c83ec71","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-35","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","2a041f7a97d8f5a4f030ee1925f6e9676628d5af508b517e7136da9c7d880f7c","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-36","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","a816c02256176d507c111ac8cc095e5f4f1dd5ed975dcf1dc1979d15474ffbb9","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-37","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","f4238a5ed591a544ab314e8f5679aafae6fbb8606b04dbe8398c5233aa26ac45","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-38","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","c92616c52b3e7f1e512027338c81cae898b31006e63a4bd3e7521b1ec572b7a2","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-39","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","5493f8ebcefb6e7ec2771f5cb5ef76a44981ca284d263a7b9943315760b0db06","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-40","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","4103afab9f0230e079de3c0719cd9099e36ba85a30f3f8026038dda821dce69d","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
"priority-witness-41","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","","","fa3c6d3ca63a637f50a20a342d9ba13a0f3bbeb0f936e2d460a6ad4fafaf6b37","local_source_body_for_provenance_review_no_reuse_clearance","branch-visible live-retry upload confirms packaging visibility only; keep row source-gated or recovery-only as originally labeled"
