"filename","status","additions","deletions","changes","sha","previous_filename"
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/ACTIVE_SESSION_STATE.md","added","15","0","15","486321ac93950d081a65085b01a3854ca2bd5eea",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","added","2","0","2","93361909c8bb271e9942bba6cb86864ecc1acd81",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_9737E10C_TO_28019A34_ALL_PATHS.csv","added","972","0","972","5e5bb023c4ecce9933bf4634d486b689ae929b60",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_9737E10C_TO_28019A34_CJK_SIGNAL_PATHS.csv","added","34","0","34","0bb0d2f6baf5a3c69e0f2edbe7de9f4210da2adb",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","added","9","0","9","15492ec01378547f463664498a9204302c357561",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","added","34","0","34","6d91f66d3e840012c99692d95d231acd91f0c37f",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","added","11","0","11","ac244dd455701e48f97fd8f1fef4bd3eaba53fba",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_9737E10C_TO_28019A34.csv","added","3","0","3","1b9d00081319cb7aafa384a054fa969bd0b7439c",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","added","6","0","6","2c835882ce4512fce9826e2900807dd692b89fa6",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","added","2","0","2","26bf5b936784454ec96d11d63b5f339d819cdb71",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","added","4","0","4","027741aeed1748bf2c5b1a696e5ab8d10a790b12",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","added","1","0","1","d3f5a12faa99758192ecc4ed3fc22c9249232e86",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","added","10","0","10","953f3203b763c8118b0a08b6a827766b6114791e",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SUMMARY.json","added","32","0","32","b2578e5d0efceb8770b828a847ff07505330f141",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","added","2","0","2","5121cb1704816a3dc2509b1a12dd8a75e593561c",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","added","16","0","16","9b3ca33ac7cd1d3234976202f6c9d27ea72004fa",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/HEARTBEAT_20260706.md","added","10","0","10","25eb1cc9b92fea405081d80065cde6677058255a",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.csv","added","20","0","20","32044ed9ef37c866a95725cf91e0cdfa74f49aa6",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.json","added","192","0","192","fec94c2ffeb002e42d40730e773e4d8eaa35e14a",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/README.md","added","15","0","15","dc1c85da36de5c7cba869f0c55103f4fe501a0c8",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SESSION_LOGBOOK_20260706.md","added","9","0","9","d72130895a63fec608e30674a6acbb30f2ed3c3b",
"uploader-transfer/cjk-native-source-evidence-28019a34-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_28019A34_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SHA256SUMS.txt","added","21","0","21","66db0e2eed38e32966e2074bbe847fe3c17db5b2",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv","added","7","0","7","1aef4851a0d21c17d0ad98ab180f182709e87d7f",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_CHANGED_FILE_INVENTORY_28019A34.csv","added","972","0","972","1de0fd83a3169b8f301fc4abf1d4e349f43d4678",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_CJK_NATIVE_BLOCKERS_28019A34.csv","added","5","0","5","3115c5d7ab2e4dbcd45636a1f7fccd0b528fd52f",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_CJK_NATIVE_SOURCE_USE_FABLE_ROLLUP_28019A34.csv","added","10","0","10","3af389397aa256418bfb5501a66e98e294b48dd5",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_CJK_SIGNAL_PATHS_28019A34.csv","added","878","0","878","b71b47c4b6b23d0a935aa94520ea20687338d738",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_COMMITS_9737E10C_TO_28019A34.csv","added","3","0","3","c89eeecc5df1e1b82d5853ca2211fede1622ed8a",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_DELTA_9737E10C_TO_28019A34.csv","added","972","0","972","1de0fd83a3169b8f301fc4abf1d4e349f43d4678",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_28019A34.csv","added","625","0","625","f5c5daffa770f2e3e7af3e686a6d404825d2c69c",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/BRANCH_SOURCE_WITNESS_HINT_PATHS_28019A34.csv","added","902","0","902","caaa7d57382feb8c39ea0d6ef8fe62f91d725ac3",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/CJK_FRONTIER_IMPACT_LEDGER_28019A34.csv","added","12","0","12","bdd56a99a492e62d410594e491e71c303aef80df",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/CJK_ROUTE_CONTEXT_RECONCILIATION_28019A34.csv","added","878","0","878","83cd157eecc1ac24a066aa0d6e7b399ebb61bb02",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/DIRECT_JP_ZH_SOURCE_BODY_CANDIDATE_PATHS_28019A34.csv","added","1","0","1","46c59164702cf204f19172512031213505a89f1c",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/EXACT_BLOCKER_RECOVERY_ROWS_28019A34.csv","added","5","0","5","08fe65bc0e3da2ba736dac988dc00f5bea8de620",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/JP_ZH_BLOCKED_DRAFT_ROWS_28019A34.csv","added","9","0","9","43ba0b70cb3d7af0db9d2598f5414a9a90697463",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/JP_ZH_MANUAL_REVIEW_QUEUE_CARRYFORWARD_28019A34.csv","added","28","0","28","05e583ecd52eb91f73e7dc93038a60578c273d2b",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/JP_ZH_SOURCE_CONTEXT_CODEPOINT_TEX_PDF_NOTES_28019A34.csv","added","91","0","91","53bd1aed94c908e7970f3c296d82a1004a03c18b",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/JP_ZH_SOURCE_GATED_DRAFT_ROWS_28019A34.csv","added","20","0","20","37c116a53aa3da779bebdf5368adaad472003734",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/MANIFEST.csv","added","28","0","28","5096501e15c0cb5de68d9bbbc62f370776eb8d27",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/NO_HIT_RECOVERY_ROWS_28019A34.csv","added","3","0","3","3690116646769e902fb11a520796d462831f8590",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/README.md","added","11","0","11","21d7360a769a27807e2b632ebdcfc9e36f0a1f53",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SHA256SUMS.txt","added","27","0","27","eb678142fa93485fb78b35212c246d74579d3579",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SOURCE_CONTEXT_EXTRACTION_QUEUE_CARRYFORWARD_28019A34.csv","added","72","0","72","02cf09dec3de0bc8df07d1ace18be34491a0c7bd",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SOURCE_TERM_HIT_SUMMARY_CARRYFORWARD_28019A34.csv","added","37","0","37","ed4aee5f6301831f9ef7ece1506c07993ec1a655",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SOURCE_TERM_LINE_HASH_ROLLUP_28019A34.csv","added","2","0","2","7cdd53866d632eee416cc33ef58ebeab17083107",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SOURCE_USE_ADVERSE_BOUNDARIES_28019A34.csv","added","6","0","6","36205c403680afb375fe44f7af516e00f12f375c",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SUMMARY.json","added","30","0","30","beb1b870bad8be0b9276a54dcc20fd4d2c8c6bda",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/SUMMARY_COUNTS_28019A34.csv","added","12","0","12","bdd56a99a492e62d410594e491e71c303aef80df",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/VISIBLE_SIBLING_SCAN_LEDGER_28019A34.csv","added","11","0","11","9c81033ce7faa3f398b8dd67b631458f6e593dcd",
"uploader-transfer/cjk-source-evidence-draft-lane-28019a34-current-frontier-recovery-20260707/CJK_DRAFT_28019A34_CURRENT_FRONTIER_RECOVERY_20260707/VISIBLE_SIBLING_WAKE_LEDGER_28019A34.csv","added","8","0","8","d69f90cfee70e2be3091d825134e6d0ad3b20ac6",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","added","13","0","13","9a6d79edc4ef72079336f4d300665f2f1d0141ce",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/B3_HANDOFF_INDEX_28019A34.csv","added","8","0","8","23ac37bde8fadd3e4439ee4db9271963274e20b1",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/B3_HANDOFF_INDEX_28019A34.json","added","51","0","51","6b6de5046afd2a89281d472a8eb6ab9a233cc14d",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BLOCKER_RECOVERY_LEDGER_28019A34.csv","added","3","0","3","3ddf2e7152a3322cdc01273f950685bde315f00d",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BLOCKER_RECOVERY_LEDGER_28019A34.json","added","20","0","20","1156468c9e921fd10699cc8024f1b36961ab087f",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BRANCH_CHANGED_PATHS_9737E10C_TO_28019A34.csv","added","972","0","972","38c28f79cb9be36380b515e7388f53a7212fa138",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BRANCH_CHANGED_PATHS_9737E10C_TO_28019A34.json","added","9712","0","9712","778fefc0b9cbc416973068f53f53d599694f5dc2",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BRANCH_COMMITS_9737E10C_TO_28019A34.csv","added","3","0","3","09d5699907c0386e80559207ba4532eb6cccf48d",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BRANCH_COMMITS_9737E10C_TO_28019A34.json","added","12","0","12","211550819c0e2a166c82f73cfe4fe451c2d7ce72",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BRANCH_WEIGHTING_LEDGER_28019A34.csv","added","5","0","5","7ff93f1e8ed6f0a030b80738475e8e0f55fd920c",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/BRANCH_WEIGHTING_LEDGER_28019A34.json","added","38","0","38","98fdea905b10d96801af9290f4e1fae2b79435a3",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/CURRENT_FRONTIER_VERIFICATION_28019A34.csv","added","2","0","2","69caea0e838fd3660b3abded83975667c44693fd",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/CURRENT_FRONTIER_VERIFICATION_28019A34.json","added","13","0","13","c21c2915bd3c4bb03c5ce1b8f4841e53570b90aa",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/DO_NOT_USE_LEDGER_28019A34.csv","added","3","0","3","18eb7776046f9f95225910bcc3ced752eef40ac0",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/DO_NOT_USE_LEDGER_28019A34.json","added","18","0","18","5fd0a42c566940c0be2e1801840edcbf8965cf88",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/FINAL_VALIDATION.json","added","27","0","27","f37addfc94af4fd14f929ec72c3c1d2731aa321c",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/HEARTBEAT_20260707.md","added","9","0","9","257dd900d6e28125e064a534a6e69ef867022691",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/INTERSLAVIC_CORRECTION_LEDGER_28019A34.csv","added","2","0","2","b42eb6508eddda38dfa031a99fc802ce25251894",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/INTERSLAVIC_CORRECTION_LEDGER_28019A34.json","added","10","0","10","2819ac01d380bfd90a4159f908453cfdb1c85f64",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/MANIFEST.csv","added","30","0","30","908c49016e95cd7d4e135a09f5c8e183e0f92343",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_28019A34.csv","added","2","0","2","1ab6f6c184a6fd097555961c77c85147684b3ce3",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_28019A34.json","added","12","0","12","57f23f5d339eb9589182278012d72530a2bdd864",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/NORMALIZATION_MARKER_TABLE_LEDGER_28019A34.csv","added","2","0","2","e85ace3fd6cd09c3207e7dcbe02181902ca35ba1",
"uploader-transfer/interlanguage-fable-28019a34-current-frontier-drift-recovery-20260707/INTERLANGUAGE_FABLE_28019A34_CURRENT_FRONTIER_DRIFT_RECOVERY_20260707/NORMALIZATION_MARKER_TABLE_LEDGER_28019A34.json","added","10","0","10","7eeb97699e7dc947e2b9f7124136f97d92268934",
