"label","source","dest","bytes","sha256"
"non_slavic_710_r6_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_7108987C_R6_8E_SOURCE_START_REFRESH_ROUTE_20260706\SOURCE_GATE_MANUAL_REVIEW_STATUS_710.csv","coordination/non-slavic-core-7108987c-r6-8e-source-start-refresh-route-20260706/NON_SLAVIC_CORE_7108987C_R6_8E_SOURCE_START_REFRESH_ROUTE_20260706/SOURCE_GATE_MANUAL_REVIEW_STATUS_710.csv","2203","C710BA35CABD761AC432781AB9DB2C2388314AA7A936D7981CEFE360B58E18BF"
"non_slavic_710_r6_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_7108987C_R6_8E_SOURCE_START_REFRESH_ROUTE_20260706\SUMMARY.json","coordination/non-slavic-core-7108987c-r6-8e-source-start-refresh-route-20260706/NON_SLAVIC_CORE_7108987C_R6_8E_SOURCE_START_REFRESH_ROUTE_20260706/SUMMARY.json","1896","9C257430D7A47EBB11591181CFA3D5FF84BCA641A9CD5014EB47F8D057EB6018"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\B3_HANDOFF_ROUTE_2BB.md","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/B3_HANDOFF_ROUTE_2BB.md","962","15409F6C8239823ADA26EE851BD9F5B7E3789FF74D8EA4315439A9783C289663"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\BLOCKER_RECOVERY_ROWS_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/BLOCKER_RECOVERY_ROWS_2BB.csv","1443","B6D19DEF15F95B7C086A86E16634313E86FCC1FA380370A02442941B8D1737AA"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\BRANCH_COMPARE_710_TO_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/BRANCH_COMPARE_710_TO_2BB.csv","15071","2E4A25C6991EAD7BC301209FE0AEB2DEC2A2C6B539623694EC4F86764CA22BEA"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\BRANCH_COMPARE_CATEGORY_COUNTS_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/BRANCH_COMPARE_CATEGORY_COUNTS_2BB.csv","547","E760FFE6153EB63689C444634B012951949EA476025C5A36ED86C8A47CA2A7A0"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\DELTA_COMMITS_710_TO_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/DELTA_COMMITS_710_TO_2BB.csv","138","C01B871C4B19AA3F594F3B0F2F97FA7DDD53970304E7C4EF2466B9062908E08C"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\MANIFEST.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/MANIFEST.csv","1007","7D4EE4315DFD0F5E385411E96795ACEF81008E2A6E4441BDE038047E0093F2CB"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\R3_BRANCH_VISIBLE_GAP_AUDIT_STATUS_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/R3_BRANCH_VISIBLE_GAP_AUDIT_STATUS_2BB.csv","901","677AD1FEE9404A938EB581B89FEF5213C321DA782A8DB1D658658DAAF28D7DA1"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\README.md","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/README.md","1033","71995E12BD26EB08EE02E661539CB8042D80A43F90DFD4F84531BCFE28099785"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\SHA256SUMS.txt","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/SHA256SUMS.txt","1032","587B8349C63AAAED6EAD4EA825F19B030EDEC5CF16A977F5285CC1ED571DA04B"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\SIBLING_WAKE_LEDGER_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/SIBLING_WAKE_LEDGER_2BB.csv","515","513DADA39F908F5B4A4579EBB264D9CE45C5EF1A244604C2342B4251563832AE"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\SOURCE_USE_GAP_ROUTE_STATUS_2BB.csv","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/SOURCE_USE_GAP_ROUTE_STATUS_2BB.csv","1492","46DA36993377173686D8E42EB82AE33EF9596C8DFEAB9EE8F9B13DFF6F4CB155"
"non_slavic_2bb_r3_route","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706\SUMMARY.json","coordination/non-slavic-core-2bbdbfe5-r3-8b-source-use-gap-audit-route-20260706/NON_SLAVIC_CORE_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_ROUTE_20260706/SUMMARY.json","1393","B117CA54B75394C46ECDE86EFEF0EC7349233FA068A226FE66EE954F3957CCF9"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","4904","030F8BB2B3C45DA44C4CBEDED00FB4B8BE04F166EC27FCBE5355304FAF58966A"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","1671","EB36AC1892521F9A01699572888E11267782B7642377872853302A9932E546A2"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","8026","61CDE4D7833E67F68D6690BE7F364F28F0CF526CC8C9FFDF4218B28883019B78"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\B3_UPLOADER_READY_SUMMARY_20260706.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/B3_UPLOADER_READY_SUMMARY_20260706.csv","636","1A480CD95EF8AA20EDF14F53F187DAF5914A49D20786FA426DF4AFC3B8617605"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\BRANCH_2BBDBFE5_CHANGED_PATHS_CLASSIFIED_20260706.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/BRANCH_2BBDBFE5_CHANGED_PATHS_CLASSIFIED_20260706.csv","5906","A5D81949BF9DA5807A9FB9C4662F178CF6C4FA81F712391D815B29AF0E159777"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\BRANCH_2BBDBFE5_DELTA_COMMITS_FROM_7108987C.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/BRANCH_2BBDBFE5_DELTA_COMMITS_FROM_7108987C.csv","207","DB6FAED68A391E57A0196B4BFE896F7834806E52671DEB5543DF2A7C74EDF422"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\BRANCH_VISIBLE_R3_8B_SOURCE_USE_GAP_AUDIT_COPY_LEDGER_20260706.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/BRANCH_VISIBLE_R3_8B_SOURCE_USE_GAP_AUDIT_COPY_LEDGER_20260706.csv","7685","406375CB90B341035E32E403CF5A4AB5C7764F612F1F2770EDBF8FA7CC31AD7D"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/B3_UPLOADER_READY_SUMMARY.csv","1002","661DF65E8A2A6FAD055A2136DEA0F94274670ADC6D3CB10A3F9DAF3A075F8594"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\MANIFEST.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/MANIFEST.csv","1549","950EF0DD416B14BAFA7ED97025A1A4E9D384247C37D985114241E12994AE12EA"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\PACKAGE_VALIDATION.json","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/PACKAGE_VALIDATION.json","873","7BDA7DDA07A7130B4F72D408E50C3D018CF37B2C4EC487D693B9B2BE0C9E377C"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_BRANCH_DELTA_FROM_8E839C49.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_BRANCH_DELTA_FROM_8E839C49.csv","23675","A68C2EBE408CB07A695A385B8D3E46F2F00E58AE0F52299E2FE80577711406C8"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_BRANCH_VISIBLE_8E_AUDIT_LEDGER.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_BRANCH_VISIBLE_8E_AUDIT_LEDGER.csv","11317","A66CA0492A1E74536E6CC2A3022618DF96726AA2E2ED170103A3EB56C6705FEB"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_DELTA_COMMITS_FROM_8E839C49.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_DELTA_COMMITS_FROM_8E839C49.csv","437","66FDFA4756F1612F18E745D5AEF2649917F3DDC789D5D529EB3DEA129FFD433B"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","1101","811FE78F94E42BE1268CE9EE22C518DA58118079478EACDFCFD22E828D1FC699"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_LANGUAGE_GATE_BOUNDARY_ROWS.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_LANGUAGE_GATE_BOUNDARY_ROWS.csv","1041","7076F201275D93C0C244458F39D9FEBCBF2EB469ADD0D1E49886B396901F7B4B"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_LOCAL_8E_ROW_REFRESH_PACKET_STATUS.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_LOCAL_8E_ROW_REFRESH_PACKET_STATUS.csv","18451","6F4CE1C8F2008187E45218BD4FA4582FB3B10C9C5A086E6EB4D27809B43FAA39"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_MUTUAL_WAKE_APPENDIX.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_MUTUAL_WAKE_APPENDIX.csv","509","DDB5458B316F49438328D61D6B7E7838FFBFC6A93D852B1CFE80B0119D12160D"
"arabic_rtl_2bb_intake","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706\branch-visible-r3-8b-source-use-gap-audit\R3_8B525A12_PACKET_SUMMARY_COUNTS.csv","interlanguage-sidecar/arabic-rtl-2bbdbfe5-r3-8b-source-use-gap-audit-intake-20260706/ARABIC_RTL_2BBDBFE5_R3_8B_SOURCE_USE_GAP_AUDIT_INTAKE_20260706/branch-visible-r3-8b-source-use-gap-audit/R3_8B525A12_PACKET_SUMMARY_COUNTS.csv","716","9D46F2B1B5353787AE88852107731A79327762E0FC109AF6192ED0A6F627A08F"
