"root","local_path","repo_path","bytes","sha256","boundary"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\LOGBOOK_EXCERPT_20260706.md","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/LOGBOOK_EXCERPT_20260706.md","455","c800a89d5fd10826c6712b26405524601bfcfeb5943b47073ae64a4a5fd024bd","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\MANIFEST.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/MANIFEST.csv","5658","b976100d51fbfa0b22c91f138c81704881ed10ac47d91d469db42f9e932be3d2","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\PACKAGE_VALIDATION.json","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/PACKAGE_VALIDATION.json","584","d0e5567e2b176b2bc94f24eaa64b79da2d6bea1cd111dc65e89601a6d4d7c305","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\README.md","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/README.md","1517","c51bd16cb5c232334104380a0ca93849b87869492b0665ac52fcf6f9d6d0e76e","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\SHA256SUMS.txt","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/SHA256SUMS.txt","4302","e63eb8fa88ab3298da05693eab92844943bc8e4ad0378920aa1d4be9495402c4","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\SIBLING_WAKE_DEDUP_NO_NEW_WAKE_20260706.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/SIBLING_WAKE_DEDUP_NO_NEW_WAKE_20260706.csv","285","4dd03aa8d0b5b3113f8caa3f1efe0ad4f012c71d6c3105c4baca08e99fb63a65","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\b3-transfer\B3_POST_72F49824_5C87_R3_R6_NONSLAVIC_CORRECTIVE_BATCH_20260706_AUDIT.md","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/b3-transfer/B3_POST_72F49824_5C87_R3_R6_NONSLAVIC_CORRECTIVE_BATCH_20260706_AUDIT.md","1173","96c1244742403f695433bdfedd86594c18e5a575478617a2ec1a9d46bad316e5","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\b3-transfer\B3_POST_72F49824_5C87_R3_R6_NONSLAVIC_CORRECTIVE_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/b3-transfer/B3_POST_72F49824_5C87_R3_R6_NONSLAVIC_CORRECTIVE_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","44349","6a216408e64ca5447e770b96d9e2bdd349c69a33642060c4553e6ddddee0c26a","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\non-slavic-5c87\CHILD_PACKET_ROUTE_SUMMARY_5C87.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/non-slavic-5c87/CHILD_PACKET_ROUTE_SUMMARY_5C87.csv","2979","43868f2e188bdf8d3e352b405b63ddc44accaa1c015ae90ee77f959248d8b6b1","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\non-slavic-5c87\EIGHT_LANE_SOURCE_GATE_QUEUE_5C87.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/non-slavic-5c87/EIGHT_LANE_SOURCE_GATE_QUEUE_5C87.csv","6886","e84867d751a0f2f7095fa76a5669d284b3bd802dd22e8623b28117ffe47966db","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\non-slavic-5c87\EXACT_BLOCKERS_AND_RECOVERY_ROWS_5C87.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/non-slavic-5c87/EXACT_BLOCKERS_AND_RECOVERY_ROWS_5C87.csv","3861","674aca85f1ec8e1682413ce50ac77df423afdbacdd33b50a9c40b5152c3646b0","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\non-slavic-5c87\FABLE_SOURCE_USE_ADVERSE_LEDGER_5C87.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/non-slavic-5c87/FABLE_SOURCE_USE_ADVERSE_LEDGER_5C87.csv","4015","a8b54cd436f8dea63988a627393540065bb0eae8781044a6b55668b6f79fad34","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\non-slavic-5c87\README.md","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/non-slavic-5c87/README.md","1544","0ea193dd70f2da8654c6e69f5086f59e049b0b52d97da659616223c395e3e007","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87\R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87/R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","846","1cbe52039838bc3b38ea46c490486ee7a416e6440e65b7f8e467b0ba1960d52f","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87\R3_5C87F666_BRANCH_VISIBLE_2B1_PACKET_HASH_CHECK.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87/R3_5C87F666_BRANCH_VISIBLE_2B1_PACKET_HASH_CHECK.csv","8829","1fe696a53cb203fb8d9608fce868f05b38e544007c2e9825910b1d2ddd08d9f6","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87\R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87/R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87\R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87/R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87\README.md","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87/README.md","1179","27f6df047fe09729d32978d9568bb7f4035628204209dc9df24081fc72001428","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87-same-frontier\R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87-same-frontier/R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","954","8c9b65d559d5af53faaa2db40cebf34d24e44775d52074147b25316ce7e1cf3e","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87-same-frontier\R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87-same-frontier/R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","936","ddc9747839a0e839278ee82e48ebd15b0eb3650ec6b3c6cf735a9439f1a1fc06","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
"ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706\branch-visible-7a-key-files\r3-5c87-same-frontier\README.md","interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/branch-visible-7a-key-files/r3-5c87-same-frontier/README.md","1014","2743b49eea26cbb5ff5b09e91d1b8f8d49bc53aec06a6a018f5eb3e287efd613","Arabic RTL source-use/gap intake only; six-row status carried; no new Arabic source body, accepted terminology, review, gate, source-certification, or translation completion"
