"label","source","dest","bytes","sha256"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS_REHEADED.csv","135905","FBC985382F54C35C6536C843D69D2530900CF0FA24D874BD3234FCBC4C8DABE0"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_SOURCE_WITNESS_INDEX_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_SOURCE_WITNESS_INDEX_REHEADED.csv","458109","1D3CB6D8F414E94A58DDC55F4C18D8EDFA7D90F9C7D3893064AAFDCFB365DB65"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ARABIC_TERM_ALTERNATIVES_SOURCE_GATED_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ARABIC_TERM_ALTERNATIVES_SOURCE_GATED_REHEADED.csv","20336","58FBA81DB58F955CA2D95B6FBDDB67EC9E9D36EA99C7266B86D57C49F0F9BE73"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_LANGUAGE_GATE_SEPARATION_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_LANGUAGE_GATE_SEPARATION_ROWS.csv","1021","2952734C28DC5D4DDF5F32F6DF7C712E8E9974F9D44A9927524ED00A1E8FAD85"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_R3_0D_BLOCKERS_ACTIVE_RECOVERY_ROWS_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_R3_0D_BLOCKERS_ACTIVE_RECOVERY_ROWS_REHEADED.csv","2441731","B151678861F8B604F5D6A675387BDE9B695546D91865D21F9A5D6B4E2D4FBBFE"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_R3_0D_REVIEW_ONLY_BOUNDARY_GUARDS_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_R3_0D_REVIEW_ONLY_BOUNDARY_GUARDS_REHEADED.csv","6787","90C958A1F564815E16783E5351F50C1CC0065A5C034146E4C731A4DFF464071C"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_R3_0D_SOURCE_USE_ADVERSE_LEDGER_REHEADED.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_R3_0D_SOURCE_USE_ADVERSE_LEDGER_REHEADED.csv","439548","A61FF7D23BD9A9CEF2C8804C49C9759C332DB5D6ACEEADDDEC74F9FB0AC20F2F"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_REHEADED_SOURCE_TABLE_INDEX.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_REHEADED_SOURCE_TABLE_INDEX.csv","7478","A4B42CACB3B95F7EF4F2E2FFC1FBA3F92875C4E58C206B0BC9D6F58E21C8624F"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_ROW_REFRESH_MUTUAL_WAKE_APPENDIX.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_ROW_REFRESH_MUTUAL_WAKE_APPENDIX.csv","1020","D600CD639C599F4085CD424FF7ADB5A6B97A673F0EE551407B1BEE777CBA6B93"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\R3_8E839C49_SOURCE_GATED_ROW_REFRESH_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/R3_8E839C49_SOURCE_GATED_ROW_REFRESH_SUMMARY.csv","1795","44A7CFC70B82FF521190A14E341D33AB4A5910B4AB31F58D7D6F678C372E82FE"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/README.md","756","56DEC4B9E3AD61B602B003622F085FA2D177F0471F271063A51BF491E67DD182"
"r3_8e_draft_gap_refresh","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706\R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z\SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-source-gated-draft-gap-row-refresh-20260706/R3_8E839C49_SOURCE_GATED_DRAFT_GAP_ROW_REFRESH_20260706_20260706T165239Z/SHA256SUMS.txt","2378","0DB4798AD365D4C521B16ED51413AA17895E727D8AC134F9301D80264EC847F2"
