"root","local_path","repo_path","bytes","sha256","kind"
"R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\carried-forward-8466-source-use-gap\branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","4904","030f8bb2b3c45da44c4cbeded00fb4b8be04f166ec27fcbe5355304faf58966a","packet"
"R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\carried-forward-8466-source-use-gap\branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","1671","eb36ac1892521f9a01699572888e11267782b7642377872853302a9932e546a2","packet"
"R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\carried-forward-8466-source-use-gap\branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","8026","61cde4d7833e67f68d6690be7f364f28f0cf526cc8c9ffdf4218b28883019b78","packet"
"R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\carried-forward-8466-source-use-gap\R3_8466D686_RESET_AND_MUTUAL_WAKE_RULES.csv","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/R3_8466D686_RESET_AND_MUTUAL_WAKE_RULES.csv","560","9667802982aa863a0fa9afdcb17d2352745c6636f8d3b56003f4754ba882b654","packet"
"R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\carried-forward-8466-source-use-gap\R3_8466D686_SELECTED_ARABIC_RTL_INTAKE_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/R3_8466D686_SELECTED_ARABIC_RTL_INTAKE_ROWS.csv","3325","97e3b5555063451f1b88055895027bcdc09c4cc2e9bac5362fe804903dd7db06","packet"
"R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\carried-forward-8466-source-use-gap\R3_8466D686_SOURCE_USE_FACT_CHANGE_AUDIT.csv","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/R3_8466D686_SOURCE_USE_FACT_CHANGE_AUDIT.csv","906","6e2d74511f2a4153331240ca85b4436cde37d300698b34366adecadd75334dd1","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\B3_HANDOFF_READY_732.md","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/B3_HANDOFF_READY_732.md","329","30d28e0408d21655d16c76111df48d582ce53fe1f3c4dda76188de23e5ab2f93","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\BRANCH_COMMITS_46C_TO_732.csv","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/BRANCH_COMMITS_46C_TO_732.csv","628","48fa3f90bef288ee215a023aeea0eae1886e6e81c9beb31803f50d59795362e1","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\BRANCH_COMPARE_46C_TO_732.csv","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/BRANCH_COMPARE_46C_TO_732.csv","17976","bab8f008af6e3fcc584ac50ace2cb699e8de683cfc9d3e53e0b2548320a5885a","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\MANIFEST.csv","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/MANIFEST.csv","689","3023b70ff7d73680918978b58298ccde8723df8dce3f07daca102a02ce67f3a4","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\PACKET_MANIFEST_SHA_STATUS_732.csv","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/PACKET_MANIFEST_SHA_STATUS_732.csv","2142","bf47e378b145b0511727586213ce2b24d93e63d95073dcb65fa2dbd068ae0b21","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\R6_B63_SOURCE_START_ROUTE_732.csv","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/R6_B63_SOURCE_START_ROUTE_732.csv","921","5f55385aa448f80985d1336bfca4b8fa532bf5be33c791b0a59fc43d8891ddf8","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\README.md","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/README.md","675","7419a21d7cbe272ccee946f91ba0c492f11c4f8d773b1bc64a896d6ccda70509","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\SHA256SUMS.txt","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/SHA256SUMS.txt","725","405c34ea798a7956d6354f85def45b3c64ca1c2f66ff76c437e9046bd5222a2a","packet"
"NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706\SUMMARY.json","coordination/non-slavic-core-732e9d62-r6-b63-source-start-route-20260706/NON_SLAVIC_CORE_732E9D62_R6_B63_SOURCE_START_ROUTE_20260706/SUMMARY.json","1610","4741da3a1aea0b60a6adcbe84148df6812064738ccb1eb8ff79c02abb044566d","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\B3_HANDOFF_READY_B63_RESWEEP.md","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/B3_HANDOFF_READY_B63_RESWEEP.md","512","b70070622126796c8dd6fce9dcf1b326c69222bac1359e99e8538c74ef85b704","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\EXACT_BLOCKERS_AND_RECOVERY_ROWS_B63.csv","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/EXACT_BLOCKERS_AND_RECOVERY_ROWS_B63.csv","1466","8567d939a845c3f7d26e969e6b37b58c3bcd9e01a7d9e2b5954abdb85b43cc34","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\MANIFEST.csv","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/MANIFEST.csv","704","124f836eb9f0bb5ce38e336715b442cb9fd3c0a7c68eacc80242412cb220efc5","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\PACKET_MANIFEST_SHA_STATUS_B63.csv","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/PACKET_MANIFEST_SHA_STATUS_B63.csv","4418","adc39fe66188f64f936d1bcd12cf4a560c37da1725a0002ea642b7125427d07d","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\README.md","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/README.md","708","451a9d68f5063aed3275422f9fe0cdee1944510275a40ad56c89ae8739505d55","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\SHA256SUMS.txt","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SHA256SUMS.txt","739","4a96813c7308e8ed862ccae7528d44fe185eba1b4ae2ecda6c3e4b640a175207","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\SIBLING_WAKE_LEDGER_B63.csv","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SIBLING_WAKE_LEDGER_B63.csv","2341","a56e34c65ddf2b1a14d33914155a6acaf853e6a3f72c18b19f0cba084ab9066a","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\SOURCE_GATE_ROUTE_ROWS_B63.csv","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SOURCE_GATE_ROUTE_ROWS_B63.csv","4636","bcad9a344ddc16941d10ba5aba1bf78aafdc8663d331d63dd5925946606ad124","packet"
"NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706\SUMMARY.json","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SUMMARY.json","1413","4f2707ea609c363ef46e84368486318d9b7e2eb0e6bc6a55192184ba09c00a00","packet"
"NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE_20260706\BRANCH_COMMITS_B63_TO_46C.csv","coordination/non-slavic-core-46c03ed5-8466-39845-branch-visibility-note-20260706/NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE_20260706/BRANCH_COMMITS_B63_TO_46C.csv","629","084ea826e79744012284467c96a95d9c2dfd2c26a4b6985adaa0cf9d0446e57b","packet"
"NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE_20260706\BRANCH_COMPARE_B63_TO_46C.csv","coordination/non-slavic-core-46c03ed5-8466-39845-branch-visibility-note-20260706/NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE_20260706/BRANCH_COMPARE_B63_TO_46C.csv","17226","39ff71d9b25b91449f55907f996668b3a6281d8dfe32f97b2c9dd6e52a33e020","packet"
"NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE_20260706\CARRIED_COORDINATOR_PACKET_STATUS_46C.csv","coordination/non-slavic-core-46c03ed5-8466-39845-branch-visibility-note-20260706/NON_SLAVIC_CORE_46C03ED5_8466_39845_BRANCH_VISIBILITY_NOTE_20260706/CARRIED_COORDINATOR_PACKET_STATUS_46C.csv","2793","405c5f978bc45b1c3c1506d56bdbe87769fc9f33a9b6db34790c18a8df013dd2","packet"
