"source_root","source_rel","destination_path","bytes","sha256"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z","R3_FAA2C330_REVIEW_ONLY_BOUNDARY_GUARDS_COPY.csv","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_REVIEW_ONLY_BOUNDARY_GUARDS_COPY.csv","2678","27BF5ADBB94B7115EEE69CBE9317A4A02A00E8D49D202DEF0B975D2EFB636546"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z","README.md","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/README.md","1094","E5A6833F9760940821A9CE5CB9B022CE49AA6F78F830EC59C46498595F03BE57"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706\R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z","SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/SHA256SUMS.txt","1262","8C86EDE36992AF32E67D5C828FA8FEC307A780611CE82BF4841C28CA0CD2719E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","B3_HANDOFF_SENT_FAA2C330_PACKAGE_R2.md","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/B3_HANDOFF_SENT_FAA2C330_PACKAGE_R2.md","1185","5679D5A3FA81402EBAA0EACFEA4672257FCA6043C4FD87440E397323C61BF963"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","B3_UPLOADER_READY_SUMMARY.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/B3_UPLOADER_READY_SUMMARY.csv","1076","A4175119C10459C3DE47BF09824DA62EEA832EB516CDEEE9CEC238A369FED9EC"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","BLOCKER_RECOVERY_ROWS_FAA2C330_PACKAGE_R2.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/BLOCKER_RECOVERY_ROWS_FAA2C330_PACKAGE_R2.csv","1647","1379D4709E89B858986A781AD4B18BF883A02A693ED7C56165FDB278A6832B9B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","MANIFEST.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/MANIFEST.csv","1037","2D2A528FBB402030FB5991FE54E2ABF8BC19F929BC0AC5961E892E2CEC7CDE78"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","PACKAGE_AND_R2_ROUTE_ROWS_FAA2C330.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/PACKAGE_AND_R2_ROUTE_ROWS_FAA2C330.csv","30824","8E5854BEC628494F5DD2883A9671DD834205799C4B6C35EC8EB0708D6F5E9B95"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","README.md","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/README.md","1584","2003FAEC4D3F06004CECFC02484BF1A5B3FED573A5B70635436ADF11477C8BBA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SHA256SUMS.txt","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SHA256SUMS.txt","1059","3DFF1307E14E29B3CF8925D7725A649E7CC0CF527F3DB9631CAF4336FCCAB1F6"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SIBLING_WAKE_LEDGER_FAA2C330_PACKAGE_R2.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SIBLING_WAKE_LEDGER_FAA2C330_PACKAGE_R2.csv","1933","98D913F3C25D72075667A7126FAAC37E3469646F46A2795691EAD76B793CDACE"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SOURCE_GATE_MANUAL_REVIEW_STATUS_FAA2C330.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SOURCE_GATE_MANUAL_REVIEW_STATUS_FAA2C330.csv","3696","E75CC105DC0D077C78B697F516E75D3633FBBB205086F9040DD62578C84B470F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SUMMARY.json","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SUMMARY.json","3399","1FD3D8BCCEEE774C8661E314A0E74948541155BD2B98754F2546BE1A8546CAD0"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","TRANSFER_PACKAGE_STATE.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/TRANSFER_PACKAGE_STATE.csv","297","F224FA2287C0C6113E30BD7EC0CC67DD13148151AEDF13287D6222B7696A7EC7"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","VALIDATION.csv","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/VALIDATION.csv","438","1436DF834F4B058083C226C880418E6F5FD2A0D37F9CA18AE8B9F30CEBDCD7C3"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ACTIVE_SESSION_STATE_EXCERPT_20260706.md","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ACTIVE_SESSION_STATE_EXCERPT_20260706.md","27454","9C84C18E0EA5A2D5DCB79F11F10E625225BA6D95A6255E28E99897B486A74E10"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_AUTHORITY_LEDGER_HASHES_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_AUTHORITY_LEDGER_HASHES_20260706.csv","1949","C42AC2D561F5BAD657EFFAACFAB5C37E1B180FF302B058EF4138AF0781AADE30"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","4307","218702BD9CB79D2872A2B5878D2FD3F6C16ED5D836C9C6BB3C4F5BD078E8FA2A"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_FABLE_REQUIRED_LEDGER_HASHES_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_FABLE_REQUIRED_LEDGER_HASHES_20260706.csv","4185","CB0153FE2403F68395463488FE9A5335D79113F5C3BBF456A49883BE8262583F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_PACKAGE_VERIFICATION_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_PACKAGE_VERIFICATION_20260706.csv","861","9E39D69E6CB5FB65273E0C5372BDEC9CC7AD4D058FEA0E0DF3B1E993396B4E55"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_RTL_REGISTER_FORMULA_TEXPDF_NOTES_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_RTL_REGISTER_FORMULA_TEXPDF_NOTES_20260706.csv","6207","9B4ABF024CF47A9E69A040BBF258BC7C598B834901DCF4EED2C9FA9DCB7DEF79"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_SIX_ROW_SOURCE_GATED_STATUS_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_SIX_ROW_SOURCE_GATED_STATUS_20260706.csv","12272","3C2B03BB838D9233A4D1F271F7579BC036561DEBA3C0CE73D39FE332A13A0C28"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","B3_UPLOADER_READY_SUMMARY_FD375_ARABIC_HEARTBEAT_REFRESH_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/B3_UPLOADER_READY_SUMMARY_FD375_ARABIC_HEARTBEAT_REFRESH_20260706.csv","839","11B735AC05CBBC70B0036DAA1DE6855DF111396731BC0FC2D831840DF8286E47"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_ARABIC_FAA2_PACKET_FILE_INDEX_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_ARABIC_FAA2_PACKET_FILE_INDEX_20260706.csv","11877","0DED9D37279C88AD7BFFD01D5A9D078B8FEDE4D289EA1B5A7395085B10BA12F2"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_CHANGED_PATHS_ARABIC_ROUTING_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_CHANGED_PATHS_ARABIC_ROUTING_20260706.csv","182573","FE9EAD279CD260E5F43C6BB99999DF1844AAEB666FF2BC52F7EBED7011AED51A"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_CHANGED_PATH_CLASS_COUNTS_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_CHANGED_PATH_CLASS_COUNTS_20260706.csv","774","269534651CA544F386EF12300033C3D76B89956A5122F1E969E961E119BD861F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_DELTA_COMMITS_FROM_FAA2C330_20260706.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_DELTA_COMMITS_FROM_FAA2C330_20260706.csv","261","BB0A590467C4B49DE6200B4D2B395C9FDCB866BE519E0F767DD6EA4BE14203A5"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","HEARTBEAT_EXCERPT_20260706.md","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/HEARTBEAT_EXCERPT_20260706.md","22259","73D837EAE7A3F817095B93C6B0F11C467D51AAECA5B3A1477BA0D30C06E6E9C7"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","MANIFEST.csv","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/MANIFEST.csv","2561","C495C328744081B1F5066BD60ECA18189071F6A9C9AAA0B05D513B1D5F0EBA23"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","PACKAGE_VALIDATION.json","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/PACKAGE_VALIDATION.json","1060","786D44FC025BCF23BA1DFB8ABCB558062284B813052D5CC142E2A0957B917E0C"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","README.md","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/README.md","1485","C68DA54FEE14B3D9E3B94EE1F76017CE09D71B8846D63CFD77F9C040C3035AD8"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","SESSION_LOGBOOK_EXCERPT_20260706.md","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/SESSION_LOGBOOK_EXCERPT_20260706.md","13155","80C3A9BB3B727AD929E41D13F8F14CF91661EDAF4ECA186CAAFCDFAD7C3A3A29"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","SHA256SUMS.txt","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/SHA256SUMS.txt","1852","7616CA914ACA1936418A4E9BA8B6BEF5290B7C4FF2F7A7440974C5F4494ACC5A"
