"label","source","dest","bytes","sha256"
"r3_8e839c49_54c_source_use_gap_audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z\R3_8E839C49_REVIEW_ONLY_LANGUAGE_BOUNDARY_GUARDS.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-54c-branch-advance-source-use-gap-audit-20260706/R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z/R3_8E839C49_REVIEW_ONLY_LANGUAGE_BOUNDARY_GUARDS.csv","1577","21474B8C1079814D8C995699174240C1ABA42952EACFB19C5117AB9D57E08F9C"
"r3_8e839c49_54c_source_use_gap_audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z\R3_8E839C49_SOURCE_CONTEXT_FORMULA_ROW_CARRYFORWARD_POINTERS.csv","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-54c-branch-advance-source-use-gap-audit-20260706/R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z/R3_8E839C49_SOURCE_CONTEXT_FORMULA_ROW_CARRYFORWARD_POINTERS.csv","11103","E72F319C316EF40DBCAD4CF62A4308FC3E9F2FFA287AA093FB2B92D8DC164845"
"r3_8e839c49_54c_source_use_gap_audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-54c-branch-advance-source-use-gap-audit-20260706/R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z/README.md","1363","E5B581043F2152172D18C598F0BA0BB24B68AD67C296B51E603685C63BE7E43A"
"r3_8e839c49_54c_source_use_gap_audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706\R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z\SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-8e839c49-54c-branch-advance-source-use-gap-audit-20260706/R3_8E839C49_54C_BRANCH_ADVANCE_SOURCE_USE_GAP_AUDIT_20260706_20260706T164339Z/SHA256SUMS.txt","1270","C19F7A1A9D3D9C9C5CB02192E9C2B5D1FEB9E792167B1A224BFC65F37C840BCB"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","785","5FD8DF8FA277D60E3BAC17FA9C84E14FFB7054E629CBBCE2A497AFB2B234E9A2"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\blockers\R6_8E839C49_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_8E839C49_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","1159","73AE7C27520058B92EABAEB347770CE6B25F88807EE614AD2B80B72232FD3E3F"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_8E839C49_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_8E839C49_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","527","12934A719508D7A5069239730B5DE039FCA45C2C78935BC2DF49EA5797E2542A"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_8E839C49_LOCAL_HEAD_NAMED_FILE_HITS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_8E839C49_LOCAL_HEAD_NAMED_FILE_HITS.csv","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\ethics\R6_8E839C49_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_8E839C49_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1123","D98868683374A8AD6668CF02A66B1395E721FCC3B844EC0E7FB9CB049E728FDD"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\fable\R6_8E839C49_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_8E839C49_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","701","9C6F4A8E9AF12B4F47076CEC33AD8094C2CF2152AFEB6B27977DD57318F02C70"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\input-verification\R6_8E839C49_PRIOR_PACKAGE_SHA_VERIFY.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_8E839C49_PRIOR_PACKAGE_SHA_VERIFY.csv","3868","564D294EA466BE209383356518A93BEE53D587223C24FEF0EF583DDDC8660FEA"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","1003","C74FBF2A3EA1C5383B6B736C03CE991288F2296E8B4CD227B2B33D8A5A4E2255"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\MANIFEST.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","2166","26826B4BC5B900C794463E267D9927C2F3F16591416D45BE2E96E881C155DD74"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\mutual-watch\R6_8E839C49_MUTUAL_WATCH_OBSERVATION.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_8E839C49_MUTUAL_WATCH_OBSERVATION.csv","469","10E2D47DBA4E64447A93D76997154405E5445B836379A5DE01BD3B0C2007D9CA"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","804","56273743E4A85C604580874AED67C04FE5D4E5D643589C63EF080B5C4A6F77BB"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\README.md","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","1342","2C535E86154737D6005250307E5EB9F0C563D2D2E55637EC5A1E2FAB9D389148"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\SHA256SUMS.txt","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","1658","BB9CC79BEDDAFD3E09004825467C49A25EFF6EEF9F1BC5971E4753A52009001A"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\source-use\R6_8E839C49_SOURCE_USE_CONTINUATION_LEDGER.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_8E839C49_SOURCE_USE_CONTINUATION_LEDGER.csv","1371","9F067D9EEA034C133FAB9ADE3BD7B600C472A611B8207FE3A43ED807112E5F1B"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_8E839C49_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_8E839C49_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","250777","6BA68CDC6AE57369D5F26A8FBC773B486FDDDE684A019AEEAE16A8EFB2AE28A3"
"r6_8e839c49_source_start_continuation","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_8E839C49_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","uploader-transfer/r6-8e839c49-current-head-source-start-continuation-20260706/R6_8E839C49_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_8E839C49_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","34492","9E0DDF9A36993AE1A872E0B22C13C5C0684C0DAA415AEB55C81D99CC8D76CE25"
