"packet","relative_path","expected_sha256","actual_sha256","exists","ok"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","PACKAGE_VALIDATION.json","7B6B7F53B0819CC7B134CA6D227C42BDDE56BD7C94CF39A68B82C36D564AD965","7B6B7F53B0819CC7B134CA6D227C42BDDE56BD7C94CF39A68B82C36D564AD965","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_BLOCKERS_ACTIVE_RECOVERY.csv","73C728D3B8ADC2C9D55CBBD24CFB4D7B0DB430128B6AEEA8716950BC1EFB1011","73C728D3B8ADC2C9D55CBBD24CFB4D7B0DB430128B6AEEA8716950BC1EFB1011","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_DELTA_FROM_81DB4BA9.csv","8E1A6137B04C9F0DEF8EE1EBD12BC959472F96FD97EB950E1A7FE26F414DFEA2","8E1A6137B04C9F0DEF8EE1EBD12BC959472F96FD97EB950E1A7FE26F414DFEA2","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv","575BC99CE06ACC2E56087694651FDCBA52E502FD8D996CDD8EB106A2961ABC18","575BC99CE06ACC2E56087694651FDCBA52E502FD8D996CDD8EB106A2961ABC18","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_FORMULA_NEIGHBORING_USAGE_NOTES.csv","353834D17312D724B849FB9EFC27434374F13811BB9C5E641DC29531BA0D7DFA","353834D17312D724B849FB9EFC27434374F13811BB9C5E641DC29531BA0D7DFA","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_LITERAL_SOURCE_BODY_CANON_INDEX.csv","5B6B21628E234890609619880D8F1B67847E8C5C0C6EC0BB8B6BD5834DAF7093","5B6B21628E234890609619880D8F1B67847E8C5C0C6EC0BB8B6BD5834DAF7093","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_PDF_SOURCE_BODY_TEXT_LAYER_AUDIT.csv","7314E2648D859CFC0AFE508222BAC07E40CB4DE9106E3B6327D309F1D291DC3F","7314E2648D859CFC0AFE508222BAC07E40CB4DE9106E3B6327D309F1D291DC3F","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_PDF_TEXT_LAYER_OCCURRENCE_HITS.csv","80A95895A7F8A3412509C7D8ABBB1BF5F944C39F271028EB227CAEE9E9C9EF59","80A95895A7F8A3412509C7D8ABBB1BF5F944C39F271028EB227CAEE9E9C9EF59","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_RELEVANT_R3_R6_OLDB_ROUTING_DELTA.csv","8E1A6137B04C9F0DEF8EE1EBD12BC959472F96FD97EB950E1A7FE26F414DFEA2","8E1A6137B04C9F0DEF8EE1EBD12BC959472F96FD97EB950E1A7FE26F414DFEA2","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_SOURCE_BODY_INTERLINEAR_FORMULA_NOTES.csv","85C5C0079E08FE528A0653621404E3CE5DC5473B7CBA169F9A6B0EB693EB68B4","85C5C0079E08FE528A0653621404E3CE5DC5473B7CBA169F9A6B0EB693EB68B4","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_SOURCE_CHECKED_MICRO_EVIDENCE_ROWS.csv","CE5FB4DB96AB9CAD455A974CE4E59E1045E1535ABC32CB80723F17CF87FEF5DA","CE5FB4DB96AB9CAD455A974CE4E59E1045E1535ABC32CB80723F17CF87FEF5DA","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_SOURCE_CORPUS_ROUTING_BOUNDARY.csv","55CF4371A31FA8D19A17B241CC6E9DE4E02EC30DC2867D8A7704656A8EC13CC8","55CF4371A31FA8D19A17B241CC6E9DE4E02EC30DC2867D8A7704656A8EC13CC8","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_SOURCE_WITNESS_INDEX.csv","FF4AE05A404DB83D817413F1FCDF5E99E207777DEA2C8E7778C3BBA387FB9CA1","FF4AE05A404DB83D817413F1FCDF5E99E207777DEA2C8E7778C3BBA387FB9CA1","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_TERM_ALTERNATIVES_REGISTER_NOTES.csv","927A7CAE3E123F70B7C0DE9FFB8A61B2C4E9F27FE4696F8911F788B02E1D7409","927A7CAE3E123F70B7C0DE9FFB8A61B2C4E9F27FE4696F8911F788B02E1D7409","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","R3_E58A9EF5_ZERO_HIT_PDF_LAYER_RESOLUTION.csv","5CB2D77844CC6830420EE536251BCE2F3A0853F283F0F84F2A3032902E63E7F6","5CB2D77844CC6830420EE536251BCE2F3A0853F283F0F84F2A3032902E63E7F6","True","True"
"R3_E58A9EF5_SOURCE_ROUTING_AND_PDF_RECOVERY","README.md","899D026B70A56C9F1A8563EDE4765840AED7B422A2EC6C0E2177D9A452112756","899D026B70A56C9F1A8563EDE4765840AED7B422A2EC6C0E2177D9A452112756","True","True"
