"root","file","expected","actual","status","note"
"OLD_B_8E491924_READONLY_PR_AUDIT","BLOCKERS_AND_B3_ACTIONS.csv","F5359BF7FFCB011C8D225B480C334234DF9ACA7AA9F6602AE395EB06309F053D","F5359BF7FFCB011C8D225B480C334234DF9ACA7AA9F6602AE395EB06309F053D","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","BRANCH_PR_CHECKOUT_STATE.csv","BA4383397805F4E32A8C7DAA7B6B8529098B53B2D31D8987159A899E15E32424","BA4383397805F4E32A8C7DAA7B6B8529098B53B2D31D8987159A899E15E32424","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","CBDF3E36AA31F16514F20D5C80C2AA5850B2557523ED7A505CA7BD7D6A9ABC4C","CBDF3E36AA31F16514F20D5C80C2AA5850B2557523ED7A505CA7BD7D6A9ABC4C","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","DELTA_PATH_CLASS_COUNTS_9BBC_TO_8E49.csv","001AA6F09FEB8F9784CC9C8F5B9830F20AABC146AB5C09ACC5BBB0386A86F716","001AA6F09FEB8F9784CC9C8F5B9830F20AABC146AB5C09ACC5BBB0386A86F716","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","DELTA_PATHS_9BBC_TO_8E49.csv","C07B47695945E812B450A82F091C490B84FBFBF35785B80ECF3F4246B968286E","C07B47695945E812B450A82F091C490B84FBFBF35785B80ECF3F4246B968286E","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","DELTA_STATUS_COUNTS_9BBC_TO_8E49.csv","24D38237B5EE2AAEA63FF2773B73F8591E7E3F9EC2B2582729248C91BD382F01","24D38237B5EE2AAEA63FF2773B73F8591E7E3F9EC2B2582729248C91BD382F01","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","LOCAL_HEARTBEAT_LOGBOOK_FILE_STATE.csv","50E84CE504861CD981833DE2CD5C944C2E121D0002D1BC0ED88980D4B59D7E53","50E84CE504861CD981833DE2CD5C944C2E121D0002D1BC0ED88980D4B59D7E53","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","LOGBOOK_HEARTBEAT_COMBINED_DIGEST.csv","7F539214A088637C503CC2BDA786FCC9600E02718CB62F30CB046B609A41F96B","7F539214A088637C503CC2BDA786FCC9600E02718CB62F30CB046B609A41F96B","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","MANIFEST.csv","67559307E9580A3760A13A38195D384ADB3CC3586B9B9607A29803AE3BC6AC68","67559307E9580A3760A13A38195D384ADB3CC3586B9B9607A29803AE3BC6AC68","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","PACKAGE_FRONTIER_DIGESTS.csv","29D97859903CDDD647F39D1A152E14190757C59076DD6BFCF52C44C1EA9A9BE3","29D97859903CDDD647F39D1A152E14190757C59076DD6BFCF52C44C1EA9A9BE3","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","PACKAGE_FRONTIER_FILE_LEDGER.csv","CF877D2CF5F0A9C3FBDD6F5C1D407CBEB298077F2CE4AC018F8FC37564782086","CF877D2CF5F0A9C3FBDD6F5C1D407CBEB298077F2CE4AC018F8FC37564782086","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","PACKAGE_PATH_FILE_LEDGER.csv","6DBD51FBC939DDEDCF5E553F91F551F3AB4A5B652FA9149D5003EE80AAF2E033","6DBD51FBC939DDEDCF5E553F91F551F3AB4A5B652FA9149D5003EE80AAF2E033","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","PACKAGE_ROOT_CLASSIFICATION_SUMMARY.csv","7F1342514B5E4F0B1A76AB333353DD3A4956AE7947592D9DAF4DB695F2A27C67","7F1342514B5E4F0B1A76AB333353DD3A4956AE7947592D9DAF4DB695F2A27C67","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","PACKAGE_ROOT_DIGESTS.csv","AF721A4CA77A81F432DAEEAFD58668E16481998D7423C05BB0C60B1F13F28CFD","AF721A4CA77A81F432DAEEAFD58668E16481998D7423C05BB0C60B1F13F28CFD","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","README.md","0C27911A592D3946FD09789B2E499514D361D9A9BD30296A1B9686A3662519F2","0C27911A592D3946FD09789B2E499514D361D9A9BD30296A1B9686A3662519F2","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","49A19DA6789A349EFE37F7A21BEFD018D4B74A46C090EDD5439C0D011052C0D7","49A19DA6789A349EFE37F7A21BEFD018D4B74A46C090EDD5439C0D011052C0D7","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","56DC6AEEB5F758B55021F606F08FAC5CC870D6E02338929F9DB4918AEFD8521A","56DC6AEEB5F758B55021F606F08FAC5CC870D6E02338929F9DB4918AEFD8521A","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","SUMMARY.json","D53CF92EE171E6EAA8BFF65A6D64C6B61CFF66A6C404ECFEE24C9B84FAB43B5D","D53CF92EE171E6EAA8BFF65A6D64C6B61CFF66A6C404ECFEE24C9B84FAB43B5D","ok",""
"OLD_B_8E491924_READONLY_PR_AUDIT","TREE_PACKAGE_SUMMARY_8E49.csv","CB5B8009A094ABCA7E2A7B074BD17C6EE5C348FB6902651746AF8598138EA666","CB5B8009A094ABCA7E2A7B074BD17C6EE5C348FB6902651746AF8598138EA666","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","b3/B3_ROUTE.csv","B39F1AAB697A920F729FD0115FC55BAD8709B1BA75AF1D66F161B31ABD56E62E","B39F1AAB697A920F729FD0115FC55BAD8709B1BA75AF1D66F161B31ABD56E62E","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","blockers/R6_8E491924_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","2FE29DDDAF02E67F5E79A8AFC2BCCB7604C9B642369EB4E4E4B2E678CA6CAFE7","2FE29DDDAF02E67F5E79A8AFC2BCCB7604C9B642369EB4E4E4B2E678CA6CAFE7","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","branch-current/R6_8E491924_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","DBFE56CFC9B8017AA521E646AF4AD2DB9AC9C2AB7C2CEDF267FC5ECDF9B0B55C","DBFE56CFC9B8017AA521E646AF4AD2DB9AC9C2AB7C2CEDF267FC5ECDF9B0B55C","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","branch-current/R6_8E491924_LOCAL_8E_NAMED_FILE_HITS.csv","8CD52980AC3CE6F5377D477ACC2E634C4CD48C4DE9F86E38C7D04E402EEAB039","8CD52980AC3CE6F5377D477ACC2E634C4CD48C4DE9F86E38C7D04E402EEAB039","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","ethics/R6_8E491924_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","46C7E40C6C05E381C4B133F7B3DD74BFC9377F7FD05E26928DBB16C1900A6D3C","46C7E40C6C05E381C4B133F7B3DD74BFC9377F7FD05E26928DBB16C1900A6D3C","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","fable/R6_8E491924_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","1F0A08AF7AE911AF4BBF1594D7992C813D913283A3696D561788AB4BBA03FD8E","1F0A08AF7AE911AF4BBF1594D7992C813D913283A3696D561788AB4BBA03FD8E","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","input-verification/R6_8E491924_PRIOR_9BBC_RECONCILIATION_SHA_VERIFY.csv","1ACA8684BE9701DB9A41EBCB76907EFC9582594CEB7BBFD88B67DB34E4283A27","1ACA8684BE9701DB9A41EBCB76907EFC9582594CEB7BBFD88B67DB34E4283A27","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","logs/LOGBOOK_EXCERPT_20260706.md","7588EFB28FB1037E7673D75BD411661086902B11B53FFFD6007D31BE32E6355A","7588EFB28FB1037E7673D75BD411661086902B11B53FFFD6007D31BE32E6355A","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","MANIFEST.csv","3930C0544172D605B32B7CBA2165E281CC4B8E930C8C7917F81C83F95266C74A","3930C0544172D605B32B7CBA2165E281CC4B8E930C8C7917F81C83F95266C74A","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","C72CA828ED1C1324332F3D6CEE7F874D35EB2F5FD9D9A7778C919C9538D70E55","C72CA828ED1C1324332F3D6CEE7F874D35EB2F5FD9D9A7778C919C9538D70E55","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","README.md","2D5A83F4A312810ACD8284488BE98903BB451D3E83615147917404630CF851E3","2D5A83F4A312810ACD8284488BE98903BB451D3E83615147917404630CF851E3","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","source-use/R6_8E491924_SOURCE_USE_CONTINUATION_LEDGER.csv","92634B7994F433CB8DEB6018D13478A84902088A187987553973257522DA5FBE","92634B7994F433CB8DEB6018D13478A84902088A187987553973257522DA5FBE","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","witness-index/R6_8E491924_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","39A18E0B33EC6BC7D712F0627073391FBD661368ED25A1C7D252B4F2FD3DF3B8","39A18E0B33EC6BC7D712F0627073391FBD661368ED25A1C7D252B4F2FD3DF3B8","ok",""
"R6_8E491924_CURRENT_HEAD_SOURCE_START_CONTINUATION","witness-index/R6_8E491924_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","883AA8EF39A6A72E50907F162512A991022BF1A97F4CF3A5E7493AC8C1C97F5E","883AA8EF39A6A72E50907F162512A991022BF1A97F4CF3A5E7493AC8C1C97F5E","ok",""
