"packet","relative_path","exists","expected_sha256","actual_sha256","ok"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","blockers/R6_68C877C0_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","True","5DDEE148F5025E4A9317043792B2838FF83FC8174952B8D1596624AE3422AD9B","5DDEE148F5025E4A9317043792B2838FF83FC8174952B8D1596624AE3422AD9B","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","branch-current/R6_68C877C0_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","True","20647815064CA3D98E9B30CF385ACBA53173F7730CD80F1B49371021506BF88A","20647815064CA3D98E9B30CF385ACBA53173F7730CD80F1B49371021506BF88A","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","branch-current/R6_68C877C0_LOCAL_HEAD_NAMED_FILE_HITS.csv","True","958B5C2394909A10F59751D9AB768D93B169BEAD71957805810ED76EBB1EA644","958B5C2394909A10F59751D9AB768D93B169BEAD71957805810ED76EBB1EA644","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","ethics/R6_68C877C0_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","True","8442C4CD4D594292F334AD9C31609FE36F6C9CC5B60793D98BB209E3B993FB4C","8442C4CD4D594292F334AD9C31609FE36F6C9CC5B60793D98BB209E3B993FB4C","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","fable/R6_68C877C0_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","True","10891BC28AA56D48F398B5343788321EB89B1140C8A5D528945CCAF5FA6DC495","10891BC28AA56D48F398B5343788321EB89B1140C8A5D528945CCAF5FA6DC495","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","input-verification/R6_68C877C0_PRIOR_PACKAGE_SHA_VERIFY.csv","True","061B9F659F4F7767B7C1A0E6B17BCBBB47304B1ADE195C93F75343CDC1A96AA0","061B9F659F4F7767B7C1A0E6B17BCBBB47304B1ADE195C93F75343CDC1A96AA0","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","logs/LOGBOOK_EXCERPT_20260706.md","True","59F8676EFE13B3D62D5FE7BE8E8D63B59664846C7E50D95B6CA987379486B315","59F8676EFE13B3D62D5FE7BE8E8D63B59664846C7E50D95B6CA987379486B315","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","MANIFEST.csv","True","562AE62926FFAD1B324D186410710DF9D221701AE6303B8D1D1D3F9B15896938","562AE62926FFAD1B324D186410710DF9D221701AE6303B8D1D1D3F9B15896938","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","True","5230CD9660E2CE3395F35730141F3531E3AC76249EDEDDB05E59EB3A477751D9","5230CD9660E2CE3395F35730141F3531E3AC76249EDEDDB05E59EB3A477751D9","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","README.md","True","39A77AC53A7FA4AA4CF075CC39DAEF7AF8ADD89656ABE6C1FFDA367FA3060E8A","39A77AC53A7FA4AA4CF075CC39DAEF7AF8ADD89656ABE6C1FFDA367FA3060E8A","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","source-use/R6_68C877C0_SOURCE_USE_CONTINUATION_LEDGER.csv","True","9A80860DF65590483D085B7AC0F0697F75B16D1A66DAC9D13023575AAC503548","9A80860DF65590483D085B7AC0F0697F75B16D1A66DAC9D13023575AAC503548","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","witness-index/R6_68C877C0_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","True","28917773C4DABD509B2FF5B3B98E45024C588D09335969D808BDED644FEFDC6C","28917773C4DABD509B2FF5B3B98E45024C588D09335969D808BDED644FEFDC6C","True"
"R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION","witness-index/R6_68C877C0_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","True","D37128583CB6A48750171582C8A4C4ACDC08651836440C1849B2248A25B31361","D37128583CB6A48750171582C8A4C4ACDC08651836440C1849B2248A25B31361","True"
"OLD_B_68C877C0_READONLY_AUDIT","BLOCKERS_AND_B3_ACTIONS.csv","True","151B4C68A95C54BC7B6565BB0F678B677D1F5F6BD1CE0EB007C90718E083A40B","151B4C68A95C54BC7B6565BB0F678B677D1F5F6BD1CE0EB007C90718E083A40B","True"
"OLD_B_68C877C0_READONLY_AUDIT","BRANCH_PR_CHECKOUT_STATE.csv","True","465979C430121167BF74D493261BBBA22DB847118A18622BE6AFD5A6E2A0AD54","465979C430121167BF74D493261BBBA22DB847118A18622BE6AFD5A6E2A0AD54","True"
"OLD_B_68C877C0_READONLY_AUDIT","COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","True","55EB1FC289497EDD1E2541C49990BF0E793A71C8236D92C47CEF6D0CA06B2A72","55EB1FC289497EDD1E2541C49990BF0E793A71C8236D92C47CEF6D0CA06B2A72","True"
"OLD_B_68C877C0_READONLY_AUDIT","DELTA_PATH_CLASS_COUNTS_8E49_TO_68C.csv","True","3D8955B6D86E93E60FE154655F5F8596AE3FB57D4E59A578D76B867344FBEF2A","3D8955B6D86E93E60FE154655F5F8596AE3FB57D4E59A578D76B867344FBEF2A","True"
"OLD_B_68C877C0_READONLY_AUDIT","DELTA_PATHS_8E49_TO_68C.csv","True","0A4E27B311F1377EFED3E88AC239371B18771EE5C2DB0A47165989E200CC3170","0A4E27B311F1377EFED3E88AC239371B18771EE5C2DB0A47165989E200CC3170","True"
"OLD_B_68C877C0_READONLY_AUDIT","DELTA_STATUS_COUNTS_8E49_TO_68C.csv","True","D5AE84EBA6888E69F2233260BD792F2F39586E095B6B155A511B04AEFF31FC64","D5AE84EBA6888E69F2233260BD792F2F39586E095B6B155A511B04AEFF31FC64","True"
"OLD_B_68C877C0_READONLY_AUDIT","LOCAL_HEARTBEAT_LOGBOOK_FILE_STATE.csv","True","CA63B279A1172050EE6C74A5AA9995C7CD5B329C7969B21D1AC3ACD0AFFACD86","CA63B279A1172050EE6C74A5AA9995C7CD5B329C7969B21D1AC3ACD0AFFACD86","True"
"OLD_B_68C877C0_READONLY_AUDIT","LOGBOOK_HEARTBEAT_COMBINED_DIGEST.csv","True","D9EED377C8EF5DEEBE6C32148D9D2B98A006017E3E45401D1AF5DF6EEC0BEC97","D9EED377C8EF5DEEBE6C32148D9D2B98A006017E3E45401D1AF5DF6EEC0BEC97","True"
"OLD_B_68C877C0_READONLY_AUDIT","MANIFEST.csv","True","322C377CD989351E457018CF779B005E071F60DED8A41954F6F047BF0D7663D8","322C377CD989351E457018CF779B005E071F60DED8A41954F6F047BF0D7663D8","True"
"OLD_B_68C877C0_READONLY_AUDIT","PACKAGE_FRONTIER_DIGESTS.csv","True","29D97859903CDDD647F39D1A152E14190757C59076DD6BFCF52C44C1EA9A9BE3","29D97859903CDDD647F39D1A152E14190757C59076DD6BFCF52C44C1EA9A9BE3","True"
"OLD_B_68C877C0_READONLY_AUDIT","PACKAGE_FRONTIER_FILE_LEDGER.csv","True","CF877D2CF5F0A9C3FBDD6F5C1D407CBEB298077F2CE4AC018F8FC37564782086","CF877D2CF5F0A9C3FBDD6F5C1D407CBEB298077F2CE4AC018F8FC37564782086","True"
"OLD_B_68C877C0_READONLY_AUDIT","PACKAGE_PATH_FILE_LEDGER.csv","True","6DBD51FBC939DDEDCF5E553F91F551F3AB4A5B652FA9149D5003EE80AAF2E033","6DBD51FBC939DDEDCF5E553F91F551F3AB4A5B652FA9149D5003EE80AAF2E033","True"
"OLD_B_68C877C0_READONLY_AUDIT","PACKAGE_ROOT_CLASSIFICATION_SUMMARY.csv","True","7F1342514B5E4F0B1A76AB333353DD3A4956AE7947592D9DAF4DB695F2A27C67","7F1342514B5E4F0B1A76AB333353DD3A4956AE7947592D9DAF4DB695F2A27C67","True"
"OLD_B_68C877C0_READONLY_AUDIT","PACKAGE_ROOT_DIGESTS.csv","True","AF721A4CA77A81F432DAEEAFD58668E16481998D7423C05BB0C60B1F13F28CFD","AF721A4CA77A81F432DAEEAFD58668E16481998D7423C05BB0C60B1F13F28CFD","True"
"OLD_B_68C877C0_READONLY_AUDIT","README.md","True","CD3035B85916F876AFE6D774B11DC046B094814FC3DDC5D2944ECE51AF92347F","CD3035B85916F876AFE6D774B11DC046B094814FC3DDC5D2944ECE51AF92347F","True"
"OLD_B_68C877C0_READONLY_AUDIT","SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","True","BE6E1327E56B89CC45497FC025F89DDB3E0E273D949442806924AEE130DFD1ED","BE6E1327E56B89CC45497FC025F89DDB3E0E273D949442806924AEE130DFD1ED","True"
"OLD_B_68C877C0_READONLY_AUDIT","SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","True","9832F8E7A4913B002819E35F53B4F0D786E0BA248FDAF6A525A418D9AF394D5B","9832F8E7A4913B002819E35F53B4F0D786E0BA248FDAF6A525A418D9AF394D5B","True"
"OLD_B_68C877C0_READONLY_AUDIT","SUMMARY.json","True","EC1E1972FDA533F2F3C9DAF8B07BDF862950FDBD0350C9EB0C263D6351AFA267","EC1E1972FDA533F2F3C9DAF8B07BDF862950FDBD0350C9EB0C263D6351AFA267","True"
"OLD_B_68C877C0_READONLY_AUDIT","TREE_PACKAGE_SUMMARY_68C.csv","True","AD6E4A78458696A6D5669C28F119B2F04F3C3489AE5C2F6417BA46732981448A","AD6E4A78458696A6D5669C28F119B2F04F3C3489AE5C2F6417BA46732981448A","True"
