"packet","relative_path","expected_sha256","actual_sha256","exists","ok"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","branch-current\R6_81DB4BA9_BRANCH_AND_8F5_QUEUE_CONTEXT.csv","36824FFB8254A53658FF6DE0244CF8BB41C2EB0E046D471E15791081B2304402","36824FFB8254A53658FF6DE0244CF8BB41C2EB0E046D471E15791081B2304402","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","ethics\R6_81DB4BA9_ETHICS_AUTHORITY_BOUNDARY_MAP.csv","DF1669656698AE90B2395BD2D22168677B8DEAA8D7CCCC8005C73738F388E902","DF1669656698AE90B2395BD2D22168677B8DEAA8D7CCCC8005C73738F388E902","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","fable\R6_81DB4BA9_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","27A5915B61F9F097BCFAE08317DD52670FB26942AFB5C2145EAA802175C4D9F9","27A5915B61F9F097BCFAE08317DD52670FB26942AFB5C2145EAA802175C4D9F9","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","logs\LOGBOOK_EXCERPT_20260706.md","066436E96CF00F71032844630B8E0947F5935B41484D242D405F4C15676215AE","066436E96CF00F71032844630B8E0947F5935B41484D242D405F4C15676215AE","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","MANIFEST.csv","4571E2EF5D8AB3239A74303D64A0BBF0076FB84D573F312E653059751A055700","4571E2EF5D8AB3239A74303D64A0BBF0076FB84D573F312E653059751A055700","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_COUNTS.csv","3024E322CC173ACC4624FCC46234BE14AF676DBD518F7504C1B1DDB039F19696","3024E322CC173ACC4624FCC46234BE14AF676DBD518F7504C1B1DDB039F19696","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","README.md","C193F9949CBD6A2358075DEEA158D76D0975DDDAEDDC406E9799DC79E0DB8ADC","C193F9949CBD6A2358075DEEA158D76D0975DDDAEDDC406E9799DC79E0DB8ADC","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","source-owner\R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_MATRIX.csv","3ADBA53E7360AE8FB937BA31BD14081A123EA09819F22CFC75E053D47D8F1BF2","3ADBA53E7360AE8FB937BA31BD14081A123EA09819F22CFC75E053D47D8F1BF2","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","source-use\R6_81DB4BA9_SOURCE_USE_PROVENANCE_GAP_LEDGER.csv","B3DB2E4275A4F98AB34E7ECFA6B5EE1410D41833BA53D89B06342287CDFDC233","B3DB2E4275A4F98AB34E7ECFA6B5EE1410D41833BA53D89B06342287CDFDC233","True","True"
"R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","verification\INPUT_81DB_DISCOVERY_SHA_VERIFICATION.csv","26068B98735480FA4CEC6416A94200CEEAEA54A3679755288EF79423417F2C79","26068B98735480FA4CEC6416A94200CEEAEA54A3679755288EF79423417F2C79","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","BLOCKERS_AND_B3_ACTIONS.csv","EC129A9B8BFF4B00262B966E0BD7453B52E061126377BAD3F83771BC15429143","EC129A9B8BFF4B00262B966E0BD7453B52E061126377BAD3F83771BC15429143","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","BRANCH_BLOB_SIZE_RISKS_GE50MB.csv","D38F8FEF2CA9422CE9DEA768C90E67A853B2BD5A2645E32D1EE2DC3F80EB64E7","D38F8FEF2CA9422CE9DEA768C90E67A853B2BD5A2645E32D1EE2DC3F80EB64E7","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","BRANCH_PR_CHECKOUT_STATE.csv","8CD9C2DCF31DED97F3DA31AF92535934B505AE0CCE9E49C084CB9F26BAEA1676","8CD9C2DCF31DED97F3DA31AF92535934B505AE0CCE9E49C084CB9F26BAEA1676","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","LOGBOOK_HEARTBEAT_DELTA_9D_TO_81DB.csv","CF1F06A254A32179394A27525E838DE649C88E4DC84A4B5A8C8A5A460B909C4A","CF1F06A254A32179394A27525E838DE649C88E4DC84A4B5A8C8A5A460B909C4A","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","LOGBOOK_HEARTBEAT_PATH_STATE.csv","ADFC0B2D2AE21616241151CE9B63509B594F2765ED82A22E9CB9A86AF4D3D9A1","ADFC0B2D2AE21616241151CE9B63509B594F2765ED82A22E9CB9A86AF4D3D9A1","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","MANIFEST.csv","6666ABCC3BA676781471440B7DE6B671A94096F392B9F3ADC4B990687D47C21D","6666ABCC3BA676781471440B7DE6B671A94096F392B9F3ADC4B990687D47C21D","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","PACKAGE_FRONTIER_DETAIL.csv","0728AF45A384540A3481D81DBA896B88E76F0CBC34EA79E288FB26497E1EBEA9","0728AF45A384540A3481D81DBA896B88E76F0CBC34EA79E288FB26497E1EBEA9","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","PACKAGE_FRONTIER_FILE_LEDGER.csv","8E069D52246E68D768A6AEFA843E08120F20922A750A1273E88DBC82A95BCE26","8E069D52246E68D768A6AEFA843E08120F20922A750A1273E88DBC82A95BCE26","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","PACKAGE_MANIFEST_HASH_PATHS.csv","05805F4EE789D83AE428B40A5DD1D351ABF8B9AEDD0D859F747F3264A4A52FCF","05805F4EE789D83AE428B40A5DD1D351ABF8B9AEDD0D859F747F3264A4A52FCF","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","PACKAGE_NUMBER_SUMMARY.csv","61577F1B11984627C4F8E214FE7A42DD179A0277F05D7B95F39CD4C6EFCE1092","61577F1B11984627C4F8E214FE7A42DD179A0277F05D7B95F39CD4C6EFCE1092","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","PACKAGE_PATH_FILE_LEDGER.csv","F8CDC7060385F72BBEDE24867D991189F83FC0F7FEA5A0ADBC2E33D6A09EE6FC","F8CDC7060385F72BBEDE24867D991189F83FC0F7FEA5A0ADBC2E33D6A09EE6FC","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","PACKAGE_ROOT_COUNTS.csv","DAABEBA3D7E71706DCE216FC4F215C1E0F8E90B0C375D069C6AC73BCA0C0D124","DAABEBA3D7E71706DCE216FC4F215C1E0F8E90B0C375D069C6AC73BCA0C0D124","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","README.md","6FE686036E5642C87DA39A315ADBB21452B5E53F99E9E66E92CA513A95D858A8","6FE686036E5642C87DA39A315ADBB21452B5E53F99E9E66E92CA513A95D858A8","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","SUMMARY.json","394DC37CE2C393137DDE6C5A8BEC45D02F331541A75666E7ECCB5A6DA0484785","394DC37CE2C393137DDE6C5A8BEC45D02F331541A75666E7ECCB5A6DA0484785","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","TOP_ROOT_COUNTS.csv","1C3FFAB62B2A073CD2AA5A298D75D90C74B71D7440C265B5B411D3BFA1BA0B3D","1C3FFAB62B2A073CD2AA5A298D75D90C74B71D7440C265B5B411D3BFA1BA0B3D","True","True"
"OLD_B_81DB4BA9_IDLE_RETRY_PACKAGE_FRONTIER_AUDIT","ZIP_FILES_IN_TREE.csv","262ADF7C402E779CA5AE158FCDA293148A458795AC7728336D34C08BFD42016B","262ADF7C402E779CA5AE158FCDA293148A458795AC7728336D34C08BFD42016B","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","B3_UPLOADER_READY_SUMMARY.csv","E56BC94FD020164FD090377D1C5425F046AA8F3920675334DDD8533BE5C788B7","E56BC94FD020164FD090377D1C5425F046AA8F3920675334DDD8533BE5C788B7","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","MANIFEST.csv","F64D3DB7B8D0F7703C359B3F224941DD6F823930FB5DC2012CC33EB425461E7D","F64D3DB7B8D0F7703C359B3F224941DD6F823930FB5DC2012CC33EB425461E7D","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","PACKAGE_VALIDATION.json","4ED1726797FB6E703102F0B89069DE419200F48E7F73F062AE477F980749F31C","4ED1726797FB6E703102F0B89069DE419200F48E7F73F062AE477F980749F31C","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_COMBINED_ACTIVE_RECOVERY_BLOCKERS.csv","92FD382C5BE1CB4D5589CB69659B0813FAA4CADEDFA6BF95E86210EF3DE6733A","92FD382C5BE1CB4D5589CB69659B0813FAA4CADEDFA6BF95E86210EF3DE6733A","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_SCAN_TERM_SET.csv","FF37029E9BD315393623FAA943BA6016E35C2AF1F4896A70AD3386DF9E3FA1E1","FF37029E9BD315393623FAA943BA6016E35C2AF1F4896A70AD3386DF9E3FA1E1","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_SOURCE_CHECKED_INTERLINEAR_NOTES_WITH_TEXT_SCAN.csv","993ADBE03A9D3EC0FE74D806F40EAD463A6566DE5B7685456391E98936BC163A","993ADBE03A9D3EC0FE74D806F40EAD463A6566DE5B7685456391E98936BC163A","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_HITS.csv","39DA8CEBEDA8FAA0C4EC023487122E94BEA871175864B594072E5A038DA07A8A","39DA8CEBEDA8FAA0C4EC023487122E94BEA871175864B594072E5A038DA07A8A","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_SOURCE_TEXT_SCAN_FILE_INDEX.csv","E7192D5689D2346491BE9796263B6163A46C6A6B2C87EAEF84A2A206C5C3BD2D","E7192D5689D2346491BE9796263B6163A46C6A6B2C87EAEF84A2A206C5C3BD2D","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_TERM_ALTERNATIVES_WITH_OCCURRENCE_STATUS.csv","0D2AB07E83130572EF431ED6994E619C6B9A35E71889C23BAA57D55BF56D45D2","0D2AB07E83130572EF431ED6994E619C6B9A35E71889C23BAA57D55BF56D45D2","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_TERM_OCCURRENCE_STATS_AND_RECOVERY.csv","96F1A321CC7DDABBB3BC7CB5D4A61E1D270F26B3709356B7C6AC13C8026177CB","96F1A321CC7DDABBB3BC7CB5D4A61E1D270F26B3709356B7C6AC13C8026177CB","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","R3_81DB4BA9_ZERO_HIT_ACTIVE_RECOVERY_BLOCKERS.csv","9010F0B3971A9D5EE577BD86C575E0ABA0E2E1CF7586913923F00011E7B42EDF","9010F0B3971A9D5EE577BD86C575E0ABA0E2E1CF7586913923F00011E7B42EDF","True","True"
"R3_81DB4BA9_SOURCE_TEXT_OCCURRENCE_SCAN_RETRY","README.md","AD423A1367456D410CDE65CA0D7B3990AD2DD8486356508A1255B51D31F57E9E","AD423A1367456D410CDE65CA0D7B3990AD2DD8486356508A1255B51D31F57E9E","True","True"
