"Packet","Role","SourcePath","DestPath","Bytes","SHA256"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS.csv","2631","9C33271A83BF2F06106685A67E7C0677774D1F13BD214D594B8666F1139142DB"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_RELEVANT_R3_AND_ADJACENT_DELTA.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_RELEVANT_R3_AND_ADJACENT_DELTA.csv","35576","A994B9B15AFE1C7767C4AD74CAD091A37F24D3C15A13180A3B05982F1788FF98"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv","6704","1227B4DDE54546964116D89BA2392FD128A604083E9ECDF90F1848B4456C596B"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_SOURCE_CONTEXT_AND_BOUNDARY_NOTES.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_SOURCE_CONTEXT_AND_BOUNDARY_NOTES.csv","3193","31BB82A1DE29FECF6B032C318DF4E7110B59A7DDFB50D4567DCEEADFE7BAB30B"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\R3_9D7DB086_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/R3_9D7DB086_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH.csv","185519","7C5438F815971256C7BB0DB22756B6A66EAE5D6330CA3088DB767C9EF81F52A6"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/README.md","774","84B0CA2A69B398D9F2DBFF27FC2CF61A9A1D268596CE0029C5B1FCEDDE9F17B7"
"R3 9D7DB086 current-head followup","r3-source-gated-followup","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706\R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z\SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-current-head-followup-20260706/R3_9D7DB086_CURRENT_HEAD_FOLLOWUP_20260706T090130Z/SHA256SUMS.txt","1269","24C092A9DCABCFE6321DC512ED8BBC58F0246C2D09AAA8B05B6433D48BF9EB4A"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/b3/B3_ROUTE.csv","596","FC0EC737899AEE66F8B54EAE558B06F93E074AE83B575B32952D1DAB06A048D8"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\blockers\R6_8BE81510_SOURCE_GATED_AND_RECOVERY_BLOCKERS.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/blockers/R6_8BE81510_SOURCE_GATED_AND_RECOVERY_BLOCKERS.csv","5318","BB5DCAE25A03CE7E09C555EE184C0B99CE72FD70FF46CC52F2421EC58C1A7DE0"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\branch-current\R6_8BE81510_BRANCH_CHECK.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/branch-current/R6_8BE81510_BRANCH_CHECK.csv","293","81D3ABFA636DA7B93436BE758E7718FCA0474A671BA429AD33A80EB881334DC1"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\draft-support\R6_8BE81510_FORMULA_NEIGHBORING_INTERLINEAR_AUDIT.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/draft-support/R6_8BE81510_FORMULA_NEIGHBORING_INTERLINEAR_AUDIT.csv","3762","0D7616B7CEB5EB77D6C10BE47119C0A8C3994309794893413D5A57F9A0ED991E"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\draft-support\R6_8BE81510_SOURCE_GATED_DRAFT_RENDERINGS_AUDIT.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/draft-support/R6_8BE81510_SOURCE_GATED_DRAFT_RENDERINGS_AUDIT.csv","5940","9339E4B3B3F41A8B58F6FC2F951B6C67CF10BB2CAFC84CBA34CF40FCE2D921F7"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\fable\R6_8BE81510_SOURCE_GATED_BRANCH_WEIGHT_ADVERSE_LEDGER.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/fable/R6_8BE81510_SOURCE_GATED_BRANCH_WEIGHT_ADVERSE_LEDGER.csv","2603","FE9BBFA8EF1FECF71E5ECB983CF99EDCCCB3E46515C8FA933E62F5812E85D7E5"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/logs/LOGBOOK_EXCERPT_20260706.md","749","67697E175E32ED21E6C76BAC7BFC204612B2E80C3E78496825DC66938D5ECA7F"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\MANIFEST.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/MANIFEST.csv","1728","128C7DA7504F49C1AD32EFAC8651DFF5BC035FBADEA6A6A5C3FA749726A6F81E"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\R6_8BE81510_SOURCE_GATED_AUDIT_COUNTS.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/R6_8BE81510_SOURCE_GATED_AUDIT_COUNTS.csv","581","33751180413E5EC48453EC21D64BE496ADF87B25ADEEBA967A76C620526FB9C0"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\README.md","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/README.md","1079","1AEFC1D7D75060B1A529E8811FCC7784717CC8F7A857BB40F2D7B1BAAC29C44A"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\SHA256SUMS.txt","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/SHA256SUMS.txt","1328","4BA138D03251E7D3A969586B9786CA3704FF6D963A2CD3263E9686F5F01CF1ED"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\source-use\R6_8BE81510_SOURCE_GATED_SOURCE_USE_DECISIONS.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/source-use/R6_8BE81510_SOURCE_GATED_SOURCE_USE_DECISIONS.csv","3737","966532DD666B094509BEDD2FED56695990AA8872D0E6D7F66C79A5A17B108D09"
"R6 8BE81510 source-gated support audit","r6-source-gated-support-audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706\verification\INPUT_PACKET_SHA_VERIFICATION.csv","uploader-transfer/r6-8be81510-source-gated-support-audit-20260706/R6_8BE81510_SOURCE_GATED_SUPPORT_AUDIT_20260706/verification/INPUT_PACKET_SHA_VERIFICATION.csv","9835","537FF45572F9231AA9B8A80A07292199B007CF2E176A43EE3D1B9DABE2EC2D24"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\authority\R6_9D7DB086_REVIEWER_ETHICS_AUTHORITY_MAP.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/authority/R6_9D7DB086_REVIEWER_ETHICS_AUTHORITY_MAP.csv","4426","4258FA196ED0C8BCFD6B1ECCA55EC2738F0CB8C753693B0F20F1276D5D16B819"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\authority\R6_9D7DB086_REVIEWER_ROUTE_QUESTIONS.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/authority/R6_9D7DB086_REVIEWER_ROUTE_QUESTIONS.csv","2916","CE7D6A7A887D4994E13A33A92013EEF5960F4B50AF9788483D6C7D07F4C1E4F5"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\authority\R6_9D7DB086_SOURCE_START_AND_BLOCKER_MAP.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/authority/R6_9D7DB086_SOURCE_START_AND_BLOCKER_MAP.csv","4922","80E0603CFEBA1874AEEDFD4BFEF04EC1471BCBA2438BC4759DA1892656873C7A"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/b3/B3_ROUTE.csv","609","D3A09474F38BEE7F0C53D1E123317B7D283B3BE1A92611D2DC7D670A7DEC5483"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\blockers\R6_9D7DB086_EXACT_BLOCKERS_CARRY_FORWARD.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/blockers/R6_9D7DB086_EXACT_BLOCKERS_CARRY_FORWARD.csv","5318","BB5DCAE25A03CE7E09C555EE184C0B99CE72FD70FF46CC52F2421EC58C1A7DE0"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\branch-current\R6_8BE81510_TO_9D7DB086_COMPARE_FILE_INDEX.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/branch-current/R6_8BE81510_TO_9D7DB086_COMPARE_FILE_INDEX.csv","13059","D5A46A0CEB4182EE4B6430E9AC82E1495CB5427C03B474C794807D66B4B0EB7C"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\branch-current\R6_9D7DB086_BRANCH_COMPARISON_NOTE.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/branch-current/R6_9D7DB086_BRANCH_COMPARISON_NOTE.csv","463","727A6922E77A8C41A8D3E097096F6BB4CE949F110D2E57216C976E74929C9409"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\fable\R6_9D7DB086_FABLE_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/fable/R6_9D7DB086_FABLE_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","2603","FE9BBFA8EF1FECF71E5ECB983CF99EDCCCB3E46515C8FA933E62F5812E85D7E5"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/logs/LOGBOOK_EXCERPT_20260706.md","659","78BC62D04816C7827555B2728C293CF29A0E59026DD7BE23A720888E689F0A73"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\MANIFEST.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/MANIFEST.csv","2145","71C5F716E215F01F6FD543EDCDE47F02A959D4FD25D5911A0D701781922FDB19"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\R6_9D7DB086_AUTHORITY_MAP_COUNTS.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/R6_9D7DB086_AUTHORITY_MAP_COUNTS.csv","726","DCE34F011841FD163E300BAF8C2302AE0A133470A0F94F3BA095C67DA96ADDCF"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\README.md","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/README.md","1079","F6FB34B58F6892A38B6985B4C90D11095B9A333E845652E88B0E6507ABC15C8F"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\SHA256SUMS.txt","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/SHA256SUMS.txt","1560","45E608D4D7B40B4B69573472A2E38729EC7028998F1D9A042EE77135E47C0120"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\source-use\R6_9D7DB086_SOURCE_USE_DECISIONS_CARRY_FORWARD.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/source-use/R6_9D7DB086_SOURCE_USE_DECISIONS_CARRY_FORWARD.csv","3737","966532DD666B094509BEDD2FED56695990AA8872D0E6D7F66C79A5A17B108D09"
"R6 9D7DB086 authority source-start map","r6-authority-source-start-map","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706\verification\INPUT_8BE_SUPPORT_AUDIT_SHA_VERIFICATION.csv","uploader-transfer/r6-9d7db086-authority-source-start-map-20260706/R6_9D7DB086_AUTHORITY_SOURCE_START_MAP_20260706/verification/INPUT_8BE_SUPPORT_AUDIT_SHA_VERIFICATION.csv","2996","245012D25BD8CEC8D7461A7346675778FB999258EB9460082C028E8049FAE269"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/B3_UPLOADER_READY_SUMMARY.csv","1156","3D91ACAE3CBCC463A37E5D82110494198ECB164DA0868E8C4E2F3DCD0681F924"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/MANIFEST.csv","3929","3C93D9099239C7E4275C344CE32138DAD8F051EA7BBC67D4C5911ACBCB59AC8A"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/PACKAGE_VALIDATION.json","650","EF0295596EA4DF6D3523DBAA6A3BC67D82C22D72418197D1BA0D4D6CA3C79AD7"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\R3_9D7DB086_BLOCKER_RECOVERY_PRIORITY_QUEUE.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/R3_9D7DB086_BLOCKER_RECOVERY_PRIORITY_QUEUE.csv","187229","C959EDB198753E8240559AB6055ED31E500A59C94C1C04FBC0A0E9E6CCCB83F3"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_APPLICATION_QUEUE.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/R3_9D7DB086_FABLE_SOURCE_USE_ADVERSE_APPLICATION_QUEUE.csv","177524","A19E8E0B9574835B302301AC6DE2CA06E17C154DDB47F88B7F36E38B99ED1CC1"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS_REFRESH.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/R3_9D7DB086_LANGUAGE_BOUNDARY_GUARDS_REFRESH.csv","2631","24EDC144E01F8D4CDBAA5BA4509651C00DA61AC95F0FABF99718BC3A7AD4A77E"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\R3_9D7DB086_LANGUAGE_GATE_STATUS_AND_NEXT_ACTIONS.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/R3_9D7DB086_LANGUAGE_GATE_STATUS_AND_NEXT_ACTIONS.csv","6554","BDA69112C9077DB722AE0D572F26AE4502D1DFABD4A392424523273C8F222188"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\R3_9D7DB086_SOURCE_BODY_HASH_CHECKS.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/R3_9D7DB086_SOURCE_BODY_HASH_CHECKS.csv","10372","51B4B30A80C1BB505F76238D08926FFBFD2C39B951D214AF1DF29519A1EBEC60"
"R3 9D7DB086 recovery scaffold increment","r3-recovery-scaffold-increment","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706\R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z\R3_9D7DB086_SOURCE_GATED_PRETRANSLATION_SCAFFOLD.csv","interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706/R3_9D7DB086_RECOVERY_SCAFFOLD_INCREMENT_20260706T091108Z/R3_9D7DB086_SOURCE_GATED_PRETRANSLATION_SCAFFOLD.csv","183367","D6AB3241065138C10E522944B2EB15B8121EF5DC846CCC26AA76E39497F3C810"
