"root","local_path","repo_path","bytes","sha256","kind"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\R3_7B77DA5B_SOURCE_USE_FACT_CHANGE_AUDIT.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/R3_7B77DA5B_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1139","d5432baf53f393f66c8d2bc5d2ecd6ab387419b4faef1c53d300a7e78f2d6d7a","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/README.md","1323","94cc6a4b77218166c0927c2f52d6f4770a2896aadac734300c52dfe9fc76b2bc","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/SHA256SUMS.txt","2257","250fb3a018cff21db3c0927cf7bd6ca352efd9486f36ef60cc521684431ee235","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/B3_UPLOADER_READY_SUMMARY.csv","634","9ee92597e802acdda7f93c373a17414e0a8eead12a56924840d27c843a1693e5","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\R3_732B5139_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/R3_732B5139_BLOCKERS_AND_RECOVERY_ROWS.csv","913","bb3e513f08b1d56d280c6322ea3b8e220270276f800827297222bfa13208e036","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\R3_732B5139_CARRIED_FORWARD_B63_SOURCE_USE_GAP_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/R3_732B5139_CARRIED_FORWARD_B63_SOURCE_USE_GAP_ROWS.csv","10307","ed5caff06f0f6514f5b402643954a9ec3a96c56499d9cbb4ea6522cd39e0c6d9","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\R3_732B5139_MANIFEST_REPAIR_NOTE.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/R3_732B5139_MANIFEST_REPAIR_NOTE.csv","585","ec9f55341dfd6a4b94e8303db696106b58b4dad2ab3acb2a6e41d6aa96f4d8e1","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\R3_732B5139_MUTUAL_WAKE_APPENDIX.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/R3_732B5139_MUTUAL_WAKE_APPENDIX.csv","1830","18b6aeb542d006d5cc2e86160b30cca7b24c4e84d71fd66a8457815dd62d05a4","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\R3_732B5139_REVIEW_ONLY_BOUNDARY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/R3_732B5139_REVIEW_ONLY_BOUNDARY_ROWS.csv","949","f1a6fed2d34eb56fecfd3019fd40fd4192df4e4d812dfb14102a86a0e27e6ab4","packet"
"R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z\carried-forward-732b-source-use-gap\R3_732B5139_SOURCE_USE_FACT_CHANGE_AUDIT.csv","interlanguage-sidecar/rtl-persianate-arabic-7b77da5b-eb15-branch-visibility-source-use-gap-audit-20260706/R3_7B77DA5B_EB15_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T210933Z/carried-forward-732b-source-use-gap/R3_732B5139_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1435","7282820ab6c29f0e266dc639af916b1ccc413179a15245a5d418ef041f953d16","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\MANIFEST.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","2166","b5443345c39ab203172216ce8b6862b2ec34f4e2b1e738b9623267982d59f8d6","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","803","2075e57f225654c49b28cbba2dcb7166ac7008a8eb8b40f1a605822d50b6a73e","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\README.md","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","1341","c8bdc9cbea6ca91b3451619fd1c7e672c50b672217010406b339021d37bab221","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\SHA256SUMS.txt","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","1658","2b6341d5d1382f63624e2af69b90fd87556f662cea81e322b0ffe2e1bf5c219d","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\b3\B3_ROUTE.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","785","5a60341f99f20ebc8ec542312ecde608cea6e4755b430ec43ab3f35545888d87","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\blockers\R6_EB15C5DD_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_EB15C5DD_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","1159","c4e90e986c763f53bc96bf6ca7eb0650267ec09bce92c40ae660a435240a6ca3","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_EB15C5DD_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_EB15C5DD_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","527","fc78c38997b675aabd4fbc3c0457dc4bfe2038ddfe1541632cb6e759734d0965","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_EB15C5DD_LOCAL_HEAD_NAMED_FILE_HITS.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_EB15C5DD_LOCAL_HEAD_NAMED_FILE_HITS.csv","2","7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\ethics\R6_EB15C5DD_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_EB15C5DD_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","1123","2991609f46eb70a50a22efefe8ff006755cc49c84962c2c24a68e525e992b6c8","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\fable\R6_EB15C5DD_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_EB15C5DD_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","701","4988831455f9b9b26a9b8fe9a52c4d1a10dd910f795761c2b1ac316b646d1812","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\input-verification\R6_EB15C5DD_PRIOR_PACKAGE_SHA_VERIFY.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_EB15C5DD_PRIOR_PACKAGE_SHA_VERIFY.csv","3868","9d2cc2eef7912af3deb88d988ca6b68bd186d4b513e23e34dcd088d67b3f5555","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\logs\LOGBOOK_EXCERPT_20260706.md","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","1002","c58e3764094b3fec6934a6c3bf6f4393ed6803bc624aff3d74f3812a94d5112d","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\mutual-watch\R6_EB15C5DD_MUTUAL_WATCH_OBSERVATION.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_EB15C5DD_MUTUAL_WATCH_OBSERVATION.csv","468","3de01486111eef973ad435d6ec4b38681f91472fd435f1e83022448e888d535d","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\source-use\R6_EB15C5DD_SOURCE_USE_CONTINUATION_LEDGER.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_EB15C5DD_SOURCE_USE_CONTINUATION_LEDGER.csv","1371","0bedbc4b7d634ce6177642ceca167487158e4f2ad940611e42428694df00145f","packet"
"R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\witness-index\R6_EB15C5DD_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","uploader-transfer/r6-eb15c5dd-current-head-source-start-continuation-20260706/R6_EB15C5DD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_EB15C5DD_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","250777","6ba68cdc6ae57369d5f26a8fbc773b486fddde684a019aeeae16a8efb2ae28a3","packet"
