"Label","Source","Dest","Bytes","SHA256","Note"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\ARABIC_SOURCE_USE_PROVENANCE_COUNTS_AC6F4E.json","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/ARABIC_SOURCE_USE_PROVENANCE_COUNTS_AC6F4E.json","15351","EE908BA252B8A7A0DA555044E3A16F2D67A217CA5B6ADDE3374E06D4E9FC0503","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\B3_UPLOADER_READY_SUMMARY_ARABIC_AC6F4E.md","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/B3_UPLOADER_READY_SUMMARY_ARABIC_AC6F4E.md","884","2EF96D74203D42E8C15E8B30B9DA0E238BFA69E1E01DB936CA0C63034D44E948","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\BRANCH_AC6F4E_REMOTE_VERIFICATION_ARABIC.csv","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/BRANCH_AC6F4E_REMOTE_VERIFICATION_ARABIC.csv","329","80446E93D883DC12FFF9069DE570458E9AA72672D1E6E82CE610872995D679FF","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\BRANCH_AC6F4E_REMOTE_VERIFICATION_ARABIC.json","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/BRANCH_AC6F4E_REMOTE_VERIFICATION_ARABIC.json","419","39865729B0625E28ED806CB3829EE1C1B57D5983145B1829828341E856BFA235","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\FINAL_VALIDATION.json","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/FINAL_VALIDATION.json","380","FD9A36268AD7B2B46D7262DEB32CC23CAA1A51D83C8FF21A9680682835C315AA","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\HEARTBEAT_20260706.md","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/HEARTBEAT_20260706.md","697","AA73CB8D4EA727EFE98D13B582172DC410470D76054FCBA531570C6617DFD0CD","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\MANIFEST.csv","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/MANIFEST.csv","9903","51A4887A7721ECA72A6C6769C770E437FE67FC8548135E17BA689ECAB5D24DC1","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\PACKAGE_SUMMARY.csv","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/PACKAGE_SUMMARY.csv","1334","FD29B4A9F88F5E8AAE752673AD0B81C54A5DAEB3C33BD2BD32772BCF839DF085","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\PACKAGE_SUMMARY.json","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/PACKAGE_SUMMARY.json","1479","DD4A0EE61AD503495C60D9190149D25102B0A0D4DDD07E2D3773CDAF34386D37","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\README.md","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/README.md","855","3C5B0D00D717B777B744FF447E79455977983575A5C171DC451DE2080DB69B7F","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\SESSION_LOGBOOK_20260706.md","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/SESSION_LOGBOOK_20260706.md","1291","66CD17072AA83DD3AC48893278C609B2371CA5DDE6776A7BB3BC363C093CA302","Arabic authority support input; method/source-use routing support"
"Interlanguage AC6F4E Arabic authority support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706\SHA256SUMS.txt","interlanguage-sidecar/interlanguage-ac6f4e-arabic-authority-support-20260706/INTERLANGUAGE_FABLE_AC6F4E_ARABIC_AUTHORITY_SUPPORT_20260706/SHA256SUMS.txt","2555","B9AD9918A18AF4F26B8903668CB07C00EDBDAC322C72804BE5D7BE5D79548647","Arabic authority support input; method/source-use routing support"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/B3_UPLOADER_READY_SUMMARY.csv","1171","51D8A5F1AFB0948A4DAA69AC864BC378849ABFFCF47DA930DC86FF7AF1D2FF60","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/MANIFEST.csv","5317","6674C9541FECEE963C48BB6F52D91C37148E9B118F19F2F0C3D7F117E0115513","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/PACKAGE_VALIDATION.json","1034","D486DE178426E079ADFD7F86A30062A732E481644DD4511C6287F4E3A8703354","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_AC6F4E_AUTHORITY_INPUT_INDEX.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_AUTHORITY_INPUT_INDEX.csv","52981","BA56DE1523AB66F4195EACC406697BAB0CDD673DD8DF707A16C3C6B11754CBBE","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_AC6F4E_BLOCKERS_RECOVERY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_BLOCKERS_RECOVERY_ROWS.csv","160415","BAFC17C447819778A4251734F78E6DEB88E1E514674236436B19399C88C28768","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_AC6F4E_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","148862","0FD5977ACE5C482ECC672D87297AE6F17527D9680098242C1FD781105F506E85","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_AC6F4E_LANGUAGE_BOUNDARY_ROUTING_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_LANGUAGE_BOUNDARY_ROUTING_ROWS.csv","3987","BADB72610C9EF7F59444F16EF5862E207EF8283EF0731A54FB8B6D64B6AA7817","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_AC6F4E_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_SOURCE_BODY_SOURCE_WITNESS_STATUS_REFRESH.csv","8715","FA43125B46C3364410B270E0DA9EFFE2B1F8C451395F480668BA65A095B99523","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_AC6F4E_TERM_ALTERNATIVES_FORMULA_NOTES_REFRESH.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_AC6F4E_TERM_ALTERNATIVES_FORMULA_NOTES_REFRESH.csv","85802","A780BB69028D0B9BCD3B01547E32B91B2F82B4BDD1279150BE2335D4E9FFAF9E","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_ARABIC_AUTHORITY_INTERLINEAR_APPLICATION_ROWS_AC6F4E.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_ARABIC_AUTHORITY_INTERLINEAR_APPLICATION_ROWS_AC6F4E.csv","869066","FAF3131ECBFDC0F51BC63989448617A3AE744069EC065DF2A32C1176EEDC8FA4","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_ARABIC_RTL_SCRIPT_REGISTER_FORMULA_CHECKS_AC6F4E.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_ARABIC_RTL_SCRIPT_REGISTER_FORMULA_CHECKS_AC6F4E.csv","401189","F1D2039C1821D5AAB234C3EE0C6840D51B661623BAE6D1EDB7A9454F9E935729","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\R3_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH_AC6F4E.csv","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/R3_SOURCE_GATED_DRAFT_PRETRANSLATION_REFRESH_AC6F4E.csv","149523","3BA85FADB723C66800B447FD2793A9727B9FC6197318363B6D9A126B17F8637F","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
"R3 AC6F4E Arabic authority support integration","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706\R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-ac6f4e-arabic-authority-support-integration-20260706/R3_AC6F4E_ARABIC_AUTHORITY_SUPPORT_INTEGRATION_20260706T082209Z/README.md","1909","B69F837D069A7598D41013BBD861B1E788250271CFFF6CC4182FC09B94CC2564","R3 Arabic authority support integration; source-gated draft/noncanonical labels preserved; language lane did not push"
