"packet","sha_path","resolved_path","expected_sha256","actual_sha256","status"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","PACKAGE_AND_R2_ROUTE_ROWS_FAA2C330.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\PACKAGE_AND_R2_ROUTE_ROWS_FAA2C330.csv","8E5854BEC628494F5DD2883A9671DD834205799C4B6C35EC8EB0708D6F5E9B95","8E5854BEC628494F5DD2883A9671DD834205799C4B6C35EC8EB0708D6F5E9B95","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\README.md","2003FAEC4D3F06004CECFC02484BF1A5B3FED573A5B70635436ADF11477C8BBA","2003FAEC4D3F06004CECFC02484BF1A5B3FED573A5B70635436ADF11477C8BBA","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SIBLING_WAKE_LEDGER_FAA2C330_PACKAGE_R2.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\SIBLING_WAKE_LEDGER_FAA2C330_PACKAGE_R2.csv","98D913F3C25D72075667A7126FAAC37E3469646F46A2795691EAD76B793CDACE","98D913F3C25D72075667A7126FAAC37E3469646F46A2795691EAD76B793CDACE","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SOURCE_GATE_MANUAL_REVIEW_STATUS_FAA2C330.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\SOURCE_GATE_MANUAL_REVIEW_STATUS_FAA2C330.csv","E75CC105DC0D077C78B697F516E75D3633FBBB205086F9040DD62578C84B470F","E75CC105DC0D077C78B697F516E75D3633FBBB205086F9040DD62578C84B470F","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\SUMMARY.json","1FD3D8BCCEEE774C8661E314A0E74948541155BD2B98754F2546BE1A8546CAD0","1FD3D8BCCEEE774C8661E314A0E74948541155BD2B98754F2546BE1A8546CAD0","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","TRANSFER_PACKAGE_STATE.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\TRANSFER_PACKAGE_STATE.csv","F224FA2287C0C6113E30BD7EC0CC67DD13148151AEDF13287D6222B7696A7EC7","F224FA2287C0C6113E30BD7EC0CC67DD13148151AEDF13287D6222B7696A7EC7","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","VALIDATION.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\VALIDATION.csv","1436DF834F4B058083C226C880418E6F5FD2A0D37F9CA18AE8B9F30CEBDCD7C3","1436DF834F4B058083C226C880418E6F5FD2A0D37F9CA18AE8B9F30CEBDCD7C3","ok"
"NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706","MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706\MANIFEST.csv","2D2A528FBB402030FB5991FE54E2ABF8BC19F929BC0AC5961E892E2CEC7CDE78","2D2A528FBB402030FB5991FE54E2ABF8BC19F929BC0AC5961E892E2CEC7CDE78","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ACTIVE_SESSION_STATE_EXCERPT_20260706.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ACTIVE_SESSION_STATE_EXCERPT_20260706.md","9C84C18E0EA5A2D5DCB79F11F10E625225BA6D95A6255E28E99897B486A74E10","9C84C18E0EA5A2D5DCB79F11F10E625225BA6D95A6255E28E99897B486A74E10","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_AUTHORITY_LEDGER_HASHES_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ARABIC_FD375_AUTHORITY_LEDGER_HASHES_20260706.csv","C42AC2D561F5BAD657EFFAACFAB5C37E1B180FF302B058EF4138AF0781AADE30","C42AC2D561F5BAD657EFFAACFAB5C37E1B180FF302B058EF4138AF0781AADE30","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ARABIC_FD375_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","218702BD9CB79D2872A2B5878D2FD3F6C16ED5D836C9C6BB3C4F5BD078E8FA2A","218702BD9CB79D2872A2B5878D2FD3F6C16ED5D836C9C6BB3C4F5BD078E8FA2A","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_FABLE_REQUIRED_LEDGER_HASHES_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ARABIC_FD375_FABLE_REQUIRED_LEDGER_HASHES_20260706.csv","CB0153FE2403F68395463488FE9A5335D79113F5C3BBF456A49883BE8262583F","CB0153FE2403F68395463488FE9A5335D79113F5C3BBF456A49883BE8262583F","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_PACKAGE_VERIFICATION_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ARABIC_FD375_PACKAGE_VERIFICATION_20260706.csv","9E39D69E6CB5FB65273E0C5372BDEC9CC7AD4D058FEA0E0DF3B1E993396B4E55","9E39D69E6CB5FB65273E0C5372BDEC9CC7AD4D058FEA0E0DF3B1E993396B4E55","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_RTL_REGISTER_FORMULA_TEXPDF_NOTES_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ARABIC_FD375_RTL_REGISTER_FORMULA_TEXPDF_NOTES_20260706.csv","9B4ABF024CF47A9E69A040BBF258BC7C598B834901DCF4EED2C9FA9DCB7DEF79","9B4ABF024CF47A9E69A040BBF258BC7C598B834901DCF4EED2C9FA9DCB7DEF79","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","ARABIC_FD375_SIX_ROW_SOURCE_GATED_STATUS_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\ARABIC_FD375_SIX_ROW_SOURCE_GATED_STATUS_20260706.csv","3C2B03BB838D9233A4D1F271F7579BC036561DEBA3C0CE73D39FE332A13A0C28","3C2B03BB838D9233A4D1F271F7579BC036561DEBA3C0CE73D39FE332A13A0C28","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","B3_UPLOADER_READY_SUMMARY_FD375_ARABIC_HEARTBEAT_REFRESH_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\B3_UPLOADER_READY_SUMMARY_FD375_ARABIC_HEARTBEAT_REFRESH_20260706.csv","11B735AC05CBBC70B0036DAA1DE6855DF111396731BC0FC2D831840DF8286E47","11B735AC05CBBC70B0036DAA1DE6855DF111396731BC0FC2D831840DF8286E47","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_ARABIC_FAA2_PACKET_FILE_INDEX_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\BRANCH_FD3754D1_ARABIC_FAA2_PACKET_FILE_INDEX_20260706.csv","0DED9D37279C88AD7BFFD01D5A9D078B8FEDE4D289EA1B5A7395085B10BA12F2","0DED9D37279C88AD7BFFD01D5A9D078B8FEDE4D289EA1B5A7395085B10BA12F2","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_CHANGED_PATH_CLASS_COUNTS_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\BRANCH_FD3754D1_CHANGED_PATH_CLASS_COUNTS_20260706.csv","269534651CA544F386EF12300033C3D76B89956A5122F1E969E961E119BD861F","269534651CA544F386EF12300033C3D76B89956A5122F1E969E961E119BD861F","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_CHANGED_PATHS_ARABIC_ROUTING_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\BRANCH_FD3754D1_CHANGED_PATHS_ARABIC_ROUTING_20260706.csv","FE9EAD279CD260E5F43C6BB99999DF1844AAEB666FF2BC52F7EBED7011AED51A","FE9EAD279CD260E5F43C6BB99999DF1844AAEB666FF2BC52F7EBED7011AED51A","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","BRANCH_FD3754D1_DELTA_COMMITS_FROM_FAA2C330_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\BRANCH_FD3754D1_DELTA_COMMITS_FROM_FAA2C330_20260706.csv","BB0A590467C4B49DE6200B4D2B395C9FDCB866BE519E0F767DD6EA4BE14203A5","BB0A590467C4B49DE6200B4D2B395C9FDCB866BE519E0F767DD6EA4BE14203A5","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","HEARTBEAT_EXCERPT_20260706.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\HEARTBEAT_EXCERPT_20260706.md","73D837EAE7A3F817095B93C6B0F11C467D51AAECA5B3A1477BA0D30C06E6E9C7","73D837EAE7A3F817095B93C6B0F11C467D51AAECA5B3A1477BA0D30C06E6E9C7","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\README.md","C68DA54FEE14B3D9E3B94EE1F76017CE09D71B8846D63CFD77F9C040C3035AD8","C68DA54FEE14B3D9E3B94EE1F76017CE09D71B8846D63CFD77F9C040C3035AD8","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","SESSION_LOGBOOK_EXCERPT_20260706.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\SESSION_LOGBOOK_EXCERPT_20260706.md","80C3A9BB3B727AD929E41D13F8F14CF91661EDAF4ECA186CAAFCDFAD7C3A3A29","80C3A9BB3B727AD929E41D13F8F14CF91661EDAF4ECA186CAAFCDFAD7C3A3A29","ok"
"ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706","SIBLING_WAKE_FD375_DISPATCH_20260706.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706\SIBLING_WAKE_FD375_DISPATCH_20260706.csv","27D792745A8028E1240447E25A1642D3642FB97CDAE95E0F781743D7FA1544FA","27D792745A8028E1240447E25A1642D3642FB97CDAE95E0F781743D7FA1544FA","ok"
"R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","b3/B3_ROUTE.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\b3\B3_ROUTE.csv","14AF80A1118AB76A0C1613BC2C5D5929E7FA202F96C8F44F8433341A54D2DF40","14AF80A1118AB76A0C1613BC2C5D5929E7FA202F96C8F44F8433341A54D2DF40","ok"
"R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","blockers/R6_FD3754D1_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\blockers\R6_FD3754D1_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","9265BD33435B2FC4D4D537C4D04107B6A3D9479D3FE193D65EB7B1994B24AF03","9265BD33435B2FC4D4D537C4D04107B6A3D9479D3FE193D65EB7B1994B24AF03","ok"
"R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","branch-current/R6_FD3754D1_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_FD3754D1_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","32897090F830F31BBCF16BE586E775B83FB267FC4BEEBCC2FE11AA2DF01BD753","32897090F830F31BBCF16BE586E775B83FB267FC4BEEBCC2FE11AA2DF01BD753","ok"
"R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","branch-current/R6_FD3754D1_LOCAL_HEAD_NAMED_FILE_HITS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_FD3754D1_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\branch-current\R6_FD3754D1_LOCAL_HEAD_NAMED_FILE_HITS.csv","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","ok"
