"label","rel_path","expected","actual","status","source_line"
"R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION","README.md","583FE73B2A7CACAF6C799B4E57276F073C4A1E26E9E8C836B28CCFFF83B55F6A","583FE73B2A7CACAF6C799B4E57276F073C4A1E26E9E8C836B28CCFFF83B55F6A","ok",""
"R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION","source-use/R6_1233D6F_SOURCE_USE_CONTINUATION_LEDGER.csv","7D5801A1389870B7DD1C7284D84AF6B604B7A828249F14A6F961222E585F5880","7D5801A1389870B7DD1C7284D84AF6B604B7A828249F14A6F961222E585F5880","ok",""
"R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION","witness-index/R6_1233D6F_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","6BA68CDC6AE57369D5F26A8FBC773B486FDDDE684A019AEEAE16A8EFB2AE28A3","6BA68CDC6AE57369D5F26A8FBC773B486FDDDE684A019AEEAE16A8EFB2AE28A3","ok",""
"R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION","witness-index/R6_1233D6F_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","751E37211C65E47217E639F009F5914A7BB70F46E0A8A136E8EB004492E39A89","751E37211C65E47217E639F009F5914A7BB70F46E0A8A136E8EB004492E39A89","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","B3_UPLOADER_READY_SUMMARY.csv","BC313D952D2AB40D2CB7C2796BEAB1F30452DD049558FC3FEAB1B13A3048DCC0","BC313D952D2AB40D2CB7C2796BEAB1F30452DD049558FC3FEAB1B13A3048DCC0","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","DURABLE_STATE_POINTERS.csv","101FA27D44E85CDADAAE6934749F036676742D0B8D601878AE6429BD46A395B2","101FA27D44E85CDADAAE6934749F036676742D0B8D601878AE6429BD46A395B2","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","MANIFEST.csv","F242C869689E461431C7823706B50D0715FFB014087FE7F4975B4F0637954BF9","F242C869689E461431C7823706B50D0715FFB014087FE7F4975B4F0637954BF9","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","PACKAGE_VALIDATION.json","703DD31720096A574B86BBD6640301F6AFE931F5CFFB08BC25A3CB2594B33616","703DD31720096A574B86BBD6640301F6AFE931F5CFFB08BC25A3CB2594B33616","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_BLOCKERS_ACTIVE_RECOVERY_ROWS.csv","5BEC0EB042452AB9C2BEBF6E1420C3934A8A7ACFF93A19F1484B54A712AB4ECA","5BEC0EB042452AB9C2BEBF6E1420C3934A8A7ACFF93A19F1484B54A712AB4ECA","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_BRANCH_DELTA_FROM_C33.csv","FC4C941A35403CE33D4B73E60D22F262FB748EC6003DF572A73CCB71EDAF9178","FC4C941A35403CE33D4B73E60D22F262FB748EC6003DF572A73CCB71EDAF9178","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_BRANCH_VISIBILITY_AND_LOCAL_ONLY_LEDGER.csv","84921A5561383EB7C05C5AF226AAD316438BA87F019706273CC097A4C75E5A25","84921A5561383EB7C05C5AF226AAD316438BA87F019706273CC097A4C75E5A25","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS.csv","68CBCF7A4D9E44EF7161953DFA7B285942FC9A0654B96217A808372829F76146","68CBCF7A4D9E44EF7161953DFA7B285942FC9A0654B96217A808372829F76146","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_FORMULA_INTERLINEAR_NOTES.csv","597CEF3E45FB0B7840282C35586CD6D3603882D4223EB16FEA4EC0B85AB48804","597CEF3E45FB0B7840282C35586CD6D3603882D4223EB16FEA4EC0B85AB48804","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_REVIEW_ONLY_BOUNDARY_GUARDS.csv","CA730378195AE47754C15F07AE79FBD33C2D065F25CC8AD0F124574F9B9FECB3","CA730378195AE47754C15F07AE79FBD33C2D065F25CC8AD0F124574F9B9FECB3","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_ROW_COUNT_LEDGER.csv","55B8678DE5F01FCD399FF5E1368838EC834C08DAB268B139898BCE16791D4B50","55B8678DE5F01FCD399FF5E1368838EC834C08DAB268B139898BCE16791D4B50","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","0415CC0992355D961BA3F31924CE1FF1518A983DC5603A39BC935D9876DEDC8B","0415CC0992355D961BA3F31924CE1FF1518A983DC5603A39BC935D9876DEDC8B","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_SOURCE_USE_ADVERSE_LEDGER.csv","0B60968AF242178364044C05C0CD36D47114501A8F99EF6256F55BFB9F2BEF4A","0B60968AF242178364044C05C0CD36D47114501A8F99EF6256F55BFB9F2BEF4A","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_SOURCE_WITNESS_INDEX_REHEADED.csv","D7F5BF1E21ADA69DA6C9D9C5EC694ECBDFEA44C724A5AD039490DF814DB6FE6D","D7F5BF1E21ADA69DA6C9D9C5EC694ECBDFEA44C724A5AD039490DF814DB6FE6D","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","R3_1233D6F_TERM_ALTERNATIVES_SOURCE_GATED.csv","E239E3AD13E47826F393C3C04D2DE9B7422E25AD5B1B2EA755A0CEA46D59EAC6","E239E3AD13E47826F393C3C04D2DE9B7422E25AD5B1B2EA755A0CEA46D59EAC6","ok",""
"R3_1233D6F_C33_CURRENT_HEAD_SOURCE_GATED_BOUNDARY","README.md","DEE67DA4D01F12737A054927D8DA3AF14D2A0157A5FFC8E69B3057583FD13202","DEE67DA4D01F12737A054927D8DA3AF14D2A0157A5FFC8E69B3057583FD13202","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","BLOCKERS_AND_B3_ACTIONS.csv","FC1B65FA8CD0CFBDB03258A5FBD1C968061B0D89120CA2989E60E9D1C6A05384","FC1B65FA8CD0CFBDB03258A5FBD1C968061B0D89120CA2989E60E9D1C6A05384","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","BRANCH_PR_CHECKOUT_STATE.csv","1D5A654F32ABEA1898612CFB4435F04AE612BBE868B0476E305AE5D38C384725","1D5A654F32ABEA1898612CFB4435F04AE612BBE868B0476E305AE5D38C384725","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","896F81A0429A914DBC0FBB02BBAF5CCB03AD5AA0966EF7E2B9430FDCFEBBDC53","896F81A0429A914DBC0FBB02BBAF5CCB03AD5AA0966EF7E2B9430FDCFEBBDC53","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","CURRENT_ROOT_HEARTBEAT_LOGBOOK_STATE_AT_GENERATION.csv","1E87B45F0AAC9F2369D8DC132CC04CC631665083AC7013CD5934AABE489CD601","1E87B45F0AAC9F2369D8DC132CC04CC631665083AC7013CD5934AABE489CD601","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","DELTA_PATH_CLASS_COUNTS_DE6C_TO_A7D.csv","062160B43177D17CA33E8E16B7B20ABBA44CF7090F0998AF3AB5A5E56B386838","062160B43177D17CA33E8E16B7B20ABBA44CF7090F0998AF3AB5A5E56B386838","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","DELTA_PATHS_DE6C_TO_A7D.csv","18C0E9AFE1CF684E2D86EFA691D412076AB866BAB4C5A21402D6E123E759BB95","18C0E9AFE1CF684E2D86EFA691D412076AB866BAB4C5A21402D6E123E759BB95","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","DELTA_STATUS_COUNTS_DE6C_TO_A7D.csv","23FA8C889BA0BE2AE3F197786B615771389B9D51A386093B53ED3AD1F1F16E26","23FA8C889BA0BE2AE3F197786B615771389B9D51A386093B53ED3AD1F1F16E26","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","PACKAGE_FRONTIER_DIGESTS.csv","18BF34ECF60B7618A232B3FD307D65F9C1F21CB76D971FE1FDA2E2FEAB4B7B6F","18BF34ECF60B7618A232B3FD307D65F9C1F21CB76D971FE1FDA2E2FEAB4B7B6F","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","PACKAGE_FRONTIER_FILE_LEDGER.csv","432EB8266BF4A826130BF649F7413F70CC214F49E835C3C0CE2A997CE4A4E619","432EB8266BF4A826130BF649F7413F70CC214F49E835C3C0CE2A997CE4A4E619","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","PACKAGE_PATH_FILE_LEDGER.csv","7CE906FA351FF791E211647F84B9AFBFD85C2DFF4452AFB5D597CF4F608CAF88","7CE906FA351FF791E211647F84B9AFBFD85C2DFF4452AFB5D597CF4F608CAF88","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","PACKAGE_ROOT_DIGESTS.csv","6A6D2AA76901A7CDE18DC0670E34BB140D9BD49904F8BB3929C76B2247F2FDD5","6A6D2AA76901A7CDE18DC0670E34BB140D9BD49904F8BB3929C76B2247F2FDD5","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","README.md","02152C0BAE99284EA0C19400989B50C2C7FB5D27ADE57D398E950AB0E40A84B7","02152C0BAE99284EA0C19400989B50C2C7FB5D27ADE57D398E950AB0E40A84B7","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","ROUTE_AND_LOGBOOK_UPDATE_20260706T1655.md","DF9C3989ED5EC497322A0A1DF8A4D682F3988DBC4166065CF565317A5CF573D7","DF9C3989ED5EC497322A0A1DF8A4D682F3988DBC4166065CF565317A5CF573D7","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","92E34E0C6F03544E6634AE3E35D07420D391B83761A344AA2F700B264376B65F","92E34E0C6F03544E6634AE3E35D07420D391B83761A344AA2F700B264376B65F","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","96D565D1B525227189EB264CA8FE26842D8F03D4440152310B704CB58FC95139","96D565D1B525227189EB264CA8FE26842D8F03D4440152310B704CB58FC95139","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","SUMMARY.json","D0B41607A9CB7EE8403E4A0004F8FA35EFEAB8BB115E75AA80DABCEA8AF20FC4","D0B41607A9CB7EE8403E4A0004F8FA35EFEAB8BB115E75AA80DABCEA8AF20FC4","ok",""
"OLD_B_A7D70DEA_READONLY_DELTA_AUDIT","TREE_PACKAGE_SUMMARY_A7D.csv","91DB81908BA89A82124150E6D1115DCBEEFD314E0064CCA73012D338B4D684AF","91DB81908BA89A82124150E6D1115DCBEEFD314E0064CCA73012D338B4D684AF","ok",""
"OLD_B_POST_A7D_LIVE_HEAD_DRIFT_0D148231","README.md","91770EF02B8969442A3FEB432546AD69A90B19848438DF35EEB0D5BBB8C14837","91770EF02B8969442A3FEB432546AD69A90B19848438DF35EEB0D5BBB8C14837","ok",""
