"Label","Source","Dest","Bytes","SHA256","Note"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\MANIFEST.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/MANIFEST.csv","4724","2F3C69865D18D06702101CA89B8091CEC3AC1C153C230B087ED1E8E3E5B7A4D8","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\NOETHER_SESSION_OUTPUT_PACKAGE_ROOTS_AC6F4EB.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/NOETHER_SESSION_OUTPUT_PACKAGE_ROOTS_AC6F4EB.csv","37913","02559B772AB9A4FABD77348B0605D08BA95C3D19434531E477CBACD18E5B103C","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\OLD_B_SCOPE_COMPARISON_AC6F4EB.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/OLD_B_SCOPE_COMPARISON_AC6F4EB.csv","972","E47A03958058CA2A00A03D7F4DFDCF2B9F4AB5D06DCE661157F6EE07CEF76D1B","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\PACKAGE_FRONTIER_SUMMARY_AC6F4EB.json","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/PACKAGE_FRONTIER_SUMMARY_AC6F4EB.json","535","03D63578E8E71A2346D6D957736BFD8EA40AA25E6FDEB1E7D869311762D3DA7B","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\PACKAGE_NUMBER_KIND_COUNTS_AC6F4EB.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/PACKAGE_NUMBER_KIND_COUNTS_AC6F4EB.csv","58691","313DA67E1191F57A1FE601D6E2D28666ADC47684363CF782B45EC6929D9F2E7C","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\PACKAGE_REFERENCE_IGNORED_DATE_LIKE_MATCHES.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/PACKAGE_REFERENCE_IGNORED_DATE_LIKE_MATCHES.csv","223","16C30306811E3DB0194DA54CF99E5A19D3DAD3D63475A7197D61E412538D49C2","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\PACKAGE_REFERENCE_PATHS_AC6F4EB.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/PACKAGE_REFERENCE_PATHS_AC6F4EB.csv","2942338","648DCE0BFE75B971446F8D39929C349AEE6EC91B9331D57395691A496D0DD1DA","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\README.md","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/README.md","6631","70B0B8EE808E7699A8BF7C1D3791B0140ABD21A5A7FDF0401458094FE0D104E6","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\SHA256SUMS.txt","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/SHA256SUMS.txt","2439","EB7403C7E511A68A8128FB85B46CE1FE59DC48CCD1C884E275DB4FDC7FB0EDD5","read-only branch/package audit; old-B did not push or alter PR metadata"
"Old-B AC6F4EB branch package audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-pr-branch-steward\outputs\OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706\SIBLING_WAKE_RECORD.csv","transfer-audits/old-b/OLD_B_AC6F4EB_BRANCH_PACKAGE_AUDIT_20260706/SIBLING_WAKE_RECORD.csv","1082","26A8466009F103AF1A4E4061B4B2E432DE73670256C9B85226954A37A1912FEF","read-only branch/package audit; old-B did not push or alter PR metadata"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\AC6F4EB_VS_212DF_OUTPUT_COMPARISON.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/AC6F4EB_VS_212DF_OUTPUT_COMPARISON.csv","4983","6C8CAA0361D00ADAEA94CFCBBCB7511D76118F5A1442CE13005924D4741343A1","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\ARTIFACT_SUFFICIENCY_AUDIT_AC6F4EB.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/ARTIFACT_SUFFICIENCY_AUDIT_AC6F4EB.csv","4751","3EBA771869B04DA4EFF3472A58A0964D0B8F7061361F2298B1054BA6049877B4","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/B3_UPLOADER_READY_SUMMARY.csv","684","CB3C3CAC608E0CB6619874AF1F318FD9D8988050C4F4A5EDEB6B8FC62CA83E0F","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\BRANCH_AC6F4EB_DELTA_INDEX.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/BRANCH_AC6F4EB_DELTA_INDEX.csv","190753","351665B4C3955C8A80973D31B694CFF293D0829F5F3E195FE2E32FD96F68E1B5","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\BRANCH_AC6F4EB_ROLE_SUMMARY.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/BRANCH_AC6F4EB_ROLE_SUMMARY.csv","15328","C187001CD767C6060DBACCAB3BD78383E0C973127C0BFB1119B49C86ADED8573","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\CHILD_LANE_MAP_AC6F4EB.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/CHILD_LANE_MAP_AC6F4EB.csv","4983","6C8CAA0361D00ADAEA94CFCBBCB7511D76118F5A1442CE13005924D4741343A1","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\EXACT_BLOCKERS_AND_RECOVERY_SEARCHES_AC6F4EB.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/EXACT_BLOCKERS_AND_RECOVERY_SEARCHES_AC6F4EB.csv","3959","9B30A5C8D5E5827E9E037D7E4A603504DAF0880EFBF1EE86E1AC57ABF4B25ADB","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\MANIFEST.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/MANIFEST.csv","1133","6D763FE7DD020C0530BAC443624546684F78DB5687A6E40B52B0717DFE4506BB","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\MUTUAL_WAKE_STATUS_AC6F4EB.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/MUTUAL_WAKE_STATUS_AC6F4EB.csv","2593","51B84F412B7F334431067884A19611677E35DF949500240E80565AD43F74B43E","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\README.md","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/README.md","717","4867409E53DA26FC4DE4617C392310143DB2DA4950944270F50B2F77BDAE634A","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\SHA256SUMS.txt","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/SHA256SUMS.txt","1068","31646E22CEC1BB91F24C0188A75F4CC02CDBA6197D8E7671173555FAC76FC69A","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\SOURCE_BODY_QUEUE_AC6F4EB.csv","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/SOURCE_BODY_QUEUE_AC6F4EB.csv","108346","6430169E9458046CA79673721B7D60F7461681EB992FA84C24E8BE48E08922CD","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
"Non-Slavic core AC6F4EB branch advance audit","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706\SUMMARY.json","uploader-transfer/non-slavic-core-ac6f4eb-branch-advance-audit-20260706/NON_SLAVIC_CORE_AC6F4EB_BRANCH_ADVANCE_AUDIT_20260706/SUMMARY.json","721","25420C319B7E08E36C3EDB7C379C677D8F60CA79A2D7CD8584F7AB8498A5F62D","non-Slavic coordinator branch advance audit; child-lane labels preserved; lane did not push"
