"packet","relative_path","expected_sha256","actual_sha256","exists","ok"
"R6_9BBCB11B_SOURCE_CORPUS_DIRECT_ZIP_READ","source-corpus-direct-read\R6_9BBCB11B_SOURCE_CORPUS_CANDIDATE_SUBPATHS_FROM_B3_INDEX.csv","11D921B389353E42DECD77D675681243D464D9761F6CC50593495D165F972C77","11D921B389353E42DECD77D675681243D464D9761F6CC50593495D165F972C77","True","True"
"R6_9BBCB11B_SOURCE_CORPUS_DIRECT_ZIP_READ","source-use\R6_9BBCB11B_SOURCE_USE_PROVENANCE_GAP_RECOVERY_LEDGER.csv","D6D6B1A2DCB5E971D2B363F85EC2EAB58B67A1C75A1B7456AC096D8A0C741A5D","D6D6B1A2DCB5E971D2B363F85EC2EAB58B67A1C75A1B7456AC096D8A0C741A5D","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","B3_UPLOADER_READY_SUMMARY.csv","6D01A657B143660FBE24B8EB7F56CBE0C7333942EBE39BD657A90C7614971842","6D01A657B143660FBE24B8EB7F56CBE0C7333942EBE39BD657A90C7614971842","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","MANIFEST.csv","516FC1E4DE4A13878E07CA0A164FFE3C61C6443B390E4BEF0E7532C21BB7132B","516FC1E4DE4A13878E07CA0A164FFE3C61C6443B390E4BEF0E7532C21BB7132B","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","PACKAGE_VALIDATION.json","1EAAA5F73DD7E9D1B8AD60224B600462E0C34806D2021D33F2C4CDBAC3E9DE3C","1EAAA5F73DD7E9D1B8AD60224B600462E0C34806D2021D33F2C4CDBAC3E9DE3C","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv","45ABD9ADBAFE9FAE51C6ACCD9D7A8225935087D3C0615AB9307FCA033B7FC869","45ABD9ADBAFE9FAE51C6ACCD9D7A8225935087D3C0615AB9307FCA033B7FC869","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv","F64B5EB61E5178D3E1470DF8C9F540B731A2182EEA73BEB8C4F05B2C85CFC2BF","F64B5EB61E5178D3E1470DF8C9F540B731A2182EEA73BEB8C4F05B2C85CFC2BF","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv","FA014A1CF7CA48C5BA9E824A8B5524C9F4930AEDC4A594F6589885267D71C5FF","FA014A1CF7CA48C5BA9E824A8B5524C9F4930AEDC4A594F6589885267D71C5FF","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_METADATA.csv","26B76770ADB89E1C0BF0AD81C3D09B3B6729E9E3687E80532B8EAE594792A624","26B76770ADB89E1C0BF0AD81C3D09B3B6729E9E3687E80532B8EAE594792A624","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_ZIP_BLOCKERS_ACTIVE_RECOVERY.csv","737E2FB10A3556E7C0EBF5710BED4176F417F85347A7CD27A8D9D5D3303E5C5D","737E2FB10A3556E7C0EBF5710BED4176F417F85347A7CD27A8D9D5D3303E5C5D","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_ZIP_INFORMED_MICRO_EVIDENCE_REFRESH.csv","CE9CE2CBD7CCBEB3F1DF4161E6ADB0B3B3C1C570BBF53420AA07AD99C6B52033","CE9CE2CBD7CCBEB3F1DF4161E6ADB0B3B3C1C570BBF53420AA07AD99C6B52033","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_ZIP_RELEVANT_ENTRY_INDEX.csv","577B37C52CFB275BE7689B5F9C764DDEB7069E70DCAF787C0AFA6F95A778B72F","577B37C52CFB275BE7689B5F9C764DDEB7069E70DCAF787C0AFA6F95A778B72F","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_ZIP_SOURCE_BODY_WITNESS_ROUTING.csv","9D2BADC42D028A8E9593B964BD6A32C6995FB5B442B9022CBBB9B48AC08C7A0F","9D2BADC42D028A8E9593B964BD6A32C6995FB5B442B9022CBBB9B48AC08C7A0F","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","R3_9BBCB11B_ZIP_TEXT_TERM_HITS.csv","0559ABC701D00566537F7E3D497C62E2AD7F766297B59C850925604992816C5F","0559ABC701D00566537F7E3D497C62E2AD7F766297B59C850925604992816C5F","True","True"
"R3_9BBCB11B_LOCAL_ZIP_SOURCE_CORPUS_WITNESS","README.md","9905621EB95DF4E31D822883BEC342272CE665A022951316C4EA5484F43B5869","9905621EB95DF4E31D822883BEC342272CE665A022951316C4EA5484F43B5869","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","BLOCKERS_AND_B3_ACTIONS.csv","6053E7D06080CCEA2652D794219A0DDC29480F21A9B5D4B34D418C6584E96909","6053E7D06080CCEA2652D794219A0DDC29480F21A9B5D4B34D418C6584E96909","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","BRANCH_PR_CHECKOUT_STATE.csv","DBA99F9A69936B6DE70FD760C21F8560C9F575115B77AD2D1CAF0BAFC17417FF","DBA99F9A69936B6DE70FD760C21F8560C9F575115B77AD2D1CAF0BAFC17417FF","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","D94A82168C04130865FE941C71763A8844DCCF5E111ABD5A4B28C5D6FE2D3CCA","D94A82168C04130865FE941C71763A8844DCCF5E111ABD5A4B28C5D6FE2D3CCA","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","DELTA_PATH_CLASS_COUNTS_5DCC_TO_9BBC.csv","59A4FDB75693921A34FC796A74C58AB29B074703A58F83311545A5B1425DEF2D","59A4FDB75693921A34FC796A74C58AB29B074703A58F83311545A5B1425DEF2D","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","DELTA_PATHS_5DCC_TO_9BBC.csv","BC206DD4FB8AF9F22B3F93E12FCDE9C835E8F67C117DE188FC8077184345E5D8","BC206DD4FB8AF9F22B3F93E12FCDE9C835E8F67C117DE188FC8077184345E5D8","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","DELTA_STATUS_COUNTS_5DCC_TO_9BBC.csv","75864F0B92E098E73813D260394C797084BD18783E84DB943E56A77B9F6CBB7D","75864F0B92E098E73813D260394C797084BD18783E84DB943E56A77B9F6CBB7D","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","LOCAL_HEARTBEAT_LOGBOOK_FILE_STATE.csv","94E1DE7A460CE7318A8ED4C46B79A4122F628E12BFAF9342B55D82F7D54072B8","94E1DE7A460CE7318A8ED4C46B79A4122F628E12BFAF9342B55D82F7D54072B8","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","LOGBOOK_HEARTBEAT_COMBINED_DIGEST.csv","19631E642373F115D2B7E624DD2BD5CB0624950AD202A3C8797C1FF1522E5C41","19631E642373F115D2B7E624DD2BD5CB0624950AD202A3C8797C1FF1522E5C41","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","MANIFEST.csv","7BFC3881CAA7511E6632BE5636CD7944FD8045E804856CF05669B8D976B406F3","7BFC3881CAA7511E6632BE5636CD7944FD8045E804856CF05669B8D976B406F3","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","PACKAGE_FRONTIER_DIGESTS.csv","29D97859903CDDD647F39D1A152E14190757C59076DD6BFCF52C44C1EA9A9BE3","29D97859903CDDD647F39D1A152E14190757C59076DD6BFCF52C44C1EA9A9BE3","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","PACKAGE_FRONTIER_FILE_LEDGER.csv","CF877D2CF5F0A9C3FBDD6F5C1D407CBEB298077F2CE4AC018F8FC37564782086","CF877D2CF5F0A9C3FBDD6F5C1D407CBEB298077F2CE4AC018F8FC37564782086","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","PACKAGE_PATH_FILE_LEDGER.csv","6DBD51FBC939DDEDCF5E553F91F551F3AB4A5B652FA9149D5003EE80AAF2E033","6DBD51FBC939DDEDCF5E553F91F551F3AB4A5B652FA9149D5003EE80AAF2E033","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","PACKAGE_ROOT_CLASSIFICATION_SUMMARY.csv","7F1342514B5E4F0B1A76AB333353DD3A4956AE7947592D9DAF4DB695F2A27C67","7F1342514B5E4F0B1A76AB333353DD3A4956AE7947592D9DAF4DB695F2A27C67","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","PACKAGE_ROOT_DIGESTS.csv","AF721A4CA77A81F432DAEEAFD58668E16481998D7423C05BB0C60B1F13F28CFD","AF721A4CA77A81F432DAEEAFD58668E16481998D7423C05BB0C60B1F13F28CFD","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","README.md","A3C8420ECA9151E036BCA77623DA85703CB677D07645F073CECD6E3D5A50EA92","A3C8420ECA9151E036BCA77623DA85703CB677D07645F073CECD6E3D5A50EA92","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","C7CFA7D43450C69223B1027D64EB33A0CAE318ED7D203763C2C3C276CBBF6892","C7CFA7D43450C69223B1027D64EB33A0CAE318ED7D203763C2C3C276CBBF6892","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","B594EC9DF146FD51110D61A812116CE2BA4DF217E6F5B69589AB488E76DD332B","B594EC9DF146FD51110D61A812116CE2BA4DF217E6F5B69589AB488E76DD332B","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","SUMMARY.json","E130BE838F2E822096705CA70774FF55B478C649048231C4A633CBAACC2A9646","E130BE838F2E822096705CA70774FF55B478C649048231C4A633CBAACC2A9646","True","True"
"OLD_B_9BBCB11B_READONLY_PR_AUDIT","TREE_PACKAGE_SUMMARY_9BBC.csv","6B38EBC1CE2A5747BD912807B59DB0B3000F3D55B45E5696777FCCED99184511","6B38EBC1CE2A5747BD912807B59DB0B3000F3D55B45E5696777FCCED99184511","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","b3\B3_ROUTE.csv","03FAE5B9C00AB0CFBFD935DA3E0E16516E4ED5C8FEA8F1EB3AB22295130EC77A","03FAE5B9C00AB0CFBFD935DA3E0E16516E4ED5C8FEA8F1EB3AB22295130EC77A","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","blockers\R6_9BBCB11B_EXACT_BLOCKERS_LOCAL_SOURCE_WITNESSES.csv","20EBC9F7FE89C892D87E4775F2F54ADA1BC6C3D8F4823155C84C1CD21058143D","20EBC9F7FE89C892D87E4775F2F54ADA1BC6C3D8F4823155C84C1CD21058143D","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","branch-current\R6_9BBCB11B_BRANCH_AND_LOCAL_SOURCE_ROOT_CHECK.csv","B4A495319321ABD5937B539F1C988D1C3D6976DDAB1BE2387CA3BEAFA0463607","B4A495319321ABD5937B539F1C988D1C3D6976DDAB1BE2387CA3BEAFA0463607","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","ethics\R6_9BBCB11B_ETHICS_AUTHORITY_LOCAL_SOURCE_MAP.csv","3CC11B2FF9470CD29F6CA5CE70B14B984BA94D26ECACD4E03063EBFA5A7311AF","3CC11B2FF9470CD29F6CA5CE70B14B984BA94D26ECACD4E03063EBFA5A7311AF","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","fable\R6_9BBCB11B_SOURCE_USE_ADVERSE_EVIDENCE_LOCAL_WITNESSES.csv","7282B2B391FDE29C6333626A970F252B8A8590AAFD7AC1D9DD3E37620E4FE0F5","7282B2B391FDE29C6333626A970F252B8A8590AAFD7AC1D9DD3E37620E4FE0F5","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","input-verification\R6_9BBCB11B_LOCAL_SOURCE_PACKAGE_SHA_VERIFY.csv","A13F9E59CA97D618A2A2D160081AED9A63343A5EBF73466A6EB090833DAD2881","A13F9E59CA97D618A2A2D160081AED9A63343A5EBF73466A6EB090833DAD2881","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","logs\LOGBOOK_EXCERPT_20260706.md","5E813AD03C476FFC8AD0D3597333587D65F65BBCF5924BDEACE67313FEFC0329","5E813AD03C476FFC8AD0D3597333587D65F65BBCF5924BDEACE67313FEFC0329","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","MANIFEST.csv","051A52606480EC834982830C628758FA5DDC8B2E68B6E04DC205A518DF7573B3","051A52606480EC834982830C628758FA5DDC8B2E68B6E04DC205A518DF7573B3","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION_COUNTS.csv","474FFBE4FAEFE9AB35CDCC9F6FFC0994C2784E52440C87D5D23F9249735CEAEB","474FFBE4FAEFE9AB35CDCC9F6FFC0994C2784E52440C87D5D23F9249735CEAEB","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","README.md","914EAA9B046042C14726E585A934163B7477DDA392D533AE6857F0E8822C8FCD","914EAA9B046042C14726E585A934163B7477DDA392D533AE6857F0E8822C8FCD","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","source-use\R6_9BBCB11B_SOURCE_USE_LABEL_RECONCILIATION.csv","E8205220F3C94173C05C757B7F6606D9E3599015F80CDEDC0EBB20532EC0ED6A","E8205220F3C94173C05C757B7F6606D9E3599015F80CDEDC0EBB20532EC0ED6A","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","source-use\R6_9BBCB11B_SOURCE_USE_PROVENANCE_GAP_RECOVERY_LOCAL_WITNESSES.csv","4154EB29082E4163BDCC56ABA048FC5C01D8C9DBE80E76FD29982B3548B3B145","4154EB29082E4163BDCC56ABA048FC5C01D8C9DBE80E76FD29982B3548B3B145","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","witness-index\R6_9BBCB11B_LOCAL_SOURCE_WITNESS_INDEX.csv","8B2D2BA6D0D857C81C99D09C09840CC821A82616609E2A76967E1B83259CEF67","8B2D2BA6D0D857C81C99D09C09840CC821A82616609E2A76967E1B83259CEF67","True","True"
"R6_9BBCB11B_LOCAL_SOURCE_WITNESS_RECONCILIATION","witness-index\R6_9BBCB11B_SOURCE_WITNESS_SCOPE_COUNTS.csv","865290ACDD116833214BF2631A65B93D6146809834A4B181DA3798C035E344B0","865290ACDD116833214BF2631A65B93D6146809834A4B181DA3798C035E344B0","True","True"
