"packet","source_root","source_rel","source_path","destination_path","bytes","sha256"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/B3_UPLOADER_READY_SUMMARY.csv","589","5ABA2020663391BC164AEB2573DCAEC00870DF1FE5D6769DC9A8E6E3DE0DFC83"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","DURABLE_STATE_POINTERS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\DURABLE_STATE_POINTERS.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/DURABLE_STATE_POINTERS.csv","1340","42587A7AADBC9EECC852A07490DE58CC65D51C50614816DB7673A9F7EB1237B0"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/MANIFEST.csv","1556","4906D504C31C8447FB0F83430B10A09A48670210B7535C33B47BA2F004F461D5"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\PACKAGE_VALIDATION.json","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/PACKAGE_VALIDATION.json","839","FD29D64BBAD7183AEDC1606E87A506C10B676BB275399842D19B6474C136E0C9"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_BRANCH_DELTA_FROM_FD3754D1.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_BRANCH_DELTA_FROM_FD3754D1.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_BRANCH_DELTA_FROM_FD3754D1.csv","102111","6EFE808F71A60A10294BB87B67A772F7FD8519D07A64DD17A55C44D310582E43"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_DELTA_COMMITS_FROM_FD3754D1.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_DELTA_COMMITS_FROM_FD3754D1.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_DELTA_COMMITS_FROM_FD3754D1.csv","348","003F0AAC6777429F8EEEA41BEA882F54B116F6CCB0F0817E1FEA6B82E31E4E8C"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","1053","CDCE1E7FD9EEDD83FFF22D57AD98E9AB0EE589ECED45C18F6A7525BF5D970ED8"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_FD3754_PACKET_BRANCH_VISIBILITY_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_FD3754_PACKET_BRANCH_VISIBILITY_LEDGER.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_FD3754_PACKET_BRANCH_VISIBILITY_LEDGER.csv","40929","F9DD0F67186E0B056DED74AD72D9E562C5D4E6FCB9C792FB3B62D5A085159B64"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_MUTUAL_WAKE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_MUTUAL_WAKE_LEDGER.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_MUTUAL_WAKE_LEDGER.csv","1280","B9573B8A19E3302ACE7C96428014F9BFE941267227A6B100942F5150396A3956"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_PACKET_SUMMARY_COUNTS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_PACKET_SUMMARY_COUNTS.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_PACKET_SUMMARY_COUNTS.csv","707","2513EACB11B2AFB66C7BD44A2CB620803FB2E4C4DAE40DF8390067063084526C"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","R3_54C8925B_SOURCE_USE_GAP_REVIEW_ONLY_BOUNDARIES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\R3_54C8925B_SOURCE_USE_GAP_REVIEW_ONLY_BOUNDARIES.csv","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_SOURCE_USE_GAP_REVIEW_ONLY_BOUNDARIES.csv","1407","459EF2E02F76AE850B6C0D6AE97190B0CAFF3EAECF2FFD86492291A858F72D07"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\README.md","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/README.md","945","B6D407599E6F571A401915F6C5FAA53572F90D4EE73CCE05E45C15D4824438A8"
"R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z","SHA256SUMS.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706\R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z\SHA256SUMS.txt","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/SHA256SUMS.txt","1226","F656CE5EA5E3DC595DE2ABFF67476AA9D9237D212ED3982F41871ECDECE92BE0"
