"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\ko_kocw_modern_algebra_1_course_page_20260704.html","source_canon_witness_cache_20260704\ko_kocw_modern_algebra_1_course_page_20260704.html","172958","DCCA6AF38D9BDE4344DD2B087C0D60A61EDB3C858AE506CB8EC72EC0BBC437E3","2026-07-04T16:46:03.8689784Z","omitted_raw_source_body","through package 293",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\nagai_classical_invariant_theory_handbook.pdf","source_canon_witness_cache_20260704\nagai_classical_invariant_theory_handbook.pdf","272691","910AFA5992C953C1FAEAA5C512CC37FBE796B95F3752C967BA166567B355BB9C","2026-07-04T16:45:57.9507953Z","omitted_raw_source_body","through package 293",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\ryoya_ando_commutative_algebra_ring.pdf","source_canon_witness_cache_20260704\ryoya_ando_commutative_algebra_ring.pdf","2369294","30946107B13F379C40AB4C782778DB3C126E466951393917826821103A8793E5","2026-07-04T16:45:58.6817494Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdf","source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdf","783008","B2BEDB1AA29693935B09445ED8D90910F27BDEEA7CA2F0BB5E3394F0150FDA40","2026-07-04T16:37:56.7054081Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdftotext.txt","source_canon_witness_cache_20260704\fa_iut_behboodi_advanced_algebra.pdftotext.txt","665767","EEE1E7F58B841D00D3466F9E0DF89501DF9A4CBCB3D83451EB3EACD2B527EFB0","2026-07-04T16:39:11.9916862Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_pnu_ring_module_book_30094.pdf","source_canon_witness_cache_20260704\fa_pnu_ring_module_book_30094.pdf","1850886","62FC1509AA543B70F2EFB461DA1871A3978D194DD8D79DFC480319B02702ED07","2026-07-04T16:37:59.4701605Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_pnu_ring_module_book_30094.pdftotext.txt","source_canon_witness_cache_20260704\fa_pnu_ring_module_book_30094.pdftotext.txt","51852","BE61319780168B9A02FBF217E73043D9B9A7FC9DF4F000DBF7EB71992BCD00BE","2026-07-04T16:39:12.2588342Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_shahrood_noncomm_prime_ideals_sf_QA37.pdf","source_canon_witness_cache_20260704\fa_shahrood_noncomm_prime_ideals_sf_QA37.pdf","2477563","77C32EE8A31778858F2D2D05AC432661102B4E27A54ABA8BE0573DA299BFA335","2026-07-04T16:38:01.0729374Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_shahrood_noncomm_prime_ideals_sf_QA37.pdftotext.txt","source_canon_witness_cache_20260704\fa_shahrood_noncomm_prime_ideals_sf_QA37.pdftotext.txt","208253","660455C960CFB8B808F74EE6FC07D64C3D6544D3C1F54149A2C0736CD7877CA7","2026-07-04T16:39:14.0351058Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\prs_af_ecampus_369_textbook_list.html","source_canon_witness_cache_20260704\prs_af_ecampus_369_textbook_list.html","336934","E78A9FC816B597DA04F6817F93A77E3A6DDDBBD7A6F884BDBFDD4D8DEFAFAFAA","2026-07-04T16:38:09.3938882Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\prs_af_ecampus_algebra_momand.pdf","source_canon_witness_cache_20260704\prs_af_ecampus_algebra_momand.pdf","7993810","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","2026-07-04T16:38:08.6948762Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\prs_af_ecampus_algebra_momand.pdftotext.txt","source_canon_witness_cache_20260704\prs_af_ecampus_algebra_momand.pdftotext.txt","526375","0D79E389F4F971FC809551C6CE8A16E8E69F3EC0F8DF01F65F35FCFD11B6C879","2026-07-04T16:39:16.6186890Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_linear_algebra_wikipedia.raw.txt","source_canon_witness_cache_20260704\tg_cyrl_linear_algebra_wikipedia.raw.txt","4330","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","2026-07-04T16:38:10.5011826Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tgpu_ring_field_candidate_404.html","source_canon_witness_cache_20260704\tg_cyrl_tgpu_ring_field_candidate_404.html","1207","12EAFE6435F4C02A65306F1CF02F26798F9A46C3074608F51B51014C07FA6580","2026-07-04T16:38:25.2284349Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tnu_2017_conference_mater2017.pdf","source_canon_witness_cache_20260704\tg_cyrl_tnu_2017_conference_mater2017.pdf","7870945","073D7CFEF645FF8F5482AE069141EAE8EC0405BB6FE6BB3E5F395C73D0535810","2026-07-04T16:38:13.7360573Z","omitted_raw_source_body","through package 293",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_tnu_2017_conference_mater2017.pdftotext.txt","source_canon_witness_cache_20260704\tg_cyrl_tnu_2017_conference_mater2017.pdftotext.txt","3932884","032FE0DFFD08413FC8FDC557D534DA2CE7C38C7F7781264905FEDBF2E6E33538","2026-07-04T16:39:21.2541960Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_pdf_hiast_algebra_vol2_linear_algebra.pdf","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_pdf_hiast_algebra_vol2_linear_algebra.pdf","9490179","9E1A2EC4E2CD27889748DF75DCB9F631734F105A2E19BF542AD52F26470DB06F","2026-07-04T16:42:01.8848491Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_linear_systems_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_linear_systems_raw.wiki.txt","3696","1C42729D36326EAAE4F8C528D26B9777D61A0DCD87840FFB6CEB295BA4FD72DC","2026-07-04T16:42:02.5292401Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_matrices_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_matrices_raw.wiki.txt","3060","F1FADB95A074728BF7B5C6A03468EEFD63BA000BE75A9BE4302B2CD3479FC87E","2026-07-04T16:42:03.0186296Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_frank_grosshans_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_frank_grosshans_raw.wiki.txt","2377","D8F9C4774F628E5C9041C20F11E34A6F83327574EEA532F4E0FA7E45151EC592","2026-07-04T16:42:04.5889107Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_linear_algebra_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_linear_algebra_raw.wiki.txt","22214","3762E086A6268F425014603D2E31867CB8B2A566F4AA1D9559D511E9B8173103","2026-07-04T16:42:03.8011095Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_vector_space_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_vector_space_raw.wiki.txt","14506","0281433D2944392DB236F4650CB57007F28AF0BDA36B2454A853EDDAC93380CA","2026-07-04T16:42:04.1136101Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html","59588","E8BD851458C1EC5BED1DCC121CF7B979FA43B2106507E510F953E4093F109241","2026-07-04T16:42:18.1855744Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf","3620606","960C27E2A150E660616BF98DF251ED22188169D0392A5C62A91FE75E7F2120C8","2026-07-04T16:42:20.1170057Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex","6280","AA4207AE05BA1804FFB3BBE8265954571BE276E75A8CB7A1656A72ED92417427","2026-07-04T16:42:05.6922593Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json","6385","11720593D60DB2D657DA344CB250B254B0324084010446F9C8E402EAB23AF56A","2026-07-04T16:42:05.1803497Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf","139249","BD3F261FA03400860538814FE06CFF23F2107C11CDE04F971F32EBB6DAEBBDA6","2026-07-04T16:42:09.0017931Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf","2963624","45FD7BD2BE2BD599366C6976FDE67EAD723205578B252EE42DA1E74EA0B846B4","2026-07-04T16:42:11.9626730Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_invariant_theory_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_invariant_theory_raw.wiki.txt","1282","DF288DE95947706B819F9F78026E1F9AA6104E95EEBC27ED2CDD9157A5B8E0B6","2026-07-04T16:42:07.3120947Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt","6942","DF9405B192998944DC6007C6E286117CD60B3DD626A43943FD00406B90638D2A","2026-07-04T16:42:07.6652215Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt","4371","04F1885129C0618BDB6136E989C1F9A4BAE88553A2A2F4D54FE6CF5F30D2124B","2026-07-04T16:42:08.0236287Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt","4330","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","2026-07-04T16:42:12.5670880Z","omitted_raw_source_body","through package 293",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt","1766","995CFD1334B1657A5B3995A61E22C59096ABA839B2F159534C4A98AF738648DA","2026-07-04T16:42:12.9621991Z","omitted_raw_source_body","through package 293",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\arxiv_2209.02110v2.source","source_canon_witness_downloads\arxiv_2209.02110v2.source","50903","9B8421C86CBEC96648B87D85D259D88977EDC6C09F1C0867E1FF8D3455D82F62","2026-07-04T16:41:55.5958924Z","omitted_raw_source_body","through package 293",,,
