language_code,language_name,repo,path,payload_relative_path,blob_url,raw_url,repo_license_spdx,repo_license_url,bytes,sha256,language_evidence_terms,topic_tags,source_artifact,curation_decision,boundary
pl,Polish,opcode-eu-org-website/opcode-main,booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,latex_payload/pl/pl/opcode-eu-org-website_opcode-main/booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,https://github.com/opcode-eu-org-website/opcode-main/blob/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,https://raw.githubusercontent.com/opcode-eu-org-website/opcode-main/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,MIT,,11039,EFBC52296ABB2DAE135B689503ACABDD09E470581C803261981B4F0321803FE5,pierścień; pierścienie,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,opcode-eu-org-website/opcode-main,booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,latex_payload/pl/pl/opcode-eu-org-website_opcode-main/booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,https://github.com/opcode-eu-org-website/opcode-main/blob/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,https://raw.githubusercontent.com/opcode-eu-org-website/opcode-main/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,MIT,,15637,085D6B08E54CDDE59CF53EF3BA48EBA85197EF6BD52956712C33873EDF97C406,pierścień; moduł; pierścienie; moduły,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,Shreenabh664/LaTeX,Misc/Mathinity's questions/Group and Ring Theory.tex,latex_payload/pl/pl/Shreenabh664_LaTeX/Misc/Mathinity_s_questions/Group_and_Ring_Theory.tex,https://github.com/Shreenabh664/LaTeX/blob/675e03f3ec555456b9a2cc714825ec75317848c2/Misc/Mathinity's%20questions/Group%20and%20Ring%20Theory.tex,https://raw.githubusercontent.com/Shreenabh664/LaTeX/675e03f3ec555456b9a2cc714825ec75317848c2/Misc/Mathinity's%20questions/Group%20and%20Ring%20Theory.tex,MIT,,15891,001351638878050988C74BA1973A2FDC0B326AFD98794535AB958176CF027DD1,grupa; algebra; pierścienie; homomorfizm,algebra;ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,fechmistrz/almawaukh-knots,src/40-colours/400-intro.tex,latex_payload/pl/pl/fechmistrz_almawaukh-knots/src/40-colours/400-intro.tex,https://github.com/fechmistrz/almawaukh-knots/blob/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/40-colours/400-intro.tex,https://raw.githubusercontent.com/fechmistrz/almawaukh-knots/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/40-colours/400-intro.tex,MIT,,12193,763C6351A5EB70C61CA35E21B77DE21F9142C32A1E00A8CE886A898D2DCD0F5F,niezmiennik; algebra; dowód; pierścienie,algebra;ring;module;group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,fechmistrz/almawaukh-knots,src/10-introduction/102c-codes.tex,latex_payload/pl/pl/fechmistrz_almawaukh-knots/src/10-introduction/102c-codes.tex,https://github.com/fechmistrz/almawaukh-knots/blob/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/10-introduction/102c-codes.tex,https://raw.githubusercontent.com/fechmistrz/almawaukh-knots/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/10-introduction/102c-codes.tex,MIT,,9869,016D76FE6ACDA7F5F5E405C9016649E1A7FBD7FBDC11866CA8E6833450A4D52B,niezmiennik; pierścienie,ring;module;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,stosowana-pl/sprawozdania_fizyka_LaTeX,11 Moduł Younga/wersja 1/main.tex,latex_payload/pl/pl/stosowana-pl_sprawozdania_fizyka_LaTeX/11_Modu_Younga/wersja_1/main.tex,https://github.com/stosowana-pl/sprawozdania_fizyka_LaTeX/blob/a1b53a01bba21534ee5c327bb4c1f40fe133af8b/11%20Modu%C5%82%20Younga/wersja%201/main.tex,https://raw.githubusercontent.com/stosowana-pl/sprawozdania_fizyka_LaTeX/a1b53a01bba21534ee5c327bb4c1f40fe133af8b/11%20Modu%C5%82%20Younga/wersja%201/main.tex,MIT,,6614,7E64405BEF2C6B5C9B472C0CF0468042942D7975AAFAE6633FA8EB896ED2461D,moduł,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,DreamLab/surealived,doc/writing_modules_PL.tex,latex_payload/pl/pl/DreamLab_surealived/doc/writing_modules_PL.tex,https://github.com/DreamLab/surealived/blob/1ef1ebfb6e2e1ff647a24838bb3b7b9f439e3a83/doc/writing_modules_PL.tex,https://raw.githubusercontent.com/DreamLab/surealived/1ef1ebfb6e2e1ff647a24838bb3b7b9f439e3a83/doc/writing_modules_PL.tex,GPL-2.0,,18877,FFFC3B9617BB02E0AB17FF7FF90BA2C0F5BA9C6A8A8A22E0581D8881230D81A3,moduł; moduły,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,mateuszbaran/ECG-analyzer,doc/report.tex,latex_payload/pl/pl/mateuszbaran_ECG-analyzer/doc/report.tex,https://github.com/mateuszbaran/ECG-analyzer/blob/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,https://raw.githubusercontent.com/mateuszbaran/ECG-analyzer/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,GPL-2.0,,150686,D1FD4F88BDA312C6497B2BB0669939D1B61313724EC0C82BE1009D161A76243A,moduł; grupa; moduły,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,kaathleen/LeapGesture-library,thesis/03-abstract.tex,latex_payload/pl/pl/kaathleen_LeapGesture-library/thesis/03-abstract.tex,https://github.com/kaathleen/LeapGesture-library/blob/49f83a7bf043f7ae872dd759a0d32336d90cf1b4/thesis/03-abstract.tex,https://raw.githubusercontent.com/kaathleen/LeapGesture-library/49f83a7bf043f7ae872dd759a0d32336d90cf1b4/thesis/03-abstract.tex,MIT,,3412,62A858BE9B2869A634A8CDE6B7467751B0397B2F10954E6970D11816815388C1,moduł,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,matbur/ucisw-pro,docs/docs.tex,latex_payload/pl/pl/matbur_ucisw-pro/docs/docs.tex,https://github.com/matbur/ucisw-pro/blob/25d1ce7ef32a16e932fc61f714e817fe90f2f31c/docs/docs.tex,https://raw.githubusercontent.com/matbur/ucisw-pro/25d1ce7ef32a16e932fc61f714e817fe90f2f31c/docs/docs.tex,MIT,,20418,0B18AE809C5661E8675AF5A891BF4AE76D2D3E398F12970C36BFF71B9690C759,moduł; grupa; moduły,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,konraddysput/ProductScanner,docs/sections/Architektura.tex,latex_payload/pl/pl/konraddysput_ProductScanner/docs/sections/Architektura.tex,https://github.com/konraddysput/ProductScanner/blob/6501328b03873c4dac02fbcd31a5137aaf8f88ab/docs/sections/Architektura.tex,https://raw.githubusercontent.com/konraddysput/ProductScanner/6501328b03873c4dac02fbcd31a5137aaf8f88ab/docs/sections/Architektura.tex,MIT,,20948,2AC89692DF18CB15745C26E997D7B9F9BB7245378FE43FEB085ECE7E9684934F,moduł; moduły,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,wzychla/ppw-podrecznik-pl,net/lang/multlang1.tex,latex_payload/pl/pl/wzychla_ppw-podrecznik-pl/net/lang/multlang1.tex,https://github.com/wzychla/ppw-podrecznik-pl/blob/04a70665f588fd9602c65f20b5d8366dfbafa4da/net/lang/multlang1.tex,https://raw.githubusercontent.com/wzychla/ppw-podrecznik-pl/04a70665f588fd9602c65f20b5d8366dfbafa4da/net/lang/multlang1.tex,LGPL-3.0,,6969,3E767136118FB08B94ED5B1460E9B57130878E16CD4DE76ACA344F9609795AD6,moduł,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,szymbaramichal/WasteFree,docs/raport/raport.tex,latex_payload/pl/pl/szymbaramichal_WasteFree/docs/raport/raport.tex,https://github.com/szymbaramichal/WasteFree/blob/5f0d8b2c6ba317268524453cea75e27bdce9d8c0/docs/raport/raport.tex,https://raw.githubusercontent.com/szymbaramichal/WasteFree/5f0d8b2c6ba317268524453cea75e27bdce9d8c0/docs/raport/raport.tex,MIT,,8741,0636AB17109CBFCF8F268877531CB135C612190A982A424C3F00FF91CD653962,moduł; twierdzenie,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,smegg99/LoRaptor,docs/competition/sources/hardware_overview.tex,latex_payload/pl/pl/smegg99_LoRaptor/docs/competition/sources/hardware_overview.tex,https://github.com/smegg99/LoRaptor/blob/e8eaee450e8e9643e3088e742546947bb00d3b1a/docs/competition/sources/hardware_overview.tex,https://raw.githubusercontent.com/smegg99/LoRaptor/e8eaee450e8e9643e3088e742546947bb00d3b1a/docs/competition/sources/hardware_overview.tex,MIT,,4934,0CB867226D13CFD741F46B6CECE675D303ABBCA6DAC6264A58933F23E6895BE0,moduł; moduły,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,janisozaur/mgr_thesis,Chapters/Chapter04.tex,latex_payload/pl/pl/janisozaur_mgr_thesis/Chapters/Chapter04.tex,https://github.com/janisozaur/mgr_thesis/blob/258fe3dd4716ae13363da4451ae90e08159926db/Chapters/Chapter04.tex,https://raw.githubusercontent.com/janisozaur/mgr_thesis/258fe3dd4716ae13363da4451ae90e08159926db/Chapters/Chapter04.tex,GPL-2.0,,14034,538C3AD5FE8DE2255B8823554F0D65BE029E87082055F9C8A56381E19DFF6D56,moduł; moduły,ring;module;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,Qbicz/Savitzky-Golay,report/src/chapters/how_to.tex,latex_payload/pl/pl/Qbicz_Savitzky-Golay/report/src/chapters/how_to.tex,https://github.com/Qbicz/Savitzky-Golay/blob/2c9631fea3d6a88c40789e8b4516382c5a19a604/report/src/chapters/how_to.tex,https://raw.githubusercontent.com/Qbicz/Savitzky-Golay/2c9631fea3d6a88c40789e8b4516382c5a19a604/report/src/chapters/how_to.tex,MIT,,2782,D51E77E4B629959CB11E513A04286829D13960F539410D15E3B293D55B6C1030,moduł; moduły,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,adammak23/PCB-Blender,xelatex-mgr-master/magisterka.tex,latex_payload/pl/pl/adammak23_PCB-Blender/xelatex-mgr-master/magisterka.tex,https://github.com/adammak23/PCB-Blender/blob/9c365bc936ea84e2a390af5370f4c53c64722c78/xelatex-mgr-master/magisterka.tex,https://raw.githubusercontent.com/adammak23/PCB-Blender/9c365bc936ea84e2a390af5370f4c53c64722c78/xelatex-mgr-master/magisterka.tex,MIT,,55986,D842713CBA3396F6A2296DB3C548610E824E070444BD94079A8771AA4AF9845F,moduł; grupa; moduły,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,krzysztofrewak/pwsz-inf-resources,s6-pam-zmp/wykłady/w02/w02.tex,latex_payload/pl/pl/krzysztofrewak_pwsz-inf-resources/s6-pam-zmp/wyk_ady/w02/w02.tex,https://github.com/krzysztofrewak/pwsz-inf-resources/blob/d1c2c1bb085003aa00684d918d93f1fa082b968a/s6-pam-zmp/wyk%C5%82ady/w02/w02.tex,https://raw.githubusercontent.com/krzysztofrewak/pwsz-inf-resources/d1c2c1bb085003aa00684d918d93f1fa082b968a/s6-pam-zmp/wyk%C5%82ady/w02/w02.tex,MIT,,11388,39EDA22E398F9B58D35191CCCA6853C1ACC5588E3DEB0F2FE9F08DD23A1C0627,moduł; moduły,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,AlfaTeam67/HRK,hrk_plakat/main.tex,latex_payload/pl/pl/AlfaTeam67_HRK/hrk_plakat/main.tex,https://github.com/AlfaTeam67/HRK/blob/4687da0255940ac253f0214a94e22b250dc48c5b/hrk_plakat/main.tex,https://raw.githubusercontent.com/AlfaTeam67/HRK/4687da0255940ac253f0214a94e22b250dc48c5b/hrk_plakat/main.tex,MIT,,7374,08FBBF02F5D0F0B1D83D1E1062B475A7A9690C37B5B961226BD1508D55845D21,moduł; moduły,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,Rei-x/studia,AI/laby02/sprawozdanie.tex,latex_payload/pl/pl/Rei-x_studia/AI/laby02/sprawozdanie.tex,https://github.com/Rei-x/studia/blob/eb9b1bbbff53d6ed2f4e9015be3a65b37e773e64/AI/laby02/sprawozdanie.tex,https://raw.githubusercontent.com/Rei-x/studia/eb9b1bbbff53d6ed2f4e9015be3a65b37e773e64/AI/laby02/sprawozdanie.tex,MIT,,23519,ECFC726149A201A51EC7529BE8F17F751F30355B0B193E558E62B6A284B7D9A4,moduł; moduły,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,wysockif/game-of-life,docs/impl/main.tex,latex_payload/pl/pl/wysockif_game-of-life/docs/impl/main.tex,https://github.com/wysockif/game-of-life/blob/b8dd4373e135f557d9661b5e40022729528db42b/docs/impl/main.tex,https://raw.githubusercontent.com/wysockif/game-of-life/b8dd4373e135f557d9661b5e40022729528db42b/docs/impl/main.tex,MIT,,6942,903A0EF253FD578054C98D5A223003CDDACC47F2316CA32042646276E917E975,moduł; moduły,ring;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,Antyradek/omnivelma,dp/main.tex,latex_payload/pl/pl/Antyradek_omnivelma/dp/main.tex,https://github.com/Antyradek/omnivelma/blob/f85bbac9b3eb1d1df5f770823de7373d227f1e59/dp/main.tex,https://raw.githubusercontent.com/Antyradek/omnivelma/f85bbac9b3eb1d1df5f770823de7373d227f1e59/dp/main.tex,GPL-3.0,,11083,02F600381690B9B49230C47B0184E51BA25AEF0D24922717EB775DD7253180C9,moduł; moduły,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,RafLew84/ProgUM,manuscript/chapters/pum2-w12.tex,latex_payload/pl/pl/RafLew84_ProgUM/manuscript/chapters/pum2-w12.tex,https://github.com/RafLew84/ProgUM/blob/e35cd3789bf66b1b6a1bba5c983ca45cce1a4631/manuscript/chapters/pum2-w12.tex,https://raw.githubusercontent.com/RafLew84/ProgUM/e35cd3789bf66b1b6a1bba5c983ca45cce1a4631/manuscript/chapters/pum2-w12.tex,MIT,,22273,A663056882A1F4BD2D9E08AF30F600D831AD3831D0E7D78298FADD09B39E6504,moduł; moduły,ring;module;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
pl,Polish,jmoenig/Snap,help/manual-LaTeX/pl/snap-podrecznik.tex,latex_payload/pl/pl/jmoenig_Snap/help/manual-LaTeX/pl/snap-podrecznik.tex,https://github.com/jmoenig/Snap/blob/3a2fe919a35ae6ed433073679722cb1fcb80c0a5/help/manual-LaTeX/pl/snap-podrecznik.tex,https://raw.githubusercontent.com/jmoenig/Snap/3a2fe919a35ae6ed433073679722cb1fcb80c0a5/help/manual-LaTeX/pl/snap-podrecznik.tex,AGPL-3.0,,51827,B81DB884536F0708FEFD9F3B0B267868B83F372BC6D2FE1B5260A1C4D2D85402,ciało; algebra,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
cs,Czech,VUT-FEKT-IBE/BPC-IBE-SZZ,BPC-KOM/text.tex,latex_payload/cs/cs/VUT-FEKT-IBE_BPC-IBE-SZZ/BPC-KOM/text.tex,https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-KOM/text.tex,https://raw.githubusercontent.com/VUT-FEKT-IBE/BPC-IBE-SZZ/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-KOM/text.tex,MIT,,67813,4DF625C1CD07BB2779BBD67103EC0B3D944755D17849EBF9A02A53EB122B2213,okruh; modul; okruhy,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
cs,Czech,knedl1k/B2M01TIK,midterm/main.tex,latex_payload/cs/cs/knedl1k_B2M01TIK/midterm/main.tex,https://github.com/knedl1k/B2M01TIK/blob/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/midterm/main.tex,https://raw.githubusercontent.com/knedl1k/B2M01TIK/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/midterm/main.tex,CC-BY-SA-4.0,,2594,10E76676BA74E57313F5A7C2FD31D2944DFD8AA3B9C26C02340C5C4088C23963,okruh; těleso; grupa,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
