language_code,language_name,repo,path,url,reason,detail
hsb,Upper Sorbian,CU1KNIGHT/inf120,v7.tex,https://github.com/CU1KNIGHT/inf120/blob/26ad3a7248749ea41ad2cc234afcedc74e3b99db/v7.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,prokls/bakk_iaik,sat.tex,https://github.com/prokls/bakk_iaik/blob/96646ead8b111287b9ba0024d5ef129303bdf493/sat.tex,manifest_only_language_specificity_gap,topic=algebra;field; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,DominikMendoza/tws-icpc-notebook,tws.tex,https://github.com/DominikMendoza/tws-icpc-notebook/blob/9f7ce775c5c54226799b464cfe2e54b510749bd3/tws.tex,manifest_only_language_specificity_gap,topic=algebra;ring; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,CU1KNIGHT/inf120,v6.tex,https://github.com/CU1KNIGHT/inf120/blob/26ad3a7248749ea41ad2cc234afcedc74e3b99db/v6.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,ludvigsinander/Sinander_mechanism_design_notes,ms.tex,https://github.com/ludvigsinander/Sinander_mechanism_design_notes/blob/b0bd04e696fd0528d2f5ed8920043b433e0ba559/ms.tex,manifest_only_language_specificity_gap,topic=algebra;ring;invariant; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,CU1KNIGHT/inf120,v8.tex,https://github.com/CU1KNIGHT/inf120/blob/26ad3a7248749ea41ad2cc234afcedc74e3b99db/v8.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
hsb,Upper Sorbian,CU1KNIGHT/inf120,v2.tex,https://github.com/CU1KNIGHT/inf120/blob/26ad3a7248749ea41ad2cc234afcedc74e3b99db/v2.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,szymbaramichal/WasteFree,docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,https://github.com/szymbaramichal/WasteFree/blob/5f0d8b2c6ba317268524453cea75e27bdce9d8c0/docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,manifest_only_language_specificity_gap,topic=ring;module;group;invariant; evidence=modul; grupa; inwariant; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,ousidus/magisterka-2026,tekst/chapters/3-theoretical.tex,https://github.com/ousidus/magisterka-2026/blob/44e77e8161eb07c6f418991dc8b6c5e33220f2ef/tekst/chapters/3-theoretical.tex,manifest_only_language_specificity_gap,topic=ring;invariant; evidence=inwariant; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,platadawid/wastefreecloud_refactoring,docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,https://github.com/platadawid/wastefreecloud_refactoring/blob/a59294b6e24dfe7ec662a634ec55ddac77142f58/docs/dokumentacja_projektowa/dokumentacja_projektowa.tex,manifest_only_language_specificity_gap,topic=ring;module;group;invariant; evidence=modul; grupa; inwariant; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,pemrograman-iii/2b_grup2,chapters/3.tex,https://github.com/pemrograman-iii/2b_grup2/blob/30f14e2b7f4ba5204a1b52e5ae6895a6c3aacea9/chapters/3.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,dirsulaiman/skripsi,skripsi.tex,https://github.com/dirsulaiman/skripsi/blob/1d0620952654e39e9d1b95b3f20422f8284eb5a5/skripsi.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,dirsulaiman/skripsi,seminar-hasil.tex,https://github.com/dirsulaiman/skripsi/blob/1d0620952654e39e9d1b95b3f20422f8284eb5a5/seminar-hasil.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,zenwor/silabus,matematika/matematika.tex,https://github.com/zenwor/silabus/blob/b60496515dfdd49660e3b441c3311a17a45a1bdf/matematika/matematika.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,BukuInformatika/python,OVERVIEW.docx.tex,https://github.com/BukuInformatika/python/blob/96da0798049fad06d24a68fe06cf6772463b6e0d/OVERVIEW.docx.tex,manifest_only_language_specificity_gap,topic=ring;module; evidence=modul; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,BukuInformatika/python,basicoperator.tex,https://github.com/BukuInformatika/python/blob/96da0798049fad06d24a68fe06cf6772463b6e0d/basicoperator.tex,manifest_only_language_specificity_gap,topic=ring;module; evidence=modul; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,BukuInformatika/latex,dokumen.tex,https://github.com/BukuInformatika/latex/blob/77ac171bb7bd1a8bbe7623cada2bfdc72c2e3028/dokumen.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,BukuInformatika/python,DecisionMaking.tex,https://github.com/BukuInformatika/python/blob/96da0798049fad06d24a68fe06cf6772463b6e0d/DecisionMaking.tex,manifest_only_language_specificity_gap,topic=ring;module; evidence=modul; matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,dirsulaiman/skripsi,seminar-proposal.tex,https://github.com/dirsulaiman/skripsi/blob/1d0620952654e39e9d1b95b3f20422f8284eb5a5/seminar-proposal.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,anjaaaj/anjarac,2-matematika.tex,https://github.com/anjaaaj/anjarac/blob/e8f0c1c9508167151af4c604ea8e4a5e79098a84/2-matematika.tex,manifest_only_language_specificity_gap,topic=ring; evidence=matematika; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,harrelfe/old.bbr.latex,bbr.tex,https://github.com/harrelfe/old.bbr.latex/blob/bda43b6ede3ea10b3ee79fc00ea8c60fed4c7685/bbr.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,thescrivener/PursuingStacks,ps1.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps1.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,thescrivener/PursuingStacks,ps7.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps7.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group;field;invariant;noether; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,Stupid-Benz/MATH2131,main.tex,https://github.com/Stupid-Benz/MATH2131/blob/cbdfa3ddfd401daee6dc8c933bf2b17e38e21d4a/main.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,kenohori/thesis,math.tex,https://github.com/kenohori/thesis/blob/31c026184ba535a491d6a3981c29dd897cba84b5/math.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group;field; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,thescrivener/PursuingStacks,ps2.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps2.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group;invariant; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,thescrivener/PursuingStacks,ps4.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps4.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group;field;invariant;noether;galois; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,thescrivener/PursuingStacks,ps6.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps6.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group;field;invariant;noether;galois; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,thescrivener/PursuingStacks,ps3.tex,https://github.com/thescrivener/PursuingStacks/blob/1e37af8a5ad210c99b2be69250909c848d6be8e6/ps3.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;group;invariant; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,JacquesCarette/pi-dual,f.tex,https://github.com/JacquesCarette/pi-dual/blob/003835484facfde0b770bc2b3d781b42b76184c1/f.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group;field;invariant; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,YuriODev/MathsCodeBook,main.tex,https://github.com/YuriODev/MathsCodeBook/blob/44db1ae174946d8434cb7b6da3746595a17adeab/main.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,NorfairKing/algebra-notities,main.tex,https://github.com/NorfairKing/algebra-notities/blob/8cdf628481515a160734ff908b11432f368a3c0c/main.tex,manifest_only_language_specificity_gap,topic=algebra;ring; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,CU1KNIGHT/inf120,v7.tex,https://github.com/CU1KNIGHT/inf120/blob/26ad3a7248749ea41ad2cc234afcedc74e3b99db/v7.tex,manifest_only_language_specificity_gap,topic=algebra; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,RIKEN-RCCS/baby-modelica,frontend/notes.tex,https://github.com/RIKEN-RCCS/baby-modelica/blob/0682981c40de0ed866b1a7759fd71d4b1ec2f639/frontend/notes.tex,manifest_only_language_specificity_gap,topic=algebra;ring; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,ZhenbangYou/Computer-Systems-Learning-Resources-A-Recommended-List,main.tex,https://github.com/ZhenbangYou/Computer-Systems-Learning-Resources-A-Recommended-List/blob/672719802026221cf2c25b97b184d04a915a34c3/main.tex,manifest_only_language_specificity_gap,topic=algebra;ring;module;field; evidence=algebra; modul; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,prokls/bakk_iaik,sat.tex,https://github.com/prokls/bakk_iaik/blob/96646ead8b111287b9ba0024d5ef129303bdf493/sat.tex,manifest_only_language_specificity_gap,topic=algebra;field; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,DominikMendoza/tws-icpc-notebook,tws.tex,https://github.com/DominikMendoza/tws-icpc-notebook/blob/9f7ce775c5c54226799b464cfe2e54b510749bd3/tws.tex,manifest_only_language_specificity_gap,topic=algebra;ring; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
dsb,Lower Sorbian,registor/kaobook-zh,main.tex,https://github.com/registor/kaobook-zh/blob/8e598c6d1e03433290edc524251fd1716d68b06f/main.tex,manifest_only_language_specificity_gap,topic=algebra;ring;group; evidence=algebra; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z
sl,Slovene,TheJim123/Diplomska-naloga,Predstavitve/Dolga predstavitev/Beamer/Predstavitev Beamer.tex,https://github.com/TheJim123/Diplomska-naloga/blob/7dc177872f385e37bbc55d56dde9bded9446ca1e/Predstavitve/Dolga%20predstavitev/Beamer/Predstavitev%20Beamer.tex,blocked_obvious_nonmath_path,topic=algebra;ring;module;group; evidence=kolobar; grupa; modul; algebra; izrek; dokaz; kolobarji; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
sr,Serbian,f-hluchnik/zpevnik,pisnicky/svatebnikosile.tex,https://github.com/f-hluchnik/zpevnik/blob/62544f3614c2127af073740b8393d2c23997fd42/pisnicky/svatebnikosile.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
sr,Serbian,karel-brinda/tp-zpevnik,songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,https://github.com/karel-brinda/tp-zpevnik/blob/ec865f2d68879a9f5ff8d62038efb7aabc21af63/songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
sr,Serbian,f-hluchnik/zpevnik,pisnicky/rovnoujotadyrovnou.tex,https://github.com/f-hluchnik/zpevnik/blob/62544f3614c2127af073740b8393d2c23997fd42/pisnicky/rovnoujotadyrovnou.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
hr,Croatian,f-hluchnik/zpevnik,pisnicky/svatebnikosile.tex,https://github.com/f-hluchnik/zpevnik/blob/62544f3614c2127af073740b8393d2c23997fd42/pisnicky/svatebnikosile.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
hr,Croatian,karel-brinda/tp-zpevnik,songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,https://github.com/karel-brinda/tp-zpevnik/blob/ec865f2d68879a9f5ff8d62038efb7aabc21af63/songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
hr,Croatian,f-hluchnik/zpevnik,pisnicky/rovnoujotadyrovnou.tex,https://github.com/f-hluchnik/zpevnik/blob/62544f3614c2127af073740b8393d2c23997fd42/pisnicky/rovnoujotadyrovnou.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
bs,Bosnian,karel-brinda/tp-zpevnik,songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,https://github.com/karel-brinda/tp-zpevnik/blob/ec865f2d68879a9f5ff8d62038efb7aabc21af63/songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
bs,Bosnian,f-hluchnik/zpevnik,pisnicky/svatebnikosile.tex,https://github.com/f-hluchnik/zpevnik/blob/62544f3614c2127af073740b8393d2c23997fd42/pisnicky/svatebnikosile.tex,blocked_obvious_nonmath_path,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
cnr,Montenegrin,Headary/maturita,cj/sources/spolecenstvo_prstenu.tex,https://github.com/Headary/maturita/blob/d6fc05f3687d0fbf6ff1dc3dd09ebc00236715e8/cj/sources/spolecenstvo_prstenu.tex,manifest_only_language_specificity_gap,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
cnr,Montenegrin,karel-brinda/tp-zpevnik,songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,https://github.com/karel-brinda/tp-zpevnik/blob/ec865f2d68879a9f5ff8d62038efb7aabc21af63/songs/01_folk/Greenhorni____Rovnou_tady_rovnou.tex,manifest_only_language_specificity_gap,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
cnr,Montenegrin,bornagojsic/dismat2,zadace/dz09/main.tex,https://github.com/bornagojsic/dismat2/blob/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz09/main.tex,manifest_only_language_specificity_gap,topic=ring;group;field; evidence=prsten; grupa; polje; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
cnr,Montenegrin,f-hluchnik/zpevnik,pisnicky/svatebnikosile.tex,https://github.com/f-hluchnik/zpevnik/blob/62544f3614c2127af073740b8393d2c23997fd42/pisnicky/svatebnikosile.tex,manifest_only_language_specificity_gap,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
cnr,Montenegrin,nevenjovanovic/grcka-morfologija,citanka/grcmorf2poglavlja/tlg0059.tlg030.perseus-grc2:2.359-2.360.tex,https://github.com/nevenjovanovic/grcka-morfologija/blob/410206f4cde25d416ca9bf106b99355d8e3d48d1/citanka/grcmorf2poglavlja/tlg0059.tlg030.perseus-grc2:2.359-2.360.tex,manifest_only_language_specificity_gap,topic=ring; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
cnr,Montenegrin,CZDanol/AnotherCraft,master_thesis_CZ/diplomka-01-chapters.tex,https://github.com/CZDanol/AnotherCraft/blob/04aab344dd00ef0e583fb6cddd834af0801bc594/master_thesis_CZ/diplomka-01-chapters.tex,manifest_only_language_specificity_gap,topic=ring;group;field; evidence=prsten; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
bg,Bulgarian,boki1/tex-doc-template,src/main.tex,https://github.com/boki1/tex-doc-template/blob/5e94198815288da4104721b80c1e32615f7039c2/src/main.tex,blocked_obvious_nonmath_path,topic=ring;field; evidence=пръстен; поле; теорема; доказателство; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
be,Belarusian,Harrix/Harrix-LaTeXDocumentTemplate,_Example2.tex,https://github.com/Harrix/Harrix-LaTeXDocumentTemplate/blob/d40cace3015156e2fa542a037912eecc360d5d72/_Example2.tex,blocked_obvious_nonmath_path,topic=module; evidence=модуль; source=NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T192100Z
