blob_url,bytes,curation_decision,language_code,language_evidence_terms,language_name,path,payload_relative_path,raw_url,repo,repo_license_spdx,repo_license_url,sha256,source_artifact,topic_tags
https://github.com/opcode-eu-org-website/opcode-main/blob/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,11039,included_open_license_topic_tex,pl,pierścień; pierścienie,Polish,booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,latex_payload/pl/opcode-eu-org-website_opcode-main/booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,https://raw.githubusercontent.com/opcode-eu-org-website/opcode-main/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/electronics/23-transmisja.tex,opcode-eu-org-website/opcode-main,MIT,,EFBC52296ABB2DAE135B689503ACABDD09E470581C803261981B4F0321803FE5,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group
https://github.com/opcode-eu-org-website/opcode-main/blob/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,15637,included_open_license_topic_tex,pl,pierścień; moduł; pierścienie; moduły,Polish,booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,latex_payload/pl/opcode-eu-org-website_opcode-main/booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,https://raw.githubusercontent.com/opcode-eu-org-website/opcode-main/8a8efd3cde47f0549ec692afb65768abd9f6bca1/booklets/extra-tex-files/booklets-sections/elektryka/80-instalacje.tex,opcode-eu-org-website/opcode-main,MIT,,085D6B08E54CDDE59CF53EF3BA48EBA85197EF6BD52956712C33873EDF97C406,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group
https://github.com/Shreenabh664/LaTeX/blob/675e03f3ec555456b9a2cc714825ec75317848c2/Misc/Mathinity's%20questions/Group%20and%20Ring%20Theory.tex,15891,included_open_license_topic_tex,pl,grupa; algebra; pierścienie; homomorfizm,Polish,Misc/Mathinity's questions/Group and Ring Theory.tex,latex_payload/pl/Shreenabh664_LaTeX/Misc/Mathinity_s_questions/Group_and_Ring_Theory.tex,https://raw.githubusercontent.com/Shreenabh664/LaTeX/675e03f3ec555456b9a2cc714825ec75317848c2/Misc/Mathinity's%20questions/Group%20and%20Ring%20Theory.tex,Shreenabh664/LaTeX,MIT,,001351638878050988C74BA1973A2FDC0B326AFD98794535AB958176CF027DD1,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;group
https://github.com/fechmistrz/almawaukh-knots/blob/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/40-colours/400-intro.tex,12193,included_open_license_topic_tex,pl,niezmiennik; algebra; dowód; pierścienie,Polish,src/40-colours/400-intro.tex,latex_payload/pl/fechmistrz_almawaukh-knots/src/40-colours/400-intro.tex,https://raw.githubusercontent.com/fechmistrz/almawaukh-knots/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/40-colours/400-intro.tex,fechmistrz/almawaukh-knots,MIT,,763C6351A5EB70C61CA35E21B77DE21F9142C32A1E00A8CE886A898D2DCD0F5F,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;module;group;field;invariant
https://github.com/fechmistrz/almawaukh-knots/blob/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/10-introduction/102c-codes.tex,9869,included_open_license_topic_tex,pl,niezmiennik; pierścienie,Polish,src/10-introduction/102c-codes.tex,latex_payload/pl/fechmistrz_almawaukh-knots/src/10-introduction/102c-codes.tex,https://raw.githubusercontent.com/fechmistrz/almawaukh-knots/cdc91e02d1e9adacb2300fd28fdf95e410888bc4/src/10-introduction/102c-codes.tex,fechmistrz/almawaukh-knots,MIT,,016D76FE6ACDA7F5F5E405C9016649E1A7FBD7FBDC11866CA8E6833450A4D52B,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;invariant
https://github.com/stosowana-pl/sprawozdania_fizyka_LaTeX/blob/a1b53a01bba21534ee5c327bb4c1f40fe133af8b/11%20Modu%C5%82%20Younga/wersja%201/main.tex,6614,included_open_license_topic_tex,pl,moduł,Polish,11 Moduł Younga/wersja 1/main.tex,latex_payload/pl/stosowana-pl_sprawozdania_fizyka_LaTeX/11_Modu_Younga/wersja_1/main.tex,https://raw.githubusercontent.com/stosowana-pl/sprawozdania_fizyka_LaTeX/a1b53a01bba21534ee5c327bb4c1f40fe133af8b/11%20Modu%C5%82%20Younga/wersja%201/main.tex,stosowana-pl/sprawozdania_fizyka_LaTeX,MIT,,7E64405BEF2C6B5C9B472C0CF0468042942D7975AAFAE6633FA8EB896ED2461D,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/DreamLab/surealived/blob/1ef1ebfb6e2e1ff647a24838bb3b7b9f439e3a83/doc/writing_modules_PL.tex,18877,included_open_license_topic_tex,pl,moduł; moduły,Polish,doc/writing_modules_PL.tex,latex_payload/pl/DreamLab_surealived/doc/writing_modules_PL.tex,https://raw.githubusercontent.com/DreamLab/surealived/1ef1ebfb6e2e1ff647a24838bb3b7b9f439e3a83/doc/writing_modules_PL.tex,DreamLab/surealived,GPL-2.0,,FFFC3B9617BB02E0AB17FF7FF90BA2C0F5BA9C6A8A8A22E0581D8881230D81A3,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/mateuszbaran/ECG-analyzer/blob/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,150686,included_open_license_topic_tex,pl,moduł; grupa; moduły,Polish,doc/report.tex,latex_payload/pl/mateuszbaran_ECG-analyzer/doc/report.tex,https://raw.githubusercontent.com/mateuszbaran/ECG-analyzer/53959a60c18229a2c5facc96fd28bb1b6a578256/doc/report.tex,mateuszbaran/ECG-analyzer,GPL-2.0,,D1FD4F88BDA312C6497B2BB0669939D1B61313724EC0C82BE1009D161A76243A,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/kaathleen/LeapGesture-library/blob/49f83a7bf043f7ae872dd759a0d32336d90cf1b4/thesis/03-abstract.tex,3412,included_open_license_topic_tex,pl,moduł,Polish,thesis/03-abstract.tex,latex_payload/pl/kaathleen_LeapGesture-library/thesis/03-abstract.tex,https://raw.githubusercontent.com/kaathleen/LeapGesture-library/49f83a7bf043f7ae872dd759a0d32336d90cf1b4/thesis/03-abstract.tex,kaathleen/LeapGesture-library,MIT,,62A858BE9B2869A634A8CDE6B7467751B0397B2F10954E6970D11816815388C1,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/matbur/ucisw-pro/blob/25d1ce7ef32a16e932fc61f714e817fe90f2f31c/docs/docs.tex,20418,included_open_license_topic_tex,pl,moduł; grupa; moduły,Polish,docs/docs.tex,latex_payload/pl/matbur_ucisw-pro/docs/docs.tex,https://raw.githubusercontent.com/matbur/ucisw-pro/25d1ce7ef32a16e932fc61f714e817fe90f2f31c/docs/docs.tex,matbur/ucisw-pro,MIT,,0B18AE809C5661E8675AF5A891BF4AE76D2D3E398F12970C36BFF71B9690C759,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;group
https://github.com/konraddysput/ProductScanner/blob/6501328b03873c4dac02fbcd31a5137aaf8f88ab/docs/sections/Architektura.tex,20948,included_open_license_topic_tex,pl,moduł; moduły,Polish,docs/sections/Architektura.tex,latex_payload/pl/konraddysput_ProductScanner/docs/sections/Architektura.tex,https://raw.githubusercontent.com/konraddysput/ProductScanner/6501328b03873c4dac02fbcd31a5137aaf8f88ab/docs/sections/Architektura.tex,konraddysput/ProductScanner,MIT,,2AC89692DF18CB15745C26E997D7B9F9BB7245378FE43FEB085ECE7E9684934F,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/wzychla/ppw-podrecznik-pl/blob/04a70665f588fd9602c65f20b5d8366dfbafa4da/net/lang/multlang1.tex,6969,included_open_license_topic_tex,pl,moduł,Polish,net/lang/multlang1.tex,latex_payload/pl/wzychla_ppw-podrecznik-pl/net/lang/multlang1.tex,https://raw.githubusercontent.com/wzychla/ppw-podrecznik-pl/04a70665f588fd9602c65f20b5d8366dfbafa4da/net/lang/multlang1.tex,wzychla/ppw-podrecznik-pl,LGPL-3.0,,3E767136118FB08B94ED5B1460E9B57130878E16CD4DE76ACA344F9609795AD6,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/szymbaramichal/WasteFree/blob/5f0d8b2c6ba317268524453cea75e27bdce9d8c0/docs/raport/raport.tex,8741,included_open_license_topic_tex,pl,moduł; twierdzenie,Polish,docs/raport/raport.tex,latex_payload/pl/szymbaramichal_WasteFree/docs/raport/raport.tex,https://raw.githubusercontent.com/szymbaramichal/WasteFree/5f0d8b2c6ba317268524453cea75e27bdce9d8c0/docs/raport/raport.tex,szymbaramichal/WasteFree,MIT,,0636AB17109CBFCF8F268877531CB135C612190A982A424C3F00FF91CD653962,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group
https://github.com/smegg99/LoRaptor/blob/e8eaee450e8e9643e3088e742546947bb00d3b1a/docs/competition/sources/hardware_overview.tex,4934,included_open_license_topic_tex,pl,moduł; moduły,Polish,docs/competition/sources/hardware_overview.tex,latex_payload/pl/smegg99_LoRaptor/docs/competition/sources/hardware_overview.tex,https://raw.githubusercontent.com/smegg99/LoRaptor/e8eaee450e8e9643e3088e742546947bb00d3b1a/docs/competition/sources/hardware_overview.tex,smegg99/LoRaptor,MIT,,0CB867226D13CFD741F46B6CECE675D303ABBCA6DAC6264A58933F23E6895BE0,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/janisozaur/mgr_thesis/blob/258fe3dd4716ae13363da4451ae90e08159926db/Chapters/Chapter04.tex,14034,included_open_license_topic_tex,pl,moduł; moduły,Polish,Chapters/Chapter04.tex,latex_payload/pl/janisozaur_mgr_thesis/Chapters/Chapter04.tex,https://raw.githubusercontent.com/janisozaur/mgr_thesis/258fe3dd4716ae13363da4451ae90e08159926db/Chapters/Chapter04.tex,janisozaur/mgr_thesis,GPL-2.0,,538C3AD5FE8DE2255B8823554F0D65BE029E87082055F9C8A56381E19DFF6D56,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;field
https://github.com/Qbicz/Savitzky-Golay/blob/2c9631fea3d6a88c40789e8b4516382c5a19a604/report/src/chapters/how_to.tex,2782,included_open_license_topic_tex,pl,moduł; moduły,Polish,report/src/chapters/how_to.tex,latex_payload/pl/Qbicz_Savitzky-Golay/report/src/chapters/how_to.tex,https://raw.githubusercontent.com/Qbicz/Savitzky-Golay/2c9631fea3d6a88c40789e8b4516382c5a19a604/report/src/chapters/how_to.tex,Qbicz/Savitzky-Golay,MIT,,D51E77E4B629959CB11E513A04286829D13960F539410D15E3B293D55B6C1030,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/adammak23/PCB-Blender/blob/9c365bc936ea84e2a390af5370f4c53c64722c78/xelatex-mgr-master/magisterka.tex,55986,included_open_license_topic_tex,pl,moduł; grupa; moduły,Polish,xelatex-mgr-master/magisterka.tex,latex_payload/pl/adammak23_PCB-Blender/xelatex-mgr-master/magisterka.tex,https://raw.githubusercontent.com/adammak23/PCB-Blender/9c365bc936ea84e2a390af5370f4c53c64722c78/xelatex-mgr-master/magisterka.tex,adammak23/PCB-Blender,MIT,,D842713CBA3396F6A2296DB3C548610E824E070444BD94079A8771AA4AF9845F,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/krzysztofrewak/pwsz-inf-resources/blob/d1c2c1bb085003aa00684d918d93f1fa082b968a/s6-pam-zmp/wyk%C5%82ady/w02/w02.tex,11388,included_open_license_topic_tex,pl,moduł; moduły,Polish,s6-pam-zmp/wykłady/w02/w02.tex,latex_payload/pl/krzysztofrewak_pwsz-inf-resources/s6-pam-zmp/wyk_ady/w02/w02.tex,https://raw.githubusercontent.com/krzysztofrewak/pwsz-inf-resources/d1c2c1bb085003aa00684d918d93f1fa082b968a/s6-pam-zmp/wyk%C5%82ady/w02/w02.tex,krzysztofrewak/pwsz-inf-resources,MIT,,39EDA22E398F9B58D35191CCCA6853C1ACC5588E3DEB0F2FE9F08DD23A1C0627,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/AlfaTeam67/HRK/blob/4687da0255940ac253f0214a94e22b250dc48c5b/hrk_plakat/main.tex,7374,included_open_license_topic_tex,pl,moduł; moduły,Polish,hrk_plakat/main.tex,latex_payload/pl/AlfaTeam67_HRK/hrk_plakat/main.tex,https://raw.githubusercontent.com/AlfaTeam67/HRK/4687da0255940ac253f0214a94e22b250dc48c5b/hrk_plakat/main.tex,AlfaTeam67/HRK,MIT,,08FBBF02F5D0F0B1D83D1E1062B475A7A9690C37B5B961226BD1508D55845D21,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/Rei-x/studia/blob/eb9b1bbbff53d6ed2f4e9015be3a65b37e773e64/AI/laby02/sprawozdanie.tex,23519,included_open_license_topic_tex,pl,moduł; moduły,Polish,AI/laby02/sprawozdanie.tex,latex_payload/pl/Rei-x_studia/AI/laby02/sprawozdanie.tex,https://raw.githubusercontent.com/Rei-x/studia/eb9b1bbbff53d6ed2f4e9015be3a65b37e773e64/AI/laby02/sprawozdanie.tex,Rei-x/studia,MIT,,ECFC726149A201A51EC7529BE8F17F751F30355B0B193E558E62B6A284B7D9A4,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group
https://github.com/wysockif/game-of-life/blob/b8dd4373e135f557d9661b5e40022729528db42b/docs/impl/main.tex,6942,included_open_license_topic_tex,pl,moduł; moduły,Polish,docs/impl/main.tex,latex_payload/pl/wysockif_game-of-life/docs/impl/main.tex,https://raw.githubusercontent.com/wysockif/game-of-life/b8dd4373e135f557d9661b5e40022729528db42b/docs/impl/main.tex,wysockif/game-of-life,MIT,,903A0EF253FD578054C98D5A223003CDDACC47F2316CA32042646276E917E975,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;field
https://github.com/Antyradek/omnivelma/blob/f85bbac9b3eb1d1df5f770823de7373d227f1e59/dp/main.tex,11083,included_open_license_topic_tex,pl,moduł; moduły,Polish,dp/main.tex,latex_payload/pl/Antyradek_omnivelma/dp/main.tex,https://raw.githubusercontent.com/Antyradek/omnivelma/f85bbac9b3eb1d1df5f770823de7373d227f1e59/dp/main.tex,Antyradek/omnivelma,GPL-3.0,,02F600381690B9B49230C47B0184E51BA25AEF0D24922717EB775DD7253180C9,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/RafLew84/ProgUM/blob/e35cd3789bf66b1b6a1bba5c983ca45cce1a4631/manuscript/chapters/pum2-w12.tex,22273,included_open_license_topic_tex,pl,moduł; moduły,Polish,manuscript/chapters/pum2-w12.tex,latex_payload/pl/RafLew84_ProgUM/manuscript/chapters/pum2-w12.tex,https://raw.githubusercontent.com/RafLew84/ProgUM/e35cd3789bf66b1b6a1bba5c983ca45cce1a4631/manuscript/chapters/pum2-w12.tex,RafLew84/ProgUM,MIT,,A663056882A1F4BD2D9E08AF30F600D831AD3831D0E7D78298FADD09B39E6504,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;field
https://github.com/jmoenig/Snap/blob/3a2fe919a35ae6ed433073679722cb1fcb80c0a5/help/manual-LaTeX/pl/snap-podrecznik.tex,51827,included_open_license_topic_tex,pl,ciało; algebra,Polish,help/manual-LaTeX/pl/snap-podrecznik.tex,latex_payload/pl/jmoenig_Snap/help/manual-LaTeX/pl/snap-podrecznik.tex,https://raw.githubusercontent.com/jmoenig/Snap/3a2fe919a35ae6ed433073679722cb1fcb80c0a5/help/manual-LaTeX/pl/snap-podrecznik.tex,jmoenig/Snap,AGPL-3.0,,B81DB884536F0708FEFD9F3B0B267868B83F372BC6D2FE1B5260A1C4D2D85402,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,algebra;ring;group;field
https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-KOM/text.tex,67813,included_open_license_topic_tex,cs,okruh; modul; okruhy,Czech,BPC-KOM/text.tex,latex_payload/cs/VUT-FEKT-IBE_BPC-IBE-SZZ/BPC-KOM/text.tex,https://raw.githubusercontent.com/VUT-FEKT-IBE/BPC-IBE-SZZ/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-KOM/text.tex,VUT-FEKT-IBE/BPC-IBE-SZZ,MIT,,4DF625C1CD07BB2779BBD67103EC0B3D944755D17849EBF9A02A53EB122B2213,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module
https://github.com/knedl1k/B2M01TIK/blob/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/midterm/main.tex,2594,included_open_license_topic_tex,cs,okruh; těleso; grupa,Czech,midterm/main.tex,latex_payload/cs/knedl1k_B2M01TIK/midterm/main.tex,https://raw.githubusercontent.com/knedl1k/B2M01TIK/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/midterm/main.tex,knedl1k/B2M01TIK,CC-BY-SA-4.0,,10E76676BA74E57313F5A7C2FD31D2944DFD8AA3B9C26C02340C5C4088C23963,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group;field
https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-SPR/text.tex,47384,included_open_license_topic_tex,cs,okruh; důkaz,Czech,BPC-SPR/text.tex,latex_payload/cs/VUT-FEKT-IBE_BPC-IBE-SZZ/BPC-SPR/text.tex,https://raw.githubusercontent.com/VUT-FEKT-IBE/BPC-IBE-SZZ/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-SPR/text.tex,VUT-FEKT-IBE/BPC-IBE-SZZ,MIT,,ECE0E1B18F4FEE73916777747651322A6915ED7857FF76EA335F993FFA9A497B,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/VUT-FEKT-IBE/BPC-IBE-SZZ/blob/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-UP2A/text.tex,46696,included_open_license_topic_tex,cs,okruh; důkaz,Czech,BPC-UP2A/text.tex,latex_payload/cs/VUT-FEKT-IBE_BPC-IBE-SZZ/BPC-UP2A/text.tex,https://raw.githubusercontent.com/VUT-FEKT-IBE/BPC-IBE-SZZ/f54bde5df5c79d76a337ce067890a1ab8c3a2857/BPC-UP2A/text.tex,VUT-FEKT-IBE/BPC-IBE-SZZ,MIT,,AD738964FB1AD55EBB8E4E31FC9FF37BC3CF04709DDBF7511702B20719DB5160,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring
https://github.com/knedl1k/B2M01TIK/blob/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/lectures/chapters/04.tex,7459,included_open_license_topic_tex,cs,okruh; těleso; modul; věta,Czech,lectures/chapters/04.tex,latex_payload/cs/knedl1k_B2M01TIK/lectures/chapters/04.tex,https://raw.githubusercontent.com/knedl1k/B2M01TIK/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/lectures/chapters/04.tex,knedl1k/B2M01TIK,CC-BY-SA-4.0,,74B9D8C3297D40785758A0BA6F11DA3ECED034FBDE3AE0C62A95F75A2502E003,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;module;field
https://github.com/knedl1k/B2M01TIK/blob/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/lectures/chapters/05.tex,6060,included_open_license_topic_tex,cs,okruh; grupa; ideál,Czech,lectures/chapters/05.tex,latex_payload/cs/knedl1k_B2M01TIK/lectures/chapters/05.tex,https://raw.githubusercontent.com/knedl1k/B2M01TIK/b97c43de7a1dd5a7e586fdac7415a940992bc8ae/lectures/chapters/05.tex,knedl1k/B2M01TIK,CC-BY-SA-4.0,,59B37F4CE7EFB35C8A19E467F7DDCD139233115EDC7ECF81BC025BD5BE631884,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,ring;group
