"row_id","lane_scope","target_language_or_access_target","source_title","source_owner","topic_tags","evidence_tier","source_type","source_url","current_status","content_type","byte_count_or_status","sha256_or_error","signal_summary","license_access_signal","upload_policy","exact_gap_or_blocker","source_package_status","next_source_action","non_claim_boundary"
"R7TLPASS001","SEA-Pacific","TimorLeste_Tetun_Portuguese","Timor-Leste Learning Passport landing page with mathematics course cards","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;Tetun;Portuguese;mathematics course cards;landing page;route provenance","C_HTML_REMOTE_HASHED_COURSE_LISTING","remote HTML landing page","https://timorleste.learningpassport.org/","200","text/html; charset=utf-8","485278","30274AE17962720B286C05B82779668C14E67C9C64C7CD2B9B5ABB4778C8C630","Landing page exposes multiple mathematics course cards and course IDs; no lesson file bodies captured.","Public Learning Passport route; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Hashable listing/route only; exact lesson/PDF/source bodies are not captured by the landing page.","not_TeX_or_source_archive; course-listing route only","Use exposed course IDs to probe public metadata endpoints and continue source/body discovery under access gates.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS002","SEA-Pacific","TimorLeste_Tetun_Portuguese","Timor-Leste Learning Passport landing-page.js metadata endpoint witness","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;public API route;course metadata endpoint;mathematics route provenance","C_JS_REMOTE_HASHED_API_ROUTE","remote JavaScript route file","https://timorleste.learningpassport.org/Content/js/landing-page.js","200","text/javascript","7767","480BD7A852CCA99E09A30F08448DD7B56E6998BA8E899A3821230682F4D64888","JavaScript route file shows public metadata pattern /api/v1/Courses/{courseId}/Metadata.","Public Learning Passport script route; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","JavaScript proves metadata route pattern but does not expose lesson/PDF/source bodies.","not_TeX_or_source_archive; API-route script only","Use metadata endpoint for course-level provenance and separately seek item/file body access.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS013","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 288: Ezersísiu  Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_288;mathematics;Tetun/Portuguese course metadata;item_count_4","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/288/Metadata","200","application/json; charset=utf-8","398","79AA34D187BB7585557302D83F3C2133C5655FA878F60F587EE0A7BB1AD2E96E","course_name=Ezersísiu  Matemátika; item_count=4; first_items=Pag. 12 - Excercício 11, 12 e 13 | Pag. 18 - Excercício 32 e 33 | Pag. 20 - Excercïcio 36 e 37 & Pag. 21. Excercício 40 | Pag. 23 - Excercício 43 e 44; image_route=none","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS014","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 10: Matadalan Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_10;mathematics;Tetun/Portuguese course metadata;item_count_18","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/10/Metadata","200","application/json; charset=utf-8","1020","2CCD8AFD29D5AD2BF26E4F4B8A5A7076725D20B8615757955B9E0DDC693EBAE9","course_name=Matadalan Matemátika; item_count=18; first_items=1- Matadalan Matemátika Ensinu Báziku Siklu tolu | 2- Ekipa Kriasaun, Konsultativu no Parseirus | 3- Lia Maklokek | 4- Índise | 5- Introdusaun | 6- Kalendáriu no Matadalan; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Screenshot-2020-04-15-at-63955-PM-compressor_2n98o.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS015","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 158: Rezumu lisaun Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_158;mathematics;Tetun/Portuguese course metadata;item_count_2","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/158/Metadata","200","application/json; charset=utf-8","724","51B5C80A5BA3B3564E7A6B51B8988F67A7CF9E2EBC2E6A4364390A870631ADDC","course_name=Rezumu lisaun Matemátika; item_count=2; first_items=Parte 1 - Matemátika | Parte 2 - Matemátika; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/matematika%204_5h3db.jpg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS016","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 307: VIDEO TELE-ESKOLA - MATEMÁTIKA","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_307;mathematics;Tetun/Portuguese course metadata;item_count_3","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/307/Metadata","200","application/json; charset=utf-8","540","32094922C8264BF204DCBD2C2387A49518FBE2FEC738EC912E1D62A5365303D2","course_name=VIDEO TELE-ESKOLA - MATEMÁTIKA; item_count=3; first_items=MATEMÍTIKA - POTÉNSIA, RAÍZ KUADRADU & RAÍZ KÚBIKU | NÚMEROS PRIMOS | NÚMEROS PRIMOS; image_route=https://timorleste.learningpassport.org/storage/images/coursesBlob/TELEESKOLA1_qr456.jpeg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS017","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 11: Matadalan Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_11;mathematics;Tetun/Portuguese course metadata;item_count_18","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/11/Metadata","200","application/json; charset=utf-8","1058","AB5C5FF06B3E8EB8E9A6FAF5EE21C18AE1166C714E153242673D9550E22D3797","course_name=Matadalan Matemátika; item_count=18; first_items=1-Matadalan Matemátika Ensinu Báziku siklu tolu | 2- Ekipa Kriasaun, Konsultativu no Parseirus | 3- Lia Maklokek | 4- Índise | 5- Introdusaun | 6- Kalendáriu no Matadalan; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Screenshot-2020-04-15-at-63955-PM-compressor_v32a0.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS018","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 157: Matemátika Rezumu Lisaun","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_157;mathematics;Tetun/Portuguese course metadata;item_count_2","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/157/Metadata","200","application/json; charset=utf-8","689","68FAC94A5901D3A45B4CB393753B9A437572EEF1CAA7AC8F96C69C95CC0AA4DF","course_name=Matemátika Rezumu Lisaun; item_count=2; first_items=Rezumu Matemátika - P1 | Rezumu Matemátika - P2; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/matematika%204_mf3am.jpg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS019","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 12: Matadalan Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_12;mathematics;Tetun/Portuguese course metadata;item_count_17","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/12/Metadata","200","application/json; charset=utf-8","994","3F01B421E88C1EB1FA1351CC0E66338AFB74E8AC383E416C706E769FE610688A","course_name=Matadalan Matemátika; item_count=17; first_items=1- Matadalan Matemátika Ensinu Báziku Siklu tolu | 2- Ekipa Kriasaun, Konsultativu no Parseirus | 3- Lia Maklokek | 4- Índise | 5- Introdusaun | 6- Kalendáriu no Matadalan; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Screenshot%202020-04-15%20at%2063955%20PM_y92n3.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS020","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 156: Matemátika Rezume Lisaun","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_156;mathematics;Tetun/Portuguese course metadata;item_count_1","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/156/Metadata","200","application/json; charset=utf-8","569","2E18A2DD6F6091F3F5156CE32CAE9601788AF1BD61C7D34DA20C29A436BF0C1A","course_name=Matemátika Rezume Lisaun; item_count=1; first_items=Matemátika  Rezume Lisaun Klase 9; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/matematika%204_2u8i4.jpg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS021","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 269: Rezumu Dixiplina Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_269;mathematics;Tetun/Portuguese course metadata;item_count_2","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/269/Metadata","200","application/json; charset=utf-8","468","853B065A44E69484CAA3E0D0EBC7BA1243E0C509E0F3E594F30F72DE9AEC8CF4","course_name=Rezumu Dixiplina Matemátika; item_count=2; first_items=Rezumu - P1 | Rezumu - P2; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Untitled_s10qb.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS022","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 310: Rezumu Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_310;mathematics;Tetun/Portuguese course metadata;item_count_1","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/310/Metadata","200","application/json; charset=utf-8","450","221C080D30B3B0E2BBCF667CB0FBC3148F201DA6E1873A857C7FDC54730399AA","course_name=Rezumu Matemátika; item_count=1; first_items=Rezumu Matemátika; image_route=https://timorleste.learningpassport.org/storage/images/coursesBlob/Untitled_s96hf.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS023","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 66: Matemática","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_66;mathematics;Tetun/Portuguese course metadata;item_count_22","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/66/Metadata","200","application/json; charset=utf-8","1283","79C44E376A30E15435F37C4DDECB7E9F047B59FE451DEAF34F8F2FD7C4117DE3","course_name=Matemática; item_count=22; first_items=10 Ano Matemática compressed-1-2 | 10 Ano Matemática compressed-3-5 | 10 Ano Matemática compressed-7 | 10 Ano Matemática compressed-8 | 10 Ano Matemática compressed-9 | 10 Ano Matemática compressed-10-25; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Screenshot%202020-04-17%20at%20104847%20AM_3n73e.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS024","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 330: REZUMU MATEMÁTIKA - PERÍODU 1, 2, 3","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_330;mathematics;Tetun/Portuguese course metadata;item_count_1","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/330/Metadata","200","application/json; charset=utf-8","268","1B825B866BA31534DBD090CBF45B70762C9FE82ED5D57F7A3B1DCEE0E5A7DAB6","course_name=REZUMU MATEMÁTIKA - PERÍODU 1, 2, 3; item_count=1; first_items=MATEMÁTIKA; image_route=none","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS025","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 306: VÍDEO TELE-ESKOLA - MATEMÁTIKA","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_306;mathematics;Tetun/Portuguese course metadata;item_count_1","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/306/Metadata","200","application/json; charset=utf-8","474","52E64A3BF53F3831FC9A1855CBC15BFC2BEACE344811F3FD2AA09A0E047B15EC","course_name=VÍDEO TELE-ESKOLA - MATEMÁTIKA; item_count=1; first_items=MATEMÁTIKA - SUCESSÕES; image_route=https://timorleste.learningpassport.org/storage/images/coursesBlob/TELEESKOLA1_pg8vu.jpeg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS026","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 159: Manual de Matemática","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_159;mathematics;Tetun/Portuguese course metadata;item_count_172","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/159/Metadata","200","application/json; charset=utf-8","7399","357F88DA7BBE679E9D778BC820B40E86AE39167C50EDD2E5F862F2A94278E333","course_name=Manual de Matemática; item_count=172; first_items=1- Capa | 2- Informações sobre a edição | 3- Índice | 4- Índice | 5- Índice | 6- Metas; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Screenshot%20228_hw934.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS027","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 104: Matemática","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_104;mathematics;Tetun/Portuguese course metadata;item_count_27","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/104/Metadata","200","application/json; charset=utf-8","1003","E752CDD69B620E21005CEDCD192DC2DE0E958DD46C618E36DF57745AEAF45754","course_name=Matemática; item_count=27; first_items=Matematica-1-2 | Matematica-3-5 | Matematica-6-7 | Matematica-8-22 | Matematica-23-37 | Matematica-38-40; image_route=https://timorleste.learningpassport.org/storage/images/collegesBlob/Screenshot%202020-04-23%20at%2083934%20AM_py0i8.png","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS028","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 438: Livru Komplementar - Matemátika","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_438;mathematics;Tetun/Portuguese course metadata;item_count_3","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/438/Metadata","200","application/json; charset=utf-8","522","AA0C3F374BE6810ECF524EB08749909049804D5E1F7541F40DF7802691562B17","course_name=Livru Komplementar - Matemátika; item_count=3; first_items=Tabuada Adição | Tabuada Divisão | Tabuada Multipicação; image_route=https://timorleste.learningpassport.org/storage/images/coursesBlob/WhatsAppImage2023-10-25at_9o1wr.jpeg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"R7TLPASS029","SEA-Pacific","TimorLeste_Tetun_Portuguese","Learning Passport math course metadata ID 425: Matadalan ba mestre Matematika Siklu 2","Timor-Leste Learning Passport","Timor-Leste;Learning Passport;course_id_425;mathematics;Tetun/Portuguese course metadata;item_count_1","C_JSON_REMOTE_HASHED_MATH_COURSE_METADATA","remote JSON course metadata","https://timorleste.learningpassport.org/api/v1/Courses/425/Metadata","200","application/json; charset=utf-8","513","A6A796B48D1AC23E2F8B8B69A8F669E6859E3D076A2AEC589BA92668D7883AF8","course_name=Matadalan ba mestre Matematika Siklu 2; item_count=1; first_items=Matadalan Matemátika Siklu 2 ba Manorin sira; image_route=https://timorleste.learningpassport.org/storage/images/coursesBlob/MatadalanMatema%CC%81tika_e232u.jpeg","Public Learning Passport metadata endpoint; no explicit open redistribution license observed; no license clearance claimed","manifest_only_remote_hash_no_payload","Metadata lists course/item titles only; exact lesson/PDF/video/source bodies were not exposed or captured in this unauthenticated pass.","not_TeX_or_source_archive; course metadata route only","Probe official item-body/file APIs or package routes if access gates permit; keep metadata rows out of translation support.","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
