volume,relative_path,kind,start_line,bytes_removed,sha256,preview
sga1,drafts/SGA1_I_11_English.texfrag,source_page_margin,100,57,3A74A769169FE457BFBEBCEECEF511B9D96BCBF71C52DD2E57468AE3930A5F82,\marginpar{\raggedright\footnotesize French source p.~28}
sga1,drafts/SGA1_I_5_English_source_draft.texfrag,project_footnote,71,464,E4798AD39E743AEEE706E76990B8172D1B2151160C09A44F6982BA5271BBB59F,"\footnote{The French TeX and the original printing give only ``surjective and radicial'' and cite Theorem~\ref{I.5.1}, which also requires étaleness. Without it the claim is false:"
sga1,drafts/SGA1_I_5_English_source_draft.texfrag,source_page_margin,62,56,CC639F68BB360C788BD9460ADA2CAC2B09DC5E83C33B14BA976DC41E0C64F11D,\marginpar{\raggedright\footnotesize French source p.~7}
sga1,drafts/SGA1_I_5_English_source_draft.texfrag,source_page_margin,133,56,34B910B4036F01B98EE0A9AB085EA01FB216C27D2D95CE22AFE7E39346B745B4,\marginpar{\raggedright\footnotesize French source p.~8}
sga1,drafts/SGA1_I_5_English_source_draft.texfrag,source_page_margin,194,56,9D2A9C62BF17079E831D8893C6703687FD242202875B825952944F80FCD0ED33,\marginpar{\raggedright\footnotesize French source p.~9}
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,project_footnote,160,480,F3E7AB00B00BA732A85B7F6C4641A22CBC63F3FDC397048A3244BB81FB517C33,"\footnote{The French TeX and the original printing say literally ``the jargon of Theorem~\ref{I.7.6},'' write the unprimed \(\mathcal O\) after ``where,'' and move directly to ``si"
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,project_footnote,203,404,8B145736DF53AC87E1C37D73462E546C7CDECB7060C2F2C6BDF4AE0D2D6400EA,"\footnote{The French TeX and the original printing give \(B'=B[u]\) and \(\mathfrak n'=\mathfrak nB'\). Since \(u\in B\), the first formula would make \(B'=B\), while the proof use"
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,project_footnote,260,211,7C4DB318D540BAFD4B5DB283932EAD56ECB9C2561D4ECC7821E5C269D79AA3E3,"\footnote{The French TeX and the original printing write \(\mathfrak n'B_{\mathfrak n'}\) here. The ring in the preceding clause is \(B'_{\mathfrak n'}\), so the omitted prime on~\"
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,source_page_margin,8,57,6CEDE3D4F73D79EDAAEDF6160409F18B7D392B533CD851F5AE2EAD5A58DAA2E8,\marginpar{\raggedright\footnotesize French source p.~10}
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,source_page_margin,77,57,917D0E22479849A7152485A40F9959A23E49F8F7363195C657A874A44DE5DB85,\marginpar{\raggedright\footnotesize French source p.~11}
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,source_page_margin,142,57,65B6564C4A516DC1D80295DA9631FAFF39DD63DA69A6988B87121FA73482BA1C,\marginpar{\raggedright\footnotesize French source p.~12}
sga1,drafts/SGA1_I_7_English_source_draft.texfrag,source_page_margin,223,57,53E52753323A8687186C457D4CDDFC93BAEB957A7F365C43CFAEB83C4E2E65F5,\marginpar{\raggedright\footnotesize French source p.~13}
sga1,drafts/SGA1_I_8_English_source_draft.texfrag,project_footnote,54,291,4C06E640AB3BD9BBDD018C7F5471EB41A983578864A2DE84B54B74508CFF4E07,"\footnote{At this point both the French TeX and the original printing give \(B\otimes_A A_0=A_0\). Since \(B=C_{\mathfrak n}\) and \(C\otimes_A A_0=C_0\), base change gives \((C_0)"
sga1,drafts/SGA1_I_8_English_source_draft.texfrag,project_footnote,61,247,EA8C9AA2891E6B4DD29028A683E0883FE4183B7050B8A0B3D0E6D7A8666741AB,"\footnote{The French TeX and the original printing have \(C\) here. The following equality with \(B\otimes_A A_0\), and the appeal to the étaleness of the localized algebra, requir"
sga1,drafts/SGA1_I_8_English_source_draft.texfrag,project_footnote,135,231,4B71D37370C4D39038E9227B98C00A84269F65285AA14F4C56EE3491CD9B44C0,\footnote{The French TeX and the original printing alternate \(J\) and \(\mathcal J\) for this ideal of definition and its powers. Since the quotient sheaves all use the same ideal
sga1,drafts/SGA1_I_8_English_source_draft.texfrag,source_page_margin,25,57,53471647A6C51705150563AD92FB84B11A78E80027906C3EB6D907DB59810FA9,\marginpar{\raggedright\footnotesize French source p.~14}
sga1,drafts/SGA1_I_8_English_source_draft.texfrag,source_page_margin,108,57,0C9A3C60E317478EAEFDB741471B7054D9F45BB0BB6B2007B928F2EBF568D130,\marginpar{\raggedright\footnotesize French source p.~15}
sga1,drafts/SGA1_I_9_11_PROOF_English_source_draft.texfrag,project_footnote,17,267,40ED9A24031DABA116A2F7C4991CDF636BAACEE360FC118F2F676DA12FF2878C,\footnote{The French \TeX{} and the original printing place the superscript \(v\) above the equality sign. A nonprinting source comment tentatively suggests that it is a definition
sga1,drafts/SGA1_I_9_12_NOTE_English_source_draft.texfrag,source_page_margin,1,57,0B598FFD7C310241488E2B10EA83C1DFD40B8D1AB0543B50D4EF88EF540CE39D,\marginpar{\raggedright\footnotesize French source p.~21}
sga1,drafts/SGA1_I_9_1_English_source_draft.texfrag,source_page_margin,16,57,8F9BFA6160B3242460930512ADC3C18A5DC57D46DE70CF22FAE194211B972865,\marginpar{\raggedright\footnotesize French source p.~16}
sga1,drafts/SGA1_I_9_2_English_source_draft.texfrag,standalone_project_note,18,228,3039F66BBC25FA9B9906CED802E760C205C37BE76581469F50F593D258F3DFAB,\paragraph{Editorial note.} The original printing assigns the number I.9.2 both to the preceding corollary and to the following proposition; the corrected French source records tha
sga1,drafts/SGA1_I_9_3_English_source_draft.texfrag,source_page_margin,16,57,D85AE5A61E45E2AA7475AD388D782F99290EB3677E7A632DDA9C2EC13AEC8820,\marginpar{\raggedright\footnotesize French source p.~17}
sga1,drafts/SGA1_I_9_4_English_source_draft.texfrag,project_footnote,17,102,3F5C7D65F6A290AD30E37C61F5652F39E4E547D6BEBA187B552F6A343389F29D,\footnote{The original printing has \(B\) here; the corrected French \TeX{} restores \(\widehat B\).}
sga1,drafts/SGA1_I_9_5_P1_English_source_draft.texfrag,source_page_margin,18,57,5FB32F6431190444C99651B6872CEEB0015656E0A49C7748FAD3EC327857275F,\marginpar{\raggedright\footnotesize French source p.~18}
sga1,drafts/SGA1_I_9_5_P2_English_source_draft.texfrag,project_footnote,58,302,2C87E75B4AA73C0196DEB5152007E2BC76DF87705224AD47695B3BDAB3281047,"\footnote{The corrected French \TeX{} reads \emph{par nécessairement}, a grammatical regression; the original printing reads \emph{pas nécessairement}. Since \(F\in A[t]\) was alre"
sga1,drafts/SGA1_I_9_5_P2_English_source_draft.texfrag,project_footnote,95,590,88714C00F4DB0AE394AAAFE3A26C9994260AEDB5FCDDBA6C32C4FEA00AA7426C,"\footnote{The French \TeX{} and the original printing omit \(\operatorname{Tr}_{L/K}\) from these matrix entries. Read literally, the printed matrix is an outer-product matrix of r"
sga1,drafts/SGA1_I_9_5_P2_English_source_draft.texfrag,project_footnote,108,455,F609CC9E59E46B8FCB78D4667E7DDEE8DFD38FE6B9374FAEE594FAB336843237,"\footnote{The French \TeX{} and the original printing omit the hypothesis \(F\in A[t]\) from this corollary. It is needed for the asserted basis. For example, take \(A=\mathbb Z\),"
sga1,drafts/SGA1_I_9_5_P2_English_source_draft.texfrag,source_page_margin,51,57,70FEB4220A38722DFCA406D9F4FB31010583657D2D66AF20D8B8C20DF597F1EB,\marginpar{\raggedright\footnotesize French source p.~19}
sga1,drafts/SGA1_I_9_5_P3_English_source_draft.texfrag,source_page_margin,3,57,0B11FAA76B1356EAED28C1E5E9297BCEFB3124D0704078B7E9E0179F6EE9B78F,\marginpar{\raggedright\footnotesize French source p.~20}
sga1,drafts/SGA1_II_1_English.texfrag,source_page_margin,5,57,0B088797C7849425708560628392CF79E91B6AC6BA32CB1CAAF858D1ABA747BE,\marginpar{\raggedright\footnotesize French source p.~29}
sga1,drafts/SGA1_II_1_English.texfrag,source_page_margin,134,57,48969DEA4803127B476EA9419069CFB81CDFB652225F61C3954B194BA2F20B9A,\marginpar{\raggedright\footnotesize French source p.~31}
sga1,drafts/SGA1_II_2_English.texfrag,source_page_margin,63,57,CD07327398E49EA39818F424CB57D746F483EB92B51C10E0AF69D1322D9B18D5,\marginpar{\raggedright\footnotesize French source p.~32}
sga1,drafts/SGA1_II_2_English.texfrag,source_page_margin,117,57,A4435575EDC3824D0E785A25936647135298FF2071B7C60632EB311493CECD8D,\marginpar{\raggedright\footnotesize French source p.~33}
sga1,drafts/SGA1_II_2_English.texfrag,source_page_margin,163,57,B82DD200AD78ED8B98DE2FED83AAD086840B963BA5F6F8DBAC6795516C0E56D5,\marginpar{\raggedright\footnotesize French source p.~34}
sga1,drafts/SGA1_II_3_English.texfrag,source_page_margin,24,57,7C8FF1ABAB7728CB1898987D1F686EEA23836DF942361965773469A5C5AC461D,\marginpar{\raggedright\footnotesize French source p.~35}
sga1,drafts/SGA1_II_4_15_THROUGH_4_19_English.texfrag,source_page_margin,60,57,C85FE242F5281D01E16C464D4128CD3743F2650877A6D5F6E841E8932150CB09,\marginpar{\raggedright\footnotesize French source p.~48}
sga1,drafts/SGA1_II_4_15_THROUGH_4_19_English.texfrag,source_page_margin,135,57,B8E4F845D9C0151BCA6D4E2D7935C788A64A7FB505E53D4BC06DFFAC8F382F3C,\marginpar{\raggedright\footnotesize French source p.~49}
sga1,drafts/SGA1_II_4_15_THROUGH_4_19_English.texfrag,source_page_margin,190,57,21073890C6B134F3E6C8D5E8741298FEC54AC2E40B00482999132D66C1C3C0F4,\marginpar{\raggedright\footnotesize French source p.~50}
sga1,drafts/SGA1_II_4_15_THROUGH_4_19_English.texfrag,source_page_margin,248,57,7299D40FAD6732E7388112145DF1171C7E1E3829DEBCEC921697D8CBB1176FBA,\marginpar{\raggedright\footnotesize French source p.~51}
sga1,drafts/SGA1_II_4_9_THROUGH_4_13_English.texfrag,source_page_margin,46,57,F1CA8129916CD2A5C6849721B2B6219B1630A644DD463B6E5C6EF94CDF69C816,\marginpar{\raggedright\footnotesize French source p.~40}
sga1,drafts/SGA1_II_4_9_THROUGH_4_13_English.texfrag,source_page_margin,107,57,303C42A4C4C588259125C9E25FE5788DD6B23EDF7B44DDA28C18686E89DD73C3,\marginpar{\raggedright\footnotesize French source p.~41}
sga1,drafts/SGA1_II_4_9_THROUGH_4_13_English.texfrag,source_page_margin,191,57,7066060E669E0168D203EDCC50747A90919C7B18F0B43AD2A48EBD675F052861,\marginpar{\raggedright\footnotesize French source p.~42}
sga1,drafts/SGA1_II_4_9_THROUGH_4_13_English.texfrag,source_page_margin,256,57,A671CAEF36A16201C4C9F6E3BE374D0DB9BA32BE0A1B0C0EAE6DD15CDBD1593F,\marginpar{\raggedright\footnotesize French source p.~43}
sga1,drafts/SGA1_II_4_OPENING_THROUGH_4_8_English.texfrag,source_page_margin,54,57,F85D55E6B156736B7F69DFD5C27B0015138A4BD09F12E5323217A01DFB4EF40C,\marginpar{\raggedright\footnotesize French source p.~36}
sga1,drafts/SGA1_II_4_OPENING_THROUGH_4_8_English.texfrag,source_page_margin,131,57,93519F483182E7D26017629C32E5DBFC56AB99CFB2C8D1511B28877F355E5D33,\marginpar{\raggedright\footnotesize French source p.~37}
sga1,drafts/SGA1_II_4_OPENING_THROUGH_4_8_English.texfrag,source_page_margin,197,57,D55FA69196357F0798D43C10AF74A83ACCE523FC7CDEF1F4A38FA64C57C5BF19,\marginpar{\raggedright\footnotesize French source p.~38}
sga1,drafts/SGA1_II_4_OPENING_THROUGH_4_8_English.texfrag,source_page_margin,265,57,A7BCFF8A9CBBCA6A0401DE6577E77C04BD39A8D311DC621BE7E9CA361E3C6F8B,\marginpar{\raggedright\footnotesize French source p.~39}
sga1,drafts/SGA1_II_5_6_THROUGH_5_7_English.texfrag,source_page_margin,12,57,7C389C009620D82A2B783F6B77A2BDC68A9A10A3B8826392F6B3AD142BC7FD70,\marginpar{\raggedright\footnotesize French source p.~54}
sga1,drafts/SGA1_II_5_6_THROUGH_5_7_English.texfrag,source_page_margin,67,57,82FB3003A3A4288343B63C424B565EA7AB8111FB38080964CA4E041D8A00C97B,\marginpar{\raggedright\footnotesize French source p.~55}
sga1,drafts/SGA1_II_5_8_THROUGH_5_10_English.texfrag,source_page_margin,41,57,98933EA7795CF616CE0EE2D5F54EE9FD3BE6441AAE9E548AB1206F9BF8C1F9D4,\marginpar{\raggedright\footnotesize French source p.~56}
sga1,drafts/SGA1_II_5_OPENING_THROUGH_5_5_English.texfrag,source_page_margin,7,57,00FDAE929A58BC28C43EB05DEA1DBC61F0ED0F95AA138EFC28752A6306FAD251,\marginpar{\raggedright\footnotesize French source p.~52}
sga1,drafts/SGA1_II_5_OPENING_THROUGH_5_5_English.texfrag,source_page_margin,77,57,C5D2964E032883F61304F9726955DEEB5DA2050D7E1C6A5EF1FC415CA128241E,\marginpar{\raggedright\footnotesize French source p.~53}
sga1,drafts/SGA1_II_ERRATA_AND_III_HEADING_English.texfrag,source_page_margin,4,57,8E98B1E66A1313445FE21C242F0FDFDF255570852740DD8C812A3791755619E3,\marginpar{\raggedright\footnotesize French source p.~57}
sga1,drafts/SGA1_II_ERRATA_AND_III_HEADING_English.texfrag,source_page_margin,37,57,8158A575C924260963B3A88B9964709160D250F36946EE42F92E562BD0E450EA,\marginpar{\raggedright\footnotesize French source p.~58}
sga1,drafts/SGA1_III_1_4_THROUGH_1_9_English.texfrag,source_page_margin,74,57,8188DB02DE02B208CF03693DAA4E572F9442662CA51E2B5307498FD138A61C83,\marginpar{\raggedright\footnotesize French source p.~61}
sga1,drafts/SGA1_III_1_4_THROUGH_1_9_English.texfrag,source_page_margin,143,57,F14FA87386C5348C413E626B1CFEE7C22C6A55A0EF7E977B12356539D5515702,\marginpar{\raggedright\footnotesize French source p.~62}
sga1,drafts/SGA1_III_1_OPENING_THROUGH_1_3_English.texfrag,source_page_margin,48,57,77ABFA11ED2D743FD0A783814F5EEF1E8AE2812BDEC303E59A8B445FCB5AEB2C,\marginpar{\raggedright\footnotesize French source p.~59}
sga1,drafts/SGA1_III_1_OPENING_THROUGH_1_3_English.texfrag,source_page_margin,102,57,DF036EBDD8B3862A9A8769BFE1037D0F684A839CC7587206A9A70A4BA417372D,\marginpar{\raggedright\footnotesize French source p.~60}
sga1,drafts/SGA1_III_2_COMPLETE_English.texfrag,source_page_margin,8,57,124CBCC068AB03F6D4D6B00A4D062537785846E03FC61A4CD2DF316F4C619DDB,\marginpar{\raggedright\footnotesize French source p.~65}
sga1,drafts/SGA1_III_2_COMPLETE_English.texfrag,source_page_margin,75,57,49F982898ADF140032457563942017B0C8D1D1CB14412B5D981D252CECC5D5A9,\marginpar{\raggedright\footnotesize French source p.~66}
sga1,drafts/SGA1_III_2_COMPLETE_English.texfrag,source_page_margin,145,57,0345FF7C2C8B097CF1A866FE59D2FC1712546AABB2D6D712BB0AB61460048EF8,\marginpar{\raggedright\footnotesize French source p.~67}
sga1,drafts/SGA1_III_2_OPENING_THROUGH_PROOF_I_TO_III_English.texfrag,source_page_margin,11,57,5E8E33521F8072B7862584D650F730E17F757BF7F6A86DEC7D3778B90732F9DB,\marginpar{\raggedright\footnotesize French source p.~63}
sga1,drafts/SGA1_III_2_OPENING_THROUGH_PROOF_I_TO_III_English.texfrag,source_page_margin,72,57,25ED3A1C5C2FC5301F4E9D5B9015AFCB3D75A102673FA8F5B6A0690249920117,\marginpar{\raggedright\footnotesize French source p.~64}
sga1,drafts/SGA1_III_3_English.texfrag,source_page_margin,68,57,3FB2C7257A5AE2872390DCBA2C201FF19FDA558F89EB03B29057B97A69CC003B,\marginpar{\raggedright\footnotesize French source p.~68}
sga1,drafts/SGA1_III_3_English.texfrag,source_page_margin,132,57,D4921641BCAD1941B875C964581A62FF4C24C6AF4CD9AE2A7BD1231EDDBA2AEB,\marginpar{\raggedright\footnotesize French source p.~69}
sga1,drafts/SGA1_III_4_English.texfrag,source_page_margin,58,57,4C018E13F17961AD94B8290D59C6E99319C0C75C78F905A21B1CFF3C748C6DA9,\marginpar{\raggedright\footnotesize French source p.~70}
sga1,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,source_page_margin,53,57,7CAFEFE9D9AC7F97A9EA5A873DC2107C612999AE707B2E2793240C5B1E8E272F,\marginpar{\raggedright\footnotesize French source p.~75}
sga1,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,source_page_margin,128,57,EB26AE90AD323633B86BF9A1FA52E236C5F63AEB8AC71D989374692B505B02C6,\marginpar{\raggedright\footnotesize French source p.~76}
sga1,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,source_page_margin,191,57,3A6FB11372B773D9E6C38F24A37B8E76632B57D30A598C41267142DDF5E1ACC2,\marginpar{\raggedright\footnotesize French source p.~77}
sga1,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,source_page_margin,28,57,65F58658CAC3FFB12DE8E4598DC3604EB076943185361C499D3E4A6BB4ED523F,\marginpar{\raggedright\footnotesize French source p.~71}
sga1,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,source_page_margin,99,57,13DD89C7733CBFB5176BECD7F2AEE16DA2868765AD367C24B8FA51618D8B288F,\marginpar{\raggedright\footnotesize French source p.~72}
sga1,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,source_page_margin,175,57,86A0083A55C1B9D101ABFF0DCF213F60D355B814C9DBFA43C8DA4FE3CC227382,\marginpar{\raggedright\footnotesize French source p.~73}
sga1,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,source_page_margin,243,57,AF0D960AC99F350D2AF53C09609162364A43F540B384A36EFF95979671A00F44,\marginpar{\raggedright\footnotesize French source p.~74}
sga1,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,source_page_margin,39,57,58204D8F333645C35F765561D17012DA4ADAC3AB6E8916A4DC6810C926CC6E7D,\marginpar{\raggedright\footnotesize French source p.~78}
sga1,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,source_page_margin,96,57,731A098AED80D301A763C81C32E56F102D6BDE6843C99A26009DAC59F11A2309,\marginpar{\raggedright\footnotesize French source p.~79}
sga1,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,source_page_margin,155,57,385E1079E01C6A5F909F20207BEEE0E75C179BE052F801EC7F68C5193DDF6179,\marginpar{\raggedright\footnotesize French source p.~80}
sga1,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,source_page_margin,24,57,59C21D48DAD69E53773C94166F554BAD3247D5F8BCF8349B69E1100087303752,\marginpar{\raggedright\footnotesize French source p.~81}
sga1,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,source_page_margin,78,57,8625E663FDBC4AFECAFCB8B9BA8829E6338460DD568EB7AB4A610740DB80AD48,\marginpar{\raggedright\footnotesize French source p.~82}
sga1,drafts/SGA1_III_7_English.texfrag,source_page_margin,8,57,35DA390F22A75C76F4FE6F58F30BB5175CF2363D62851F6363CFA895E36E464D,\marginpar{\raggedright\footnotesize French source p.~83}
sga1,drafts/SGA1_III_7_English.texfrag,source_page_margin,81,57,42EE138799906CB097D845780E54B44DDA414A8444C5A3C3C22403B64DE3D985,\marginpar{\raggedright\footnotesize French source p.~84}
sga1,drafts/SGA1_III_7_English.texfrag,source_page_margin,145,57,C6F974C59C4DBC97B3B55792E43DFFA3EA364A812A4F15686BB8C5FF97A4F564,\marginpar{\raggedright\footnotesize French source p.~85}
sga1,drafts/SGA1_III_7_English.texfrag,source_page_margin,214,57,8E141ECA2C288B4B992C10EA029CDFB64C6977935674F02660EAA0E2AE002D1D,\marginpar{\raggedright\footnotesize French source p.~86}
sga1,drafts/SGA1_IV_1_English.texfrag,source_page_margin,11,57,92219CFF3AFDE1E928A22C0FC35FE4E5D4DDC0BA25399A2152C33DB30151493C,\marginpar{\raggedright\footnotesize French source p.~88}
sga1,drafts/SGA1_IV_1_English.texfrag,source_page_margin,64,57,AC5D085D51AFA781452273B381365386A07D67F217D2D50279EC81544A2EDC6C,\marginpar{\raggedright\footnotesize French source p.~89}
sga1,drafts/SGA1_IV_1_English.texfrag,source_page_margin,140,57,0CDD6FD90D0C1050BCF30BFDB90928D08A3A33AFCEE6603FD11304BB1249F336,\marginpar{\raggedright\footnotesize French source p.~90}
sga1,drafts/SGA1_IV_2_English.texfrag,source_page_margin,43,57,0F0CABC5B029991C6F1D50B0C3566C468D7D059B4EE8D55587520A8037B4EEC8,\marginpar{\raggedright\footnotesize French source p.~91}
sga1,drafts/SGA1_IV_2_English.texfrag,source_page_margin,115,57,D34A0D5142F25134581BF565B4CC495AE8CDEBF1724DDA18ACE0B65CE177388B,\marginpar{\raggedright\footnotesize French source p.~92}
sga1,drafts/SGA1_IV_2_English.texfrag,source_page_margin,191,57,D687569DD889A2CDE89975F5033898DD08DCD12E95506E6A50C847F3FEE5CAE5,\marginpar{\raggedright\footnotesize French source p.~93}
sga1,drafts/SGA1_IV_3_AND_4_English.texfrag,source_page_margin,63,57,AD86E1A3E847D5B114A1E66783393FAF50386A87BE88E7C4CD8267A7CC0B3875,\marginpar{\raggedright\footnotesize French source p.~94}
sga1,drafts/SGA1_IV_3_AND_4_English.texfrag,source_page_margin,138,57,A24C7DF8DC7B5E9210B254EDE9F26F82EE90E26F074EA4E8790C8A26B577EBF0,\marginpar{\raggedright\footnotesize French source p.~95}
sga1,drafts/SGA1_IV_5_English.texfrag,source_page_margin,51,57,3B7B9DFC6728D7721DEB692FD3AB8486D8301DFFBF6753A4F4DBB041C04A3F35,\marginpar{\raggedright\footnotesize French source p.~96}
sga1,drafts/SGA1_IV_5_English.texfrag,source_page_margin,125,57,E1CD7539E118448152A457158FC0140CFD8A5E2E3877AA408A20E8A5A6B97B0F,\marginpar{\raggedright\footnotesize French source p.~97}
sga1,drafts/SGA1_IV_5_English.texfrag,source_page_margin,211,57,9CE45D61A312BAE9C7E7DD921E1DE5CFDA976E9AA0C0E65319BD65F35DECBAEE,\marginpar{\raggedright\footnotesize French source p.~98}
sga1,drafts/SGA1_IV_5_English.texfrag,source_page_margin,270,57,DFEA2F1905A377CA7DBCAD468EF55685BE244020011FE27B08F6A4CCA6FCEE46,\marginpar{\raggedright\footnotesize French source p.~99}
sga1,drafts/SGA1_IV_5_English.texfrag,source_page_margin,349,58,70493BE48E2C38E94635C2BFB47EBC8E64849BA0ACF8D7A3DE1FBCC55554FCAD,\marginpar{\raggedright\footnotesize French source p.~100}
sga1,drafts/SGA1_IV_6_English.texfrag,source_page_margin,49,58,87122CCD30654028CFF95048B7E2E18AD12A7EA95286ABAC1474142D932AC5F0,\marginpar{\raggedright\footnotesize French source p.~101}
sga1,drafts/SGA1_IV_6_English.texfrag,source_page_margin,110,58,5F462F0F576D6BA1512256967399A42CFED57A34CFC1935BA8E0E956447641D6,\marginpar{\raggedright\footnotesize French source p.~102}
sga1,drafts/SGA1_IV_6_English.texfrag,source_page_margin,159,58,4D15B4C4C323045D7FCCCE7F484BAB4F06A34F7FF0C5E53A4DD49015FF3DDEE1,\marginpar{\raggedright\footnotesize French source p.~103}
sga1,drafts/SGA1_IV_6_English.texfrag,source_page_margin,236,58,2A632B55003207B31206934ABC2072E92B7781EE654B8194A76F53613F970A42,\marginpar{\raggedright\footnotesize French source p.~104}
sga1,drafts/SGA1_IV_INTRODUCTION_English.texfrag,source_page_margin,5,57,D42D4D0341B7CF9E6E6B57C46A97B3185283FE77A0B9C6CD9A87DCB2A69CB94A,\marginpar{\raggedright\footnotesize French source p.~87}
sga1,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,source_page_margin,43,58,5F3CF636C13CB10752C62DDEA229884E02A75D1F0FC9282C9362A42F01A7ED92,\marginpar{\raggedright\footnotesize French source p.~108}
sga1,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,source_page_margin,60,58,B47FD69DA0686795660C6487714C65394EB5C1367F9803B653BE86F2DF04B4CC,\marginpar{\raggedright\footnotesize French source p.~109}
