"file","before_sha256","after_sha256","pixel_file_identical"
"page-427.png","CF79A2F2F71CF218A4E9678122BCA683B142A2BD6F94A8027E251BE2CA6EFBD9","070492FDDCD295C3662C3C2EE1D25ABFB783FD29962F38DD98076F31D10A76EF","False"
"page-428.png","BA5F588E0E1D1CA8EA1FA9B99A65AC817C6EFAA88E6029671B52172478BBF676","9F04B9C71A17DD7B8A869F968A48572199C67BEF623D0AFDAD014918800EFCC0","False"
"page-429.png","A15301281FA3C5028A87E5BD3DE207640993ACC7E35FB1BD6EDA8605F3F63918","BD45854B4A5212E5AFBA87E3A83FC6E8F0F49983D05CF6454ED49130A229F529","False"
"page-430.png","D51C645A4CD27825AE2A8333329794E22346B28FC754B16F0326F249D19A3C95","29ED2C4C230AFAA35F658B431128F1F4243685C2D458C3B33BAC0E190DBB04F8","False"
"page-431.png","26A01BF1138719B5D7204EBC31DE3B87CB47FCAA77F227AF53103A309A64EFD1","41BEB8E29B24A3CC3305C14E7CEB233F79175FD937831117699A28A04204A8B3","False"
"page-432.png","CDB67D6F1E28CF3E43707A68A945929AD86268AC96EA9356ED860D7688EF8B2B","CDB67D6F1E28CF3E43707A68A945929AD86268AC96EA9356ED860D7688EF8B2B","True"
"page-433.png","43D080B78B5CEFED4E796B8B92069713FBE5F0621C1406AE539F459E2BAE4367","32FDE1D41A9E6751880A36591EF6053DCEE23C88D84C860DF5153C9E241D9B06","False"
"page-434.png","1E2F83621AF099675BD6D2841D81700919A93E9AA1F77A46ECF2E4E78B620043","D7FEE1F41A5CF05D7C8BCE0DE7154B9F16AD376753DB524A9344B1011D8CB4E5","False"
"page-435.png","FAEBFB72BC560C6BB55FFDCB5D613FE889DEDFFE05941CEA69F100003407A2C3","2956BF520FF084E269BBB3674AA9CEC43F548F027E8AE98E75CCCCFA84216654","False"
"page-436.png","FC968CA54A4B480476E276501CCA4ACAD5F910B5C5E5BBFD8A6DDE63B0692FF9","5901BBA0EF35746B26C34568094DB342A6565B15C2715ED50C99523D8E41A437","False"
"page-437.png","B104D19E7CEE2DD5C4D1AFBCD1CE60050481CE30076DA537D1D41D9DFB347835","8CDD0D689FF4508D9BDF7021EBB80C277147C774DD61559A1C9FDB7FABA406DE","False"
"page-438.png","6385286F87AE7B6EC441C4AC026440A1AD3B9A48429B4E0444EEB11A64BDDC21","6385286F87AE7B6EC441C4AC026440A1AD3B9A48429B4E0444EEB11A64BDDC21","True"
"page-439.png","109BA56776CB96C453B45FD2B9065B6F0BDCEB784D61843E25FF0959414EBDAE","9847AA0ECE41F62B7C67F63C4403D2ECE24C43432665E065824F9CB11FA0A93F","False"
"page-440.png","0368F4E1F1EBB3CD9291947D3C9848415207B01E168C98DB4802295EF269F1C6","99A6DE05AC376D577818581DC49AA92BA38279E9329605BD36667789672845A9","False"
"page-441.png","D2087B153BC08BAFC7003400271CE8C04DFC8769A6DEF9ED7589F4E53146F978","51C5A531E6EF9F24D17B3B69BA63C59DBB088042752F1F433430B330421EA4DD","False"
"page-442.png","72534C43E7FC251DB07C480014E4DED92C5BB274E66338006D999C6431075468","E4323DB8C8EA76E732F7F50806C2BA1DC0FCF05BBE5347D63F6FCFCE859A63BB","False"
"page-443.png","31D3C9679F25A90604453DB32F832DD4E5F63E96753DA7272C47D225BCDDC979","63E40476D34D1CFFE19C68D31564DA3A81EBE8B9A33512B92C519E10E580769E","False"
"page-444.png","FFB2E5304C2E24691756F354E66E192EE0395F2BD661BD480F467C08E6E32641","FFB2E5304C2E24691756F354E66E192EE0395F2BD661BD480F467C08E6E32641","True"
"page-445.png","C48D835969E0CF60B2D1CC1BCEF214B4342370A64B4A228ACC9C209C34CBA87A","C48D835969E0CF60B2D1CC1BCEF214B4342370A64B4A228ACC9C209C34CBA87A","True"
"page-446.png","62DB6702658A488C09802591D0A86A03DF87F56622314DDF2357393A4556B4B4","62DB6702658A488C09802591D0A86A03DF87F56622314DDF2357393A4556B4B4","True"
