manifest_id,relative_path,bytes,sha256,role,status
sga1.payload.sha256.87e6b2468437d6b9c71cb1242599b81c15c6b1df72719d2353af86d07ef64970,drafts/SGA1_I_9_11_PROOF_English_source_draft.texfrag,1853,C0913D5745BE8996CE7BB2D92D2E76A5F9AA3C8BB5A8273BF1CED5CCBF5A55A2,editable_english_source,included
sga1.payload.sha256.336a38a2b57602b4fba111e443846c757ad8398c94d74a1c262430e41e2e3774,drafts/SGA1_I_9_12_English_source_draft.texfrag,674,A7036ABB9C5F582E9B68B71BB24BDC65E2CCB7E6064250CDE64A4F0C593B2887,editable_english_source,included
sga1.payload.sha256.9f82a7e3cb4f8bd1e6333b0d621cbec268ba1a6287c81636c65b0b93190814b9,drafts/SGA1_I_9_12_NOTE_English_source_draft.texfrag,143,8B32461DDB52F6656D4C7786D81F2C298738E070F9F337211733A477D9F075EA,editable_english_source,included
sga1.payload.sha256.1a1e06178f3a860dc0df9b05d3b53ab683103c6071d87f7578f22f25c1f7fe34,drafts/SGA1_I_9_12_STARRED_REMARK_English_source_draft.texfrag,244,FA9AD0635866707751E53FCBDDECA50AFB2C78CCD8087763EA47231F2896A139,editable_english_source,included
sga1.payload.sha256.09a479de031ce901b9728e822918fec2c6b9eb7cdb045ec510175164d0ae7811,drafts/SGA1_I_9_1_English_source_draft.texfrag,2848,BBDE49C52927FE7817B5B5D788488144B21DA1B5481CDFF8D4F5212D8098A4F8,editable_english_source,included
sga1.payload.sha256.3219a784e29889fde816d81425c00b8e4984b99d18b96f5f61a7137d38fa8551,drafts/SGA1_I_9_2_English_source_draft.texfrag,1370,510FB1A44CAE30C12ADDB0046EB31B232A93550493A00405CBDF4C7AF3395579,editable_english_source,included
sga1.payload.sha256.30bee8a6d02e40ddf780b76a7c674649ef349c90be41ce87c8152c71d54e1543,drafts/SGA1_I_9_3_English_source_draft.texfrag,2272,59F896BDD6FE54D0221D05891503626EEC4204A6A24B09E72833BD2F3EC46A34,editable_english_source,included
sga1.payload.sha256.55f9152e75d6103df1b59a55f056198a76e18ecfc4472732775f30286994a125,drafts/SGA1_I_9_4_English_source_draft.texfrag,904,BAAD3D001D0E37A98EA3914689152E1E022CEB770B610CD228DAA93F9C3E670A,editable_english_source,included
sga1.payload.sha256.1deff094e5f612a405126f2d3a5d537944c9b42c3f46ef4a3ac07a8d099423cf,drafts/SGA1_I_9_5_English_source_draft.texfrag,932,3817F218D4724036102D511B1205AA1B21E193A529976745F246C44A4834A8AD,editable_english_source,included
sga1.payload.sha256.63e0e9a0ff94c16379b994f06aecff0e9a84d97a4de5f02d3d1aa8de463e6bae,drafts/SGA1_I_9_5_P1_English_source_draft.texfrag,2373,F035F259DC1C3DA048AE9FFCCCD51AFF9BDE3D1A05B90116B3A1C0E9F6544B82,editable_english_source,included
sga1.payload.sha256.48a7741f31d2a91e01823815ce37437bd4ed45545eb8f8bc73d0bc8d80d1b8c6,drafts/SGA1_I_9_5_P2_English_source_draft.texfrag,6291,B162A2833EBC87A53F691A3D0485F57D2D53A0CB49362BD4F640A4598515ED0C,editable_english_source,included
sga1.payload.sha256.cda175dcb90612989b2bc179f3092d030942868fb0245416ea866df168f1023a,drafts/SGA1_I_9_5_P3_English_source_draft.texfrag,891,CFD9388E1AA71F7FF65C49E03FF407C261AF12738AFA07C544DDCC731496583D,editable_english_source,included
sga1.payload.sha256.fd46f2a3f74154d150b4b09f802a3884309305301d04048185df59930a0e4e9c,drafts/SGA1_II_1_English.texfrag,5425,010BF42AB03E90FA6D36EBA959276E2F829E38A64B5CA4F533427645034E4E8C,editable_english_source,included
sga1.payload.sha256.7b96e1160015d40aaedcbc3bc4ec94f9dd1684d31a9c42722ff4cc4303fbdb89,drafts/SGA1_II_2_English.texfrag,9347,DB0FFB53C58FF380EEF3EE48992431C71CF5E38C39B3F8FDD89474451C87479D,editable_english_source,included
sga1.payload.sha256.6530db9d052c12420b9e617553c81750a10df9510c2d27c399582e3793938f1e,drafts/SGA1_II_3_English.texfrag,1807,6BCA001AC974953B72B1C67D09C03A2A41D7BD63AB383E63B8534B42A4132BD4,editable_english_source,included
sga1.payload.sha256.fa6b8181cd96c753a02d2a638f76c45f0919dd4222d1c991d6942c659990ea34,drafts/SGA1_II_4_15_THROUGH_4_19_English.texfrag,13137,95A61761136123E2A64EC2B5D8E2D9A74E12224D06AA3A73DFC8E7464FB6A841,editable_english_source,included
sga1.payload.sha256.d952f8ae24b24dc6ba00d0b9d76c6fe84f478838c4e340e8e3ede596a8699457,drafts/SGA1_II_4_9_THROUGH_4_13_English.texfrag,13000,D175FCF6AA8B23AF256EC615E5BA35A896235FA8C50E0DB4335BFBC73E24FC61,editable_english_source,included
sga1.payload.sha256.375d0dae53d3e7dc42086b1a024a8b045fc08ef4e82767e712179300e82b9cc4,drafts/SGA1_II_4_LINES_3500_3727_English.texfrag,9525,FE100F51FB6FD0692B57C03F0298B212246A7F1A1AAA15FBC906B70A2F955C7A,editable_english_source,included
sga1.payload.sha256.c3955c2b1e0728a111a19f0ce55f38279cf90818f8e69b9051e454ec8b8c5d1c,drafts/SGA1_II_4_OPENING_THROUGH_4_8_English.texfrag,11929,75EF33D6C0CAD7A46FB45E151DA8E19E75E5B946B651B849B7BCDB4E593CE0F1,editable_english_source,included
sga1.payload.sha256.f213fc19029394076a5fe47e2e66155373af8c4803ac2f50d104be9acd2ef5b4,drafts/SGA1_II_5_6_THROUGH_5_7_English.texfrag,3825,A61EB196680EEBB9F3D1DB80DB487723D717516F339661CBD655D0CA1A0EE1E2,editable_english_source,included
sga1.payload.sha256.749f99e1d2504494e87405fecf75e6f21dc6e3bbb4e21f512871f8b6f3d33476,drafts/SGA1_II_5_8_THROUGH_5_10_English.texfrag,4966,E24083F03DF08CA7761801C0E12E7AD9902BFBDC315FFC0F364621D331C8A799,editable_english_source,included
sga1.payload.sha256.5cb845a3706bb6f74b36d9a3783f2b37967dadd80ba9a92ad2b301ec70ef51bd,drafts/SGA1_II_5_OPENING_THROUGH_5_5_English.texfrag,5257,B32BD388DEF2D77D82F913C4057E5F2437CD7125AB6E76CBB913B9B1C97251DE,editable_english_source,included
sga1.payload.sha256.5538baebbcb906aebb1705699da3e0be2f47d87c36e2f146ffe73da58fc1d7e5,drafts/SGA1_II_ERRATA_AND_III_HEADING_English.texfrag,1657,F6222E4F6F45C28081242FCD57110CABF9332D88FBADE0AD35DF9BB9F1C425BD,editable_english_source,included
sga1.payload.sha256.935ccb9c546a0d638a956e45b8de5815832feca44eb676d86230e65ea6f4f40c,drafts/SGA1_III_1_4_THROUGH_1_9_English.texfrag,7922,9AD61CC3E9C1C003DE4D2A9C7C9A5DFAF9C67AF2FE9C205A3756E8C1D530FCFC,editable_english_source,included
sga1.payload.sha256.d70e6e2ea734352a93e8bb3336dc1665c3a7dfa1c64d0e8acca79a744dbdf0a4,drafts/SGA1_III_1_OPENING_THROUGH_1_3_English.texfrag,5492,405270A8A32B6D30DDEECD62783BAEFF72C3166A7EAB197254B21D4796E271EA,editable_english_source,included
sga1.payload.sha256.6da2be392077cc905f88c908158263319719d9688a8fa18ca1711431ded4c7c9,drafts/SGA1_III_2_COMPLETE_English.texfrag,5838,72ECBB3509070A74BAF886B92AF973570218651A342EF9BF44D041E187BACDD1,editable_english_source,included
sga1.payload.sha256.bd68b728b3ce38a104e7af23d0b83df1460bffb39a5fb4a57d2286e362dd673e,drafts/SGA1_III_2_OPENING_THROUGH_PROOF_I_TO_III_English.texfrag,5543,007C7C3F81878CA0851685671B24593EBDB69A57CB0E2CBEA4BB89201AEA7C21,editable_english_source,included
sga1.payload.sha256.149f42f6aff53ca248d43a6108750cfb8e62c24d1d7186bb507bbafd00e80e86,drafts/SGA1_III_3_English.texfrag,5364,D31353E9ACB0FEBEACC4A96679976E4C306A99DE5C42E0B29177B23F3A7C13B9,editable_english_source,included
sga1.payload.sha256.9441a9f605912a7f58e73b933d802920c93d2ca0e66ccd21dea820c5acb63a94,drafts/SGA1_III_4_English.texfrag,3307,A986F846A765F560A8033AF8BF33BA5EF82161423E7A905A471B4E4991BCBE6B,editable_english_source,included
sga1.payload.sha256.8bf7cd11d84a18ed356917573f8a7c1325a8081ddcd35d72456a4ef524aba240,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,7464,6D807915F3E17298842B3342A84BB8878630CF109B0323A48033D0FDF047AF77,editable_english_source,included
sga1.payload.sha256.02d6444c8f09c4674f134f30b32dd4f5163db7aab6825e26160c9d5f3f0b13b0,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,10281,045043B668034C493A889F9795D01CBB6967936FDC959C66B8F03946A528FD67,editable_english_source,included
sga1.payload.sha256.53ed305b5763e4701bf78b2adb415fd97e64931a1d26c81b45f24d39a8350059,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,7282,F30014B59EF812F48396E82E04664676CB67403B98649080B0BB0CAB907B923C,editable_english_source,included
sga1.payload.sha256.1ebe33d02b8d38ac84ddc1a89208a0e423604dca9d792361f6cde31566adf6de,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,5529,6D25F65C0AC636AA3731BF63D7351717F7C748F73244F4696F39121BEB59730E,editable_english_source,included
sga1.payload.sha256.51c200d6022e6be874c4d37d661fa4162f63aaad43f61dee198f208d11d980a2,drafts/SGA1_III_7_English.texfrag,8801,99C803A82918720C98B866299E05F279C14A0A43770E1E592A0E5D7707DCB50F,editable_english_source,included
sga1.payload.sha256.e64f55d86095ad6b7cfc879a94161168c0da7ad0b90f443a66143ec28ba14e3d,drafts/SGA1_IV_1_English.texfrag,5945,08E46A3C086EAF8B4B0F0EA5D38766A0CBE2652D38A1A722642C76AAE7529E69,editable_english_source,included
sga1.payload.sha256.480f673053f812387174bf2808b21412be0e9f080de4206294661039aa63535c,drafts/SGA1_IV_2_English.texfrag,7674,155BE745934F12A8435B41DEB3DA1694E43198B4F7B5E5F8B9B3EB559AC55F89,editable_english_source,included
sga1.payload.sha256.10119b94e1dffc96035710c65420b18d4f1ad1dd27ea97a94ec7ec48512d849d,drafts/SGA1_IV_3_AND_4_English.texfrag,5592,41ED45ECC53B62B83666199984A90E97AF5B56C816976A262D4B3C2CAFCFBDC1,editable_english_source,included
sga1.payload.sha256.756fcb7ef8fa5af2e7e4f6a31afb8673ea108f42e52918d66e369c9b07c66257,drafts/SGA1_IV_5_English.texfrag,12976,5ABD5F98D05EEBBE10FA5550BC35D9A9DAB95D07D124BB4B7024F443CF47BD60,editable_english_source,included
sga1.payload.sha256.f7f3eed192fc35fff0c52a746e46b75ec8451ba371cc99ac2f7f0426ef1c731a,drafts/SGA1_IV_6_English.texfrag,10552,BB5B881EFD09A7473D44ACA3436F227F90F7785635D16B12FE1C9FB64D6CFB2C,editable_english_source,included
sga1.payload.sha256.40278d81e23489c1f9f5856f1e9a26eaee146026bee3a218553f2d8b7e7a3c27,drafts/SGA1_IV_INTRODUCTION_English.texfrag,2165,82DE5AAF19C01C73813E927BA65E0E1D75C762AF1504EA36214012F2F24ED962,editable_english_source,included
sga1.payload.sha256.70532676bd02a51ee1d34666234f1717e55c58758bab10c5c18ca6e6c3cb009b,drafts/SGA1_IX_2_English.texfrag,4867,F346E78045EE15C60DF37D60B2B2A9C3BEED79DD719A21AE67DE44ACAA0F59B9,editable_english_source,included
sga1.payload.sha256.b44b387248fec19cf4b7abf054282299bfc258959996ac99f4bd905273674f07,drafts/SGA1_IX_3_English.texfrag,5622,BBF134C0C7C725F63ED63161558D143C593D8805B2CEBA54CF1E3E53BB44ED9C,editable_english_source,included
sga1.payload.sha256.3cf10db1723730b061d488345751600bd3b7f7c40d814696f610913b938dd578,drafts/SGA1_IX_4_English.texfrag,16069,E21C3DC9353CEE5FF8F11D71F0352CD1124B0BA6B3B63A210A4D7744915CB34A,editable_english_source,included
sga1.payload.sha256.e6c55e8b3af04229799212cddb949cff7074d555d8a937f232f95496b4594714,drafts/SGA1_IX_5_English.texfrag,23936,19008A09B6137719C1C69707B060FF1A866CFBE01828D65AF8B354CAE1B705AC,editable_english_source,included
sga1.payload.sha256.e4230939bb529283e753b1055c195574617855bdedcc50fb0fe35c953ef9a5c1,drafts/SGA1_IX_6_A_English.texfrag,8066,5CDB5CF62C0BE7666B70948B5B0BA3E03526D75CCA899C9CD9EE3CF005346636,editable_english_source,included
sga1.payload.sha256.f3acf1793301dbea8207eb18d123f8e7f224b0845f7bce20d184c098be886ba2,drafts/SGA1_IX_6_B_English.texfrag,8907,D91DA34E1F340461D4D48D8CAC532FDAEB4CAEFB971BAD2697642A0A5A290693,editable_english_source,included
sga1.payload.sha256.147fcb23ca57c9e071eba63be0493be43fd28e1822876eb72578ffc84c2b28d2,drafts/SGA1_IX_OPENING_AND_1_English.texfrag,7328,570A842851090EC477F3EC5F8B1E471105210EB7CE6865AA01395A976BCA0003,editable_english_source,included
sga1.payload.sha256.3af381ec16a70cf4285e318d41f40fa8ce9949812c1634eea7b79ef42577a1cb,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,9099,253635843A0026A6AACF849799CC722CB7E36353C43404E92C362866C976527D,editable_english_source,included
sga1.payload.sha256.5f09cdf24b380c410f0d52ff7ca22350a29e148774d7c3d315577bf7ddea8dcb,drafts/SGA1_V_2_English.texfrag,14137,B9B3AEDF6B0CDE0250DBAD956BAA8F5E3EB9B15ECA175D563BB0E20C849B7466,editable_english_source,included
sga1.payload.sha256.fc6e5cbab0e4c25a139d1051e68fcaa959b5c0b0aa8df141c4cc5152a01ba46e,drafts/SGA1_V_3_English.texfrag,5589,F75EE5DCAE6D7142561A32196A130285C8A000DD951C8B5613CEB4AFDDEAE8E4,editable_english_source,included
sga1.payload.sha256.6dd3f147bec802be7cfa517c6f5fc88c46495dda0bac9a9dd729391069e55d40,drafts/SGA1_V_4_English.texfrag,18400,6716D198D122AE714B4B065166E72FA4BC5BDCC364B685B52886642F4E858A27,editable_english_source,included
sga1.payload.sha256.31ba8c3a54bb0400763cd61666106bf29dbf3f0060a9802c02eeec7004f0fb97,drafts/SGA1_V_5_English.texfrag,20031,8E6618C74DC1CAE564D6028FE09413A5332C9364DCF89EACCF3D8E3978EF3E38,editable_english_source,included
sga1.payload.sha256.cb9f00e5263463eb15e39d9dbc6dc16edc289f93486e9292ce2b07db916f1223,drafts/SGA1_V_6_English.texfrag,13968,55E57430D57BE2997EFD56BF56537ACF206E86883FB767B06FB78297FF1BC1CA,editable_english_source,included
sga1.payload.sha256.f2724433749a1bf8392cac29e15e0ff1b77331a5e76958011f0cd0a8b226a207,drafts/SGA1_V_7_THROUGH_9_English.texfrag,11972,F4284D70D4B8185CF36452CEEC08C321B747A4BDAAD1FEC952046F9C188BFDE9,editable_english_source,included
sga1.payload.sha256.ac5e3a16be525486916ab5d771dc5ec2fcf60711f0b9796a892eb50a560572c8,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,5581,28F09EDCA9966500F408DF40C191637BE0A56A72466B2EB1B4A0DAAB7AE2D63E,editable_english_source,included
