"verification_file","packet","relative_path","exists","ok","expected_sha256","actual_sha256"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE","R3_81DB4BA9_RELEVANT_R3_ADJACENT_DELTA.csv","True","True","262222301ABF59F7A74C26E14023780EC090BC43826F13E745C2674CECC77951","262222301ABF59F7A74C26E14023780EC090BC43826F13E745C2674CECC77951"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE","R3_81DB4BA9_SOURCE_CHECKED_MICRO_EVIDENCE_ROWS.csv","True","True","D52109E8B16D10704A95BA9BEAA64F69CCACD0E5829F67C376C36AE41813B9CE","D52109E8B16D10704A95BA9BEAA64F69CCACD0E5829F67C376C36AE41813B9CE"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE","R3_81DB4BA9_SOURCE_WITNESS_INDEX.csv","True","True","E3C7BB205CDB5F53FB6CEF1EDFA0F01D4FFAE31967765116DFF4AFE6D4AA746F","E3C7BB205CDB5F53FB6CEF1EDFA0F01D4FFAE31967765116DFF4AFE6D4AA746F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE","R3_81DB4BA9_TERM_ALTERNATIVES_REGISTER_NOTES.csv","True","True","6E5D99B52E412744C69DB44108B184F22A4A169D2EDD5C911A0F235B82421C9B","6E5D99B52E412744C69DB44108B184F22A4A169D2EDD5C911A0F235B82421C9B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE","README.md","True","True","2B895030F35B884998BF075B07F275387EEB25BBE4E587D18BC597B7207F710E","2B895030F35B884998BF075B07F275387EEB25BBE4E587D18BC597B7207F710E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","BLOCKERS_AND_B3_ACTIONS.csv","True","True","DD36DB631C072DD8D30E37BB379F2F61028D77EFE2D45A95D9A78641A0674314","DD36DB631C072DD8D30E37BB379F2F61028D77EFE2D45A95D9A78641A0674314"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","BRANCH_HEAD_DELTA_COUNTS.csv","True","True","CA06F99FDC5540CA9677C3576F15E5FE6E89DE52A6DCC0F7EB966F1ED8077AE2","CA06F99FDC5540CA9677C3576F15E5FE6E89DE52A6DCC0F7EB966F1ED8077AE2"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","BRANCH_HEAD_DELTA_PATHS.csv","True","True","AC78B77E49F6DA77878347082E2DA317B51E6BBFAFDC675EB230E4F8CEF57E68","AC78B77E49F6DA77878347082E2DA317B51E6BBFAFDC675EB230E4F8CEF57E68"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","BRANCH_HEAD_TREE_COUNTS.csv","True","True","8BB79BBF0DF7BD39F47EBDD702E91161201525ED601CB5DE75B8832CFF6596B3","8BB79BBF0DF7BD39F47EBDD702E91161201525ED601CB5DE75B8832CFF6596B3"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","BRANCH_PR_CHECKOUT_STATE.csv","True","True","9B96247DC93F170EB430CA52FC11384688CC8CB4402D0741311015C4A27329FF","9B96247DC93F170EB430CA52FC11384688CC8CB4402D0741311015C4A27329FF"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","CHANGED_PATHS_9D_TO_81DB_FIRST120.csv","True","True","ED781B8F6A2BAE001CDDA1EF72FE1E75E0489982ADE01A7B615B3250E2A3B80D","ED781B8F6A2BAE001CDDA1EF72FE1E75E0489982ADE01A7B615B3250E2A3B80D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","DELTA_PATH_CLASS_COUNTS.csv","True","True","11E79921732ED08566FC290B12F8DEB0C9E0B45570146E6ECCB335BA216BEFB7","11E79921732ED08566FC290B12F8DEB0C9E0B45570146E6ECCB335BA216BEFB7"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","MANIFEST.csv","True","True","71C326EBF676C3F2D531CD91A63F752F90D5E0400BD76E406E2D66BBB15FC68B","71C326EBF676C3F2D531CD91A63F752F90D5E0400BD76E406E2D66BBB15FC68B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","README.md","True","True","EB6A86D9A7C9E44C3B11FBC1D51C7173E2E1F8243804C6D6C19D93B36182164D","EB6A86D9A7C9E44C3B11FBC1D51C7173E2E1F8243804C6D6C19D93B36182164D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_CURRENT_HEAD_AUDIT","SUMMARY.json","True","True","B8C120EE7340D7E3B9FE285495B6D89766D51E17AEEE20A7AFEB363C80EBF4B6","B8C120EE7340D7E3B9FE285495B6D89766D51E17AEEE20A7AFEB363C80EBF4B6"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","b3\B3_ROUTE.csv","True","True","C9AF27008424D9DF248CEEB0AEAD31F83213053E4AA2FDB1022DDA91C4704799","C9AF27008424D9DF248CEEB0AEAD31F83213053E4AA2FDB1022DDA91C4704799"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","blockers\R6_81DB4BA9_EXACT_BLOCKERS_ACTIVE_RECOVERY.csv","True","True","318BB2917146BD47FA4AB99E42197958E0BCAD0A2D099C521FCBCB688CCB3AFD","318BB2917146BD47FA4AB99E42197958E0BCAD0A2D099C521FCBCB688CCB3AFD"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","branch-current\R6_81DB4BA9_BRANCH_COMPARISON_NOTE.csv","True","True","64390B29570CE8EB25686842FF05D7519486C03C3ED24BB5501438620A14155F","64390B29570CE8EB25686842FF05D7519486C03C3ED24BB5501438620A14155F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","branch-current\R6_9D7DB086_TO_81DB4BA9_COMPARE_FILE_INDEX.csv","True","True","1FF11D777ABDCB7B77BEEA18A80302D42BEE37AA81BCC1D048D1AE4024548B6E","1FF11D777ABDCB7B77BEEA18A80302D42BEE37AA81BCC1D048D1AE4024548B6E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","fable\R6_81DB4BA9_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","True","True","27A5915B61F9F097BCFAE08317DD52670FB26942AFB5C2145EAA802175C4D9F9","27A5915B61F9F097BCFAE08317DD52670FB26942AFB5C2145EAA802175C4D9F9"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","logs\LOGBOOK_EXCERPT_20260706.md","True","True","F9B091590469687E12EF284329728AC2FA9E380F8489E81324C8A82AA886DB78","F9B091590469687E12EF284329728AC2FA9E380F8489E81324C8A82AA886DB78"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","MANIFEST.csv","True","True","EAC6F452CB73A8C83740CD7E6BED8ECE2B65E9C640277C4807C3DBB43CF91D1B","EAC6F452CB73A8C83740CD7E6BED8ECE2B65E9C640277C4807C3DBB43CF91D1B"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","R6_81DB4BA9_SOURCE_RECOVERY_COUNTS.csv","True","True","164F368778C3994F5AF575BF519ED796A581F0C81814011836B70E5D67DE16BB","164F368778C3994F5AF575BF519ED796A581F0C81814011836B70E5D67DE16BB"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","README.md","True","True","E2436AD23C6FB05F9EB3A9CC9D1BB08639C0FCC4588B00E5C0A0B8E41CAA5C46","E2436AD23C6FB05F9EB3A9CC9D1BB08639C0FCC4588B00E5C0A0B8E41CAA5C46"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","source-use\R6_81DB4BA9_SOURCE_USE_PROVENANCE_GAP_LEDGER.csv","True","True","327AB7DD7245AF045958F15D2A5B5A383C810C9C3385FE78FFC7DE920C8D99B6","327AB7DD7245AF045958F15D2A5B5A383C810C9C3385FE78FFC7DE920C8D99B6"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","verification\INPUT_9D_RECOVERY_QUEUE_SHA_VERIFICATION.csv","True","True","3D2AA81BAE990A6B1EA51F6E98247B9C3F373088AA6F64856560AAB77529EB71","3D2AA81BAE990A6B1EA51F6E98247B9C3F373088AA6F64856560AAB77529EB71"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA","web-discovery\R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_ROWS.csv","True","True","1C7AE63EF5261A9D1E857C884D8F400F600B3C15C80E0CF2ADF11670D221649D","1C7AE63EF5261A9D1E857C884D8F400F600B3C15C80E0CF2ADF11670D221649D"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","active-searches\R6_81DB4BA9_ACTIVE_RECOVERY_SEARCHES.csv","True","True","DC164B2D0804BC5610CE5F82C7F04AF43EBE43575C83EEA50493AF02C256A4D9","DC164B2D0804BC5610CE5F82C7F04AF43EBE43575C83EEA50493AF02C256A4D9"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","b3\B3_ROUTE.csv","True","True","91F3A3CFD4E7758BCEFDD574F88D61585E072C86B4D107512BF0A529DF55E851","91F3A3CFD4E7758BCEFDD574F88D61585E072C86B4D107512BF0A529DF55E851"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","blockers\R6_81DB4BA9_EXACT_BLOCKERS_ACTIVE_RECOVERY_RETRY.csv","True","True","0A454452F40BE20DAE89A50518F144DEC23063B87E0ABDA9492E6378480A02BA","0A454452F40BE20DAE89A50518F144DEC23063B87E0ABDA9492E6378480A02BA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","branch-current\R6_81DB4BA9_BRANCH_AND_8F5_QUEUE_CONTEXT.csv","True","True","36824FFB8254A53658FF6DE0244CF8BB41C2EB0E046D471E15791081B2304402","36824FFB8254A53658FF6DE0244CF8BB41C2EB0E046D471E15791081B2304402"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","ethics\R6_81DB4BA9_ETHICS_AUTHORITY_BOUNDARY_MAP.csv","True","True","DF1669656698AE90B2395BD2D22168677B8DEAA8D7CCCC8005C73738F388E902","DF1669656698AE90B2395BD2D22168677B8DEAA8D7CCCC8005C73738F388E902"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","fable\R6_81DB4BA9_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","True","True","27A5915B61F9F097BCFAE08317DD52670FB26942AFB5C2145EAA802175C4D9F9","27A5915B61F9F097BCFAE08317DD52670FB26942AFB5C2145EAA802175C4D9F9"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","logs\LOGBOOK_EXCERPT_20260706.md","True","True","066436E96CF00F71032844630B8E0947F5935B41484D242D405F4C15676215AE","066436E96CF00F71032844630B8E0947F5935B41484D242D405F4C15676215AE"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_81DB4BA9_R3_R6_OLDB_SOURCE_CORPUS_ROUTING_20260706_PACKET_SHA_VERIFY.csv","R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY","MANIFEST.csv","True","True","4571E2EF5D8AB3239A74303D64A0BBF0076FB84D573F312E653059751A055700","4571E2EF5D8AB3239A74303D64A0BBF0076FB84D573F312E653059751A055700"
