source_body_row_id,branch_commit,language_bucket,source_language,relative_path,local_package_path,body_status,source_use_label,source_title,source_url,bytes,sha256,license_or_access_signal,language_boundary,current_212dfb_use
212DFB-SOURCEBODY-0011,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_pnu_ring_module_book_30094.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_pnu_ring_module_book_30094.pdf,native_source_body_pdf,native-source-body,PNU ring/module book preview,https://press.pnu.ac.ir/book_30094.pdf,1850886,62FC1509AA543B70F2EFB461DA1871A3978D194DD8D79DFC480319B02702ED07,publisher PDF/preview; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0012,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_pnu_ring_module_book_30094.pdftotext.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_pnu_ring_module_book_30094.pdftotext.txt,OCR_witness_text_extraction_not_source_truth,OCR-witness,PNU ring/module book preview,https://press.pnu.ac.ir/book_30094.pdf,51852,BE61319780168B9A02FBF217E73043D9B9A7FC9DF4F000DBF7EB71992BCD00BE,publisher PDF/preview; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0013,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_shahrood_noncomm_prime_ideals_sf_QA37.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_shahrood_noncomm_prime_ideals_sf_QA37.pdf,native_source_body_pdf,native-source-body,Shahrood noncommutative prime ideals thesis,https://shahroodut.ac.ir/fa/thesis/files/somefiles/sf_QA37.pdf,2477563,77C32EE8A31778858F2D2D05AC432661102B4E27A54ABA8BE0573DA299BFA335,university thesis PDF; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0014,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_shahrood_noncomm_prime_ideals_sf_QA37.pdftotext.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_shahrood_noncomm_prime_ideals_sf_QA37.pdftotext.txt,OCR_witness_text_extraction_not_source_truth,OCR-witness,Shahrood noncommutative prime ideals thesis,https://shahroodut.ac.ir/fa/thesis/files/somefiles/sf_QA37.pdf,208253,660455C960CFB8B808F74EE6FC07D64C3D6544D3C1F54149A2C0736CD7877CA7,university thesis PDF; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0015,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.html,native_source_html_or_source_page,native-source-body,UI article on Auslander-Reiten/Gorenstein rings,https://math-sci.ui.ac.ir/article_26915.html,53299,CD360D3B4B1AD6A065D074EC20B83D5A535ED997F182F3C1BECAA456DE3BB9BC,journal page footer links CC BY 4.0; no license clearance claimed,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0016,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdf,native_source_body_pdf,native-source-body,UI article on Auslander-Reiten/Gorenstein rings,https://math-sci.ui.ac.ir/article_26915.html,955367,9F15766508A213DD273DD58E6905047B0E61A47038C472DBA5D09C379EFC8FE3,journal page footer links CC BY 4.0; no license clearance claimed,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0017,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdftotext.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdftotext.txt,OCR_witness_text_extraction_not_source_truth,OCR-witness,UI article on Auslander-Reiten/Gorenstein rings,https://math-sci.ui.ac.ir/article_26915.html,58835,5D1FE80E39B37677141DB98DD5EBE86D5F9EA7B67E565EE4829F5508E60CDE6C,journal page footer links CC BY 4.0; no license clearance claimed,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0018,212dfb1c7728f7c23274714434aa35d590e1aab7,fa_IR,Persian/Farsi (Iran),fa_IR/fa_ut_formal_lubin_tate_local_class_field_theory_candidate_interstitial.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/fa_IR/fa_ut_formal_lubin_tate_local_class_field_theory_candidate_interstitial.html,pointer_or_gap_marker_not_source_body,pointer-only,UT formal Lubin-Tate/class-field candidate interstitial,https://science.ut.ac.ir/documents/438200/728178/Mohammad%2BMasoud%2BAhmadi-Ghadermarzi.Math.pdf/eb85c7ac-fb73-14fd-8a3b-5773d1de7feb?download=true&t=1710087617244,6078,E0FFB943400D7875FE72F72ACC3AF0A19658B5C930B790A610C5A49341B23586,failed/interstitial fetch; gap marker only,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",supports fa_IR source-gated generated-draft rows only
212DFB-SOURCEBODY-0019,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_ecampus_369_textbook_list.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_ecampus_369_textbook_list.html,native_source_html_or_source_page,native-source-body,eCampus Afghanistan 369 textbook list,https://ecampus-afghanistan.org/list-of-369-published-textbooks-for-afghan-universities/,336934,E78A9FC816B597DA04F6817F93A77E3A6DDDBBD7A6F884BDBFDD4D8DEFAFAFAA,HTML catalog page; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0020,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_ecampus_mathematics_page_heartbeat_20260704T204608.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_ecampus_mathematics_page_heartbeat_20260704T204608.html,native_source_html_or_source_page,native-source-body,eCampus mathematics page heartbeat cache,https://ecampus-afghanistan.org/,231844,EF5112964999522FEC57087A65A4F6B9782F3AD9C6337A3943086E99EDF7BA75,HTML source-routing page; no license clearance claimed,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0021,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_ecampus_mohe_inorganic_industrial_engineering_curriculum_2023.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_ecampus_mohe_inorganic_industrial_engineering_curriculum_2023.pdf,native_source_body_pdf,native-source-body,MoHE/eCampus Inorganic Industrial Engineering curriculum,https://ecampus-afghanistan.org/wp-content/uploads/2023/02/Z-Curriculum-of-Inorganic-Industrial-Engineering-Department.pdf,6953645,B4C042861E3A91F3FBDBE6C8BC10DC21A86251C846D6F2A00A83834D4361C9B8,public eCampus PDF; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0022,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_ecampus_mohe_inorganic_industrial_engineering_curriculum_2023.pdftotext.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_ecampus_mohe_inorganic_industrial_engineering_curriculum_2023.pdftotext.txt,OCR_witness_text_extraction_not_source_truth,OCR-witness,MoHE/eCampus Inorganic Industrial Engineering curriculum,https://ecampus-afghanistan.org/wp-content/uploads/2023/02/Z-Curriculum-of-Inorganic-Industrial-Engineering-Department.pdf,1574619,479D7562E7CB92D4C94EBF30FB07FE3D0E449F1970E56056D6E6BFEC74D77E6D,public eCampus PDF; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0023,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_kabul_university_discrete_mathematics_2023-11.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_kabul_university_discrete_mathematics_2023-11.pdf,native_source_body_pdf,native-source-body,Kabul University Discrete Mathematics,https://ku.edu.af/sites/default/files/2023-11/Discrete-mathematics.pdf,5066741,7FFE47055B54932151A862A1976D1D99AA1D30D241ED813753F6007ADD2AB3D4,Kabul University-hosted PDF; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0024,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_kabul_university_discrete_mathematics_2023-11.pdftotext.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_kabul_university_discrete_mathematics_2023-11.pdftotext.txt,OCR_witness_text_extraction_not_source_truth,OCR-witness,Kabul University Discrete Mathematics,https://ku.edu.af/sites/default/files/2023-11/Discrete-mathematics.pdf,428878,3C69812198A648F1518AC47626316BC2F1C7386AA5E5D7AA7097D2A431D0A24A,Kabul University-hosted PDF; no open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0025,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_knu_ghori_linear_algebra_record_8809_viewer.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_knu_ghori_linear_algebra_record_8809_viewer.html,native_source_html_or_source_page,native-source-body,Khatam al-Nabieen University OPAC linear algebra record/viewer,https://library.knu.edu.af/opac/index.php?cls_plan=1&id=2088&lvl=class_nbr_see,17241,631FFBAD8ECE45BCB10E3593831F0548D73F27AF97EC83D08A72BB624E3D4D3D,public OPAC HTML; PDF route unresolved; source-routing only,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0026,212dfb1c7728f7c23274714434aa35d590e1aab7,prs_AF,Dari/Persian (Afghanistan),prs_AF/prs_af_knu_opac_ghori_linear_algebra_record_2088.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/prs_AF/prs_af_knu_opac_ghori_linear_algebra_record_2088.html,native_source_html_or_source_page,native-source-body,Khatam al-Nabieen University OPAC linear algebra record/viewer,https://library.knu.edu.af/opac/index.php?cls_plan=1&id=2088&lvl=class_nbr_see,59592,BF92AE49DE4DF72B32DD5FA36C8D447DC5B9791B229FF724373A1E1E557B46B8,public OPAC HTML; PDF route unresolved; source-routing only,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Dari evidence only; does not inherit fa_IR authority
212DFB-SOURCEBODY-0027,212dfb1c7728f7c23274714434aa35d590e1aab7,tg_Cyrl_TJ,Tajik Cyrillic,tg_Cyrl_TJ/tg_cyrl_linear_algebra_wikipedia.raw.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/tg_Cyrl_TJ/tg_cyrl_linear_algebra_wikipedia.raw.txt,native_source_text,native-source-body,Tajik Wikipedia raw wikitext - Алгебраи хаттӣ,https://tg.wikipedia.org/wiki/Алгебраи_хаттӣ,4330,FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3,Wikimedia CC BY-SA signal,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Tajik source-discovery/body witness only; no promoted rows
212DFB-SOURCEBODY-0028,212dfb1c7728f7c23274714434aa35d590e1aab7,tg_Cyrl_TJ,Tajik Cyrillic,tg_Cyrl_TJ/tg_cyrl_maorif_algebra_grade11_2024_candidate.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/tg_Cyrl_TJ/tg_cyrl_maorif_algebra_grade11_2024_candidate.pdf,source_discovery_body_pdf,source-discovery-body,Maorif Tajik algebra grade 11 candidate,https://maorif.tj/storage/libraries/01J3F0EHG4EDJ0MQ65X005SKMC.pdf,12673658,AD9C1869625341ABFB5AFE0B6134C3EDABC177C9CC5A7E9BD9339F3ADFE211D4,Maorif-hosted public PDF observed; no license clearance claimed,"Tajik source-discovery/non-row only unless separately promoted; does not authorize Persian, Dari, Urdu, or Arabic rows; no native review, accepted terminology, license clearance, gate promotion, source certification, or completion claim",Tajik source-discovery/body witness only; no promoted rows
212DFB-SOURCEBODY-0029,212dfb1c7728f7c23274714434aa35d590e1aab7,tg_Cyrl_TJ,Tajik Cyrillic,tg_Cyrl_TJ/tg_cyrl_maorif_algebra_grade11_2024_candidate.pdftotext.txt,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/tg_Cyrl_TJ/tg_cyrl_maorif_algebra_grade11_2024_candidate.pdftotext.txt,pdftotext_weak_extraction,OCR-witness,weak pdftotext extraction of Maorif Tajik algebra grade 11 candidate,derived from https://maorif.tj/storage/libraries/01J3F0EHG4EDJ0MQ65X005SKMC.pdf,256,0D0B709CCCCD7E25C57469EB4B0618A7389F0AB6F8AA85CBA97FCD2757EE98B9,derived consistency shelf; extraction only 256 bytes; no license clearance claimed,"Tajik source-discovery/non-row only unless separately promoted; does not authorize Persian, Dari, Urdu, or Arabic rows; no native review, accepted terminology, license clearance, gate promotion, source certification, or completion claim",Tajik source-discovery/body witness only; no promoted rows
212DFB-SOURCEBODY-0030,212dfb1c7728f7c23274714434aa35d590e1aab7,tg_Cyrl_TJ,Tajik Cyrillic,tg_Cyrl_TJ/tg_cyrl_oer_cict_algebra_number_theory_course_id15.html,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/tg_Cyrl_TJ/tg_cyrl_oer_cict_algebra_number_theory_course_id15.html,native_source_html_or_source_page,native-source-body,OER/CICT Tajik algebra and number theory,https://oer.cict.tj/course/view.php?id=15&lang=en,67975,153E8EEC4109AAA8DA064F281CD13C3957AD805C8258F6CB47C3E2FACA60AFAD,public OER/Moodle course/PDF response; no explicit open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Tajik source-discovery/body witness only; no promoted rows
212DFB-SOURCEBODY-0031,212dfb1c7728f7c23274714434aa35d590e1aab7,tg_Cyrl_TJ,Tajik Cyrillic,tg_Cyrl_TJ/tg_cyrl_oer_cict_algebra_number_theory_resource_id94.pdf,C:/Users/memo_/Documents/Codex/2026-07-04/noether-persianate-tajik-source-evidence-draft-lane/language-source-bodies/rtl-persianate-arabic/persianate-tajik/tg_Cyrl_TJ/tg_cyrl_oer_cict_algebra_number_theory_resource_id94.pdf,native_source_body_pdf,native-source-body,OER/CICT Tajik algebra and number theory,https://oer.cict.tj/course/view.php?id=15&lang=en,254463,90B98C4C7B60CD7646AF0A8956E2468F55469BC88D93C53C8254B8C901BD79D9,public OER/Moodle course/PDF response; no explicit open license found,"does not authorize any other language bucket; no native review, accepted terminology, license clearance, gate promotion, or completion claim",Tajik source-discovery/body witness only; no promoted rows
