record_id,record_type,parent_id,revision,revision_of,supersedes,superseded_by,volume,expose,unit,source_lines,source_locator,authority_role,authority_sha256,source_reading,target_reading,decision,status,confidence,evidence_path,evidence_bytes,evidence_sha256,raw_cursor,substantive_cursor,release_state,revisit_condition
SGA2-X-L39P-SCHEMES@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,scheme definitions,3555,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,X' Spec A; Y' V(t); x radical,same objects,preserve symbols and order,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-SETS@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,open complements,3555,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,X=X'-{x}; Y=Y'-{x}=X cap Y',same equalities,preserve set operations,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-FORMAL@1,notation_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,formal spectrum,3555,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,widehat X' formal spectrum and completion,widehat X' with same scope,hat applies to scheme only,notation_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-ET1@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,first category equivalence,3557,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Et(X') to Et(widehat X'),same direction and arguments,preserve unhatted Et,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-ET2@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,second category equivalence,3557,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Et(widehat X') to Et(Y'),same direction and arguments,preserve Proposition1.1 basis,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-ET3@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,composite category equivalence,3557,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Et(X') to Et(Y'),same implication,preserve equivalence conclusion,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-DIAG-SCHEME@1,diagram_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,scheme square,3561-3562,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,X' left X; Y' left Y; both vertical upward,same four vertices and four arrows,preserve directions,diagram_pass,high,TARGET_PAGE_001_200DPI.png,315030,625192D85474BE268CC5B59C1E2086DE4F4EB2AE457F5BF4718ABE45682902DD,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-DIAG-CAT@1,diagram_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,category square,3561-3562,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,Et square with horizontal right and vertical down arrows,same four vertices and four arrows,preserve directions,diagram_pass,high,TARGET_PAGE_001_200DPI.png,315030,625192D85474BE268CC5B59C1E2086DE4F4EB2AE457F5BF4718ABE45682902DD,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-DIAG-LABELS@1,diagram_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,arrow labels,3561-3562,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,a top; b right; c left; d bottom,same labels and sides,preserve a b c d placement,diagram_pass,high,TARGET_PAGE_001_200DPI.png,315030,625192D85474BE268CC5B59C1E2086DE4F4EB2AE457F5BF4718ABE45682902DD,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-I-C@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,part i c,3564,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,c equivalence,c is an equivalence,preserve property,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-I-D@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,part i d,3564,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,d equivalence because B pure,same,preserve hypothesis dependency,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-I-B@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,part i b,3564,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,b fully faithful,same,do not strengthen to equivalence,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-II-A@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,part ii a,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,A pure implies a equivalence,same,preserve implication,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-II-C@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,part ii c,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,c likewise equivalence,same,preserve equivalence,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-II-B-GOAL@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,part ii b goal,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prove b equivalence,same,preserve goal,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-LEFF@1,notation_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,Leff condition,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,"Leff(X,Y)","Leff(X,Y)",preserve technical symbol,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-B-FF@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,fully faithful step,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,b already fully faithful,same,distinguish from equivalence,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-B-ES@1,logical_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,essential surjectivity,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,prove b essentially surjective,same,do not weaken to surjective,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-U@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,open neighborhood,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,U open neighborhood of Y in X,same,preserve quantifier and containment,semantic_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-COMPLEMENT@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,finite complement,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,X-U finite union of closed points,X setminus U union of finitely many closed points,normalize notation only,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-PAIR@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,pure pair,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,"(X,X-U) pure","(X,X setminus U) pure",preserve pair order,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-LOCAL@1,formula_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,local identity,3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,"O_X,p=A_p pure",same,preserve subscripts and equality,formula_pass,high,TARGET_EXTRACTED_TEXT.txt,3141,14F424754538CC6C3595C67FBC6DE83DFAE3F0D38F103B3436C3B4EDDC74E65C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-NODEFECT@1,source_defect_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,source audit,3555-3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,no confirmed textual defect,no emendation,record locator overflow separately,source_audit_pass,high,SOURCE_COMPARISON_AND_TRANSLATION_AUDIT.md,3492,C54BB47FDDEBF6C399A54999B1AA4CC798B81A78AEBBAC8E381649DEF6FA642C,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-BUILD@1,build_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,three-pass build,3555-3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,standalone TeX,clean deterministic PDF,retain logs,build_pass,high,BUILD_PASS1.log,10467,B5920E69B97AA6AA16F59D4F9028ABD91FCFE3EF032336ECED8EF54CA024E8B4,3567,3568,internal_not_for_release,fresh_independent_review_required
SGA2-X-L39P-VISUAL@1,visual_qa_control,SGA2-X-L3555-L3566-L39-PROOF@1,1,,,,SGA2,X,render inspection,3555-3566,printed120-121;physical104-105;running96-97,french_arxiv_editable_authority,C2F899E92A904E312B550C6452A117FF23D30AF984B2254A0961D2DF0DACD042,target and source pages,producer visual review,inspect all diagrams and overflow,visual_qa_pass,high,RENDERED_VISUAL_QA.md,2737,D7860E9F18703D241A9F01EC976446137CD23D1859EC2A14E584038324FC17FA,3567,3568,internal_not_for_release,fresh_independent_review_required
