"url","languages","row_ids","source_ids","witness_statuses","access_class","method_used","status_code","reason","elapsed_ms","content_type","content_length","final_url","fallback_reason","error","boundary"
"https://isv.wikipedia.org/w/index.php?title=Matematika&action=raw","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","203","text/x-wiki; charset=UTF-8","","https://isv.wikipedia.org/w/index.php?title=Matematika&action=raw","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://isv.wikipedia.org/wiki/Algebra","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","59","text/html; charset=UTF-8","","https://isv.wikipedia.org/wiki/Algebra","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://isv.wikipedia.org/wiki/Glavna_stranica","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","175","text/html; charset=UTF-8","","https://isv.wikipedia.org/wiki/Glavna_stranica","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://isv.wikipedia.org/wiki/Matematika","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","62","text/html; charset=UTF-8","","https://isv.wikipedia.org/wiki/Matematika","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://karlin.mff.cuni.cz/~kala/2021alg/algebra21.pdf","Czech","mathref_czech_cuni_algebra_2021","czech_cuni_algebra_2021","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","246","application/pdf","","https://karlin.mff.cuni.cz/~kala/2021alg/algebra21.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://knihi-online.com/russko-bielorusskij-matiematicieskij-slovar.html","Belarusian","candidate_belarusian_math_dictionary_1993_algebra_ring","be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","589","text/html; charset=UTF-8","","https://knihi-online.com/russko-bielorusskij-matiematicieskij-slovar.html","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://knihi-online.com/russko-bielorusskij-matiematicieskij-slovar.html?page=10","Belarusian","candidate_belarusian_math_dictionary_1993_algebra_ring","be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","168","text/html; charset=UTF-8","","https://knihi-online.com/russko-bielorusskij-matiematicieskij-slovar.html?page=10","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://knihi-online.com/russko-bielorusskij-matiematicieskij-slovar.html?page=2","Belarusian","candidate_belarusian_math_dictionary_1993_algebra_ring","be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","220","text/html; charset=UTF-8","","https://knihi-online.com/russko-bielorusskij-matiematicieskij-slovar.html?page=2","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://knihi.com/none/Russko-bielorusskij_matiematicieskij_slovar.html","Belarusian","candidate_belarusian_math_dictionary_1993_algebra_ring","be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","525","text/html","","https://knihi.com/none/Russko-bielorusskij_matiematicieskij_slovar.html","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://library.bntu.by/wp-content/uploads/2023/02/spisok.pdf","Belarusian","candidate_belarusian_math_dictionary_1993_algebra_ring","be_radyno_russko_belorusskij_matematicheskij_slovar_1993_pdf","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","399","application/pdf","","https://library.bntu.by/wp-content/uploads/2023/02/spisok.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://mapmf.pmfst.unist.hr/~skresic/Algebra/Prezentacije/Prsteni.pdf","Croatian","mathref_croatian_pmf_split_prsteni","croatian_pmf_split_prsteni","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","449","application/pdf","","https://mapmf.pmfst.unist.hr/~skresic/Algebra/Prezentacije/Prsteni.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/?s=978-9958-592-88-1","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","557","text/html; charset=UTF-8","","https://math.pmf.unsa.ba/?s=978-9958-592-88-1","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/?s=Algebra-za-kompjuterske-nauke.pdf","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","235","text/html; charset=UTF-8","","https://math.pmf.unsa.ba/?s=Algebra-za-kompjuterske-nauke.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/?s=Muratovi%25C4%2587-Ribi%25C4%2587","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","168","text/html; charset=UTF-8","","https://math.pmf.unsa.ba/?s=Muratovi%25C4%2587-Ribi%25C4%2587","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/?s=Muratovic-Ribic","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","209","text/html; charset=UTF-8","","https://math.pmf.unsa.ba/?s=Muratovic-Ribic","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/?s=Osnove-Opce-Algebre","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","155","text/html; charset=UTF-8","","https://math.pmf.unsa.ba/?s=Osnove-Opce-Algebre","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/eng/wp-content/uploads/2021/05/Novi-prijedlog-nastavni-program-_Matematika_2009_I-ciklus.pdf","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","82","application/pdf","","https://math.pmf.unsa.ba/eng/wp-content/uploads/2021/05/Novi-prijedlog-nastavni-program-_Matematika_2009_I-ciklus.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/wp-content/uploads/2021/04/Algebra-za-kompjuterske-nauke.pdf","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","90","application/pdf","","https://math.pmf.unsa.ba/wp-content/uploads/2021/04/Algebra-za-kompjuterske-nauke.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/wp-json/wp/v2/media?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","236","application/json; charset=UTF-8","","https://math.pmf.unsa.ba/wp-json/wp/v2/media?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://math.pmf.unsa.ba/wp-json/wp/v2/search?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","192","application/json; charset=UTF-8","","https://math.pmf.unsa.ba/wp-json/wp/v2/search?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://mimuw.edu.pl/~amecel/prezentacja_Mecel.pdf","Polish","mathref_polish_mimuw_left_ideals_idempotents","polish_mimuw_left_ideals_idempotents","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","474","application/pdf","","https://mimuw.edu.pl/~amecel/prezentacja_Mecel.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://niedersorbisch.de/media/ortografija/dict-dsb-de-20241212.oxt","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","347","application/octet-stream","","https://niedersorbisch.de/media/ortografija/dict-dsb-de-20241212.oxt","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://niedersorbisch.de/media/ortografija/dict-dsb-de-20241212.zip","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","78","application/zip","","https://niedersorbisch.de/media/ortografija/dict-dsb-de-20241212.zip","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://niedersorbisch.de/ortografija/kontrola?r%C4%9Bc=de","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","74","text/html; charset=UTF-8","","https://niedersorbisch.de/ortografija/kontrola?r%C4%9Bc=de","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://osoblje.pmf.unsa.ba/muratovic-ribic-amela/","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","206","Partial Content","108","text/html; charset=UTF-8","","https://osoblje.pmf.unsa.ba/muratovic-ribic-amela/","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://plus.cobiss.net/cobiss/bh/bs/search/cobib?lib=pmfsa&q=SU%3DAlgebra&qt=subject&refId=12824070","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","309","text/html; charset=utf-8","","https://plus.cobiss.net/cobiss/bh/bs/search/cobib?lib=pmfsa&q=SU%3DAlgebra&qt=subject&refId=12824070","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://plus.cobiss.net/cobiss/bh/en/bib/search?c=au%3DMuratovi%C4%87-Ribi%C4%87%2C+Amela&r1=0","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","272","text/html; charset=utf-8","","https://plus.cobiss.net/cobiss/bh/en/search/cobib","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/kbze?format=detail","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","139","text/html; charset=utf-8","","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/kbze?format=detail","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","211","text/html; charset=utf-8","","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nbmo?format=detail","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nubbih?format=detail","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","HEAD","200","OK","185","text/html; charset=utf-8","","https://plus.cobiss.net/cobiss/bh/en/data/cobib/23757574/nubbih?format=detail","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://pmf.unsa.ba/wp-content/uploads/2021/10/Lietartura-za-predmete-na-Odsjeku-za-matematiku.pdf","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","206","Partial Content","110","application/pdf","","https://pmf.unsa.ba/wp-content/uploads/2021/10/Lietartura-za-predmete-na-Odsjeku-za-matematiku.pdf","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://pmf.unsa.ba/wp-content/uploads/2023/09/Obavezna-literatura-matematika.pdf","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","206","Partial Content","78","application/pdf","","https://pmf.unsa.ba/wp-content/uploads/2023/09/Obavezna-literatura-matematika.pdf","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://pmf.unsa.ba/wp-json/wp/v2/media?search=978-9958-592-88-1&per_page=100","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","200","OK","1491","application/json; charset=UTF-8","","https://pmf.unsa.ba/wp-json/wp/v2/media?search=978-9958-592-88-1&per_page=100","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://pmf.unsa.ba/wp-json/wp/v2/media?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","200","OK","256","application/json; charset=UTF-8","","https://pmf.unsa.ba/wp-json/wp/v2/media?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://pmf.unsa.ba/wp-json/wp/v2/search?search=978-9958-592-88-1&per_page=100","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","200","OK","199","application/json; charset=UTF-8","","https://pmf.unsa.ba/wp-json/wp/v2/search?search=978-9958-592-88-1&per_page=100","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://pmf.unsa.ba/wp-json/wp/v2/search?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","Bosnian","blocked_bosnian_math_algebra_source","bosnian_pmf_unsa_algebra_controls_plus_wp_and_modern_cobiss_probe","local_pdf_control_witness","live_reachable_headers_only","GET_HEADERS","200","OK","208","application/json; charset=UTF-8","","https://pmf.unsa.ba/wp-json/wp/v2/search?search=Algebra%20za%20kompjuterske%20nauke&per_page=100","HEAD unavailable_or_unhelpful","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://poincare.matf.bg.ac.rs/~zoran.petrovic/Algebra%28I%29-predavanja_9.pdf","Serbian","mathref_serbian_belgrade_algebra_i_lecture9","serbian_belgrade_algebra_i_lecture9","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","418","application/pdf","","https://poincare.matf.bg.ac.rs/~zoran.petrovic/Algebra%28I%29-predavanja_9.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/.github/workflows/update-dictionary.yml","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","320","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/.github/workflows/update-dictionary.yml","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
