"language","source_id","source_title","source_kind","source_use_label","package_relative_path","absolute_path","file_exists","manifest_body_bytes","actual_bytes","byte_status","manifest_body_sha256","actual_sha256","hash_status","source_url","original_path_or_url","license_or_access_signal","topic_tags","body_audit_status","nonclaim_boundary"
"French","1508.04495v1","Extensions des modules de dimension finie pour les algebres de courants tordues","local unpacked TeX body from arXiv/source package","native-source-body","bodies/french/arxiv_1508_04495v1/1508.04495v1_introduction.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1508_04495v1\1508.04495v1_introduction.tex","yes","6066","6066","byte_match_or_no_manifest_bytes","D75D460C5D8EC83FA1C9566BC15AD85C040BD17CBCA8A3158D5AC0D22C80AB48","D75D460C5D8EC83FA1C9566BC15AD85C040BD17CBCA8A3158D5AC0D22C80AB48","hash_match_or_no_manifest_hash","https://arxiv.org/e-print/1508.04495v1","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\unpacked_source_packages\french\1508.04495v1\raw\1508_unpacked\introduction.tex","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","modules; representations; automorphism; semisimple; produit tensoriel","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French","1508.04495v1","Extensions des modules de dimension finie pour les algebres de courants tordues","local unpacked TeX body from arXiv/source package","native-source-body","bodies/french/arxiv_1508_04495v1/1508.04495v1_remerciements.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1508_04495v1\1508.04495v1_remerciements.tex","yes","168","168","byte_match_or_no_manifest_bytes","6A0B0C8325968F33B73C481918880F8DE4C638BE5A56DA1135540ADBF6A23634","6A0B0C8325968F33B73C481918880F8DE4C638BE5A56DA1135540ADBF6A23634","hash_match_or_no_manifest_hash","https://arxiv.org/e-print/1508.04495v1","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\unpacked_source_packages\french\1508.04495v1\raw\1508_unpacked\remerciements.tex","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","modules; representations; automorphism; semisimple; produit tensoriel","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French","1508.04495v1","Extensions des modules de dimension finie pour les algebres de courants tordues","local unpacked TeX body from arXiv/source package","native-source-body","bodies/french/arxiv_1508_04495v1/1508.04495v1_resume.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1508_04495v1\1508.04495v1_resume.tex","yes","1038","1038","byte_match_or_no_manifest_bytes","2F58EBE545FAB973511C26AB563DBBDB239963AD095540EB9C1B4935C330D0AE","2F58EBE545FAB973511C26AB563DBBDB239963AD095540EB9C1B4935C330D0AE","hash_match_or_no_manifest_hash","https://arxiv.org/e-print/1508.04495v1","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\unpacked_source_packages\french\1508.04495v1\raw\1508_unpacked\resume.tex","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","modules; representations; automorphism; semisimple; produit tensoriel","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French","1712.04728v2","Constructions cachees en algebre abstraite. Dimension de Krull Going Up Going Down","local unpacked TeX body from arXiv/source package","native-source-body","bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex","yes","231970","231970","byte_match_or_no_manifest_bytes","0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7","0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7","hash_match_or_no_manifest_hash","https://arxiv.org/e-print/1712.04728v2","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\unpacked_source_packages\french\1712.04728v2\raw\1712_unpacked\GoingFrench.tex","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1712.04728; arXiv API license field blank; no license-clearance claim","commutative algebra; ring; ideal; field; localization; Noetherian register","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French","1712.04728v2","Constructions cachees en algebre abstraite. Dimension de Krull Going Up Going Down","local unpacked TeX body from arXiv/source package","native-source-body","bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingUpDownFrench-2018.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingUpDownFrench-2018.tex","yes","1163","1163","byte_match_or_no_manifest_bytes","F0B60299A60251645D654D8FA6411EF1E0E817217FBCFDDF9C8BC385FFA235D0","F0B60299A60251645D654D8FA6411EF1E0E817217FBCFDDF9C8BC385FFA235D0","hash_match_or_no_manifest_hash","https://arxiv.org/e-print/1712.04728v2","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\unpacked_source_packages\french\1712.04728v2\raw\1712_unpacked\GoingUpDownFrench-2018.tex","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1712.04728; arXiv API license field blank; no license-clearance claim","commutative algebra; ring; ideal; field; localization; Noetherian register","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French","generated-draft-french-sufficient-rows-20260705","french scoped draft support rows","generated draft support sidecar","generated-draft","generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv","yes","19530","19530","byte_match_or_no_manifest_bytes","D17EB125AA5EC888075EAFF2BC08F96F2E4F76FA941F522F2965808BFA136670","D17EB125AA5EC888075EAFF2BC08F96F2E4F76FA941F522F2965808BFA136670","hash_match_or_no_manifest_hash","","","project generated draft; no native-review, approval, or license-clearance claim","Noether Romance lane; source-evidence notes; target renderings; formula-neighboring usage; interlinear scaffolds","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French/Spanish","generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705","NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv","generated draft support sidecar","generated-draft","generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv","yes","56456","56456","byte_match_or_no_manifest_bytes","426EB25CB3BD863A0B7DFA3FFB3EC9C41D3E40B0405F4945D224BD9B8D9AC914","426EB25CB3BD863A0B7DFA3FFB3EC9C41D3E40B0405F4945D224BD9B8D9AC914","hash_match_or_no_manifest_hash","","","project generated draft; no native-review, approval, or license-clearance claim","Noether Romance lane; source-evidence notes; target renderings; formula-neighboring usage; interlinear scaffolds","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French/Spanish","generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705","NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md","generated draft support sidecar","generated-draft","generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md","yes","5116","5116","byte_match_or_no_manifest_bytes","3B7BCD4EA221A546970EBFD560619279549D320B6F38187D23D44FDD378B1B6D","3B7BCD4EA221A546970EBFD560619279549D320B6F38187D23D44FDD378B1B6D","hash_match_or_no_manifest_hash","","","project generated draft; no native-review, approval, or license-clearance claim","Noether Romance lane; source-evidence notes; target renderings; formula-neighboring usage; interlinear scaffolds","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French/Spanish","generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705","NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv","generated draft support sidecar","generated-draft","generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv","yes","14484","14484","byte_match_or_no_manifest_bytes","C8AA1CDD78B41EDCD27429DE57BECE3B9B1284E5F7CCDAF021181B80F6E014C6","C8AA1CDD78B41EDCD27429DE57BECE3B9B1284E5F7CCDAF021181B80F6E014C6","hash_match_or_no_manifest_hash","","","project generated draft; no native-review, approval, or license-clearance claim","Noether Romance lane; source-evidence notes; target renderings; formula-neighboring usage; interlinear scaffolds","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"French/Spanish","generated-draft-romance-scoped-rows-20260705","Romance sufficiency-transition scoped draft rows","generated draft support sidecar","generated-draft","generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv","yes","42701","42701","byte_match_or_no_manifest_bytes","CD735B7DC26821ACA2947807253FDDF40436C6C11666B23E506ABB88C4DFC379","CD735B7DC26821ACA2947807253FDDF40436C6C11666B23E506ABB88C4DFC379","hash_match_or_no_manifest_hash","","","project generated draft; no native-review, approval, or license-clearance claim","Noether Romance lane; source-evidence notes; target renderings; formula-neighboring usage; interlinear scaffolds","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"Italian","hexwell_university_notes/it/algebra/forigo/algebra.tex","it/algebra/forigo/algebra.tex","GitHub repository TeX body","native-source-body","bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex","yes","54946","54946","byte_match_or_no_manifest_bytes","A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E","A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E","hash_match_or_no_manifest_hash","https://github.com/hexwell/university-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\_tmp_high_resource_source_body_downloads\github_hexwell_university_notes\university-notes-main\it\algebra\forigo\algebra.tex","no explicit license file detected at downloaded archive root; no license-clearance claim","algebra; geometry; analysis; Italian mathematical register","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"Italian","hexwell_university_notes/it/analisi1/analisi.tex","it/analisi1/analisi.tex","GitHub repository TeX body","native-source-body","bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex","yes","37049","37049","byte_match_or_no_manifest_bytes","8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829","8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829","hash_match_or_no_manifest_hash","https://github.com/hexwell/university-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\_tmp_high_resource_source_body_downloads\github_hexwell_university_notes\university-notes-main\it\analisi1\analisi.tex","no explicit license file detected at downloaded archive root; no license-clearance claim","algebra; geometry; analysis; Italian mathematical register","body-present-verified","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
