"transfer_group","language","source_family_or_repo","original_workspace_relative_path","original_absolute_path","package_relative_path","original_bytes","package_bytes","original_sha256","package_sha256","hash_status","source_use_label","license_or_access_signal","handoff_action","nonclaim_boundary"
"verified_romance_body_manifest","French","1508.04495v1","language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_introduction.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1508_04495v1\1508.04495v1_introduction.tex","body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_introduction.tex","6066","6066","D75D460C5D8EC83FA1C9566BC15AD85C040BD17CBCA8A3158D5AC0D22C80AB48","D75D460C5D8EC83FA1C9566BC15AD85C040BD17CBCA8A3158D5AC0D22C80AB48","copied_hash_match","native-source-body","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French","1508.04495v1","language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_remerciements.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1508_04495v1\1508.04495v1_remerciements.tex","body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_remerciements.tex","168","168","6A0B0C8325968F33B73C481918880F8DE4C638BE5A56DA1135540ADBF6A23634","6A0B0C8325968F33B73C481918880F8DE4C638BE5A56DA1135540ADBF6A23634","copied_hash_match","native-source-body","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French","1508.04495v1","language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_resume.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1508_04495v1\1508.04495v1_resume.tex","body_files/verified_romance_body_manifest/bodies/french/arxiv_1508_04495v1/1508.04495v1_resume.tex","1038","1038","2F58EBE545FAB973511C26AB563DBBDB239963AD095540EB9C1B4935C330D0AE","2F58EBE545FAB973511C26AB563DBBDB239963AD095540EB9C1B4935C330D0AE","copied_hash_match","native-source-body","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1508.04495; arXiv API license field blank; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French","1712.04728v2","language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex","body_files/verified_romance_body_manifest/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex","231970","231970","0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7","0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7","copied_hash_match","native-source-body","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1712.04728; arXiv API license field blank; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French","1712.04728v2","language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingUpDownFrench-2018.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingUpDownFrench-2018.tex","body_files/verified_romance_body_manifest/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingUpDownFrench-2018.tex","1163","1163","F0B60299A60251645D654D8FA6411EF1E0E817217FBCFDDF9C8BC385FFA235D0","F0B60299A60251645D654D8FA6411EF1E0E817217FBCFDDF9C8BC385FFA235D0","copied_hash_match","native-source-body","arXiv HTML license href http://arxiv.org/licenses/nonexclusive-distrib/1.0/; TeX href /src/1712.04728; arXiv API license field blank; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French","generated-draft-french-sufficient-rows-20260705","language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv","body_files/verified_romance_body_manifest/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_FRENCH_SCOPED_DRAFT_SUPPORT_generated-draft.csv","19530","19530","D17EB125AA5EC888075EAFF2BC08F96F2E4F76FA941F522F2965808BFA136670","D17EB125AA5EC888075EAFF2BC08F96F2E4F76FA941F522F2965808BFA136670","copied_hash_match","generated-draft","project generated draft; no native-review, approval, or license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French/Spanish","generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705","language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv","body_files/verified_romance_body_manifest/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_20260705.csv","56456","56456","426EB25CB3BD863A0B7DFA3FFB3EC9C41D3E40B0405F4945D224BD9B8D9AC914","426EB25CB3BD863A0B7DFA3FFB3EC9C41D3E40B0405F4945D224BD9B8D9AC914","copied_hash_match","generated-draft","project generated draft; no native-review, approval, or license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French/Spanish","generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705","language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md","body_files/verified_romance_body_manifest/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_ROW_BUCKETS_AND_ACTIONS_20260705.md","5116","5116","3B7BCD4EA221A546970EBFD560619279549D320B6F38187D23D44FDD378B1B6D","3B7BCD4EA221A546970EBFD560619279549D320B6F38187D23D44FDD378B1B6D","copied_hash_match","generated-draft","project generated draft; no native-review, approval, or license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French/Spanish","generated-draft-support-NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705","language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv","body_files/verified_romance_body_manifest/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_ACTIVE_WORK_WAKEUP_TENSOR_SOURCE_ACQUISITION_20260705.csv","14484","14484","C8AA1CDD78B41EDCD27429DE57BECE3B9B1284E5F7CCDAF021181B80F6E014C6","C8AA1CDD78B41EDCD27429DE57BECE3B9B1284E5F7CCDAF021181B80F6E014C6","copied_hash_match","generated-draft","project generated draft; no native-review, approval, or license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","French/Spanish","generated-draft-romance-scoped-rows-20260705","language-source-bodies/romance-germanic-baselines/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\generated-draft\french_spanish_scoped_draft_support\NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv","body_files/verified_romance_body_manifest/generated-draft/french_spanish_scoped_draft_support/NOETHER_ROMANCE_SUFFICIENCY_TRANSITION_SCOPED_DRAFT_ROWS_20260705.generated-draft.csv","42701","42701","CD735B7DC26821ACA2947807253FDDF40436C6C11666B23E506ABB88C4DFC379","CD735B7DC26821ACA2947807253FDDF40436C6C11666B23E506ABB88C4DFC379","copied_hash_match","generated-draft","project generated draft; no native-review, approval, or license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Italian","hexwell_university_notes/it/algebra/forigo/algebra.tex","language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex","body_files/verified_romance_body_manifest/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex","54946","54946","A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E","A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E","copied_hash_match","native-source-body","no explicit license file detected at downloaded archive root; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Italian","hexwell_university_notes/it/analisi1/analisi.tex","language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex","body_files/verified_romance_body_manifest/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex","37049","37049","8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829","8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829","copied_hash_match","native-source-body","no explicit license file detected at downloaded archive root; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Italian","hexwell/university-notes:main","language-source-bodies/romance-germanic-baselines/provenance/source_archives/github_hexwell_university_notes_main.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\provenance\source_archives\github_hexwell_university_notes_main.zip","body_files/verified_romance_body_manifest/provenance/source_archives/github_hexwell_university_notes_main.zip","1150946270","1150946270","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","BCB11445C9E5E59CF3611367214B2EBE5F41688FC0AECB002AC4AD38C62F6478","copied_hash_match","native-source-body","no explicit license file detected at downloaded archive root; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Portuguese","reamat/Teste:livro.tex","language-source-bodies/romance-germanic-baselines/bodies/portuguese/reamat_algebra_linear_livro/reamat_teste_livro.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\portuguese\reamat_algebra_linear_livro\reamat_teste_livro.tex","body_files/verified_romance_body_manifest/bodies/portuguese/reamat_algebra_linear_livro/reamat_teste_livro.tex","7954","7954","A77B2893242F51D6EF7F1F551194F1810233087F86EC4598287D38BFC2D81F0C","A77B2893242F51D6EF7F1F551194F1810233087F86EC4598287D38BFC2D81F0C","copied_hash_match","native-source-body","source header states CC-BY-SA-3.0; no license-clearance claim","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Spanish","1312.6798v1","language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex","body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","native-source-body","local source body copied; license/access signal not independently cleared","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Spanish","2209.02110v1","language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex","body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","native-source-body","Creative Commons license link present on arXiv page","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
"verified_romance_body_manifest","Spanish","2307.03598v1","language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\language-source-bodies\romance-germanic-baselines\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex","body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","native-source-body","Creative Commons license link present on arXiv page","B3 may package with source-use label preserved; generated-draft rows remain generated-draft.","style/terminology witness only; literal source-body transfer package; no native-review, accepted-terminology, license-clearance, gate-promotion, or translation-completion claim"
