printed_page	authority_pdf_page	layer	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
87	104	en	p087.u01	7	\leg{2^\nu kk'k''\ldots}{p}=\leg{u}{p}=\leg{2^\nu}{p}.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Faisant le produit: identity with 2^nu, full written k/k-prime product and result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u01	8	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Faisant le produit: identity with 2^nu, full written k/k-prime product and result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	10	Le nombre $p$ est de l'une des deux formes $8n+1$, $8n+5$. Si $p$ est de la	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	11	première forme, on a, en vertu d'un théorème connu, $\leg{2}{p}=1$, et par conséquent	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	12	 aussi $\leg{2^\nu}{p}=1$. Donc $\leg{u}{p}=1$. Si $p$ est de la forme $8n+5$, le	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	13	nombre $u$ sera impairement pair, de sorte que $\nu=1$, et comme on a, d'un	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	14	autre côté, pour les nombres premiers $p=8n+5$, $\leg{2}{p}=-1$, il viendra	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	15	$\leg{u}{p}=-1$. Les deux cas dont il vient d'être question sont compris dans	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	16	la formule:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	17	\begin{equation*}\tag{$\beta'$}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	18	\leg{u}{p}=(-1)^{\frac{p-1}{4}}.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u02	19	\end{equation*}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	10	The number $p$ is of one of the two forms $8n+1$, $8n+5$. If $p$ is of the	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	11	first form, one has, by a known theorem, $\leg{2}{p}=1$, and consequently	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	12	also $\leg{2^\nu}{p}=1$. Thus $\leg{u}{p}=1$. If $p$ is of the form $8n+5$, the	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	13	number $u$ will be oddly even, so that $\nu=1$, and since one has, on the	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	14	other hand, for prime numbers $p=8n+5$, $\leg{2}{p}=-1$, one obtains	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	15	$\leg{u}{p}=-1$. The two cases just considered are comprised in	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	16	the formula:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	17	\begin{equation*}\tag{$\beta'$}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	18	\leg{u}{p}=(-1)^{\frac{p-1}{4}}.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u02	19	\end{equation*}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Le nombre p: both residue classes, impairement pair, nu=1, and label beta-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	21	Reprenons l'équation $(\alpha')$ de laquelle nous tirons immédiatement:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	22	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	23	\leg{-b}{l}=\leg{p}{l},\quad\leg{-b}{l'}=\leg{p}{l'},\quad	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	24	\leg{-b}{l''}=\leg{p}{l''},\quad\ldots.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	25	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	26	Comme $p$ est un nombre premier $4n+1$, et $b$ un nombre premier $4n+3$, on	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	27	trouvera en appliquant la loi de réciprocité:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	28	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	29	\leg{l}{b}=\leg{l}{p},\quad\leg{l'}{b}=\leg{l'}{p},\quad	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	30	\leg{l''}{b}=\leg{l''}{p},\quad\ldots.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	31	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	32	La multiplication donnera ensuite:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	33	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	34	\leg{ll'l''\ldots}{b}=\leg{ll'l''\ldots}{p},	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	35	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	36	ou, ce qui revient au même:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	37	\begin{equation*}\tag{$\gamma'$}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	38	\leg{t}{b}=\leg{t}{p}.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u03	39	\end{equation*}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	21	Let us return to the equation $(\alpha')$ from which we immediately obtain:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	22	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	23	\leg{-b}{l}=\leg{p}{l},\quad\leg{-b}{l'}=\leg{p}{l'},\quad	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	24	\leg{-b}{l''}=\leg{p}{l''},\quad\ldots.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	25	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	26	Since $p$ is a prime number $4n+1$, and $b$ a prime number $4n+3$, one	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	27	will find, on applying the law of reciprocity:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	28	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	29	\leg{l}{b}=\leg{l}{p},\quad\leg{l'}{b}=\leg{l'}{p},\quad	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	30	\leg{l''}{b}=\leg{l''}{p},\quad\ldots.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	31	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	32	Multiplication will then give:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	33	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	34	\leg{ll'l''\ldots}{b}=\leg{ll'l''\ldots}{p},	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	35	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	36	or, which comes to the same thing:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	37	\begin{equation*}\tag{$\gamma'$}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	38	\leg{t}{b}=\leg{t}{p}.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	en	p087.u03	39	\end{equation*}	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; Reprenons: both three-prime l rows, four terminal dots, product identity and label gamma-prime	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	41	En mettant l'équation $(\alpha')$ sous la forme d'une congruence, on aura:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	42	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	43	t^2\equiv bu^2\md{p}.	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	44	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	45	On conclut de là, en élevant les deux membres à la puissance $\dfrac{p-1}{4}$:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	46	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	47	t^{\frac{p-1}{2}}\equiv b^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p},	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	48	\]	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	49	ou, ce qui revient au même, en remplaçant $u^{\frac{p-1}{2}}$ par sa valeur $(-1)^{\frac{p-1}{4}}$ donnée	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	50	par la formule $(\beta')$:	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
87	104	fr	p087.u04	51	\[	qa/s03/source/p087_authority.png; full PDF 104; scope leaf 25; En mettant: congruence t²=bu², exponent (p−1)/4, full two-step substitution using beta-prime	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
