branch_path,branch_category,git_blob_sha1,blob_size_bytes,small_text_inspected,text_sha256_if_inspected,cjk_related_terms_hit,cjk_lane_source_use_decision
interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/R3_C7FB_SOURCE_WITNESS_RECOVERY_INDEX.csv,R3 Arabic/Persianate continuation,ba4e1a3bee603201e45bb8db81e2f097d01718df,11766,yes,C7FD5F713AE9FBA2974AEAA129AF70DD48E5C30C28BA527D5E187BA4F7086C7B,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/README.md,R3 Arabic/Persianate continuation,bd02bb78467cae6cb6c664b3ae21f8ed6f861487,1417,yes,05E491478109C3234859F3553C360C307904AA96B58B9838626E7CC913723379,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
interlanguage-sidecar/rtl-persianate-arabic-c7fb-current-head-continuation-20260706/R3_C7FB_CURRENT_HEAD_CONTINUATION_20260706T043558Z/SHA256SUMS.txt,R3 Arabic/Persianate continuation,1b0d432b197b5d7dbd00a7f030a0a30d09552828,1185,yes,33B53D020AB1D99A43D453472E5ACA89A35F9C07D7D2CF3CCF0F62F6596E0C54,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/B3_UPLOADER_READY_QUEUE_AND_DRIFT.csv,old-B/B3 transfer audit,1f1e3a04f8807d95808954cc5d6f5ff6adb41c96,1020,yes,8B538CA83F96D215083C73A2D51616623F6F153A506817604A697093DA4795B2,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/B3_WORKTREE_DIRTY_STATUS.csv,old-B/B3 transfer audit,310b83cf58455e126ea2df28206a8922b3a5ca4a,51723,yes,7E57854113DA47B9374C566A82FF3E91F4171D679346B7BAD886030C53DB240C,CJK; CJK_DRAFT; Chinese; Japanese; native-source-bodies,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/B3_WORKTREE_DIRTY_STATUS_ROLLUP.csv,old-B/B3 transfer audit,7cdf28c84de0f55962dc89a2451e5b8d19f85692,1313,yes,353429E51A94317F1BEC4DEEF82B8A606916CD53263D489523AED06B9013F345,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/COMMIT_FRONTIER_96325_TO_C7FB.csv,old-B/B3 transfer audit,ae27a15e23faaa93f6ee1d837cd165a855f4b6f7,140,yes,746FBAA1D9D9B9503A7D25F382E060E5EFC134B39A18A7112E558ED5595E4A58,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/CREDENTIAL_PATTERN_SCAN.txt,old-B/B3 transfer audit,9b1b69af76726a0aecc731b9166ea2582f1739fe,51,yes,3F7CAE403405C1F1923926D808BEF246EE31E368FD5634143616A1C9D3F54F8E,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_96325_TO_C7FB_FILE_LEDGER.csv,old-B/B3 transfer audit,27f9ca4db7cb8a1c92d28efc7ec907e20df384ec,18218,yes,65FF92C2BE4BEC16518C5AB3DAB33EF9A34D6973026585E47DF47E47E0E7B4A9,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_CATEGORY_COUNTS.csv,old-B/B3 transfer audit,173151a0fe2330d7336203ea9efd4acd1eeac405,337,yes,809E70573BF1B040DE40809E67E8594D11A758D57C58D45BFA4D0C35F064D3BE,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_EXTENSION_COUNTS.csv,old-B/B3 transfer audit,1b3fd9d414e7b117cc331f5e530ed9c802543a82,118,yes,C381A4743EF7FDA912A1BE0D64E689706D18BA9EAEA4B958C6C8396EA0D61031,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_ROOT_COUNTS.csv,old-B/B3 transfer audit,c33ceb7052c992fec8ecb15f26f9dffd290b6332,313,yes,ECF0614D8CC29825D7C01CE923E34D9847F6D11767AD6A68E406020BB045C61B,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/DELTA_UPLOAD_READY_OR_DRIFT_PATHS.csv,old-B/B3 transfer audit,d5fca3ce3685b4a5e176aeece1d6b5a6509a5ec9,17239,yes,BED16953137708935DBECB03E063B7933D3B19C556400BB384CF7A1192D0E24F,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/LOCAL_NOETHER_OUTPUT_FILE_LEDGER_NO_HASH.csv,old-B/B3 transfer audit,df0fec705e301b8344e2c487531c20978243985d,1788288,yes,6FD669DFCADD11900E82562518BB21DDAB7711EC5EEC6771DF5C8CDEAA379D27,CJK; CJK_DRAFT,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/LOCAL_NOETHER_OUTPUT_LANE_SUMMARY.csv,old-B/B3 transfer audit,03c9ce318d17ff91cba8a2a335b8a1d8b44d9198,1874,yes,95BEDB7F81953BDF4FE38AB8C254C265B9AB71AF22B59924A16F5032C5637123,CJK,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/LOCAL_OUTPUT_BODY_QUEUE_CANDIDATES_LATEST200.csv,old-B/B3 transfer audit,f56ce969616e47a5b772921789afb5d725d41217,42792,yes,2C627D9C4DF9103941A6F4E993B1A1166EDD890EE5944EBF68E8B6D16B78F51D,CJK; CJK_DRAFT,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/MANIFEST.csv,old-B/B3 transfer audit,3fa67fb5fba6431c9a8c0383e1a0ccd41cf3a48b,2257,yes,0DA73FD6397DB25D5250791EE1E9908A13FC9087DFC45AFCE3B9C3105849D06C,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/PACKAGE_GATES_AND_SAFETY_CHECKS.csv,old-B/B3 transfer audit,69dc9921db6afdb3a4cf9f195e1c2827d51b7f66,760,yes,BE31DAE2830C89236371737F2CE4BC108F8F7FAFF412EA4432DA9E8A1DCFF751,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/README.md,old-B/B3 transfer audit,a9bc8e3bbce566dec695e3cadc1cf39aa25f5cf8,1760,yes,D24CD331DCAA7228580B019F816F62F9A72B46939E2157477987357A364BCDF7,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/SHA256SUMS.txt,old-B/B3 transfer audit,0444b076a612fea7388b498f6a302fa2edf8bb0b,2026,yes,5CE3306C68382C97385B4C946EC7E405D55DE11CF7D78EF1141390D24D82821A,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/SUMMARY.csv,old-B/B3 transfer audit,44c36a8885fae0508b0b1ffedc597bb703ba0bf9,534,yes,BBB00D26B753751AF1FDF3D0EB808DCCF0A690D3666A99B2BC24B408DF811449,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/SUMMARY.json,old-B/B3 transfer audit,d61482caf5df8ee4d9d8bbdecb947c265f517787,613,yes,7F315C8CA5E1E4DBDF53C235BAD727A0165EFB8E4E5C3F386087E74EFE60D150,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/TREE_ROOT_COUNTS_C7FB.csv,old-B/B3 transfer audit,06d16d7c9d998f162f82f90ff8504d028fb3ff0c,3525,yes,125D8D88E0E0BA118851EA92657485D9915B16325B11E59ACD0AC2F9070EDE7C,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/TREE_TOTALS_C7FB.csv,old-B/B3 transfer audit,9af6ab82648ecaa35d10eb18f36ed3151488b430,224,yes,84A5DAC693C5FF1E718220FC10E4FF3C9089159D5DB8405E72B79DF6EE540B90,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/old-b-c7fb-steward-alignment-audit-20260706/OLD_B_C7FB_STEWARD_ALIGNMENT_AUDIT_20260706T063651/VISIBLE_SIBLING_WAKE_AND_ROUTE_RECORD.csv,old-B/B3 transfer audit,832812325da0d69e6accfe359b9857808170db9c,362,yes,AFBB82138CE848D6E297DEF806FA859F3C2851279F3FCA85E3C9D61A1E208647,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C7FB_R6_R3_OLDB_ALIGNMENT_BATCH_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv,old-B/B3 transfer audit,63d7e0b430fd2c41dba7984405e85196d18bf7ac,39822,yes,F3F6D2F58832138A3908A6676AE25D0A1DA76AD6F089F9A6438EE5433B366ADA,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C7FB_R6_R3_OLDB_ALIGNMENT_BATCH_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt,old-B/B3 transfer audit,35eb743c2acb527d5e4af86f51a54794916c02bf,11239,yes,DDB97E290CB6C42CB8E1378D4AD3574B929FE86FDE31488D18C7EEDC5DFA95C5,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_C7FB_R6_R3_OLDB_ALIGNMENT_BATCH_UPLOAD_AUDIT_20260706.md,old-B/B3 transfer audit,a0258cdf3dd6c6d82bf127513075e8269c2d48c0,3516,yes,180E2775015956FFE8BD4DA1A26122A184995AF434A25F1105AB7F840EC0B12E,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706.md,R6 Indigenous/Creole/Sign retry,c4719cf76b4221d9cbc1ff0ec9dec470bc10e055,1516,yes,419ACA876CFA8F9E18C34142F026CB8B3BEFE0444DD17207CA974B0ED4794CF1,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/MANIFEST.csv,R6 Indigenous/Creole/Sign retry,e34cb0a1e2a1e1063fff995da7bd27ab973341b4,1839,yes,7998E7F1B983937CA067E5E441D3A7EC84303BACC391FE02ADB0A7EE60C03857,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/MANIFEST.json,R6 Indigenous/Creole/Sign retry,0358fd94f04d30da29c61afee425782702b3ad08,2777,yes,F9712D4FEEC49E28B2E3958E029272F27CE446BE4BF16DA029895784AA501CA7,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/README.md,R6 Indigenous/Creole/Sign retry,8e4685d1df5c07dfb5c9e6741d76e4e5aeb94b8d,1827,yes,60A5BC40025A581C904021D8BE295D5BC703AD95E68374C84A786E531A76190D,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/SHA256SUMS.txt,R6 Indigenous/Creole/Sign retry,89ff7f3ec6fa0401f6ba41b1cc81241a2d32708d,1478,yes,61BDB85E65346A7C73043C10C4AE3FB014966937161EB0C867494EC39D548C81,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/b3/B3_ROUTE.csv,R6 Indigenous/Creole/Sign retry,e5c69439f588e8d75f5e6dc63dfe99f3ecdb82d8,1025,yes,EE4AACBBAD1BFC66B82DF96BF873C3A142F2954013FAF47FE2258A2EF3473FD5,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/blockers/R6_PRIORITY_RECOVERY_DECISIONS_AFTER_LIVE_RETRY_20260706.csv,R6 Indigenous/Creole/Sign retry,e569766efcbe30d54e4c858c0a992ca31a4c42ac,24905,yes,F3CEF5558B586E1FD9F6A8FBF5747B81BD1367FBA1A922525F91782A55F2370F,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/ledgers/R6_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LIVE_RETRY_20260706.csv,R6 Indigenous/Creole/Sign retry,0bdf7073ac2c661d47126797a2e027a9702c4536,12565,yes,A0F403AE2633B2471E08CBFCF09866A445321B211DCC00465E70E01BB339D4EF,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/ledgers/R6_SOURCE_GATED_SCAFFOLD_CARRY_FORWARD_AFTER_LIVE_RETRY_20260706.csv,R6 Indigenous/Creole/Sign retry,f2ad8d2fa1490de4f9bb2e722b37f597fd28ba66,3728,yes,06360513B1CA7740AFE5C47617A987041A4AF9711C47755A994CF2CA5243C032,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/live-retry/LOCAL_HTTP_HEAD_RETRY_RESULTS_20260706.csv,R6 Indigenous/Creole/Sign retry,7bf011dd1af8cf4a48845f559746ddc899efeedc,2521,yes,EB8C35D09633DB363BEB9861F30A3B67AAFB87E0E8840A5FB21128619E849BD6,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/live-retry/WEB_VISIBLE_OFFICIAL_ROUTE_EVIDENCE_20260706.csv,R6 Indigenous/Creole/Sign retry,79a1536f01b1af6f49fe122f5dc489c5ff545d58,2430,yes,6DE47F1323A0FF1E49A5FE42D1A4C96CA430323EAE34366E205D3F91618BADC5,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/logs/LOGBOOK_EXCERPT_20260706.md,R6 Indigenous/Creole/Sign retry,0d134254c4bdf8a0d9c194cc2a58e155154e919e,823,yes,CF661740022EDD2EBEA5DD6157DCB55D30A731499A4D4E27213DBAF5B28138FF,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv,R6 Indigenous/Creole/Sign retry,d3f217a2754136ead2b0d38ab66e55da840975ae,70203,yes,A7E1F849204DB1B192CFD464B735F27D71C81A854CB0F3ED8CD5C27FC3445219,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv,R6 Indigenous/Creole/Sign retry,2e3c25e7f6ce5ca7bb44ffe45ebedd22018a359e,30511,yes,267591C089A560B89D639BECE1A5A1AA63C37C20358C33E8DFEEB0848704BE11,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/verification/INPUT_SHA_VERIFICATION_RESULTS.csv,R6 Indigenous/Creole/Sign retry,2e8d45085dc6ea00053e4c46ece09b3059b638f7,429,yes,FBEBD0D794FAEFAE36557A313433B04CFC2F1E0C4F06C6CDC5F22ED0BA9BD53B,,method/package/other-lane context unless direct JP/zh-Hans source-body row evidence is independently present
