"row_group","row_id","concept_id","english","source_artifact","source_path_or_url","source_basis","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_surface","original_status","evidence_status","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","consumer_lane","consumption_action","native_review_required","term_promotion_allowed","bridge_promotion_allowed","translation_status","gate_notes"
"paper01_60_term_route_ledger","paper01_60term:definition","definition","definition","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=proof_grammar","تعريف","تعریف","","","","تعریف","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | source-backed proof grammar"
"paper01_60_term_route_ledger","paper01_60term:map","map","map/application","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=sets_maps","تطبيق","نگاشت","","","","نگاشت","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | maps/functions"
"paper01_60_term_route_ledger","paper01_60term:isomorphism","isomorphism","isomorphism","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=morphisms","تماثل","یکریختی","","","","یکریختی","attested_needs_review; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=attested_needs_review | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | morphism family"
"paper01_60_term_route_ledger","paper01_60term:homomorphism","homomorphism","homomorphism","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=morphisms","تشاكل","همریختی","","","","همریختی","attested_needs_review; attested_needs_review; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=attested_needs_review | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | morphism family"
"paper01_60_term_route_ledger","paper01_60term:kernel","kernel","kernel","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=morphisms","نواة","هسته","","","","هسته","fallback_attested_needs_review; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=fallback_attested_needs_review | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | morphism family"
"paper01_60_term_route_ledger","paper01_60term:image","image","image","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=morphisms","مدى","تصویر","","","","تصویر","fallback_attested_needs_review; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=fallback_attested_needs_review | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | morphism family"
"paper01_60_term_route_ledger","paper01_60term:group","group","group","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=group_theory","زمرة","گروه","","","","گروه","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | group theory"
"paper01_60_term_route_ledger","paper01_60term:subgroup","subgroup","subgroup","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=group_theory","زمرة جزئية","زیرگروه","","","","زیرگروه","attested_needs_review; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=attested_needs_review | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | group theory"
"paper01_60_term_route_ledger","paper01_60term:quotient_group","quotient_group","quotient group","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=group_theory","زمرة خارجية","گروه خارج‌قسمتی","","","","گروه خارج‌قسمتی","open_no_direct_evidence; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | group theory"
"paper01_60_term_route_ledger","paper01_60term:representation","representation","representation","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=representation_theory","تمثيل","نمایش","","","","نمایش","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | representation theory"
"paper01_60_term_route_ledger","paper01_60term:ring","ring","ring","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=rings_modules","حلقة","حلقه","","","","حلقه","fallback_attested_needs_review; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=fallback_attested_needs_review | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | ring theory"
"paper01_60_term_route_ledger","paper01_60term:commutative_ring","commutative_ring","commutative ring","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=rings_modules","حلقة تبديلية","حلقهٔ جابجایی","","","","حلقهٔ جابجایی","open_no_direct_evidence; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | ring theory"
"paper01_60_term_route_ledger","paper01_60term:ideal","ideal","ideal","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=rings_modules","مثالي","ایده‌آل","","","","ایده‌آل","open_no_direct_evidence; attested_needs_review; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=open_no_direct_evidence | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | ring theory"
"paper01_60_term_route_ledger","paper01_60term:module","module","module","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=rings_modules","مقاسات","مدول","","","","مدول","fallback_attested_needs_review; attested_needs_review; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=fallback_attested_needs_review | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | module theory; keep separate from Noether's modulus"
