"relative_path","role","bytes","sha256","media_type","publication_action","source_basis","caveat","existing_sga_concept_doi","last_observed_sga_live_version","supersedes"
"evidence/build/BUILD_I_7_PASS2_PUBLIC.log","concise public build receipt","668","4919F18AEA9D440CF5B1C953191C8A15AC31A9124D75A35E35DA61C39733A3D6","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/build/BUILD_I_7_PASS2_SANITIZED_FULL.log","path-scrubbed full compiler log","26260","CFB99DC3ABFB4A6B1DDB44826C594BAA5BA3F2D0462439697B22D6765FC4391B","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/build/BUILD_I_7_PASS3_PUBLIC.log","concise public build receipt","668","7B1CE6BADAC68083F2736DF8B76BF8D99F2221CCD9385DCDF28AA50F4D8AF990","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/build/BUILD_I_7_PASS3_SANITIZED_FULL.log","path-scrubbed full compiler log","26260","10385ADA820CB1D93E43B716BD84C2AF6A1EBAFFE201032A4D1DAAE889BBC237","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-1.png","rendered final-PDF visual-QA page","70893","927C570CF0EAF6EA451050F6F379E6D970A6894E3170C053A94C139F6E663DB6","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-10.png","rendered final-PDF visual-QA page","471636","97E7AFAA1131343CD416F63F9544F740A717FC191E76CC441295298745F97F6C","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-11.png","rendered final-PDF visual-QA page","553296","4C88309FC01AC2C5CD50B55C303F891CF1546FC338FE215E275FB3922985E64A","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-12.png","rendered final-PDF visual-QA page","468414","A465D0D3FF1B60FFD0A8F79C92E84A68A3D58CACD4965E83017E778A4245D6A9","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-13.png","rendered final-PDF visual-QA page","251537","B81176FEA65D390DAAF127EB35CC726CFCF5BA4117B094209B64C247603AAE61","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-2.png","rendered final-PDF visual-QA page","245705","ADE824A7314607303D018E04CECB3BAF95094FBC6AC0F7DA96317AB78664AAE1","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-3.png","rendered final-PDF visual-QA page","82507","978F1E4D7BB02E50A166DB3345E99B2DEEF827F7DD9D04ED86A9612311995B7C","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-4.png","rendered final-PDF visual-QA page","443840","CBD77BAD0E3A3E807FC45B12308397E5E9BC77CCCE664EC84F082C1D4FD43EBF","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-5.png","rendered final-PDF visual-QA page","519734","B0CC39B69D08CF4206295B161C746C4964126D2A90CE4917C4A60F4EEEE6A4B5","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-6.png","rendered final-PDF visual-QA page","495754","2A9D4A76AA3DD9D8D44F61716F4B8EB6881CA7101EF7E35634CA2EACA8C9BB7B","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-7.png","rendered final-PDF visual-QA page","516093","D0DFB8327BEF18B4128E34A02097442F31669218443FB64B2B6D21A333B9408B","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-8.png","rendered final-PDF visual-QA page","492203","150CAAD9F44156E62DBF95DCC678219316B760C7B6845AAEC529C85DA9428E12","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"evidence/rendered_pdf/page-9.png","rendered final-PDF visual-QA page","461457","302031F216C7AD494019A30E84FDFBFA82DA50D509C41E9EDF12143582A1F378","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"ledgers/PUBLIC_ADVERSE_AND_REJECTED_CHOICES.csv","machine-readable source, formula, terminology, provenance, or debt ledger","19346","841CBD106AB936080632C18A3F85E625A579627185B31436E99681405F184BDD","text/csv","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"ledgers/PUBLIC_AUTHORITY_AND_COVERAGE.csv","machine-readable source, formula, terminology, provenance, or debt ledger","12763","2475E921D2AC429F2C71DD16EF721D88C9FE94A7F17A9F7298E030F50D665327","text/csv","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"ledgers/PUBLIC_INDEX_RESTORATION_DEBT.csv","machine-readable source, formula, terminology, provenance, or debt ledger","3432","9AE70AD9881A3EA831FC34F51EE9831E6DE765D1F3AA09470AC6C1ED71013D83","text/csv","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"ledgers/PUBLIC_MACHINE_VALIDATION_I_7.txt","public machine-ledger validation receipt","3856","32AE987D9322D8FDA06CABEFBB1194ACC9C0DF12B6AACC1D2DBC66D065DFCE63","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"ledgers/PUBLIC_SGA1_I4_DIFFICULTY_FAILURE_REVISION.jsonl","difficulty, failure, and revision history projection","31135","3409DBA6802BB09B9A183381E1D027683001BCBD5A50A7E94BA9D8D75008E661","application/x-ndjson","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
"ledgers/PUBLIC_SGA1_I4_EVIDENCE_GRAPH.jsonl","hierarchical source-evidence graph","14659","BD9AA39D63DCEADD35FB1D3882B651735B357DB3FBC5F8A0ADF129D4421171C8","application/x-ndjson","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English translation and public-safe QA apparatus; French arXiv TeX is sole textual authority; original print is audit-only; external English is control-only and excluded.","Bounded opening-through-I.7 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21435547","If archive maintenance publishes this verified extension, it supersedes the prior opening-through-I.6 SGA 1 TeX, PDF, I.6 evidence package, and direct hash controls. Revisions r8 and r9 remain withheld nonpublic history and are not substitute payloads. Unrelated SGA 2, SGA 5, and SGA 6 files remain preserved."
