generated_utc,frontier,previous_base_frontier,status,branch_path,git_blob,local_source_body_path,bytes,sha256,line_count,csv_row_count,csv_headers,payload_group,source_use_label,claim_boundary
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/MANIFEST.csv,751b75510f4c3067d071dbd923b3ebb281eacd9b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0011_751b75510f_MANIFEST.csv,1506,2340F0B7B93E08EA3DBFA177C1FD5B33A9D1908080100ADD7D47295F5EDAC521,16,15,path|bytes|sha256,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support;manifest_hash_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/PACKET_MANIFEST_SHA_STATUS_7A.csv,250eb59fb584bb3dd03a099f3229981898f82db4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0012_250eb59fb5_PACKET_MANIFEST_SHA_STATUS_7A.csv,587,6A51DCC908C4EC5156ADA72BEA1341CFE316B84D38E9DFF1FD46A63C2AFAA732,5,4,metric|value,non_slavic_core_7a_source_gate_route_manifest_refresh,manifest_hash_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/POST_LEDGER_STATUS_7A.json,44f2142592deace65474afe15f26fe42fcd5f6b4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0013_44f2142592_POST_LEDGER_STATUS_7A.json,949,6FE9C4C0B0EF59BC8A11EE86D5A9E61B61D4E37189A4625286EF963FF8BE84C2,12,,,non_slavic_core_7a_source_gate_route_manifest_refresh,payload_context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/README.md,8ee4e9ef6f06ca7c9f1de8f00c2cee751cfa2491,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0014_8ee4e9ef6f_README.md,1071,6583C60188ED368697FE2C75D0AAB8F7C5FB4105D52E38F9950BD64987CEE4ED,9,,,non_slavic_core_7a_source_gate_route_manifest_refresh,payload_context,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/SHA256SUMS.txt,e097d109c6bd1d56698ac11a478d2df2eda9079a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0015_e097d109c6_SHA256SUMS.txt,1434,E096B67DF6E2B29FAFB81F55648332467F528558CDF77A0FC0C85A7B842EB993,15,,,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support;manifest_hash_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/SIBLING_WAKE_LEDGER_7A.csv,f380d2b38f23eac6b0b3ccb3f46b00d9ec736292,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0016_f380d2b38f_SIBLING_WAKE_LEDGER_7A.csv,962,18962F2FDA68B4D5BCE0AB785D6DC1120CF6B4871BC42EFA88F7736AA9885754,7,6,thread_id|lane|visible_status|wake_result|requested_task,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,coordination/non-slavic-core-7a7576c3-ef53-corrective-source-gate-route-20260706/NON_SLAVIC_CORE_7A7576C3_EF53_CORRECTIVE_SOURCE_GATE_ROUTE_20260706/SUMMARY.json,6e5001c7607640b4f267e65097f2104eab1506d2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0017_6e5001c760_SUMMARY.json,1467,EB0A0372736F340887688C8A43F2812025C2988A51D4FC2C58438D24AF0AD156,28,,,non_slavic_core_7a_source_gate_route_manifest_refresh,adverse_evidence;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/ACTIVE_SESSION_STATE_20260706.md,4a645f819186e08c22cb21147e37885a997ddd8f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0018_4a645f8191_ACTIVE_SESSION_STATE_20260706.md,388,5D12D9E59C4F9BA57F8F0ED8DFAE820294C39CDE67DFA62A4BE9FEE54CDFCAE5,7,,,arabic_rtl_7a_source_use_gate_intake,source_use,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/ARABIC_7A7576C3_EXACT_BLOCKERS_RECOVERY_ROWS_20260706.csv,779dedef209ade57ddd8595db98780f717a4c30e,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0019_779dedef20_ARABIC_7A7576C3_EXACT_BLOCKERS_RECOVERY_ROWS_20260706.csv,1374,EE3296127291AA3E67802634C5FB152DF69B759CD1400F10C3661F5776653BAE,6,5,live_head|blocker_id|status|blocker|evidence|recovery_action,arabic_rtl_7a_source_use_gate_intake,source_use;adverse_evidence;blocker_recovery_gap;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/ARABIC_7A7576C3_FABLE_ADVERSE_LEDGER_20260706.csv,90fb665501f6f983508eb63bc0c909461a5b2692,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0020_90fb665501_ARABIC_7A7576C3_FABLE_ADVERSE_LEDGER_20260706.csv,1127,B9BC9A2621602056C7571BD0F3D35C505C48A6B2C9B3CA35C0510B891EF88A41,5,4,live_head|ledger_id|dimension|observation|decision|adverse_evidence|do_not_use,arabic_rtl_7a_source_use_gate_intake,source_use;adverse_evidence;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/ARABIC_7A7576C3_SIX_ROW_SOURCE_STATUS_20260706.csv,8fbe1a537cb946b4e1edf7d5914df5901a2fa097,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0021_8fbe1a537c_ARABIC_7A7576C3_SIX_ROW_SOURCE_STATUS_20260706.csv,6729,8B7A3FAB6869E714A63732C69D289FF9E4BADE0E533B91D79ECE695DE0F13825,7,6,live_head|base_head|row_id|german_or_source_term|draft_arabic_target|source_gate_status|manual_source_review_status|current_head_result|active_recovery_action|exact_blocker|rtl_formula_note|labels,arabic_rtl_7a_source_use_gate_intake,source_use,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/ARABIC_7A7576C3_SOURCE_USE_DECISIONS_20260706.csv,03a3b9a2de3393f42f108956f3d47b00986c727a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0022_03a3b9a2de_ARABIC_7A7576C3_SOURCE_USE_DECISIONS_20260706.csv,1399,BAA7C4D3CD1145E7D586170F30D03ED94267F010154401346437F781F94C9ACD,6,5,live_head|decision_id|decision|evidence|arabic_effect|next_action,arabic_rtl_7a_source_use_gate_intake,source_use;fable_support,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/B3_HANDOFF_SUMMARY_20260706.csv,52cf593aeb8eaef02fa2a73eb9fe81f802025de5,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0023_52cf593aeb_B3_HANDOFF_SUMMARY_20260706.csv,553,5F6FFE289B63B762809A5F5FC7318D0D6A66BE973E29D31631D2A67865B2E9CE,2,1,package|live_head|route|includes|excludes|labels,arabic_rtl_7a_source_use_gate_intake,source_use;adverse_evidence;fable_support;b3_handoff,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/BRANCH_7A7576C3_COMMITS_FROM_EF53_20260706.csv,d6375c92ea82108fc58bc0cdad156f4e0ea8db75,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0024_d6375c92ea_BRANCH_7A7576C3_COMMITS_FROM_EF53_20260706.csv,288,4DD02F0D18B2155BA862750905DE23B57748670F10AE0AAFB8CE23CCEB7E5213,2,1,base_head|current_head|commit|short|author_date|subject,arabic_rtl_7a_source_use_gate_intake,source_use;branch_delta,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/BRANCH_7A7576C3_DELTA_FROM_EF53_CLASSIFIED_20260706.csv,a401ce4f6604bbcbe11e7c113972fb5a0ed28b76,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0025_a401ce4f66_BRANCH_7A7576C3_DELTA_FROM_EF53_CLASSIFIED_20260706.csv,25658,8704707FA1D916D7A7FFA1CCF6E8E2ECC0AB610FBDCA279D15665C45C8B8F16B,71,70,current_head|base_head|status|path|classification|arabic_source_use_decision,arabic_rtl_7a_source_use_gate_intake,source_use;adverse_evidence;fable_support;branch_delta,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-06T22:34:41Z,d8fdb95a847340c2f74062354cc95f675248fe1a,7a7576c317fb5d85fb986437d64c6f0218e4733a,A,interlanguage-sidecar/arabic-rtl-7a7576c3-ef53-correction-source-use-gate-intake-20260706/ARABIC_RTL_7A7576C3_EF53_CORRECTION_SOURCE_USE_GATE_INTAKE_20260706/BRANCH_VISIBLE_7A_KEY_COPY_LEDGER_20260706.csv,b87bc7d2c942b55e6dd610f86a1d472b9790c81c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707\source_artifacts\0026_b87bc7d2c9_BRANCH_VISIBLE_7A_KEY_COPY_LEDGER_20260706.csv,10437,77360D27E95DA88CB4C60C31B516F50ED08B6E2FC2DEC5C5EA9A8F156A2ED413,20,19,current_head|base_head|git_path|local_copy|bytes|sha256|source_use_label,arabic_rtl_7a_source_use_gate_intake,source_use;adverse_evidence;fable_support;branch_delta,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
