source_root_label,source_root,relative_path,archive_member,bytes,sha256,duplicate_of_archive_member,category
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_301_350.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_301_350.tex,80823,3AF732AF6D462D12AEEF91ACC39AA51D03931F343EA88B56F942090AA14883EA,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_351_400.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_351_400.tex,119399,2F67C9CBA10AC047B8215D0F16E9338BBE0604D2D3E7761F8341F3CBEF1FF0EA,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_401_450_v2.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_401_450_v2.tex,130017,814F369B3746E68E9544836C67173929B59B76D6BF4EB4388FFAC2C8E38A4A0B,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_451_500.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_451_500.tex,68654,4D7B8609A0DD59B45A35B51061E71184E426E2E8633E6FE1F35B56859171C158,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_501_550.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_501_550.tex,97096,546DDAB669BD04B8DD8BAD6B9D0E4C26E796C4F9B0860E30972090822F83A2FE,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_551_600.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_551_600.tex,143546,D69ADD310F195226607046D534C1F8FEF45A170A4A5CDDB0CE9452C0ED52E974,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_601_650.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_601_650.tex,158006,B705F51A350082E3ABEAEB30151D24C0D9B28813D252EC7C9CCD5BCC7694B660,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_651_700.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_651_700.tex,85192,E70003C6EFC0BC131F2498E117066E7F3E2C28CD81F6FFC0881D417B81578FFA,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_701_750.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_701_750.tex,60591,921EEED191FD892D69B1B79116A67E6EB33BA58EDCF9D7714EE0306264921D1C,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_751_798.tex,source_roots/modern_latex_manuscripts_noether_sources/original_language_source_tex_and_component_pdfs/noether_selected_works/corpus_source_selected/noether/noether_pages_751_798.tex,143001,E72376703D8E54C1C6DEBE4171274856C7DC1AA78F1FA4CBE137308E9ACB6502,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper22-complete/Noether_Batch32_Paper22_sections04_07_complete_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper22-complete/Noether_Batch32_Paper22_sections04_07_complete_Original_German_MODERN_TEX.tex,50134,9C421EC9C5130CBA2928D5BFF40BEE1A1623ED6AF87C517915F24E3D1F98D698,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper22-complete/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper22_complete.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper22-complete/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper22_complete.tex,1052851,8E3C365990B9C44A80107B4B8DFFC70D5F8478D587A2DC98B333AB6B5AB0CF67,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper22-through-section-3-satz-vi/Noether_Batch31_Paper22_intro_sections01_03_SatzVI_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper22-through-section-3-satz-vi/Noether_Batch31_Paper22_intro_sections01_03_SatzVI_Original_German_MODERN_TEX.tex,31175,C2035E9271A01F7828DD13F5796323A5516FEFA2CBD32576FBA58B7D0D800A97,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper22-through-section-3-satz-vi/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper22_SatzVI.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper22-through-section-3-satz-vi/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper22_SatzVI.tex,1003328,7B207319791BAD6D91769DD4BD2D9497B896C07DE296B4BCB3EFB986DA0351B6,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper23-complete/Noether_Batch33_Paper23_algebraic_and_differential_invariants_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper23-complete/Noether_Batch33_Paper23_algebraic_and_differential_invariants_Original_German_MODERN_TEX.tex,23014,9E055B38CB3AC5014C17F1AFE6066073259BDC387C0D41CBAFE9F380FE4373C6,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper23-complete/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper23_complete.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper23-complete/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper23_complete.tex,1075285,B32FE9EDDF0344B7D0ED6BEFEA5C90DCDB03FCAC2F281B61B2572B3B1E883024,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper24-complete-batch35/Noether_Batch35_Paper24_sections04_07_complete_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper24-complete-batch35/Noether_Batch35_Paper24_sections04_07_complete_Original_German_MODERN_TEX.tex,43958,D677205917EA286729FEAFF279C62ACC84E636EFD35E45734D23D9CB59CD96A0,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper24-complete-batch35/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper24_complete.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper24-complete-batch35/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper24_complete.tex,1174018,BDCF381AE76E313642A07A47F6CCDACCCE50357B19E7ADECEEAB2DBF9460A73B,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper24-through-section-3/Noether_Batch34_Paper24_intro_sections01_03_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper24-through-section-3/Noether_Batch34_Paper24_intro_sections01_03_Original_German_MODERN_TEX.tex,60546,BEFF3857A98F60FB4711A8CF2122D97A68E9E54FCA1B44ED85A3E10166E4F06B,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper24-through-section-3/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper24_section03.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper24-through-section-3/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper24_section03.tex,1134719,99C829763A50EB8CBF9E0749E5712049DA2696CF68C86067734E1DB8B8426169,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper30-sections01-02-current/Noether_Batch37_Paper30_intro_sections01_02_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper30-sections01-02-current/Noether_Batch37_Paper30_intro_sections01_02_Original_German_MODERN_TEX.tex,30425,0EF3AA4685553471F764B4BD7838BED56949C23DE14C2BFFB522EAE19B64C3BD,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper30-sections01-02-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper30_section02.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper30-sections01-02-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper30_section02.tex,1242461,7DC2FB19020E405252CE78E1C553A0EBD9BD99701E7D8A31B854CCA3C0789201,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper30-sections03-05-current/Noether_Batch38_Paper30_sections03_05_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper30-sections03-05-current/Noether_Batch38_Paper30_sections03_05_Original_German_MODERN_TEX.tex,31279,41744646F8866F84EE6DE94832DE75C48F6F407869999069CBC8F0A31F43BC5B,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper30-sections03-05-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper30_section05.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper30-sections03-05-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper30_section05.tex,1273375,B5F5787CF563EE8F451C2872E558693D2590B414E70D7E46AC6E94CE8F9FA196,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper30-sections06-10-complete-current/Noether_Batch39_Paper30_sections06_10_complete_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper30-sections06-10-complete-current/Noether_Batch39_Paper30_sections06_10_complete_Original_German_MODERN_TEX.tex,34870,BC3A9A07BFB1584BEDE969236A2A26892B487BC682F59C782B45F64F39F12A99,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper30-sections06-10-complete-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper30_complete.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper30-sections06-10-complete-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper30_complete.tex,1307102,284D8DE371709C38750899751B499DEB56B85B53E5A2BC42B51DDA604D61ACF9,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper31-intro-sections01-02-current/Noether_Batch40_Paper31_intro_sections01_02_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper31-intro-sections01-02-current/Noether_Batch40_Paper31_intro_sections01_02_Original_German_MODERN_TEX.tex,30649,BAD3A7B22507F0BBF52BE10FC0DD8B366D6FD768EF2C56D08ACC1FF062A2AB26,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper31-intro-sections01-02-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper31_section02.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper31-intro-sections01-02-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper31_section02.tex,1336655,83CE3687160D25E7A36436EDD525C8D33BF45BAFEAE04BB4FE953F79152CB27E,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper31-sections03-08-completion-current/Noether_Batch41_Paper31_sections03_08_complete_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper31-sections03-08-completion-current/Noether_Batch41_Paper31_sections03_08_complete_Original_German_MODERN_TEX.tex,38826,414A22133BD0F240D054D928BB4C738EE9417EAA982933574EBCBA67FB2A9CBD,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper31-sections03-08-completion-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper31_complete.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper31-sections03-08-completion-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper31_complete.tex,1374600,18E46A35D60424E2DE3BB0D770DC0C46D6785AC35A77B5A7ED5B3C23DB2C5929,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper34-complete-current/Noether_Batch45_Paper34_sections15_26_complete_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper34-complete-current/Noether_Batch45_Paper34_sections15_26_complete_Original_German_MODERN_TEX.tex,42756,88DA34F425855BCDFC210A313723A931E5B4798D58DD04BA5E46417D2C2090C6,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper34-complete-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper34_complete.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper34-complete-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper34_complete.tex,1514614,54F69876E93720AFA604224062EF3C262467DF3480EB2E228489EA247A9037C8,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper34-intro-sections01-04-current/Noether_Batch43_Paper34_intro_sections01_04_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper34-intro-sections01-04-current/Noether_Batch43_Paper34_intro_sections01_04_Original_German_MODERN_TEX.tex,32377,0164AB888BF4A87A9F813B96D35E58A88F0CE57908DEEB72DDFCD0FAECE13077,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper34-intro-sections01-04-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper34_section04.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper34-intro-sections01-04-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper34_section04.tex,1435429,9417D9D26D9E0A47D542D6A336C4386F51AC452869D0C4903B446893AA8A9F86,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper34-sections05-14-current/Noether_Batch44_Paper34_sections05_14_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper34-sections05-14-current/Noether_Batch44_Paper34_sections05_14_Original_German_MODERN_TEX.tex,38557,7054ED538B272561F90FC2BA99EFC9C2BA929314DE08656422D7DF2C23AA59EA,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper34-sections05-14-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper34_section14.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper34-sections05-14-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper34_section14.tex,1473529,BE96BF8E7DFBF636067ED3064A881958EEC88B450E8CBADFA851758B92D738CE,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper40-sections01-05-batch48/Noether_Batch48_Paper40_intro_sections01_05_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper40-sections01-05-batch48/Noether_Batch48_Paper40_intro_sections01_05_Original_German_MODERN_TEX.tex,30949,6A5B1007A886E77FA9988823EBD7C6F702ABD037D36E7FDB14145C3411968610,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper40-sections01-05-batch48/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper40_section05.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper40-sections01-05-batch48/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper40_section05.tex,1599172,F75F2A4DB3D76AD210A12C2DFE0F6FCB51C948867421D7F68BBE6810B351B3AA,,source_level_tex_latex_candidate
modern_latex_manuscripts_noether_sources,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,paper-level-edition/paper40-sections06-09-batch49/Noether_Batch49_Paper40_sections06_09_complete_Original_German_MODERN_TEX.tex,source_roots/modern_latex_manuscripts_noether_sources/paper-level-edition/paper40-sections06-09-batch49/Noether_Batch49_Paper40_sections06_09_complete_Original_German_MODERN_TEX.tex,36060,B3D9DD7F92C41FE163CDEC64E08EBE582428B67A075F7BBA7FA38CD34B099F73,,source_level_tex_latex_candidate
