source_root,relative_path,block_reason
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/pandunia_master_source/pandunia-master/pandunia/makal_tema_pandunia.md,AWS_ACCESS_KEY_ID_SHAPED
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T110500Z_r2_central_asian_turkic_institutional_source_retry/html/pan_turkic_tatar/tatarica_ru_math.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629t160500z_r3_arabic_persianate_tex_convention_source_retry/bidi/bidi.dtx,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry/html/pan_turkic_kyrgyz/kyrgyz_scribd_math_terms_dictionary_html.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry/html/pan_turkic_turkmen/turkmen_scribd_komekow_algebra_dynamic_html.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T223000Z_r2_pan_turkic_turkmen_tatar_kyrgyz_hard_row_discovery/html/pan_turkic_kyrgyz/kyrgyz_scribd_math_terms_dictionary_retry.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T223000Z_r2_pan_turkic_turkmen_tatar_kyrgyz_hard_row_discovery/html/pan_turkic_turkmen/turkmen_scribd_komekow_algebra_retry.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T231500Z_r2_pan_turkic_turkmen_tatar_kyrgyz_institutional_html_retry/html/pan_turkic_kyrgyz/kyrgyz_scribd_math_terms_dictionary_html_shell.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T231500Z_r2_pan_turkic_turkmen_tatar_kyrgyz_institutional_html_retry/html/pan_turkic_kyrgyz/kyrgyz_studmed_math_terms_dictionary_catalog.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629_pan_romance_math_register_candidates/lexical_fallback/occitan/dicodoc_credits_lexic_occitan_matematicas.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629_pan_romance_math_register_candidates/romanica_neolatino_math_literature_retry_20260629/raw/official_neolatino_home.html,AWS_ACCESS_KEY_ID_SHAPED
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t092143z_r3_kurmanji_eigen_domain_review_packet/html/eitca_kurmanji_hermitian_matrix_eigen_terms.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t092143z_r3_kurmanji_eigen_domain_review_packet/html/eitca_kurmanji_measurement_eigen_terms.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t173728z_r3_pashto_eigen_domain_review_packet/html/pashto_eitca_hermitian_matrix_desired_eigenvectors_values.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t173728z_r3_pashto_eigen_domain_review_packet/html/pashto_eitca_measuring_state_eigenvectors_values.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t173728z_r3_pashto_eigen_domain_review_packet/html/pashto_eitca_observables_real_eigenvalues.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t173728z_r3_pashto_eigen_domain_review_packet/html/pashto_eitca_repeated_eigenvalues_measurement.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t181647z_r3_high_risk_lane_source_recovery_20260630T181647Z/html/pashto_eitca_observable_eigenvectors_eigenvalues_pashto_script.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t181647z_r3_high_risk_lane_source_recovery_20260630T181647Z/html/pashto_eitca_pauli_sigma_y_pashto_script_eigenvector.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t182147z_r3_high_risk_lane_source_recovery_20260630T182147Z/html/pashto_eitca_observable_eigenvectors_eigenvalues_pashto_script.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630t182147z_r3_high_risk_lane_source_recovery_20260630T182147Z/html/pashto_eitca_pauli_sigma_y_pashto_script_eigenvector.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T123013Z_cjk_invariant_representation_codepoint_redo/accepted_raw_tex_retry/ja_noether_ring_retry__aosabook__aosabook__src__v1__tex__ja__nosql.tex.tex,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T123013Z_cjk_invariant_representation_codepoint_redo/accepted_raw_tex_retry/ja_noether_ring_retry__m-takagi__aosa-ja__volume1__tex__ja__nosql.tex.tex,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T160417Z_r7_targeted_source_discovery_pass2/khmer_university_mathematics/khmer_math_books_page.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T160417Z_r7_targeted_source_discovery_pass2/mien_yao/mien_global_language_resource_context.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T162950Z_r9_igbo_glossary_textbook_source_return_pass2/amazon_basic_igbo_mathematics_mbido_grade1.html,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T165443Z_r9_afar_pass2/extracted_text/aau_afaraf_text_retrieval_thesis.txt,CREDENTIAL_QUERY_OR_FIELD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T165443Z_r9_afar_pass2/html/scribd_afaraf_curriculum_page.html,CREDENTIAL_QUERY_OR_FIELD
