"log_id","source_row_id","row_kind","route","consumer_action","source_title","source_url","local_path","resolved_payload_path","sha256_or_other_hash","normalized_upload_policy","normalized_access_status","normalized_license_class","motivation","draft_or_support_choice","blocker","archive_or_sidecar_decision","boundary","created_utc"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::fa_wikipedia_linear_algebra_raw","r3_normalized_witness::fa_wikipedia_linear_algebra_raw","target_language_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian Wikipedia: جبر خطی","https://fa.wikipedia.org/wiki/%D8%AC%D8%A8%D8%B1_%D8%AE%D8%B7%DB%8C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt","DF9405B192998944DC6007C6E286117CD60B3DD626A43943FD00406B90638D2A","conditional_payload_requires_B3_attribution_and_license_review","local_payload_present_hashed","open_content_license_signal_requires_attribution_review","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Persian/Farsi raw source witness for linear algebra. | Review-only.","manifest/hash/url sidecar; any payload requires B3 attribution/license gate","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::fa_wikipedia_spectral_graph_theory_raw","r3_normalized_witness::fa_wikipedia_spectral_graph_theory_raw","target_language_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian Wikipedia: نظریه طیفی گراف‌ها","https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87_%D8%B7%DB%8C%D9%81%DB%8C_%DA%AF%D8%B1%D8%A7%D9%81%E2%80%8C%D9%87%D8%A7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt","04F1885129C0618BDB6136E989C1F9A4BAE88553A2A2F4D54FE6CF5F30D2124B","conditional_payload_requires_B3_attribution_and_license_review","local_payload_present_hashed","open_content_license_signal_requires_attribution_review","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Persian/Farsi adjacent eigenvalue/eigenvector source witness. | Adjacent linear algebra only; no bridge promotion.","manifest/hash/url sidecar; any payload requires B3 attribution/license gate","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::fa_pdf_iut_matrix_linear_algebra_course_plan","r3_normalized_witness::fa_pdf_iut_matrix_linear_algebra_course_plan","target_language_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","IUT course plan: مبانی ماتریس‌ها و جبر خطی","https://people.iut.ac.ir/sites/default/files/users/aetemad/course_files/mbny_mtrys.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf","BD3F261FA03400860538814FE06CFF23F2107C11CDE04F971F32EBB6DAEBBDA6","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Persian/Farsi PDF provenance for matrix/linear algebra course scope. | Citation/provenance only unless license/reuse gate closes.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::fa_pdf_ui_bool_family_invariant_theory_mention","r3_normalized_witness::fa_pdf_ui_bool_family_invariant_theory_mention","target_language_witness","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","Persian PDF article mentioning theory of invariants in Boole history","https://math-sci.ui.ac.ir/article_26970_d91f274c8ded18d3f891fcd35d104c22.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf","45FD7BD2BE2BD599366C6976FDE67EAD723205578B252EE42DA1E74EA0B846B4","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Persian specialist TeX/arXiv invariant-theory source still open. | Persian/Farsi publication witness for invariant-theory mention only. | Weak/history witness; not a specialist term promotion.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::tg_wikipedia_linear_algebra_raw","r3_normalized_witness::tg_wikipedia_linear_algebra_raw","target_language_witness","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Tajik Wikipedia: Алгебраи хаттӣ","https://tg.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0%D0%B8_%D1%85%D0%B0%D1%82%D1%82%D3%A3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt","FBF1074CC8AFEAA2681E5D548AB4CACEACED30A85D34F5072F4AF8F690C355A3","conditional_payload_requires_B3_attribution_and_license_review","local_payload_present_hashed","open_content_license_signal_requires_attribution_review","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Tajik TeX/arXiv source package not found in this pass. | Tajik source witness for linear algebra only. | Separate Tajik gate; Persian/Farsi does not authorize it.","manifest/hash/url sidecar; any payload requires B3 attribution/license gate","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::tg_wikipedia_linear_dependence_raw","r3_normalized_witness::tg_wikipedia_linear_dependence_raw","target_language_witness","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Tajik Wikipedia: Вобастагии хаттӣ","https://tg.wikipedia.org/wiki/%D0%92%D0%BE%D0%B1%D0%B0%D1%81%D1%82%D0%B0%D0%B3%D0%B8%D0%B8_%D1%85%D0%B0%D1%82%D1%82%D3%A3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt","995CFD1334B1657A5B3995A61E22C59096ABA839B2F159534C4A98AF738648DA","conditional_payload_requires_B3_attribution_and_license_review","local_payload_present_hashed","open_content_license_signal_requires_attribution_review","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Tajik source witness for linear dependence. | Separate Tajik gate; no Farsi inheritance.","manifest/hash/url sidecar; any payload requires B3 attribution/license gate","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::dari_knu_opac_linear_algebra_record","r3_normalized_witness::dari_knu_opac_linear_algebra_record","target_language_witness","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","Khatam Al-Nabieen University library OPAC record for جبر خطی / Hoffman","https://library.knu.edu.af/opac/index.php?cls_plan=1&id=2088&lvl=class_nbr_see","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html","E8BD851458C1EC5BED1DCC121CF7B979FA43B2106507E510F953E4093F109241","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Direct Dari TeX/source package not found. | Dari/Afghan Persian library provenance for linear algebra record. | Separate Dari gate; no Farsi inheritance.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::dari_knu_linear_algebra_pdf_candidate_8809","r3_normalized_witness::dari_knu_linear_algebra_pdf_candidate_8809","fetch_or_access_blocker","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","KNU OPAC candidate PDF 8809.PDF for جبر خطی","https://library.knu.edu.af/opac/temp/8809.PDF","","","","blocked_not_uploaded_fetch_or_access","fetch_or_access_blocked","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","If fetch fails, use OPAC record as provenance only. | Response status code does not indicate success: 404 (Not Found). | Dari/Afghan Persian PDF candidate, hash if retrievable. | Separate Dari gate; no Farsi inheritance.","blocker sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::dari_knu_software_engineering_curriculum_linear_algebra","r3_normalized_witness::dari_knu_software_engineering_curriculum_linear_algebra","target_language_witness","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","KNU software engineering curriculum PDF with linear algebra syllabus","https://old.knu.edu.af/wp-content/uploads/2023/12/%D9%86%D8%B6%D8%A7%D8%A8-%D8%AF%D8%B1%D8%B3%DB%8C-%D8%AF%DB%8C%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D9%86%D8%AA-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D9%86%D8%B1%D9%85%E2%80%8C%D8%A7%D9%81%D8%B2%D8%A7%D8%B1.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf","960C27E2A150E660616BF98DF251ED22188169D0392A5C62A91FE75E7F2120C8","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclosed_or_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Dari/Afghan Persian curriculum witness for linear algebra syllabus. | Separate Dari gate; no Farsi inheritance.","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::gap_ar_invariant_theory_tex_arxiv","r3_normalized_witness::gap_ar_invariant_theory_tex_arxiv","explicit_gap","Arabic RTL source-canon lane","consume_as_gap_or_blocker_only","Arabic direct TeX/arXiv invariant-theory source package","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Search found Arabic mentions (e.g. Frank Grosshans/Wolf Prize) but not a direct Arabic TeX/arXiv/source archive for the invariant-theory term cluster. | Do not route invariant-theory Arabic bridge terms from weak mentions. | Arabic invariant theory direct specialist source remains open.","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::gap_fa_invariant_theory_tex_arxiv","r3_normalized_witness::gap_fa_invariant_theory_tex_arxiv","explicit_gap","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","Persian/Farsi TeX/arXiv invariant-theory source package","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Persian invariant theory wikitext and one PDF mention found; no Persian TeX/arXiv/source archive found in this pass. | Persian wiki/PDF witnesses are review-only until specialist source closes. | No bridge promotion.","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::r3_normalized_witness::gap_dari_tajik_tex_arxiv","r3_normalized_witness::gap_dari_tajik_tex_arxiv","explicit_gap","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","Dari/Tajik direct TeX/arXiv source packages","","","","","gap_only_no_payload","gap_no_source_payload","no_source_license_not_applicable","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","Tajik MediaWiki and Afghan/Dari PDF/catalog provenance found; no TeX/arXiv/source package found. | Dari and Tajik stay separate; Farsi cannot authorize them. | No merged Persianate bridge.","gap sidecar only; no payload","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-ALG-001","external_lane_pointer::AR-SRC-ALG-001","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-ALG-001: algebra; ring; field; ideal; group; polynomial; representation","https://uomustansiriyah.edu.iq/media/attachments/192/192_2019_10_20%2108_53_36_PM.pdf","sources/non_slavic_reference_corpus/20260630T092000Z_controlled_arabic_abstract_algebra_source_retry/downloads/mustansiriyah_abstract_algebra_2019.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\mustansiriyah_abstract_algebra_2019.pdf","FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","restricted_no_derivatives_signal_verify_before_reuse","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no_native_review_or_term_approval","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-RING-002","external_lane_pointer::AR-SRC-RING-002","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RING-002: ring theory; ideals","https://uomustansiriyah.edu.iq/media/lectures/12/12_2019_05_29%2101_03_09_PM.pdf","sources/non_slavic_reference_corpus/20260702T013000Z_controlled_arabic_algebra_source_refresh/downloads/mustansiriyah_ring_theory_2019.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\mustansiriyah_ring_theory_2019.pdf","811C3BAE2363895F344AD1B6382629239E35C5A1CA47012A576207BFD851023A","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","no_term_approval","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-RF-003","external_lane_pointer::AR-SRC-RF-003","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RF-003: rings; fields; ideals; polynomial rings","https://www.mu.edu.sa/sites/default/files/content/2017/06/%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AD%D9%82%D9%88%D9%84.pdf","sources/non_slavic_reference_corpus/20260702T013000Z_controlled_arabic_algebra_source_refresh/downloads/majmaah_rings_fields_2017_course_spec.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\majmaah_rings_fields_2017_course_spec.pdf","A6C1B7EC48616AF3347ED537715DA1DAC98EE32C6E70D821F185BF81168F22D9","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","course_register_only","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-RF-004","external_lane_pointer::AR-SRC-RF-004","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RF-004: rings; fields; algebra course rows","https://www.mu.edu.sa/sites/default/files/content/2016/04/21.pdf","sources/non_slavic_reference_corpus/20260702T013000Z_controlled_arabic_algebra_source_refresh/downloads/majmaah_program_spec_rings_fields_2016.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\majmaah_program_spec_rings_fields_2016.pdf","026CBF94316E174C7D273819BC6ED3F15609B0BB09459F045228ACB71856E1D6","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","course_register_only","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-RF-005","external_lane_pointer::AR-SRC-RF-005","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-RF-005: rings; fields","https://www.syriamath.net/files/library/2015/03/1159987895.pdf","sources/non_slavic_reference_corpus/20260630T092000Z_controlled_arabic_abstract_algebra_source_retry/downloads/syriamath_rings_fields_1159987895.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\syriamath_rings_fields_1159987895.pdf","617FD1CD4A2904B798C381B9CF0DF4F283A7629DBF6455E845C128A2455E0949","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","ocr_text_extraction_gap","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-COURSE-006","external_lane_pointer::AR-SRC-COURSE-006","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-COURSE-006: algebra; rings; fields; modules; groups","https://edu.qu.edu.iq/wp-content/uploads/sites/14/2025/09/%D9%88%D8%B5%D9%81-%D8%A7%D9%84%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A-%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A7%D8%AA-%D8%B9%D8%B1%D8%A8%D9%8A-%D9%86%D9%87%D8%A7%D8%A6%D9%8A-2025-2026.pdf","sources/non_slavic_reference_corpus/20260630T092000Z_controlled_arabic_abstract_algebra_source_retry/downloads/qadisiyah_math_program_2025_2026.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\qadisiyah_math_program_2025_2026.pdf","97B484445E0D9DFD6466C97E4A28ADD199361F4FF577B31ED1343C6BE4B6DB9D","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","course_register_only","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-COURSE-007","external_lane_pointer::AR-SRC-COURSE-007","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-COURSE-007: algebra; rings; fields; modules; groups","https://uomustansiriyah.edu.iq/media/attachments/161/161_2024_08_27%2111_27_01_PM.pdf","sources/non_slavic_reference_corpus/20260630T092000Z_controlled_arabic_abstract_algebra_source_retry/downloads/mustansiriyah_math_program_2024.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\mustansiriyah_math_program_2024.pdf","E834C05A5CB8D2CA25016E4775045E7A4FF3A6FB4D32A28EB767C1251DB9E413","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","course_register_only","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
"R3-SOURCE-CANON-ROW::external_lane_pointer::AR-SRC-GROUP-008","external_lane_pointer::AR-SRC-GROUP-008","external_lane_pointer","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Arabic RTL source witness AR-SRC-GROUP-008: group theory; representations; fields; rings; homomorphism; isomorphism","https://www.jmilne.org/math/CourseNotes/GTarabic.pdf","sources/non_slavic_reference_corpus/20260702T185300Z_controlled_arabic_invariant_covariant_register_refresh/downloads/jmilne_group_theory_arabic.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T210216Z\fetched\jmilne_group_theory_arabic.pdf","77B97DF62856083FF960790EA6CEA27E5AD6927241D5F87751B376C8F644A904","manifest_hash_url_only_no_payload_until_B3_license_review","local_payload_present_hashed","unclassified_license_signal_verify_required","Maintain source-canon/provenance support or exact blocker for the R3 lane under the whole-program source-canon-first objective.","source-canon provenance support only; no draft translation or term promotion","not_invariant_theory_or_covariant_authority","manifest/hash/url sidecar only until B3 policy review","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260705T011759Z"
