"dest","local_git_oid","local_sha256","bytes","root","kind"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/LOGBOOK_EXCERPT.md","40218e9bd3623813449ae89b2e35594fa3453fb2","33357d0b78453590389b916460a23943417dc8ac037a196c55125d78247ba378","588","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/MANIFEST.csv","2f1f13fb31b64744d358bf3917c2cf0c29027bfe","c96d725cf5aa386d01419762b5ba6ba2ab24ed38760d1724a7e28e0fb7a28459","3014","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/PACKAGE_VALIDATION.json","fdff7e688c26714c0c3bdcecb1358a9c6194cd60","83c20f4f430f5acbdc4abeacd4f3abcef007e189d55f79b74b6a79be29c12052","2900","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/README.md","573d1b37f0d41121d4c347c714791711efceb4d9","b974cd1803cf34aecc4c6b0f64005855b343b679c9860b29929dd164204c3e50","814","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/ROUTE_CONTEXT_516ABAE3.csv","716b6da4738bd0a9176ba0699146ec822b9bbc61","783930af0250691d0f625a56bd1b643249e386313cdb4cfdd0526b175978c175","3853","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/SHA256SUMS.txt","0561c954e264fa1602488059e28b47d033698d29","6292c510c867b0e69de160d2f9e00d7235a505eaa10ae533cdd902e29ca433ad","1405","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/SOURCE_USE_BOUNDARY_ROWS_516ABAE3.csv","d3a6deb72990e7f373e5f6fe3ae86a3c5218d143","fb6c5468abf799c19e44658b8451df03b6d35b570772a736fee8529cbed932c6","1496","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/TERMINOLOGY_ALTERNATIVES_516ABAE3.csv","34bd3f8807f7823271c0c9960fe84901a9a539c8","84d8a2d0151f24ab9d566a43a640072530a8cc59fb3623e7425b7f41a4b3c2dc","11429","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_516ABAE3.csv","290dc7e48bb828ad6e6767e6278748fd0dfafccb","f603e7771b561b020c77ff80e5ff17b617074cded454471489ae5c19064966df","770","OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/B3_UPLOADER_READY_SUMMARY.csv","d1bbacd1b7bcc361d65a6978c778348700fbb3a1","051cc8a7d42ccc75f4c608952a8daa38be6396ebc514a9089affc51afdb14f58","1293","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/BLANK_SLOT_RETURN_STATUS_516ABAE3.csv","84612720df110b8a2afce8f43b5078281208ec7b","357c87b573bb1b48bdca4f1fed6a0a32af0ce33648507e2fec6c4efc790c682f","2548","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/LOGBOOK_EXCERPT.md","bef44a3f543936bf8e9eb6e8ebd752006007aaec","d8e98e7f9703e70e5355690aa07cd7497ff32a11f76c5e83cfd488bada40582d","696","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/MANIFEST.csv","8b1fc90b6fdfc1c4be1520e789460f22aad5380e","a8b5189758ee9e3cd5215de784d0631f0f10fa7f2101eb86c8618dcacf59cecb","5081","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/MUTUAL_WAKE_ACCOUNTING_516ABAE3.csv","6320d722a616132768e48bdc5a5824d6367326db","6019f90d0dab904be3f42f2d49efff2bd1d4a1f0bff6c7607fc7007e4c2698f2","20","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/PACKAGE_VALIDATION.json","cbf97b57c59f918d88241734a2df80d3fbf62133","dda540401496fc8810b5d02b666865e4fe725f3c2cdbcef88a28164c01c74ad3","2886","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/README.md","b5644f5fe31aedd3bbf5ae44c48282a3cdacc554","f11eb223b8f0a7069333318b57df74218fb9546ce84fa100eea1e0816db03a69","1160","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_516ABAE3.csv","6e7a85c0dd41d77620b1e40f6134557a8e301152","9dfdd7bfa8d724fb5db0ccabfd4aa45e278813dc4329efbcfaf7c2e7c1f1f65a","1546","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_516ABAE3.csv","caeaab7cee94ea0023ead1077be6ab6029073492","59b13a5e3a483230c19b5b6b819bbf14dca3d4954a5b8cec783afbe240dd6da5","1867","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/ROUTE_CONTEXT_516ABAE3.csv","6b2636ef219f1233077305a4ee4a4ab49fd57174","be375c8a7f686a7e99efeb19a3664485a34a2060111808d3d40e7cc296318b46","3812","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/SHA256SUMS.txt","92c83b864fb411e6a36e7f2fea115ca77519ad9c","c1943b50d9bbc627018f598a99dfba342ff98a3e87ae5c11d3d7439807c80cfd","1304","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/SOURCE_REVIEWER_EVIDENCE_COUNTS_516ABAE3.csv","6e061e44dee52aa001ac9c950decb32cbb3d9ccd","deb2848ebdbb8d22c8c58612965d909c5c0c6ade7cf55bc4003cfb4b6d49b555","2412","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_516ABAE3.csv","da5d200f119cebb1913688c3966810f3b99859ea","9e98ff901a060eb1cf19c14ddc47d1bfe8aedf63d4cdc1432c65e176eb9ed5e7","1290","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/ZERO_CLAIM_LEDGER_516ABAE3_REVIEW_ACCOUNTING.csv","0fa2d7dc13cec40d95cea04f71351587061a1ad3","7e6ea69ec38254e54de0941f91bcbf23aad39110463fb5c6d0dbb7d853e8b38b","1700","OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_B3_HANDOFF_BOUNDARIES_20260707.csv","11e1d805aeadb471ca68a0041791aa1917c6e1cf","61d61161aabb958ca0b5ed293f741820915b40d6a9aa3e8d8186657a2cc4494e","1304","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","8cb0286c6c233651b47ec8226b7cff06301bbcec","619c5b6067f221fbc862010dcd15e7c4b6f7d51495dd2da27fdd34ef79f19f41","2530","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","da9448c63d97109b514e392695c207e4927455ed","7497b7db2e9a40898cc96c4b09ae7fefae4a6c8e63f485cc45ccf803ff548fec","3047","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","204ad3aae33df61d53e702b64be6f86ecce0a4a2","4aaef0da75221d3c6fa129547941a4f9be469628e89063864f7d20e3d16e7a3d","3067","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","5300c61ed783fd8ffcd95cea0cce6548c9844ec3","4c45736f5147f6cdc3e3a780c68db9a6b3b3af926a8d2c67676d50a97591152c","2320","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_ZERO_CLAIM_LEDGER_20260707.csv","a4e8d93c7a723a13cd32dee60214008fda526aea","0460c44fa0e1748af69c0ec9b4af76464472e9637b87a019d48faf856953f1cb","1194","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","c9f9c4cd1577c2f242757bd99277442c3cacadd4","e915eefee3a131d10061d4aec28c16f454eaa48fd0953f46c012b6cef1033a4f","1224","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/adverse_evidence.csv","64680b54952da3890349b879ab618d05474aacee","5a9efbc1e398077b8c4d409b7206847ef4ea1bd0b824110d89899e60bfb145b0","1604","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_516ABAE3.csv","f98d1dfa87ebb4a1b94e6930a57851fa400d26ca","4765a8913ac337bfb0677e8c7301a071e16c54b806df3006d4a89ba26e7fe4ca","677","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/branch_weight_ledger.csv","c491c02b743afaad2cd256a7f7590a3dd881e237","c42d2de54acfcd4886043f4bd13b0084b449f0c223f65f285da6a8db2500524a","5502","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/do_not_use.csv","3a6692737605281593d18ab824946ad1e4d92a21","43c2ef5560af679008bd3f0523980607f263ef827b3572acb8a20b73be297675","1913","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_516ABAE3.csv","18ad1a7042e0728b7a497524241a704ba809b32a","d6074dbbade4f7c13fdb0330aa78ce989b9029538155a2d5ffd96f72494a5682","8676","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_516ABAE3.csv","4ddf12406eefbebd8b44da5306be2f4ec1f8d12f","b971563c3f5046eed65faa7de118bebfd47272310fd118aab044c2aa69605428","9523","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_516ABAE3.csv","5e90324fc0617ac2de6656afd8429654741f34c8","5db6585af04a30bcd3e5705a56d3ee2bb8ba9729666003725b28e035d28e6575","5976","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","d36b585a041a476a1e048b578183d4e45deb83a4","616ebb2b763f5f9ec2779f0133a93690c9b9ef8cdab8895e8e6e1995a514f980","1140","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/forms.csv","31140c01d47a9849347a777991f3e30cd31de49a","26022528eda2d81ec547b04f34e3b68cdb30a746401be44dc713a093f8d8a104","10505","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/FRONTIER_DELTA_516ABAE3.csv","440c5adb2b94d18abcf980a9543b6ea5a555daca","a9355dd6e67ddf80608c5aeb5e7defc318b881fbb1749c2489424cf115ca25b0","1578","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/HEARTBEAT_20260707.md","f8c64fff4e62163cb80b6bd134b3c0d57a0a5d9f","38b7436078dd0edf4e5c176aa6b7e6c5bbc0d1e095a4e7957047566ee60d203c","1255","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/languages.csv","44e9a9a7673d7fad66ef06e004dffc4c20c6e339","4df41260b0318483b6960924f7f2a5356a2ea356c734c90fe51530039a18b57c","1507","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
